period,state,petrol_price,diesel_price,unit,provenance,sources
2023-01-01,Abia,170.35,660.44,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Zamfara,721.54,1086.05,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,FCT Abuja,717.32,1038.6,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Abia,713.57,1089.24,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Adamawa,633.65,877.57,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Akwa Ibom,679.98,1039.72,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Anambra,655.02,1041.8,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Bauchi,722.41,1091.4,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Bayelsa,659.79,919.77,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Benue,630.19,939.3,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Borno,749.46,1191.22,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Cross River,743.76,1051.94,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Delta,757.67,1139.48,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Ebonyi,675.28,993.29,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Edo,646.48,940.76,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Ekiti,730.51,1216.48,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Enugu,751.72,1167.62,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Gombe,679.86,921.08,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Imo,643.88,1040.74,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Jigawa,805.01,1141.55,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Kaduna,674.46,965.16,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Kano,666.12,1070.12,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Katsina,707.75,1126.07,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Kebbi,734.57,1112.26,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Kogi,801.64,1213.54,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Kwara,748.61,1126.59,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Lagos,746.97,1037.13,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Nasarawa,631.13,991.76,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Niger,789.36,1117.29,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Ogun,623.29,994.63,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Ondo,667.64,1069.33,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Osun,638.03,915.35,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Oyo,649.67,994.44,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Plateau,757.35,1162.36,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Rivers,762.72,1208.31,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Sokoto,751.52,1062.13,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Taraba,707.8,1024.4,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Yobe,756.3,1177.84,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,Zamfara,641.56,964.46,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-08-01,FCT Abuja,655.12,956.72,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Abia,769.04,1014.89,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Adamawa,790.45,1209.42,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Akwa Ibom,689.34,954.97,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Anambra,688.95,1089.76,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Bauchi,720.41,981.82,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Bayelsa,832.25,1125.4,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Benue,775.08,1041.38,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Borno,786.28,1093.99,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Cross River,762.03,1096.56,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Delta,750.08,1158.82,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Ebonyi,732.4,1106.9,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Edo,742.22,1166.38,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Ekiti,692.49,945.34,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Enugu,756.48,1025.03,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Gombe,719.92,1078.77,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Imo,633.22,931.55,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Jigawa,699.84,1111.82,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Kaduna,651.84,1021.47,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Kano,811.93,1236.88,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Katsina,732.7,1191.91,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Kebbi,794.98,1179.33,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Kogi,689.76,1062.63,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Kwara,735.18,1082.2,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Lagos,800.17,1087.77,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Nasarawa,783.29,1186.16,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Niger,819.76,1277.15,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Ogun,661.64,1083.19,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Ondo,713.82,966.26,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Osun,682.07,1022.42,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Oyo,742.02,1056.52,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Plateau,665.47,1037.72,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Rivers,754.02,1037.33,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Sokoto,793.29,1090.48,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Taraba,795.63,1081.45,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Yobe,708.61,936.61,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,Zamfara,788.67,1055.88,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-09-01,FCT Abuja,807.0,1186.22,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Abia,774.28,1221.98,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Adamawa,726.71,1020.56,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Akwa Ibom,729.54,1033.99,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Anambra,678.5,1116.48,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Bauchi,698.73,966.23,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Bayelsa,661.76,953.28,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Benue,692.62,969.24,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Borno,718.1,942.72,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Cross River,680.93,968.26,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Delta,677.71,919.6,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Ebonyi,739.52,1139.1,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Edo,714.61,1104.69,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Ekiti,820.72,1141.93,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Enugu,801.4,1192.13,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Gombe,697.1,950.27,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Imo,740.72,1079.83,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Jigawa,696.42,952.01,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Kaduna,672.27,1065.62,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Kano,751.29,1055.06,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Katsina,691.81,1036.99,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Kebbi,775.3,1200.66,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Kogi,745.57,1022.81,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Kwara,666.8,1041.39,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Lagos,668.34,1056.59,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Nasarawa,748.49,1157.07,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Niger,670.33,1021.42,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Ogun,694.01,952.77,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Ondo,761.21,1075.48,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Osun,671.72,1019.37,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Oyo,775.44,987.84,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Plateau,715.44,966.37,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Rivers,763.22,1113.6,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Sokoto,742.46,1127.17,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Taraba,722.27,1078.8,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Yobe,773.02,1144.03,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,Zamfara,725.92,954.14,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-10-01,FCT Abuja,732.94,967.97,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Abia,784.33,1181.5,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Adamawa,705.37,1006.23,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Akwa Ibom,855.59,1131.29,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Anambra,767.05,1077.6,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Bauchi,858.19,1076.56,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Bayelsa,824.03,1152.78,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Benue,724.97,1010.94,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Borno,683.31,1066.35,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Cross River,723.98,1122.51,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Delta,694.13,973.42,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Ebonyi,737.77,1043.02,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Edo,838.09,1118.36,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Ekiti,814.26,1124.04,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Enugu,702.78,998.9,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Gombe,732.62,1075.8,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Imo,860.99,1217.22,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Jigawa,749.52,976.66,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Kaduna,704.79,1087.99,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Kano,670.27,1111.47,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Katsina,731.44,982.7,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Kebbi,721.51,1069.14,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Kogi,700.68,1019.87,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Kwara,737.5,972.21,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Lagos,740.18,1051.6,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Nasarawa,731.43,988.39,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Niger,810.28,1051.82,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Ogun,792.16,1086.83,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Ondo,766.26,1076.91,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Osun,742.32,1214.14,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Oyo,687.78,990.03,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Plateau,731.82,1004.09,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Rivers,796.86,1132.36,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Sokoto,729.11,1017.79,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Taraba,737.54,1134.12,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Yobe,851.34,1088.76,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,Zamfara,790.22,1187.85,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-11-01,FCT Abuja,705.0,1046.56,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Abia,863.41,1252.41,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Adamawa,858.04,1244.88,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Akwa Ibom,808.63,1089.52,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Anambra,725.05,1121.33,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Bauchi,735.15,1112.13,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Bayelsa,720.33,1021.68,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Benue,699.96,1079.54,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Borno,770.99,1061.83,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Cross River,836.48,1235.44,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Delta,745.06,969.78,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Ebonyi,780.14,1162.26,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Edo,803.76,1162.39,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Ekiti,732.39,1108.97,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Enugu,775.78,1275.36,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Gombe,776.23,1125.86,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Imo,715.91,919.17,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Jigawa,717.05,1120.56,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Kaduna,859.96,1235.99,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Kano,823.19,1221.79,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Katsina,814.13,1172.16,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Kebbi,755.4,1041.81,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Kogi,777.04,1067.87,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Kwara,744.07,1049.88,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Lagos,759.81,1094.74,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Nasarawa,702.25,1066.89,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Niger,760.67,1069.66,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Ogun,763.78,1000.94,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Ondo,759.42,1062.38,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Osun,736.64,1156.95,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Oyo,663.65,957.11,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Plateau,791.91,1113.83,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Rivers,829.05,1265.72,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Sokoto,701.8,1046.21,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Taraba,709.31,954.55,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Yobe,816.47,1118.51,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,Zamfara,795.38,1130.75,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-12-01,FCT Abuja,727.37,1178.63,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Abia,765.76,1159.89,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Adamawa,746.47,1018.09,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Akwa Ibom,700.17,976.96,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Anambra,764.8,1123.02,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Bauchi,851.4,1277.26,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Bayelsa,757.79,1043.0,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Benue,750.37,1208.32,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Borno,755.44,1227.82,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Cross River,703.1,1102.31,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Delta,708.64,1020.52,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Ebonyi,744.78,997.48,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Edo,818.66,1093.44,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Ekiti,728.27,1032.79,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Enugu,876.51,1323.63,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Gombe,783.73,1079.21,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Imo,813.04,1158.04,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Jigawa,813.1,1335.01,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Kaduna,883.08,1134.75,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Kano,866.73,1220.8,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Katsina,707.51,1146.12,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Kebbi,703.2,1135.56,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Kogi,709.96,1033.01,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Kwara,734.29,1072.51,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Lagos,676.47,935.82,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Nasarawa,781.81,1261.46,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Niger,709.31,1100.27,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Ogun,790.41,1161.55,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Ondo,788.82,1197.08,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Osun,696.43,1146.74,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Oyo,788.26,1186.68,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Plateau,758.49,1161.81,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Rivers,833.43,1188.92,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Sokoto,752.72,1018.9,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Taraba,747.89,991.56,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Yobe,783.35,1094.72,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,Zamfara,802.11,1008.25,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-01-01,FCT Abuja,837.91,1176.98,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Abia,735.85,1011.64,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Adamawa,756.62,1166.81,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Akwa Ibom,707.95,1054.87,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Anambra,766.81,1214.7,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Bauchi,869.91,1206.66,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Bayelsa,898.38,1335.85,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Benue,759.02,1035.0,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
