date,disco,allocated_mw,transmitted_mw,load_shedding_mw
2025-03-05,Ikeja DISCO,381.9,358.7,23.2
2025-03-05,Jos DISCO,249.7,222.8,26.9
2025-03-05,Kaduna DISCO,311.7,287.9,23.8
2025-03-05,Kano DISCO,404.4,383.6,20.8
2025-03-05,Port Harcourt DISCO,332.7,317.7,14.9
2025-03-05,Yola DISCO,153.7,142.2,11.5
2025-03-06,Abuja DISCO,359.9,330.6,29.3
2025-03-06,Benin DISCO,296.8,285.6,11.2
2025-03-06,Eko DISCO,358.3,300.9,57.5
2025-03-06,Enugu DISCO,307.6,286.0,21.6
2025-03-06,Ibadan DISCO,367.1,337.2,29.9
2025-03-06,Ikeja DISCO,458.1,388.6,69.5
2025-03-06,Jos DISCO,245.2,222.4,22.8
2025-03-06,Kaduna DISCO,269.3,246.4,22.8
2025-03-06,Kano DISCO,337.9,322.7,15.2
2025-03-06,Port Harcourt DISCO,289.0,258.1,30.9
2025-03-06,Yola DISCO,137.1,122.5,14.6
2025-03-07,Abuja DISCO,648.8,560.4,88.4
2025-03-07,Benin DISCO,488.9,431.3,57.6
2025-03-07,Eko DISCO,512.4,456.0,56.4
2025-03-07,Enugu DISCO,468.0,438.8,29.2
2025-03-07,Ibadan DISCO,564.7,559.1,5.6
2025-03-07,Ikeja DISCO,639.7,606.8,32.9
2025-03-07,Jos DISCO,375.8,336.5,39.3
2025-03-07,Kaduna DISCO,409.1,384.5,24.6
2025-03-07,Kano DISCO,540.8,502.5,38.2
2025-03-07,Port Harcourt DISCO,460.3,431.6,28.7
2025-03-07,Yola DISCO,228.9,201.2,27.7
2025-03-08,Abuja DISCO,523.7,441.1,82.6
2025-03-08,Benin DISCO,485.0,453.9,31.1
2025-03-08,Eko DISCO,497.0,453.5,43.5
2025-03-08,Enugu DISCO,510.0,449.3,60.7
2025-03-08,Ibadan DISCO,583.5,560.3,23.2
2025-03-08,Ikeja DISCO,609.4,538.7,70.7
2025-03-08,Jos DISCO,360.7,311.2,49.5
2025-03-08,Kaduna DISCO,424.6,383.3,41.3
2025-03-08,Kano DISCO,523.0,485.0,38.0
2025-03-08,Port Harcourt DISCO,504.2,468.1,36.1
2025-03-08,Yola DISCO,211.5,200.6,11.0
2025-03-09,Abuja DISCO,502.3,449.4,52.9
2025-03-09,Benin DISCO,398.0,384.4,13.6
2025-03-09,Eko DISCO,390.2,356.3,34.0
2025-03-09,Enugu DISCO,380.7,319.2,61.5
2025-03-09,Ibadan DISCO,418.3,365.9,52.4
2025-03-09,Ikeja DISCO,453.2,411.2,42.0
2025-03-09,Jos DISCO,296.5,293.5,3.0
2025-03-09,Kaduna DISCO,379.6,343.6,35.9
2025-03-09,Kano DISCO,423.9,400.0,23.9
2025-03-09,Port Harcourt DISCO,371.7,326.8,44.8
2025-03-09,Yola DISCO,153.8,152.2,1.5
2025-03-10,Abuja DISCO,563.6,488.6,75.0
2025-03-10,Benin DISCO,450.7,418.5,32.1
2025-03-10,Eko DISCO,500.9,435.3,65.6
2025-03-10,Enugu DISCO,427.6,379.4,48.2
2025-03-10,Ibadan DISCO,504.5,467.5,36.9
2025-03-10,Ikeja DISCO,595.5,589.6,6.0
2025-03-10,Jos DISCO,351.5,328.3,23.2
2025-03-10,Kaduna DISCO,398.5,374.2,24.3
2025-03-10,Kano DISCO,504.1,453.8,50.3
2025-03-10,Port Harcourt DISCO,460.8,411.4,49.3
2025-03-10,Yola DISCO,188.1,186.2,1.9
2025-03-11,Abuja DISCO,379.5,374.8,4.7
2025-03-11,Benin DISCO,289.2,261.5,27.7
2025-03-11,Eko DISCO,310.5,289.7,20.8
2025-03-11,Enugu DISCO,337.9,314.9,23.0
2025-03-11,Ibadan DISCO,402.0,349.1,52.9
2025-03-11,Ikeja DISCO,396.5,357.7,38.8
2025-03-11,Jos DISCO,221.2,201.5,19.6
2025-03-11,Kaduna DISCO,317.3,280.9,36.4
2025-03-11,Kano DISCO,366.1,362.4,3.7
2025-03-11,Port Harcourt DISCO,330.7,313.8,16.9
2025-03-11,Yola DISCO,134.8,127.9,6.9
2025-03-12,Abuja DISCO,400.9,378.5,22.4
2025-03-12,Benin DISCO,310.6,270.5,40.1
2025-03-12,Eko DISCO,364.5,342.0,22.5
2025-03-12,Enugu DISCO,331.7,286.7,45.1
2025-03-12,Ibadan DISCO,448.5,402.6,46.0
2025-03-12,Ikeja DISCO,441.0,408.4,32.6
2025-03-12,Jos DISCO,266.2,252.0,14.2
2025-03-12,Kaduna DISCO,291.7,287.9,3.8
2025-03-12,Kano DISCO,400.6,337.4,63.2
2025-03-12,Port Harcourt DISCO,346.8,312.3,34.4
2025-03-12,Yola DISCO,148.0,146.6,1.5
2025-03-13,Abuja DISCO,438.3,398.8,39.5
2025-03-13,Benin DISCO,394.1,336.3,57.8
2025-03-13,Eko DISCO,430.9,385.7,45.1
2025-03-13,Enugu DISCO,371.8,351.6,20.2
2025-03-13,Ibadan DISCO,481.3,460.5,20.8
2025-03-13,Ikeja DISCO,494.3,474.5,19.8
2025-03-13,Jos DISCO,301.3,284.7,16.5
2025-03-13,Kaduna DISCO,325.5,298.9,26.5
2025-03-13,Kano DISCO,422.9,390.1,32.8
2025-03-13,Port Harcourt DISCO,415.8,385.8,30.0
2025-03-13,Yola DISCO,171.1,164.4,6.7
2025-03-14,Abuja DISCO,410.4,394.1,16.3
2025-03-14,Benin DISCO,367.0,325.0,41.9
2025-03-14,Eko DISCO,396.0,350.4,45.6
2025-03-14,Enugu DISCO,365.2,350.2,15.1
2025-03-14,Ibadan DISCO,444.8,437.7,7.1
2025-03-14,Ikeja DISCO,496.7,451.8,45.0
2025-03-14,Jos DISCO,277.2,258.4,18.8
2025-03-14,Kaduna DISCO,316.6,279.4,37.2
2025-03-14,Kano DISCO,412.5,393.5,19.0
2025-03-14,Port Harcourt DISCO,317.7,282.0,35.7
2025-03-14,Yola DISCO,132.0,116.8,15.2
2025-03-15,Abuja DISCO,572.9,537.5,35.4
2025-03-15,Benin DISCO,486.6,466.2,20.4
2025-03-15,Eko DISCO,558.9,469.3,89.7
2025-03-15,Enugu DISCO,479.4,445.4,34.0
2025-03-15,Ibadan DISCO,566.2,511.9,54.3
2025-03-15,Ikeja DISCO,689.2,613.4,75.9
2025-03-15,Jos DISCO,381.0,342.8,38.2
2025-03-15,Kaduna DISCO,375.1,366.5,8.6
2025-03-15,Kano DISCO,543.9,478.2,65.7
2025-03-15,Port Harcourt DISCO,472.6,467.8,4.8
2025-03-15,Yola DISCO,196.5,167.1,29.3
2025-03-16,Abuja DISCO,390.9,347.7,43.1
2025-03-16,Benin DISCO,312.3,279.8,32.5
2025-03-16,Eko DISCO,353.2,313.9,39.3
2025-03-16,Enugu DISCO,317.7,304.7,13.0
2025-03-16,Ibadan DISCO,408.9,379.7,29.2
2025-03-16,Ikeja DISCO,461.7,400.3,61.4
2025-03-16,Jos DISCO,253.4,231.1,22.3
2025-03-16,Kaduna DISCO,276.9,242.9,34.0
2025-03-16,Kano DISCO,364.6,306.7,57.9
2025-03-16,Port Harcourt DISCO,284.5,262.6,21.9
2025-03-16,Yola DISCO,149.9,139.2,10.8
2025-03-17,Abuja DISCO,449.8,445.3,4.5
2025-03-17,Benin DISCO,370.8,331.4,39.4
2025-03-17,Eko DISCO,385.6,381.7,3.9
2025-03-17,Enugu DISCO,358.7,325.7,33.0
2025-03-17,Ibadan DISCO,447.1,413.6,33.5
2025-03-17,Ikeja DISCO,484.3,424.9,59.4
2025-03-17,Jos DISCO,295.2,245.9,49.3
2025-03-17,Kaduna DISCO,356.5,340.6,15.9
2025-03-17,Kano DISCO,414.0,370.1,43.9
2025-03-17,Port Harcourt DISCO,413.6,371.1,42.5
2025-03-17,Yola DISCO,165.3,163.0,2.3
2025-03-18,Abuja DISCO,390.2,355.7,34.5
2025-03-18,Benin DISCO,326.7,295.7,31.0
2025-03-18,Eko DISCO,369.2,341.2,28.1
2025-03-18,Enugu DISCO,293.3,276.1,17.2
2025-03-18,Ibadan DISCO,441.6,418.9,22.7
2025-03-18,Ikeja DISCO,450.8,380.1,70.7
2025-03-18,Jos DISCO,259.0,226.1,32.9
2025-03-18,Kaduna DISCO,287.6,255.8,31.9
2025-03-18,Kano DISCO,361.6,322.4,39.2
2025-03-18,Port Harcourt DISCO,340.4,315.3,25.1
2025-03-18,Yola DISCO,154.8,139.9,14.9
2025-03-19,Abuja DISCO,424.4,393.7,30.6
2025-03-19,Benin DISCO,339.3,312.0,27.3
2025-03-19,Eko DISCO,383.7,363.8,19.9
2025-03-19,Enugu DISCO,283.1,254.5,28.6
2025-03-19,Ibadan DISCO,446.6,400.8,45.8
2025-03-19,Ikeja DISCO,418.9,404.9,14.1
2025-03-19,Jos DISCO,246.6,211.4,35.3
2025-03-19,Kaduna DISCO,311.3,292.5,18.9
2025-03-19,Kano DISCO,366.2,324.9,41.3
2025-03-19,Port Harcourt DISCO,338.0,325.6,12.3
2025-03-19,Yola DISCO,144.3,135.4,8.9
2025-03-20,Abuja DISCO,404.8,376.8,28.0
2025-03-20,Benin DISCO,325.5,305.6,19.9
2025-03-20,Eko DISCO,352.4,327.7,24.7
2025-03-20,Enugu DISCO,311.2,289.3,21.9
2025-03-20,Ibadan DISCO,383.0,363.0,20.0
2025-03-20,Ikeja DISCO,395.6,356.9,38.7
2025-03-20,Jos DISCO,235.7,226.8,8.9
2025-03-20,Kaduna DISCO,284.7,248.5,36.1
2025-03-20,Kano DISCO,363.4,310.7,52.7
2025-03-20,Port Harcourt DISCO,336.9,313.7,23.2
2025-03-20,Yola DISCO,154.0,144.1,9.9
2025-03-21,Abuja DISCO,367.3,337.1,30.2
2025-03-21,Benin DISCO,284.5,265.5,19.0
2025-03-21,Eko DISCO,334.2,287.6,46.6
2025-03-21,Enugu DISCO,245.6,226.0,19.6
2025-03-21,Ibadan DISCO,364.0,344.9,19.0
2025-03-21,Ikeja DISCO,353.8,338.1,15.7
2025-03-21,Jos DISCO,200.8,198.8,2.0
2025-03-21,Kaduna DISCO,255.1,226.7,28.4
2025-03-21,Kano DISCO,333.4,297.9,35.5
2025-03-21,Port Harcourt DISCO,274.0,243.7,30.3
2025-03-21,Yola DISCO,128.2,117.8,10.4
2025-03-22,Abuja DISCO,447.8,419.3,28.4
2025-03-22,Benin DISCO,371.5,323.1,48.4
2025-03-22,Eko DISCO,383.2,342.8,40.3
2025-03-22,Enugu DISCO,399.7,376.8,22.9
2025-03-22,Ibadan DISCO,400.5,345.0,55.5
2025-03-22,Ikeja DISCO,462.7,419.5,43.2
2025-03-22,Jos DISCO,270.2,262.1,8.1
2025-03-22,Kaduna DISCO,294.1,272.6,21.4
2025-03-22,Kano DISCO,397.5,364.6,32.9
2025-03-22,Port Harcourt DISCO,359.1,334.5,24.7
2025-03-22,Yola DISCO,165.3,150.3,15.0
2025-03-23,Abuja DISCO,418.7,363.2,55.5
2025-03-23,Benin DISCO,322.5,280.9,41.5
2025-03-23,Eko DISCO,348.8,306.1,42.7
2025-03-23,Enugu DISCO,346.4,298.6,47.8
2025-03-23,Ibadan DISCO,415.5,362.4,53.1
2025-03-23,Ikeja DISCO,449.9,386.8,63.1
2025-03-23,Jos DISCO,243.0,224.2,18.9
2025-03-23,Kaduna DISCO,310.7,281.1,29.6
2025-03-23,Kano DISCO,338.6,320.0,18.5
2025-03-23,Port Harcourt DISCO,326.4,304.7,21.7
2025-03-23,Yola DISCO,152.2,132.9,19.3
2025-03-24,Abuja DISCO,572.2,509.4,62.8
2025-03-24,Benin DISCO,480.1,463.5,16.5
2025-03-24,Eko DISCO,473.0,463.6,9.4
2025-03-24,Enugu DISCO,457.7,417.2,40.5
2025-03-24,Ibadan DISCO,564.8,469.8,95.0
2025-03-24,Ikeja DISCO,546.3,493.2,53.1
2025-03-24,Jos DISCO,359.6,316.6,43.0
2025-03-24,Kaduna DISCO,390.8,360.9,29.9
2025-03-24,Kano DISCO,471.8,411.9,59.9
2025-03-24,Port Harcourt DISCO,441.9,414.9,26.9
2025-03-24,Yola DISCO,212.7,200.8,11.9
2025-03-25,Abuja DISCO,474.8,455.1,19.7
2025-03-25,Benin DISCO,373.1,357.2,15.9
2025-03-25,Eko DISCO,418.8,383.8,34.9
2025-03-25,Enugu DISCO,371.9,360.3,11.6
2025-03-25,Ibadan DISCO,469.2,453.4,15.8
2025-03-25,Ikeja DISCO,531.2,500.9,30.3
2025-03-25,Jos DISCO,301.7,264.7,37.1
2025-03-25,Kaduna DISCO,352.4,315.9,36.6
2025-03-25,Kano DISCO,482.1,440.5,41.5
2025-03-25,Port Harcourt DISCO,383.0,360.1,22.9
2025-03-25,Yola DISCO,174.7,170.8,3.9
2025-03-26,Abuja DISCO,298.8,282.2,16.6
2025-03-26,Benin DISCO,232.7,216.3,16.4
2025-03-26,Eko DISCO,255.2,241.0,14.2
2025-03-26,Enugu DISCO,240.6,214.4,26.2
2025-03-26,Ibadan DISCO,292.9,263.4,29.5
2025-03-26,Ikeja DISCO,291.2,269.1,22.2
2025-03-26,Jos DISCO,189.3,171.6,17.6
2025-03-26,Kaduna DISCO,202.5,200.5,2.0
2025-03-26,Kano DISCO,247.7,212.9,34.8
2025-03-26,Port Harcourt DISCO,230.4,213.9,16.5
2025-03-26,Yola DISCO,94.9,86.4,8.5
2025-03-27,Abuja DISCO,449.8,414.2,35.6
2025-03-27,Benin DISCO,375.1,318.8,56.3
2025-03-27,Eko DISCO,424.7,420.4,4.2
2025-03-27,Enugu DISCO,382.5,356.6,25.9
2025-03-27,Ibadan DISCO,451.4,435.2,16.2
2025-03-27,Ikeja DISCO,520.4,477.8,42.5
2025-03-27,Jos DISCO,330.4,310.2,20.3
2025-03-27,Kaduna DISCO,348.9,315.4,33.5
2025-03-27,Kano DISCO,393.1,352.9,40.2
2025-03-27,Port Harcourt DISCO,375.8,345.5,30.4
2025-03-27,Yola DISCO,171.0,163.3,7.7
2025-03-28,Abuja DISCO,352.2,323.7,28.5
2025-03-28,Benin DISCO,315.7,286.9,28.8
2025-03-28,Eko DISCO,309.7,279.2,30.5
2025-03-28,Enugu DISCO,293.1,274.8,18.3
2025-03-28,Ibadan DISCO,335.5,297.4,38.2
2025-03-28,Ikeja DISCO,349.9,335.5,14.4
2025-03-28,Jos DISCO,216.1,203.9,12.1
2025-03-28,Kaduna DISCO,257.8,245.5,12.3
2025-03-28,Kano DISCO,302.5,273.0,29.5
2025-03-28,Port Harcourt DISCO,255.9,236.7,19.2
2025-03-28,Yola DISCO,119.3,106.7,12.6
2025-03-29,Abuja DISCO,443.8,421.0,22.8
2025-03-29,Benin DISCO,350.7,319.8,30.9
2025-03-29,Eko DISCO,448.2,414.4,33.8
2025-03-29,Enugu DISCO,358.9,345.1,13.8
2025-03-29,Ibadan DISCO,428.6,409.2,19.4
2025-03-29,Ikeja DISCO,452.0,384.9,67.1
2025-03-29,Jos DISCO,298.9,277.8,21.1
2025-03-29,Kaduna DISCO,342.1,313.1,28.9
2025-03-29,Kano DISCO,431.1,395.1,36.0
2025-03-29,Port Harcourt DISCO,350.3,329.1,21.2
2025-03-29,Yola DISCO,151.9,139.1,12.8
2025-03-30,Abuja DISCO,410.8,363.0,47.8
2025-03-30,Benin DISCO,356.9,329.1,27.8
2025-03-30,Eko DISCO,399.7,362.3,37.3
2025-03-30,Enugu DISCO,408.8,357.9,50.8
2025-03-30,Ibadan DISCO,455.8,397.3,58.5
2025-03-30,Ikeja DISCO,506.8,454.7,52.1
2025-03-30,Jos DISCO,299.7,279.3,20.4
2025-03-30,Kaduna DISCO,291.7,233.4,58.3
2025-03-30,Kano DISCO,443.9,383.4,60.4
2025-03-30,Port Harcourt DISCO,394.9,346.3,48.6
2025-03-30,Yola DISCO,176.5,158.3,18.1
2025-03-31,Abuja DISCO,479.8,432.0,47.8
2025-03-31,Benin DISCO,379.4,339.3,40.1
2025-03-31,Eko DISCO,408.5,367.6,41.0
2025-03-31,Enugu DISCO,431.7,386.2,45.5
2025-03-31,Ibadan DISCO,461.8,409.7,52.1
2025-03-31,Ikeja DISCO,532.7,526.0,6.7
2025-03-31,Jos DISCO,304.1,270.2,33.8
2025-03-31,Kaduna DISCO,380.6,359.2,21.4
2025-03-31,Kano DISCO,424.2,393.6,30.6
2025-03-31,Port Harcourt DISCO,419.8,392.1,27.6
2025-03-31,Yola DISCO,176.6,159.8,16.9
2025-04-01,Abuja DISCO,527.3,492.5,34.8
2025-04-01,Benin DISCO,395.1,353.0,42.1
2025-04-01,Eko DISCO,475.8,430.7,45.1
2025-04-01,Enugu DISCO,398.0,364.0,34.0
2025-04-01,Ibadan DISCO,443.2,391.1,52.1
2025-04-01,Ikeja DISCO,588.3,551.9,36.5
2025-04-01,Jos DISCO,327.0,323.7,3.3
2025-04-01,Kaduna DISCO,371.0,331.9,39.1
2025-04-01,Kano DISCO,420.8,388.8,32.1
2025-04-01,Port Harcourt DISCO,385.3,360.5,24.8
2025-04-01,Yola DISCO,167.0,159.3,7.6
2025-04-02,Abuja DISCO,548.2,483.1,65.1
2025-04-02,Benin DISCO,415.1,355.9,59.2
2025-04-02,Eko DISCO,511.8,467.7,44.0
2025-04-02,Enugu DISCO,517.2,472.7,44.4
2025-04-02,Ibadan DISCO,574.5,507.4,67.1
2025-04-02,Ikeja DISCO,558.3,552.7,5.6
2025-04-02,Jos DISCO,323.1,286.8,36.3
2025-04-02,Kaduna DISCO,391.0,373.6,17.5
2025-04-02,Kano DISCO,562.6,528.7,34.0
2025-04-02,Port Harcourt DISCO,441.4,402.2,39.2
2025-04-02,Yola DISCO,196.4,169.8,26.5
2025-04-03,Abuja DISCO,408.2,379.4,28.9
2025-04-03,Benin DISCO,352.9,307.2,45.7
2025-04-03,Eko DISCO,352.7,332.4,20.3
2025-04-03,Enugu DISCO,357.0,341.0,16.0
2025-04-03,Ibadan DISCO,416.6,412.4,4.2
2025-04-03,Ikeja DISCO,402.4,379.4,23.0
2025-04-03,Jos DISCO,279.1,255.7,23.4
2025-04-03,Kaduna DISCO,332.6,309.6,23.1
2025-04-03,Kano DISCO,350.0,319.4,30.6
2025-04-03,Port Harcourt DISCO,346.0,330.0,16.0
2025-04-03,Yola DISCO,145.4,141.4,4.0
2025-04-04,Abuja DISCO,391.9,370.9,21.0
2025-04-04,Benin DISCO,338.5,317.3,21.2
2025-04-04,Eko DISCO,355.1,347.4,7.6
2025-04-04,Enugu DISCO,351.7,314.9,36.8
2025-04-04,Ibadan DISCO,374.2,353.2,21.0
2025-04-04,Ikeja DISCO,491.9,487.0,4.9
2025-04-04,Jos DISCO,247.0,222.6,24.4
2025-04-04,Kaduna DISCO,279.1,254.1,25.0
2025-04-04,Kano DISCO,369.8,331.9,37.8
2025-04-04,Port Harcourt DISCO,300.0,278.9,21.2
2025-04-04,Yola DISCO,141.7,129.9,11.9
2025-04-05,Abuja DISCO,648.6,618.7,29.9
2025-04-05,Benin DISCO,477.1,472.3,4.8
2025-04-05,Eko DISCO,530.4,436.1,94.4
2025-04-05,Enugu DISCO,440.6,383.4,57.3
2025-04-05,Ibadan DISCO,578.7,498.1,80.6
2025-04-05,Ikeja DISCO,599.8,543.7,56.2
2025-04-05,Jos DISCO,348.1,344.7,3.5
2025-04-05,Kaduna DISCO,439.4,424.3,15.1
2025-04-05,Kano DISCO,518.8,467.6,51.2
2025-04-05,Port Harcourt DISCO,549.6,534.3,15.3
2025-04-05,Yola DISCO,221.7,202.8,18.9
2025-04-06,Abuja DISCO,420.7,364.1,56.6
2025-04-06,Benin DISCO,308.8,282.5,26.3
2025-04-06,Eko DISCO,326.7,306.3,20.4
2025-04-06,Enugu DISCO,317.0,271.9,45.1
2025-04-06,Ibadan DISCO,352.0,317.6,34.4
2025-04-06,Ikeja DISCO,411.6,380.9,30.7
2025-04-06,Jos DISCO,227.2,210.2,17.0
2025-04-06,Kaduna DISCO,266.3,250.6,15.7
2025-04-06,Kano DISCO,335.3,325.9,9.4
2025-04-06,Port Harcourt DISCO,314.1,292.1,22.1
2025-04-06,Yola DISCO,142.6,123.1,19.4
2025-04-07,Abuja DISCO,443.0,408.4,34.6
2025-04-07,Benin DISCO,346.7,307.5,39.1
2025-04-07,Eko DISCO,408.1,372.0,36.2
2025-04-07,Enugu DISCO,356.7,306.7,50.0
2025-04-07,Ibadan DISCO,434.5,408.6,25.9
2025-04-07,Ikeja DISCO,465.0,430.4,34.6
2025-04-07,Jos DISCO,290.4,276.3,14.1
2025-04-07,Kaduna DISCO,340.3,330.2,10.1
2025-04-07,Kano DISCO,424.1,404.7,19.4
2025-04-07,Port Harcourt DISCO,331.7,311.0,20.7
2025-04-07,Yola DISCO,149.8,128.9,20.9
2025-04-08,Abuja DISCO,521.9,466.1,55.7
2025-04-08,Benin DISCO,343.8,322.3,21.4
2025-04-08,Eko DISCO,443.8,394.0,49.8
2025-04-08,Enugu DISCO,390.5,368.9,21.6
2025-04-08,Ibadan DISCO,525.7,479.6,46.1
2025-04-08,Ikeja DISCO,583.4,526.6,56.9
2025-04-08,Jos DISCO,306.6,285.4,21.2
2025-04-08,Kaduna DISCO,353.1,331.8,21.3
2025-04-08,Kano DISCO,445.4,440.9,4.5
2025-04-08,Port Harcourt DISCO,415.4,392.6,22.8
2025-04-08,Yola DISCO,175.2,166.3,8.9
2025-04-09,Abuja DISCO,412.8,350.7,62.1
2025-04-09,Benin DISCO,309.7,301.3,8.3
2025-04-09,Eko DISCO,332.5,281.3,51.2
2025-04-09,Enugu DISCO,307.3,296.8,10.5
2025-04-09,Ibadan DISCO,410.5,379.1,31.4
2025-04-09,Ikeja DISCO,415.1,362.6,52.5
2025-04-09,Jos DISCO,262.9,236.5,26.4
2025-04-09,Kaduna DISCO,280.3,247.1,33.2
2025-04-09,Kano DISCO,403.4,368.9,34.5
2025-04-09,Port Harcourt DISCO,356.6,310.3,46.3
2025-04-09,Yola DISCO,150.0,127.7,22.3
2025-04-10,Abuja DISCO,518.1,474.3,43.8
2025-04-10,Benin DISCO,471.8,445.8,26.0
2025-04-10,Eko DISCO,515.7,470.7,45.0
2025-04-10,Enugu DISCO,453.4,397.0,56.5
2025-04-10,Ibadan DISCO,551.0,493.8,57.2
2025-04-10,Ikeja DISCO,592.2,524.2,68.1
2025-04-10,Jos DISCO,352.4,289.1,63.3
2025-04-10,Kaduna DISCO,438.8,403.7,35.2
2025-04-10,Kano DISCO,497.0,457.2,39.9
2025-04-10,Port Harcourt DISCO,504.8,462.9,41.9
2025-04-10,Yola DISCO,184.9,165.5,19.4
2025-04-11,Abuja DISCO,357.7,319.7,38.1
2025-04-11,Benin DISCO,351.8,323.0,28.7
2025-04-11,Eko DISCO,406.6,375.8,30.8
2025-04-11,Enugu DISCO,344.0,318.1,25.9
2025-04-11,Ibadan DISCO,378.1,339.7,38.5
2025-04-11,Ikeja DISCO,446.1,423.9,22.1
2025-04-11,Jos DISCO,247.1,235.1,11.9
2025-04-11,Kaduna DISCO,315.4,280.5,34.9
2025-04-11,Kano DISCO,323.8,286.8,37.0
2025-04-11,Port Harcourt DISCO,350.5,324.0,26.5
2025-04-11,Yola DISCO,141.5,129.5,12.1
2025-04-12,Abuja DISCO,482.7,448.6,34.0
2025-04-12,Benin DISCO,433.3,418.1,15.1
2025-04-12,Eko DISCO,473.2,408.9,64.3
2025-04-12,Enugu DISCO,392.5,388.6,3.9
2025-04-12,Ibadan DISCO,501.7,433.9,67.8
2025-04-12,Ikeja DISCO,479.6,459.3,20.3
2025-04-12,Jos DISCO,338.4,311.5,26.9
2025-04-12,Kaduna DISCO,367.8,341.6,26.2
2025-04-12,Kano DISCO,459.7,448.7,11.0
2025-04-12,Port Harcourt DISCO,439.9,431.7,8.2
2025-04-12,Yola DISCO,167.5,157.7,9.8
2025-04-13,Abuja DISCO,543.1,536.5,6.6
2025-04-13,Benin DISCO,402.1,375.4,26.8
2025-04-13,Eko DISCO,466.6,432.6,34.0
2025-04-13,Enugu DISCO,386.2,359.4,26.7
2025-04-13,Ibadan DISCO,485.0,474.0,11.0
2025-04-13,Ikeja DISCO,493.3,472.7,20.5
2025-04-13,Jos DISCO,318.7,315.5,3.2
2025-04-13,Kaduna DISCO,419.7,366.3,53.3
2025-04-13,Kano DISCO,404.1,345.5,58.5
2025-04-13,Port Harcourt DISCO,427.6,402.4,25.2
2025-04-13,Yola DISCO,172.0,170.3,1.7
2025-04-14,Abuja DISCO,577.1,515.8,61.3
2025-04-14,Benin DISCO,390.3,344.4,45.8
2025-04-14,Eko DISCO,469.7,412.8,56.9
2025-04-14,Enugu DISCO,402.1,372.4,29.6
2025-04-14,Ibadan DISCO,504.2,463.0,41.1
2025-04-14,Ikeja DISCO,595.9,560.9,35.1
2025-04-14,Jos DISCO,312.4,285.4,27.0
2025-04-14,Kaduna DISCO,359.3,341.3,18.0
2025-04-14,Kano DISCO,461.5,448.8,12.6
2025-04-14,Port Harcourt DISCO,400.5,363.4,37.1
2025-04-14,Yola DISCO,175.6,144.8,30.8
2025-04-15,Abuja DISCO,488.1,445.1,43.1
2025-04-15,Benin DISCO,428.8,413.5,15.3
2025-04-15,Eko DISCO,483.1,445.4,37.6
2025-04-15,Enugu DISCO,381.6,350.5,31.1
2025-04-15,Ibadan DISCO,508.8,451.5,57.3
2025-04-15,Ikeja DISCO,555.1,542.7,12.4
2025-04-15,Jos DISCO,295.5,258.2,37.2
2025-04-15,Kaduna DISCO,356.0,350.9,5.1
2025-04-15,Kano DISCO,451.4,446.8,4.5
2025-04-15,Port Harcourt DISCO,390.4,370.4,20.0
2025-04-15,Yola DISCO,165.6,155.0,10.6
2025-04-16,Abuja DISCO,411.8,400.3,11.5
2025-04-16,Benin DISCO,375.0,348.2,26.8
2025-04-16,Eko DISCO,430.0,372.7,57.3
2025-04-16,Enugu DISCO,348.2,317.5,30.7
2025-04-16,Ibadan DISCO,457.1,436.3,20.8
2025-04-16,Ikeja DISCO,511.1,445.8,65.3
2025-04-16,Jos DISCO,296.7,274.6,22.1
2025-04-16,Kaduna DISCO,329.0,323.7,5.2
2025-04-16,Kano DISCO,429.1,353.6,75.6
2025-04-16,Port Harcourt DISCO,350.1,346.6,3.5
2025-04-16,Yola DISCO,164.1,154.9,9.3
2025-04-17,Abuja DISCO,524.6,440.0,84.6
2025-04-17,Benin DISCO,426.1,410.7,15.5
2025-04-17,Eko DISCO,439.0,400.3,38.7
2025-04-17,Enugu DISCO,444.2,408.1,36.2
2025-04-17,Ibadan DISCO,519.5,467.2,52.3
2025-04-17,Ikeja DISCO,541.6,527.0,14.6
2025-04-17,Jos DISCO,332.4,284.1,48.3
2025-04-17,Kaduna DISCO,352.4,330.5,22.0
2025-04-17,Kano DISCO,453.0,448.5,4.5
2025-04-17,Port Harcourt DISCO,425.1,415.3,9.9
2025-04-17,Yola DISCO,178.8,168.5,10.3
2025-04-18,Abuja DISCO,465.6,460.9,4.7
2025-04-18,Benin DISCO,409.5,405.4,4.1
2025-04-18,Eko DISCO,452.6,397.6,55.0
2025-04-18,Enugu DISCO,426.3,396.2,30.2
2025-04-18,Ibadan DISCO,500.5,453.4,47.0
2025-04-18,Ikeja DISCO,529.3,466.5,62.8
2025-04-18,Jos DISCO,301.4,298.4,3.0
2025-04-18,Kaduna DISCO,383.7,367.4,16.3
2025-04-18,Kano DISCO,432.3,400.7,31.5
2025-04-18,Port Harcourt DISCO,405.4,391.9,13.5
2025-04-18,Yola DISCO,213.0,206.9,6.1
2025-04-19,Abuja DISCO,356.3,347.7,8.6
2025-04-19,Benin DISCO,271.9,246.8,25.2
2025-04-19,Eko DISCO,325.5,280.5,45.0
2025-04-19,Enugu DISCO,277.1,253.0,24.1
2025-04-19,Ibadan DISCO,295.2,248.9,46.3
2025-04-19,Ikeja DISCO,339.9,314.6,25.3
2025-04-19,Jos DISCO,202.6,178.3,24.2
