participant_id,age,gender,education,income,tech_savviness,banking_frequency,previous_incidents,t1_attitudes_1,t1_attitudes_2,t1_attitudes_3,t1_attitudes_mean,t1_subjective_norms_1,t1_subjective_norms_2,t1_subjective_norms_3,t1_subjective_norms_mean,t1_pbc_1,t1_pbc_2,t1_pbc_3,t1_pbc_mean,t1_intentions_1,t1_intentions_2,t1_intentions_3,t1_intentions_mean,srb_1_check_statements,srb_2_strong_passwords,srb_3_two_factor_auth,srb_4_logout_properly,srb_5_verify_alerts,srb_total_mean,obj_scenario_1_phishing_sms,obj_score_1_phishing_sms,obj_scenario_2_fake_email,obj_score_2_fake_email,obj_scenario_3_public_wifi,obj_score_3_public_wifi,obj_scenario_4_password_sharing,obj_score_4_password_sharing,obj_scenario_5_suspicious_charge,obj_score_5_suspicious_charge,objective_total_score,predicted_behavior,intention_behavior_gap,gap_category,risk_perception,bank_trust,security_self_efficacy,months_since_training,primary_device,t1_date,t2_date,t1_response_time_minutes,t2_response_time_minutes
P0930,31,Male,6,4,7,4,0,6,6,6,6.0,5,5,5,5.0,7,6,7,6.666666666666667,5,5,5,5.0,6,7,7,3,6,5.8,click_immediately,0.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,4.8632043258257545,0.9367956741742454,Over-performer,5,6,5,1,Tablet,2024-10-15,2024-11-24,18,24
P0931,29,Female,4,4,4,5,0,4,4,4,4.0,3,3,3,3.0,2,2,2,2.0,4,4,4,4.0,3,4,3,3,3,3.2,call_bank_official,2.0,report_phishing,2.0,use_public_wifi,0.0,refuse_completely,2.0,wait_and_see,0.0,8,3.8138187780531707,-0.6138187780531705,Under-performer,5,4,6,10,Desktop,2024-10-13,2024-11-13,4,8
P0932,20,Female,3,5,3,5,1,2,3,3,2.6666666666666665,6,6,6,6.0,4,4,4,4.0,4,4,4,4.0,5,5,3,5,4,4.4,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,5,3.8138187780531707,0.5861812219468296,Over-performer,4,5,6,9,Tablet,2024-10-12,2024-11-09,6,3
P0933,18,Female,6,2,5,4,2,2,2,2,2.0,6,5,5,5.333333333333333,4,4,4,4.0,6,6,6,6.0,7,7,7,7,6,6.8,call_bank_official,2.0,delete_email,1.0,use_mobile_data,2.0,log_in_for_them,1.0,ask_family_members,1.0,7,5.912589873598337,0.8874101264016625,Over-performer,4,5,3,1,Mobile,2024-09-16,2024-10-17,15,2
P0934,18,Male,3,4,6,5,0,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,4,4,5,6,4,4.6,call_bank_official,2.0,click_and_update,0.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,4.8632043258257545,-0.2632043258257548,As expected,6,4,4,6,Mobile,2024-10-27,2024-12-05,3,10
P0935,31,Female,3,1,4,5,1,3,3,3,3.0,6,6,6,6.0,5,5,5,5.0,6,5,5,5.333333333333333,5,5,7,6,6,5.8,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,9,5.2129995084166145,0.5870004915833853,Over-performer,7,6,3,5,Desktop,2024-09-11,2024-10-10,3,6
P0936,40,Female,4,3,6,6,0,6,6,6,6.0,5,4,5,4.666666666666667,4,4,4,4.0,5,5,5,5.0,4,4,4,4,4,4.0,ignore_message,1.0,report_phishing,2.0,use_public_wifi,0.0,create_joint_account,2.0,ignore_small_amount,0.0,6,4.8632043258257545,-0.8632043258257545,Under-performer,6,4,1,7,Mobile,2024-09-24,2024-10-28,7,12
P0937,28,Male,5,5,6,6,0,5,5,5,5.0,5,5,5,5.0,6,6,6,6.0,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,9,,,Missing,4,5,5,22,Mobile,2024-09-14,Missing,11,Missing
P0938,48,Female,6,Missing,3,5,0,6,6,6,6.0,6,5,6,5.666666666666667,5,5,5,5.0,6,6,6,6.0,6,5,5,7,6,5.8,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,ask_family_members,1.0,10,5.912589873598337,-0.1125898735983375,As expected,7,6,5,0,Mobile,2024-10-10,2024-11-12,21,2
P0939,24,Male,3,8,3,3,0,5,5,5,5.0,4,4,4,4.0,7,7,7,7.0,6,6,7,6.333333333333333,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,10,,,Missing,6,5,5,13,Mobile,2024-09-08,Missing,3,Missing
P0940,49,Female,5,2,5,4,1,7,7,7,7.0,6,5,6,5.666666666666667,6,7,7,6.666666666666667,7,7,6,6.666666666666667,7,7,7,7,7,7.0,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,6.61218023878006,0.3878197612199399,As expected,5,5,5,15,Desktop,2024-10-25,2024-11-29,10,6
P0941,24,Female,4,3,1,5,0,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,4,5,6,5,5,5.0,report_as_spam,2.0,click_and_update,0.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,4.8632043258257545,0.13679567417424554,As expected,7,6,4,1,Mobile,2024-09-30,2024-11-04,14,2
P0942,31,Female,2,3,4,3,0,4,4,4,4.0,4,4,4,4.0,2,2,2,2.0,5,4,5,4.666666666666667,5,4,3,6,4,4.4,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,ignore_small_amount,0.0,8,4.5134091432348935,-0.11340914323489315,As expected,4,5,3,8,Tablet,2024-10-01,2024-11-09,5,13
P0943,34,Male,3,3,2,6,0,4,4,4,4.0,3,3,4,3.3333333333333335,5,5,5,5.0,4,4,4,4.0,3,4,2,5,5,3.8,report_as_spam,2.0,report_phishing,2.0,use_public_wifi,0.0,create_joint_account,2.0,ignore_small_amount,0.0,10,3.8138187780531707,-0.013818778053170888,As expected,6,7,4,9,Mobile,2024-09-06,2024-10-10,3,9
P0944,36,Female,3,6,4,5,2,5,5,5,5.0,5,6,5,5.333333333333333,3,3,3,3.0,5,5,6,5.333333333333333,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,7,,,Missing,4,4,6,6,Mobile,2024-09-24,Missing,4,Missing
P0945,18,Male,3,5,4,5,0,4,4,4,4.0,4,4,3,3.6666666666666665,5,5,5,5.0,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,7,,,Missing,4,3,5,5,Mobile,2024-10-25,Missing,5,Missing
P0946,18,Male,7,6,4,6,1,6,5,6,5.666666666666667,3,3,3,3.0,6,6,6,6.0,5,5,6,5.333333333333333,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,10,,,Missing,7,6,3,3,Tablet,2024-09-01,Missing,6,Missing
P0947,40,Male,4,2,3,4,1,5,5,5,5.0,7,7,7,7.0,3,3,3,3.0,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,4,,,Missing,5,5,5,9,Desktop,2024-10-08,Missing,4,Missing
P0948,41,Female,4,6,3,5,0,5,5,5,5.0,5,6,5,5.333333333333333,5,5,5,5.0,6,6,6,6.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,9,,,Missing,7,4,6,2,Desktop,2024-10-26,Missing,6,Missing
P0949,40,Female,6,1,7,5,0,7,7,7,7.0,5,5,5,5.0,5,5,6,5.333333333333333,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,6,,,Missing,5,6,5,4,Desktop,2024-10-16,Missing,7,Missing
P0950,19,Female,3,6,7,5,1,3,3,3,3.0,3,3,3,3.0,4,4,4,4.0,4,4,4,4.0,5,3,4,3,5,4.0,report_as_spam,2.0,delete_email,1.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,6,3.8138187780531707,0.1861812219468293,As expected,5,6,6,15,Tablet,2024-09-21,2024-10-19,16,17
P0951,39,Female,5,3,3,4,0,2,2,2,2.0,4,4,4,4.0,3,3,3,3.0,4,4,4,4.0,3,3,3,5,4,3.6,report_as_spam,2.0,report_phishing,2.0,ask_for_password,1.0,share_password,0.0,contact_bank_immediately,2.0,9,3.8138187780531707,-0.21381877805317062,As expected,4,4,3,0,Tablet,2024-09-06,2024-10-14,18,16
P0952,53,Female,3,3,6,7,1,4,5,6,5.0,5,5,5,5.0,3,3,3,3.0,4,4,4,4.0,4,4,2,3,4,3.4,call_bank_official,2.0,report_phishing,2.0,use_public_wifi,0.0,refuse_completely,2.0,ask_family_members,1.0,6,3.8138187780531707,-0.4138187780531708,As expected,6,7,5,6,Tablet,2024-09-15,2024-10-25,3,2
P0953,26,Male,5,4,4,4,Missing,7,7,7,7.0,6,6,6,6.0,7,7,7,7.0,7,7,7,7.0,7,7,7,7,7,7.0,report_as_spam,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,6.96197542137092,0.03802457862907982,As expected,5,6,4,5,Mobile,2024-10-02,2024-10-30,17,6
P0954,27,Female,2,7,4,6,0,7,7,7,7.0,3,3,3,3.0,6,6,6,6.0,7,7,7,7.0,7,6,6,7,7,6.6,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,share_password,0.0,contact_bank_immediately,2.0,9,6.96197542137092,-0.36197542137092054,As expected,5,7,5,3,Desktop,2024-09-18,2024-10-23,7,5
P0955,52,Female,6,1,4,3,1,6,5,7,6.0,5,5,5,5.0,3,3,2,2.6666666666666665,6,6,6,6.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,8,,,Missing,4,5,3,7,Mobile,2024-10-17,Missing,8,Missing
P0956,21,Female,3,3,3,6,1,6,6,6,6.0,5,5,5,5.0,4,5,4,4.333333333333333,6,6,6,6.0,6,5,4,6,6,5.4,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,5.912589873598337,-0.512589873598337,Under-performer,5,5,3,0,Tablet,2024-10-02,2024-11-11,9,4
P0957,32,Male,3,6,5,6,Missing,5,4,5,4.666666666666667,5,5,5,5.0,7,7,7,7.0,5,5,5,5.0,5,7,6,4,6,5.6,report_as_spam,2.0,report_phishing,2.0,ask_for_password,1.0,refuse_completely,2.0,ask_family_members,1.0,7,4.8632043258257545,0.7367956741742452,Over-performer,5,5,4,5,Mobile,2024-09-12,2024-10-18,3,17
P0958,31,Female,5,3,4,5,0,5,5,5,5.0,5,5,5,5.0,6,6,5,5.666666666666667,5,5,5,5.0,4,4,5,6,5,4.8,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,4.8632043258257545,-0.06320432582575464,As expected,5,5,3,5,Mobile,2024-09-11,2024-10-11,5,8
P0959,47,Male,3,2,4,5,1,7,7,7,7.0,4,4,4,4.0,5,5,6,5.333333333333333,5,5,5,5.0,6,7,5,5,4,5.4,report_as_spam,2.0,forward_to_friend,0.0,ask_for_password,1.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,4.8632043258257545,0.5367956741742459,Over-performer,5,6,5,5,Mobile,2024-10-04,2024-11-07,4,2
P0960,41,Female,4,3,3,5,1,7,6,6,6.333333333333333,7,7,6,6.666666666666667,7,7,7,7.0,7,7,7,7.0,7,7,7,7,7,7.0,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,6.96197542137092,0.03802457862907982,As expected,3,6,2,1,Mobile,2024-09-02,2024-10-12,15,2
P0961,21,Male,3,3,3,7,1,5,5,5,5.0,4,3,4,3.6666666666666665,4,3,4,3.6666666666666665,4,5,5,4.666666666666667,4,5,5,4,5,4.6,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,log_in_for_them,1.0,contact_bank_immediately,2.0,9,4.5134091432348935,0.08659085676510614,As expected,5,6,6,1,Tablet,2024-10-14,2024-11-12,5,5
P0962,28,Male,4,6,2,3,0,4,4,4,4.0,3,4,5,4.0,5,5,5,5.0,6,6,6,6.0,6,6,5,6,6,5.8,click_immediately,0.0,verify_with_bank,2.0,use_public_wifi,0.0,share_password,0.0,contact_bank_immediately,2.0,7,5.912589873598337,-0.1125898735983375,As expected,5,5,1,8,Mobile,2024-09-22,2024-10-31,9,22
P0963,43,Female,3,5,4,6,0,5,4,5,4.666666666666667,7,7,7,7.0,4,4,4,4.0,7,7,7,7.0,7,6,7,7,7,6.8,click_immediately,0.0,delete_email,1.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,6.96197542137092,-0.16197542137092036,As expected,1,5,6,0,Mobile,2024-09-21,2024-10-26,15,2
P0964,44,Female,2,4,3,4,Missing,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,3,4,4,3.6666666666666665,3,4,5,3,4,3.8,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,9,3.4640235954623093,0.3359764045376905,As expected,3,5,4,2,Mobile,2024-09-06,2024-10-17,5,12
P0965,22,Female,3,8,4,5,0,4,3,4,3.6666666666666665,4,4,4,4.0,5,5,5,5.0,4,5,5,4.666666666666667,4,5,5,4,5,4.6,click_immediately,0.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,4.5134091432348935,0.08659085676510614,As expected,4,4,3,14,Tablet,2024-09-06,2024-10-16,17,7
P0966,18,Female,4,3,6,5,0,3,3,3,3.0,4,4,4,4.0,5,5,5,5.0,3,4,4,3.6666666666666665,3,2,3,4,3,3.0,report_as_spam,2.0,forward_to_friend,0.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,5,3.4640235954623093,-0.4640235954623093,As expected,6,5,5,0,Mobile,2024-09-12,2024-10-22,3,10
P0967,41,Male,2,1,6,4,0,6,6,6,6.0,7,7,7,7.0,5,5,5,5.0,6,6,6,6.0,6,7,4,4,5,5.2,call_bank_official,2.0,report_phishing,2.0,use_public_wifi,0.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,5.912589873598337,-0.7125898735983371,Under-performer,6,7,6,5,Desktop,2024-09-04,2024-10-13,3,11
P0968,18,Male,3,2,4,5,0,5,4,5,4.666666666666667,4,4,4,4.0,5,6,5,5.333333333333333,5,5,5,5.0,5,5,5,4,5,4.8,call_bank_official,2.0,verify_with_bank,2.0,ask_for_password,1.0,log_in_for_them,1.0,contact_bank_immediately,2.0,9,4.8632043258257545,-0.06320432582575464,As expected,4,7,6,8,Mobile,2024-09-07,2024-10-07,4,21
P0969,42,Male,3,3,4,3,0,4,5,4,4.333333333333333,4,3,4,3.6666666666666665,2,2,2,2.0,5,5,4,4.666666666666667,4,4,3,6,5,4.4,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,4.5134091432348935,-0.11340914323489315,As expected,5,7,6,1,Desktop,2024-09-12,2024-10-19,3,11
P0970,19,Male,2,2,7,6,0,6,6,6,6.0,5,5,5,5.0,4,4,4,4.0,4,4,4,4.0,4,4,3,4,3,3.6,call_bank_official,2.0,report_phishing,2.0,ask_for_password,1.0,refuse_completely,2.0,contact_bank_immediately,2.0,6,3.8138187780531707,-0.21381877805317062,As expected,6,5,3,2,Mobile,2024-09-30,2024-11-06,12,5
P0971,49,Female,4,7,5,3,1,5,5,5,5.0,4,4,4,4.0,5,5,5,5.0,7,7,7,7.0,7,7,7,7,7,7.0,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,6.96197542137092,0.03802457862907982,As expected,4,6,5,6,Mobile,2024-09-09,2024-10-11,3,4
P0972,33,Female,5,5,4,5,0,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,9,,,Missing,3,3,2,3,Tablet,2024-09-07,Missing,11,Missing
P0973,27,Male,2,Missing,2,4,0,7,6,7,6.666666666666667,6,6,6,6.0,6,6,6,6.0,5,5,4,4.666666666666667,6,6,6,5,5,5.6,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,4.5134091432348935,1.0865908567651061,Over-performer,6,5,5,0,Tablet,2024-10-18,2024-11-23,3,4
P0974,31,Female,4,4,5,3,0,6,6,6,6.0,5,5,5,5.0,3,4,4,3.6666666666666665,5,5,5,5.0,5,5,6,6,4,5.2,call_bank_official,2.0,report_phishing,2.0,ask_for_password,1.0,create_joint_account,2.0,contact_bank_immediately,2.0,6,4.8632043258257545,0.3367956741742457,As expected,6,5,5,2,Mobile,2024-10-17,2024-11-14,3,8
P0975,44,Male,4,5,5,5,0,6,5,6,5.666666666666667,4,4,4,4.0,7,7,7,7.0,7,7,7,7.0,7,7,7,7,6,6.8,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,6.96197542137092,-0.16197542137092036,As expected,4,7,4,0,Tablet,2024-09-22,2024-11-02,3,2
P0976,18,Female,3,7,3,3,Missing,4,5,3,4.0,5,5,5,5.0,3,3,3,3.0,5,5,5,5.0,5,5,4,7,5,5.2,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,7,4.8632043258257545,0.3367956741742457,As expected,5,5,2,32,Tablet,2024-09-27,2024-10-29,5,2
P0977,52,Female,4,Missing,5,5,1,4,4,3,3.6666666666666665,4,4,4,4.0,5,5,5,5.0,5,5,5,5.0,5,6,6,4,5,5.2,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,log_in_for_them,1.0,ask_family_members,1.0,10,4.8632043258257545,0.3367956741742457,As expected,5,5,4,2,Mobile,2024-10-30,2024-12-10,11,6
P0978,18,Non-binary/Other,3,4,4,3,0,6,5,5,5.333333333333333,6,6,6,6.0,4,4,4,4.0,6,6,6,6.0,6,7,6,6,5,6.0,report_as_spam,2.0,report_phishing,2.0,ask_for_password,1.0,create_joint_account,2.0,ask_family_members,1.0,9,5.912589873598337,0.08741012640166268,As expected,4,5,7,6,Desktop,2024-10-05,2024-11-02,3,2
P0979,18,Female,4,5,4,5,1,6,6,6,6.0,7,7,7,7.0,6,6,6,6.0,6,6,6,6.0,5,5,6,5,6,5.4,report_as_spam,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,7,5.912589873598337,-0.512589873598337,Under-performer,6,5,5,4,Mobile,2024-10-08,2024-11-06,6,8
P0980,32,Non-binary/Other,1,4,1,4,0,5,5,5,5.0,6,6,6,6.0,4,4,4,4.0,5,6,6,5.666666666666667,6,3,7,5,6,5.4,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,share_password,0.0,ask_family_members,1.0,9,5.562794691007476,-0.162794691007476,As expected,4,6,4,6,Mobile,2024-09-24,2024-10-31,28,2
P0981,29,Non-binary/Other,4,4,4,4,0,5,5,5,5.0,7,6,6,6.333333333333333,2,2,2,2.0,5,5,5,5.0,5,5,3,5,4,4.4,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,9,4.8632043258257545,-0.4632043258257541,As expected,6,4,4,5,Multiple,2024-09-14,2024-10-15,4,12
P0982,31,Male,4,1,5,5,0,5,4,4,4.333333333333333,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,6,4,5,5,5,5.0,report_as_spam,2.0,report_phishing,2.0,use_public_wifi,0.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,4.8632043258257545,0.13679567417424554,As expected,5,6,5,10,Mobile,2024-10-10,2024-11-16,4,5
P0983,31,Male,1,2,3,4,0,6,6,6,6.0,7,7,7,7.0,6,6,7,6.333333333333333,5,5,5,5.0,5,5,6,7,5,5.6,click_immediately,0.0,click_and_update,0.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,4.8632043258257545,0.7367956741742452,Over-performer,5,7,2,16,Tablet,2024-10-06,2024-11-16,3,10
P0984,24,Male,3,4,4,5,1,4,4,4,4.0,4,4,4,4.0,4,4,4,4.0,5,5,6,5.333333333333333,7,5,4,4,5,5.0,click_immediately,0.0,delete_email,1.0,wait_until_home,2.0,create_joint_account,2.0,ignore_small_amount,0.0,8,5.2129995084166145,-0.21299950841661452,As expected,4,5,3,2,Tablet,2024-09-13,2024-10-13,3,10
P0985,63,Male,6,2,3,3,1,4,4,4,4.0,6,6,6,6.0,4,5,4,4.333333333333333,6,6,6,6.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,10,,,Missing,4,5,4,1,Mobile,2024-10-07,Missing,4,Missing
P0986,18,Female,3,1,5,6,0,3,3,3,3.0,5,5,4,4.666666666666667,4,4,4,4.0,5,5,5,5.0,4,4,5,3,4,4.0,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,ignore_small_amount,0.0,10,4.8632043258257545,-0.8632043258257545,Under-performer,5,5,4,33,Desktop,2024-10-22,2024-11-23,17,8
P0987,18,Female,4,5,4,7,0,6,6,6,6.0,5,5,4,4.666666666666667,6,6,6,6.0,6,6,6,6.0,7,6,6,7,6,6.4,report_as_spam,2.0,report_phishing,2.0,wait_until_home,2.0,create_joint_account,2.0,wait_and_see,0.0,7,5.912589873598337,0.48741012640166304,As expected,4,7,7,16,Desktop,2024-10-20,2024-11-22,9,8
P0988,27,Male,6,1,3,7,0,6,6,6,6.0,5,5,5,5.0,7,5,6,6.0,6,5,6,5.666666666666667,7,6,6,5,5,5.8,call_bank_official,2.0,click_and_update,0.0,wait_until_home,2.0,log_in_for_them,1.0,contact_bank_immediately,2.0,7,5.562794691007476,0.23720530899252346,As expected,5,5,5,3,Tablet,2024-09-11,2024-10-09,6,5
P0989,42,Female,4,4,6,5,Missing,5,5,5,5.0,6,6,6,6.0,4,4,4,4.0,7,7,7,7.0,7,7,6,7,6,6.6,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,6.96197542137092,-0.36197542137092054,As expected,3,5,4,18,Mobile,2024-10-02,2024-11-07,5,6
P0990,45,Female,4,4,5,6,2,4,4,4,4.0,5,5,5,5.0,4,4,4,4.0,6,5,6,5.666666666666667,5,5,6,6,5,5.4,call_bank_official,2.0,delete_email,1.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,5.562794691007476,-0.162794691007476,As expected,5,6,5,8,Mobile,2024-09-05,2024-10-12,3,18
P0991,20,Female,5,7,3,3,0,4,4,4,4.0,5,5,5,5.0,5,5,5,5.0,6,6,6,6.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,10,,,Missing,5,4,2,4,Mobile,2024-09-17,Missing,7,Missing
P0992,18,Male,5,3,5,7,1,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,7,5,4,4,6,5.2,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,ignore_small_amount,0.0,8,4.8632043258257545,0.3367956741742457,As expected,4,5,3,16,Desktop,2024-09-02,2024-10-07,11,6
P0993,18,Male,4,1,5,6,0,6,6,6,6.0,5,5,5,5.0,6,6,6,6.0,7,7,7,7.0,7,7,7,7,7,7.0,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,6.96197542137092,0.03802457862907982,As expected,6,5,4,8,Mobile,2024-10-02,2024-11-07,9,3
P0994,47,Female,4,4,5,4,0,6,6,6,6.0,6,7,6,6.333333333333333,7,7,7,7.0,6,6,5,5.666666666666667,5,7,7,6,6,6.2,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,5.562794691007476,0.6372053089925238,Over-performer,6,4,3,14,Mobile,2024-09-23,2024-10-21,8,3
P0995,27,Male,3,6,2,6,0,5,5,5,5.0,3,3,3,3.0,5,5,6,5.333333333333333,6,6,6,6.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,8,,,Missing,3,3,6,4,Mobile,2024-09-05,Missing,5,Missing
P0996,44,Male,6,8,6,4,0,2,2,2,2.0,4,5,4,4.333333333333333,2,3,3,2.6666666666666665,4,4,4,4.0,4,5,2,4,3,3.6,click_immediately,0.0,verify_with_bank,2.0,wait_until_home,2.0,log_in_for_them,1.0,contact_bank_immediately,2.0,9,3.8138187780531707,-0.21381877805317062,As expected,4,6,5,12,Tablet,2024-10-28,2024-11-27,6,12
P0997,25,Male,4,3,3,4,1,5,5,5,5.0,4,4,4,4.0,5,5,5,5.0,4,4,4,4.0,4,5,6,5,5,5.0,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,ask_family_members,1.0,9,3.8138187780531707,1.1861812219468293,Over-performer,3,3,3,3,Multiple,2024-10-10,2024-11-17,6,10
P0998,33,Male,2,3,4,5,0,7,7,7,7.0,5,5,5,5.0,5,6,5,5.333333333333333,6,5,6,5.666666666666667,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,8,,,Missing,5,4,3,10,Mobile,2024-10-08,Missing,18,Missing
P0999,40,Male,5,6,7,4,1,6,6,6,6.0,7,7,7,7.0,7,7,7,7.0,5,5,5,5.0,5,5,5,3,6,4.8,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,4.8632043258257545,-0.06320432582575464,As expected,5,6,3,4,Tablet,2024-09-08,2024-10-17,7,2
P1000,39,Female,4,2,5,6,0,7,7,7,7.0,7,7,7,7.0,3,4,3,3.3333333333333335,7,7,7,7.0,6,6,7,7,6,6.4,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,wait_and_see,0.0,6,6.96197542137092,-0.5619754213709198,Under-performer,3,6,4,4,Tablet,2024-09-27,2024-10-27,13,3
P1001,44,Male,2,4,4,4,2,6,6,6,6.0,5,5,6,5.333333333333333,4,4,4,4.0,5,5,5,5.0,5,6,4,6,5,5.2,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,4.8632043258257545,0.3367956741742457,As expected,4,5,5,12,Tablet,2024-09-02,2024-10-12,10,14
P1002,28,Female,4,3,1,4,0,4,3,4,3.6666666666666665,4,5,4,4.333333333333333,3,3,3,3.0,4,4,4,4.0,4,3,1,5,4,3.4,report_as_spam,2.0,report_phishing,2.0,ask_for_password,1.0,log_in_for_them,1.0,wait_and_see,0.0,8,3.8138187780531707,-0.4138187780531708,As expected,5,4,5,1,Mobile,2024-10-10,2024-11-12,4,4
P1003,47,Male,3,1,6,4,1,5,5,5,5.0,4,4,4,4.0,3,3,3,3.0,4,4,4,4.0,5,2,3,3,3,3.2,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,3.8138187780531707,-0.6138187780531705,Under-performer,5,5,3,21,Mobile,2024-10-27,2024-12-02,3,4
