sample_id,anode_material,cathode_material,tab_thickness_um,surface_finish,welding_technique,power_w,amplitude_um,force_n,time_s,speed_mm_s,pulse_frequency_hz,preheat_temp_c,weld_angle_deg,overlap_ratio,atmosphere,material_compatibility,process_intensity,energy_density,thermal_mass_anode
WS_012175,titanium,copper,88.73099471155187,Coated,Friction_Stir,14115.84834558194,,1084.7643984989577,13.197491255510926,149.22483508838386,,75.79951469317518,12.354274438770842,0.8897743885026824,Argon,88.124,186293.78510493602,1792900.89290105,208828396.05363733
WS_012176,aluminum,nickel,66.26217103764616,Polished,Laser,354.78723531543255,,94.29175526849268,0.09529202422496799,7.890514284179889,605.7129636265481,162.2324309444877,21.991808816790677,0.6830419365761203,Vacuum,87.07499999999999,33.80839382238762,80804.70775352092,161017075.62148014
WS_012177,aluminum,titanium,90.6781947451921,Coated,Friction_Stir,5498.463492307541,,3950.1366511469496,5.42000541621656,87.58479039471094,,171.2845051262323,29.437769883107332,0.596239266706798,Vacuum,81.172,29801.701909175892,668706.6082181429,220348013.2308168
WS_012178,titanium,copper,131.330801424218,Anodized,Friction_Stir,8075.720005778987,,9888.586494779474,12.12889813962965,111.48320316617318,,73.85799237993521,2.478065897377731,0.8228758210838231,Argon,88.124,97949.5853542627,468217.95532136597,309087041.1518971
WS_012179,titanium,nickel,121.09371123119845,Coated,USW,2898.286440763572,78.58720365801892,677.2783506366824,0.8225570423847489,,,129.06997612228457,4.5292219942245975,0.7278539274445793,Air,94.09700000000001,2384.0059226983044,197650.59500922626,284994049.3826255
WS_012180,copper,aluminum,140.97880134717363,Anodized,Friction_Stir,3105.4101071216137,,3450.6202145850143,24.99848159999578,120.6831262998558,,78.07495891407945,7.123830116060892,0.4463839469498385,Nitrogen,91.20800000000001,77630.53742332058,156246.87308758913,486320473.1272102
WS_012181,copper,nickel,87.45591101506973,Rough,Laser,849.4536475412868,,29.92508764479701,0.049861954910997146,32.5298762293593,511.407148803964,85.01055920928943,42.50765930634985,0.8742261373024212,Vacuum,94.02700000000002,42.3554194726857,111060.94111145393,301687910.63758457
WS_012182,copper,titanium,68.11944481470799,Coated,USW,1296.705810550331,95.78759704246421,460.84157772049457,0.26366791018768165,,,75.37529896682422,14.50011786117983,0.7468167774148814,Nitrogen,88.124,341.8997111960296,279446.87507673155,234984836.8328167
WS_012183,titanium,nickel,123.27981903085845,Rough,Laser,1608.3378991173433,,168.1326130252871,0.02594718480868931,15.781665147112776,882.3181662265753,40.31626115994215,29.806988948633645,0.8696910988844412,Nitrogen,94.09700000000001,41.73184070321681,105826.22867647193,290139054.08912534
WS_012184,titanium,aluminum,110.81021948096928,Anodized,Friction_Stir,8913.367546541958,,5986.657071423916,18.12662142337705,156.4159290615378,,149.17909861600265,34.17122897841361,0.7495944802674583,Air,81.172,161569.23912358118,725909.0068900351,260791851.5484612
WS_012185,nickel,aluminum,81.28532417799597,Coated,Friction_Stir,13730.540572563135,,7078.490182621417,8.238787254354428,136.4589537177675,,47.62387698338774,11.723354694680179,0.14495147215053789,Vacuum,87.07499999999999,113123.0026646295,2078085.2106761364,321207087.02176887
WS_012186,nickel,aluminum,100.59810687459498,Rough,Friction_Stir,2195.9832769011477,,3582.87462275639,12.893477397876573,164.05171796026588,,106.22317648132035,19.285592722164544,0.754118630366106,Nitrogen,87.07499999999999,28313.86074683988,216994.8429474429,397523479.1256495
WS_012187,nickel,aluminum,115.87743962565486,Oxidized,Friction_Stir,9669.843171481127,,2133.4952632338473,16.708391447034874,183.64667631795794,,129.1736116964294,12.808209555708551,0.763103792457212,Air,87.07499999999999,161567.52494054384,720147.8182300283,457901290.4247377
WS_012188,nickel,titanium,105.98966701416086,Anodized,USW,1157.6079083553673,95.19186687764335,125.66020168304385,1.7714816235545987,,,120.3742202319897,42.07100823039762,0.7238525279402752,Nitrogen,94.09700000000001,2050.681136933009,103046.78096385158,418828768.17315805
WS_012189,titanium,aluminum,103.70188123885758,Rough,Friction_Stir,4088.4606263415158,,2867.0495613022613,4.594712142217724,42.53866649830692,,169.94450502161172,5.117755005411834,0.4211530625338694,Vacuum,81.172,18785.299682830446,380177.62196014845,244062377.4956513
WS_012190,nickel,aluminum,149.18403253230912,Coated,Friction_Stir,12305.525412444927,,9403.126928345724,27.268402136547948,98.04311674723722,,174.4582190077938,14.830661374794428,0.7616230895755834,Nitrogen,87.07499999999999,335552.0154480583,552911.3144900587,589515622.9546727
WS_012191,titanium,copper,98.23685276089553,Polished,Friction_Stir,5448.809063637698,,6016.4943334257605,17.708269170286563,91.02697753674674,,145.06573398792585,21.90860443818971,0.7124903734772555,Nitrogen,88.124,96488.97755639345,564615.3862335156,231200432.97276762
WS_012192,nickel,aluminum,95.00243889576086,Rough,USW,2640.957695760495,77.53843742921717,738.4927240649625,1.7976925641946537,,,162.35357965754272,3.3524422170406383,0.8728989746691121,Vacuum,87.07499999999999,4747.630012021288,292611.86709694756,375411637.5404886
WS_012193,aluminum,copper,91.87954004864602,Oxidized,Friction_Stir,8721.589650962207,,6989.51238895229,6.294504183487533,26.887534151120384,,165.09248957995212,40.68463615601346,0.23765628473946407,Nitrogen,91.20800000000001,54898.082544643185,1033137.2596531347,223267282.31820983
WS_012194,nickel,titanium,106.08058231388007,Polished,Resistance_Spot,9644.585684810305,,3845.34039259133,0.32771113018256903,,,148.65709849297718,17.584156600204846,0.25603013732995306,Nitrogen,94.09700000000001,3160.6380749118116,857061.1034623609,419188029.0715285
WS_012195,titanium,copper,187.61527504953736,Polished,Resistance_Spot,5154.445204762501,,4991.807345843852,0.3606987320071535,,,127.35696042529949,36.98243054029602,0.24898861363115207,Vacuum,88.124,1859.201849558187,146435.2180977601,441552549.8290862
WS_012196,aluminum,titanium,122.75695884572859,Rough,Resistance_Spot,6102.323903533607,,4196.867335505283,0.5601728525565014,,,52.80729879316942,43.98934017345746,0.7727480605735085,Air,81.172,3418.3561882661456,404951.50201923656,298299409.99512047
WS_012197,aluminum,titanium,82.34740698548974,Anodized,Resistance_Spot,3336.637708996727,,4148.030452575689,0.4634782490301787,,,82.31051866857013,42.374440965357664,0.2920442829134188,Air,81.172,1546.45900301387,492049.95562749275,200104198.97474006
WS_012198,titanium,nickel,102.35912863393565,Anodized,Laser,1971.2970504372802,,387.68977850992354,0.045588862249429186,26.821621308959827,438.5012601841012,186.66260017875788,43.28174331559218,0.8104828443405411,Air,94.09700000000001,89.86918968509123,188147.69917837708,240902209.23996755
WS_012199,aluminum,copper,96.31470991781315,Anodized,Resistance_Spot,5452.003014529676,,2904.1552149476397,0.0849561517011586,,,88.28709263219486,16.683694329312093,0.3153216902216597,Nitrogen,91.20800000000001,463.18119517755713,587720.5080883935,234044745.10028595
WS_012200,titanium,nickel,155.71172175379988,Rough,Friction_Stir,8174.355488346809,,9054.959458917709,18.35332411956245,182.27265117419702,,162.1173598903385,34.85541983591371,0.7475889431845859,Air,94.09700000000001,150026.59574615318,337140.4846321642,366467537.147568
WS_012201,aluminum,nickel,171.74476967933612,Polished,Friction_Stir,7748.157949839598,,1493.4109718903971,12.158847128171958,112.01916945594517,,181.97835588496517,14.830559653646084,0.7047606965024221,Air,87.07499999999999,94208.66803702991,262682.6722033555,417339790.3207868
WS_012202,aluminum,titanium,145.82646701959362,Oxidized,Friction_Stir,5820.0661825278075,,5188.586079588333,10.099540098740853,125.96272344245044,,32.17981261287024,10.263128115198214,0.7007915365843387,Air,81.172,58779.99178776519,273687.6590661038,354358314.8576125
WS_012203,titanium,copper,94.32665952754702,Oxidized,Laser,1277.3776267636358,,166.84095025096968,0.0778174744477066,21.451565516216675,143.77578477876776,48.61945730816534,44.26041695391221,0.26199996555687766,Vacuum,88.124,99.40230083075133,143565.60184633188,221997793.1980819
WS_012204,copper,titanium,149.15742688386945,Oxidized,USW,800.2081669838612,96.17396969041333,845.3811068986992,0.6056107323911988,,,35.352674745530805,24.28066453848235,0.4385052913023515,Nitrogen,88.124,484.6146540725149,35967.74528846137,514533459.77859604
WS_012205,titanium,copper,66.41801607130388,Polished,Laser,1318.9552494508932,,479.18824091656927,0.03504906203663064,26.84514224617596,306.12615574724873,101.43145626867674,19.715484577828583,0.6757661903600549,Air,88.124,46.228144361544,298991.1012911665,156314800.82381368
WS_012206,nickel,titanium,128.5627311774858,Oxidized,USW,1315.201317831274,73.36594543391175,1308.856975061223,0.986798123833789,,,163.80592991136945,32.67779932818092,0.6715821711117129,Air,94.09700000000001,1297.838192899628,79572.3264004298,508028488.52095294
WS_012207,nickel,copper,68.70157742900211,Anodized,Laser,1187.5861341690368,,145.05131791853614,0.05799804844226381,28.950809155697904,427.5712712690548,47.57634027148859,1.6461845667038673,0.34561757196896736,Air,94.02700000000002,68.87767813889661,251612.2032230568,271481153.36844474
WS_012208,aluminum,nickel,124.77829079112429,Anodized,Friction_Stir,2940.4507032937317,,6234.06687416739,20.925372897001488,194.6742607739216,,43.591413548168084,12.768526281694806,0.7448574996240358,Nitrogen,87.07499999999999,61530.027451671616,188858.19649971434,303211246.622432
WS_012209,titanium,aluminum,114.873288312963,Anodized,USW,1183.3953816944322,49.63376350226329,884.7357714350371,1.6387456656779498,,,57.226009651753465,16.357115639608814,0.3001845051173455,Nitrogen,81.172,1939.284052535054,89679.20791497896,270354284.0445584
WS_012210,copper,titanium,149.92327838304936,Coated,Laser,1882.4598502492834,,130.94750917336228,0.015789394059089114,43.00451439406601,689.591796157377,95.08875023740416,5.084523120405871,0.401413508557535,Vacuum,88.124,29.722900375999817,83750.53334123887,517175341.1101671
WS_012211,aluminum,nickel,70.36358144611724,Rough,Friction_Stir,11583.054348940277,,9172.936433778148,19.01289564649625,34.37537309702652,,192.52950086852633,0.32941577220659046,0.4260790745252868,Vacuum,87.07499999999999,220227.40360409606,2339522.471258192,170983502.91406488
WS_012212,aluminum,copper,112.61447373380722,Coated,Resistance_Spot,8637.908209091223,,3502.9455262527545,0.9824044089657579,,,195.79462032777812,38.268464245947044,0.6211040044578977,Nitrogen,91.20800000000001,8485.919108852731,681114.555668505,273653171.1731515
WS_012213,titanium,nickel,109.08173689944486,Anodized,Friction_Stir,4780.697489712903,,7301.291913356236,13.853774175490319,185.77705299795463,,73.78750221901073,7.412704733735779,0.8449685323199675,Air,94.09700000000001,66230.70342381601,401778.94532736315,256723867.7928435
WS_012214,copper,nickel,96.76678599587234,Oxidized,Resistance_Spot,7055.862204819714,,2338.803573037674,0.3901388420459097,,,51.90549076848825,27.914784943150675,0.6279324021012959,Nitrogen,94.02700000000002,2752.7659102238626,753524.6387707691,333806704.9713612
WS_012215,titanium,aluminum,49.785907607149305,Oxidized,USW,2178.603838111292,62.03852321679208,910.5536090600074,0.4959235749974902,,,75.89714850907207,8.915136288590704,0.7768961758315205,Air,81.172,1080.4210038994054,878952.5021101875,117171133.5534259
WS_012216,aluminum,titanium,193.45940823071288,Anodized,Friction_Stir,9066.131948477414,,2344.2698651775204,12.158248802263044,108.24527419741698,,105.5413908109111,44.74561723192342,0.28527866015896386,Argon,81.172,110228.28790373424,242238.02976898485,470106362.00063235
WS_012217,copper,aluminum,103.0755616107514,Polished,Friction_Stir,9378.627728974749,,3566.256593185557,19.0781509104893,121.70604441167892,,112.69518767865475,38.028535125984746,0.4521843227759982,Argon,91.20800000000001,178926.87514667978,882729.9826667658,355569457.332448
WS_012218,titanium,aluminum,116.055208892093,Oxidized,Laser,402.8277882373319,,269.4974822282119,0.04587541778193439,48.03848718462585,2.032252886288329,127.47427760938093,14.301024356496868,0.48810334379467224,Nitrogen,81.172,18.479893079560195,29908.19107600699,273135934.1275409
WS_012219,copper,titanium,80.58567075332627,Rough,Laser,1059.1888127388643,,207.06767765329087,0.07254168287779031,26.415336633639445,736.0209198055499,88.98638391100133,20.95821663797972,0.16501543041657696,Vacuum,88.124,76.83533896140591,163101.41726516854,277988329.8306743
WS_012220,nickel,copper,130.6239110890373,Anodized,USW,2969.7219408786164,70.0155376761513,986.1067607041418,0.7494622621246603,,,183.6153786315595,33.95990886805551,0.7723769070798983,Vacuum,94.02700000000002,2225.694523692124,174048.55478027157,516173447.05943984
WS_012221,titanium,copper,65.987114320805,Rough,Laser,1092.7145090426595,,325.651728506035,0.08392745762135546,10.390193461437882,544.8564580720089,198.8227377727496,42.619207630944125,0.1432553396608226,Vacuum,88.124,91.70875064991804,250950.71438644,155300673.5540146
WS_012222,titanium,copper,131.98826709102138,Rough,Laser,1022.171326969364,,309.68485451262893,0.02447316565779184,11.40668433344511,592.3518952427471,145.9617284912793,42.98918457799045,0.5542537878001829,Argon,88.124,25.015768215566155,58674.992193214886,310634386.5987188
WS_012223,titanium,aluminum,81.98625697721174,Oxidized,Friction_Stir,5270.001198907927,,5251.100685148948,12.98766710552189,37.419049745372675,,183.77136534224138,14.91883199593055,0.5969003432717777,Nitrogen,81.172,68445.0212171174,784022.6241401868,192954655.79586783
WS_012224,copper,titanium,77.02351085824063,Polished,Laser,489.44743669921127,,78.8494734547883,0.09002417657519847,29.13265485955923,220.34647569927378,123.03700572120361,11.11371985029875,0.646475360714685,Nitrogen,88.124,44.06210246568807,82501.04264915829,265700303.05658686
WS_012225,copper,nickel,78.37218530046741,Oxidized,Laser,125.87106874608102,,224.8307750644761,0.09507471360904325,35.39163835796715,836.6663083536583,184.66163560215017,1.4461728187542577,0.12281479987131655,Vacuum,94.02700000000002,11.967155812697849,20492.83326042554,270352690.41249233
WS_012226,nickel,copper,131.3996177510511,Rough,Friction_Stir,12953.743099184832,,8251.391760900638,24.808402148622665,132.77573279170977,,122.16073133492627,37.50076054086465,0.7149398235914236,Vacuum,94.02700000000002,321361.66813452303,750251.8519470004,519238729.5050535
WS_012227,aluminum,copper,99.83641091792482,Rough,Friction_Stir,6835.180037220679,,2510.034044930378,29.1918499051735,168.9739625697733,,80.59519723778621,19.113249753732873,0.5567053477896476,Argon,91.20800000000001,199531.54972138428,685759.8249393256,242602478.5305573
WS_012228,aluminum,nickel,102.59852188992677,Anodized,USW,631.5345492912526,70.35096379664182,1617.2549905482224,0.6917436197079542,,,43.30194953279652,29.24590605126029,0.47794431837393114,Air,87.07499999999999,436.85999509736246,59994.979094091126,249314408.19252202
WS_012229,titanium,aluminum,91.84717245117555,Coated,Friction_Stir,2618.773716702244,,4018.3708226658014,3.7843360734503326,149.17890016795786,,174.03690885303186,26.59571245690354,0.37377462073306866,Vacuum,81.172,9910.319844319905,310431.9347447443,216162320.36384168
WS_012230,titanium,nickel,135.27892993896958,Anodized,Resistance_Spot,4836.791175275557,,3264.152380465692,0.1870197457822709,,,48.442241098918245,0.9513977216783165,0.32418830861444814,Nitrogen,94.09700000000001,904.575456001966,264299.9121797739,318378961.61136496
WS_012231,aluminum,copper,124.43683587523776,Anodized,Friction_Stir,11776.406131356787,,7098.6618943173125,15.776083896445158,199.28822706904586,,146.44674780581556,12.371258855453476,0.7863157370843032,Argon,91.20800000000001,185785.57112689584,760527.3831491551,302381511.1768278
WS_012232,copper,aluminum,111.08598237087978,Coated,Laser,380.987927081531,,269.4995109735111,0.068064060367078,20.536391221625763,916.4126782592261,87.22074751512167,19.56684135917759,0.3827508553371557,Vacuum,91.20800000000001,25.931585268005236,30873.98535291053,383202204.7865869
WS_012233,nickel,titanium,69.66909487438987,Anodized,Resistance_Spot,4505.445027970143,,2304.9355623799456,0.8724976744197429,,,88.67997946725647,34.71646294183969,0.6900521372920181,Argon,94.09700000000001,3930.9903091299434,928233.757382457,275304395.305639
WS_012234,titanium,nickel,147.8374606665047,Polished,USW,2858.120011966744,39.34559771517456,1131.7719790632084,1.4908826490849076,,,59.35948950492899,0.7430715348626349,0.7281373772877938,Air,94.09700000000001,4261.121534843567,130771.00827018957,347935463.67861885
WS_012235,copper,copper,83.94940712856759,Polished,USW,2725.493365256385,51.2594018401941,1671.8520301492297,0.5114483341654977,,,108.5783390681538,37.44791155960277,0.534497782492991,Air,100.0,1393.9490414394945,386731.78029066627,289591874.8307068
WS_012236,titanium,copper,122.64855487136217,Anodized,Laser,1735.277114744308,,185.44762048025586,0.06117499933839027,7.718598057076133,650.3991070832415,155.0081750095395,18.48468498484773,0.5100243975294363,Air,88.124,106.15557634640682,115357.00404716471,288653373.88975084
WS_012237,aluminum,titanium,123.25075367071713,Rough,Friction_Stir,8565.961158890608,,7180.167458701689,27.82201386752118,130.95919078049644,,77.25004000892685,8.501237560096486,0.7410756397850805,Nitrogen,81.172,238322.2901513023,563893.2987878573,299499331.41984266
WS_012238,nickel,titanium,144.86661487589265,Rough,Laser,395.4019820381325,,405.34624053809915,0.052229418517130054,28.34095538863839,128.8164562748778,107.8681168647694,18.86592543469346,0.6261849788540407,Argon,94.09700000000001,20.65161560237236,18840.92487838406,572454915.3435774
WS_012239,titanium,titanium,101.56029162409159,Polished,Friction_Stir,10342.18653384566,,3380.814033728564,5.98840968075737,194.4070793910418,,89.82621434176487,8.56578556070588,0.5244469503098226,Nitrogen,100.0,61933.24995947986,1002684.9307589583,239022146.33729956
WS_012240,copper,nickel,106.72607661026687,Oxidized,Laser,765.1646208665279,,445.1249369427619,0.030879778820499696,34.013750718192966,696.4004014483871,112.43174528083608,41.02845683459105,0.573974504082089,Argon,94.02700000000002,23.62811425362989,67175.94618244281,368162273.8747766
WS_012241,copper,aluminum,61.062741473059404,Rough,Friction_Stir,2935.449942002132,,3292.6457107347787,19.07069879007656,194.65322990942695,,189.60848642870494,21.57441517959013,0.24122577441142232,Nitrogen,91.20800000000001,55981.08165727036,787267.0623271009,210642032.98546574
WS_012242,titanium,aluminum,161.6372118475786,Anodized,Resistance_Spot,9946.869319684698,,893.2942994540128,0.6053160712893261,,,149.76020464771636,6.47128250731921,0.8198609911286039,Vacuum,81.172,6020.999858219873,380718.26382518595,380413178.0832763
WS_012243,aluminum,aluminum,128.1234160697078,Rough,Resistance_Spot,6119.579575461475,,1488.8001573232464,0.4469692483658207,,,100.44516161269982,39.81627149023733,0.5193372423887155,Air,100.0,2735.2638831588433,372790.26916358987,311339901.04938996
WS_012244,titanium,copper,86.24826847788938,Polished,Laser,1069.3424601454449,,396.6070277838332,0.020991909639529512,1.5826984805887434,706.2757026657032,104.29940588495246,16.669559916237773,0.7626429883374651,Vacuum,88.124,22.447540297085368,143752.7103531306,202985299.86271268
WS_012245,copper,nickel,90.04959310412747,Anodized,USW,511.626337742566,21.814086428662662,252.44866907919337,1.1118953060968777,,,149.09823017194918,33.5044799300389,0.36291901697142126,Nitrogen,94.02700000000002,568.8749234114949,63094.192090499186,310635076.37199813
WS_012246,copper,titanium,215.06397551443348,Polished,Friction_Stir,4089.9341416722136,,4716.549872880554,8.4169768434501,84.67361666507514,,70.40523682985511,15.617854052760585,0.14012007646142674,Air,88.124,34424.880961690986,88426.20274045205,741884689.9345897
WS_012247,copper,aluminum,137.10318931292784,Rough,Laser,1654.0634513985453,,58.64657480659724,0.07047413524312597,22.24339277821662,194.63784208597247,92.3546646467114,38.75380063045899,0.2833042453445785,Nitrogen,91.20800000000001,116.56869137457281,87994.80848727451,472951161.8538759
WS_012248,nickel,copper,77.7117241152022,Oxidized,USW,2695.1014587092645,64.33130922676463,812.897495977486,1.5646277849031813,,,85.75268046830638,11.314491813803462,0.17023472330077388,Vacuum,94.02700000000002,4216.830625429609,446274.4571917992,307085649.013633
WS_012249,copper,titanium,90.19519936930125,Rough,Resistance_Spot,5120.272907997297,,1164.2413856144183,0.8699446716691777,,,93.16410111366413,35.43328031539471,0.4642497684093029,Vacuum,88.124,4454.354133804294,629399.3115269581,311137359.7443416
WS_012250,titanium,nickel,77.86906222521189,Rough,Laser,1643.5266017796232,,125.7626538068505,0.09312978768101152,18.84813726709853,852.8886671358821,96.80922196826855,23.982278102602642,0.7370650268403915,Argon,94.09700000000001,153.06128347183068,271048.4005170866,183264837.94703618
WS_012251,copper,aluminum,94.18574392209389,Polished,Resistance_Spot,7444.618227650694,,3895.064766085893,0.7298393696871162,,,127.21374256057396,31.141381082390957,0.8188203063097015,Air,91.20800000000001,5433.375474829799,839212.7754331403,324903142.2336551
WS_012252,copper,nickel,131.87622443971097,Rough,Laser,507.71249004434526,,472.38282502811404,0.06046281020878634,1.4026317089468316,611.9292043551303,119.96328351128291,29.51211181918559,0.5185018347687959,Air,94.02700000000002,30.69772392618157,29193.41072733479,454920223.82722694
WS_012253,nickel,aluminum,129.97191227074123,Anodized,Friction_Stir,8396.241378633604,,1316.943902071495,27.460600686858413,175.2751479617408,,96.06291100725797,1.4842643869157601,0.7779173135024184,Vacuum,87.07499999999999,230565.83176913497,497033.77097699937,513597008.5290611
WS_012254,copper,titanium,126.96711777654512,Oxidized,Friction_Stir,12887.602826776852,,2982.601934721265,11.083201014621624,135.1694845114789,,55.925890493117045,37.04547158227889,0.4702871700074298,Nitrogen,88.124,142835.8927257737,799446.8975528493,437985769.48197
WS_012255,aluminum,titanium,145.25444606135056,Coated,Friction_Stir,8585.498197692305,,1694.7147356333903,1.4662617179492206,136.3245915304089,,102.7881413206967,31.981302864575017,0.86444386734834,Nitrogen,81.172,12588.587336798255,406917.7480805606,352968303.92908186
WS_012256,titanium,aluminum,127.17756834119383,Rough,Laser,1651.2299433164974,,355.81929985749656,0.06562732014160982,14.70118645917519,526.6045754409773,81.09772769592836,25.984474424332547,0.8319765899074253,Argon,81.172,108.36579611744402,102090.779922455,299312407.09099966
WS_012257,aluminum,titanium,119.46765071555205,Polished,Laser,165.75398043592034,,166.83872463856596,0.06995985819463517,11.988669556356616,902.136248965774,70.19341519236363,32.28206577387739,0.6522995947952451,Vacuum,81.172,11.596124966493319,11613.505215535935,290306391.23879147
WS_012258,aluminum,titanium,58.92070168546025,Anodized,USW,2322.956214108169,36.31425129198037,1834.1772113504057,0.46719937178340243,,,195.26700913273976,19.739692469582202,0.1761952358592317,Vacuum,81.172,1085.2836839116876,669121.8368628207,143177305.0956684
WS_012259,titanium,aluminum,140.96740931893478,Coated,Friction_Stir,6949.284437580134,,8806.510604041025,17.418659958847343,72.07353275493202,,65.24629976481003,22.29644832311882,0.8763618502628926,Air,81.172,121047.22257551806,349705.6516840769,331766797.832113
WS_012260,nickel,copper,89.12210487177319,Polished,Resistance_Spot,3824.6769373421434,,4224.313587599943,0.9978370615028236,,,50.71340709794133,42.973587509645355,0.1568700367514455,Vacuum,94.02700000000002,3816.4043963551035,481530.59596962854,352174909.611299
WS_012261,aluminum,nickel,126.44458314563134,Oxidized,Friction_Stir,4591.869350726807,,6942.071828063656,17.459788894938338,129.9994353277027,,160.44231447260762,7.613822722274412,0.22814951151393092,Vacuum,87.07499999999999,80173.06949682762,287203.06137859233,307260337.04388416
WS_012262,nickel,titanium,74.03381954458601,Rough,USW,670.0944571822813,45.41211689354408,814.3732103362006,1.1826807680951887,,,68.18565361676691,37.55625526433954,0.26201576229907486,Air,94.09700000000001,792.507827316669,122257.55706779628,292552041.3123861
WS_012263,nickel,copper,212.41148942777437,Polished,Laser,601.7369381193408,,431.58260647064753,0.048853782027925466,17.999051055996517,72.19038775652922,111.56670725795551,28.85983979355879,0.5525720520366889,Vacuum,94.02700000000002,29.39712521303355,13336.770055660161,839365241.6227932
WS_012264,titanium,aluminum,91.5204819238194,Anodized,Laser,485.44109712042535,,447.5580415995706,0.016241147828664624,47.77078746136143,37.02290675141838,41.46214645882478,42.78379864220254,0.5618669192493245,Vacuum,81.172,7.884120620441969,57956.20553828401,215393454.20770895
WS_012265,nickel,titanium,94.18625803964581,Coated,Laser,1821.360953768653,,321.44261025424754,0.04715326931086105,11.83037925370516,718.4908058790732,76.41548577181324,19.57165389544603,0.6362443874736738,Vacuum,94.09700000000001,85.88312356534003,205315.12128436865,372186417.2694644
WS_012266,aluminum,titanium,125.02074783095067,Anodized,USW,2651.869869457229,95.8889393980139,1612.1595683455705,1.0254693046846237,,,98.71100642470219,42.58620354057498,0.6417377116682459,Nitrogen,81.172,2719.4111511464084,169663.34462871085,303800417.2292101
WS_012267,aluminum,copper,174.97467957687977,Rough,Resistance_Spot,4380.814220308912,,4644.3091196243895,0.20080625345447825,,,187.3320782690535,32.882671561101475,0.3073297265026852,Vacuum,91.20800000000001,879.6948906603338,143088.39833952242,425188471.3718178
WS_012268,copper,aluminum,65.12098850846124,Anodized,Friction_Stir,10650.770422256497,,7455.268251908561,11.070117587160267,32.680513228514656,,44.42178225324663,14.157802213115197,0.39954087273903915,Argon,91.20800000000001,117905.28096822803,2511533.9599202485,224641361.95878786
WS_012269,copper,titanium,67.67462428309841,Polished,Resistance_Spot,1891.7325084182087,,3522.553995343403,0.41921878658361256,,,173.4886261602836,19.860272729988967,0.8883761549073298,Vacuum,88.124,793.049806719855,413055.13005394535,233450383.92697626
WS_012270,titanium,aluminum,141.59554299831126,Rough,Resistance_Spot,3953.721231897211,,2312.705505506986,0.14869743673588945,,,144.8438789654675,2.2175131324984525,0.8793298724897576,Vacuum,81.172,587.9082127513784,197199.9853526766,333245110.4465256
WS_012271,titanium,aluminum,98.22010264843466,Polished,Resistance_Spot,8954.619097242205,,4663.302633250592,0.1032544071031743,,,60.79207761654432,3.3020651840106434,0.174402665690545,Nitrogen,81.172,924.6038857205057,928210.2280459249,231161011.58309096
WS_012272,copper,aluminum,99.06345556513016,Rough,Friction_Stir,5462.261266595748,,5109.785573518952,9.499704696650893,192.0329153384747,,71.64431078475354,44.104883376433115,0.18766051071721437,Vacuum,91.20800000000001,51889.86900861388,556602.9745154314,341729296.317473
WS_012273,copper,titanium,106.60992346660424,Coated,Friction_Stir,2899.7518055167943,,6271.270736432624,24.167193475602822,155.24988801011668,,170.73131749376006,44.075613995872224,0.8966551952411783,Vacuum,88.124,70078.86291515297,255132.37059099085,367761591.990398
WS_012274,aluminum,copper,58.91904326532045,Coated,Resistance_Spot,1433.4428394038819,,1290.482829078982,0.7725813739239837,,,155.13281042943026,0.9089769359227767,0.40843073200995605,Nitrogen,91.20800000000001,1107.4512383081474,412922.9366387791,143173275.1347287
WS_012275,titanium,aluminum,118.14943744078136,Coated,Laser,659.1602592917689,,343.88423003123125,0.009864602674334751,47.26317589579071,167.20157233988715,42.889208483359845,18.655414049580912,0.5127888331529356,Argon,81.172,6.502354056624771,47220.186679340244,278064701.01687896
WS_012276,aluminum,copper,62.41832966168591,Polished,Laser,530.7678266993912,,29.459891099522096,0.01097547261334764,4.400637425074202,793.0192376918075,44.24507234368542,33.770567521030145,0.18568126110580102,Vacuum,91.20800000000001,5.825427745985214,136232.36760767084,151676541.07789677
WS_012277,aluminum,copper,45.23750389432147,Oxidized,Friction_Stir,6903.926757365346,,9073.661469998236,25.810262089115625,76.4196268593768,,137.44769145888012,19.803066264637803,0.7545246100709312,Argon,91.20800000000001,178192.15905165777,3373641.328810494,109927134.46320118
WS_012278,copper,titanium,71.47716335728316,Polished,USW,1010.3484705054176,30.277214880790005,498.5672691029698,1.5173475155504756,,,126.45197178749348,10.50081848464987,0.8455616530129112,Nitrogen,88.124,1533.0497415616185,197759.14274936414,246567622.717284
WS_012279,titanium,copper,113.39062617605235,Polished,Resistance_Spot,3167.4469002955007,,2138.4248829210587,0.3235695632159671,,,195.5486553520703,25.867641456682716,0.6251351819896909,Argon,88.124,1024.889410038384,246351.40063933612,266864838.70533922
WS_012280,titanium,nickel,79.06623196532982,Anodized,Friction_Stir,10141.189632117435,,5775.427126984867,10.516187465352427,23.64509076652505,,121.22867013063515,14.137755305024898,0.17972585534783203,Argon,94.09700000000001,106646.65129303536,1622209.047470093,186082376.93040374
WS_012281,titanium,nickel,97.46051003782017,Coated,Laser,1234.0318899160102,,232.53344501693783,0.07017074065724735,27.882004350342417,407.4680148037091,159.24349194957472,7.677661923045554,0.43534657375443897,Argon,94.09700000000001,86.59293171006917,129917.90934524917,229373310.37400976
