anode_material,cathode_material,surface_finish,welding_technique,power_W,amplitude_um,force_N,time_ms,frequency_Hz,speed_mm_s,tab_thickness_um,preheat_temp_C,energy_density_J_mm2,contact_resistance_uOhm,peak_temperature_C,weld_nugget_area_mm2,IMC_thickness_um,tensile_shear_strength_N,penetration_depth_pct,surface_indentation_um,hardness_HV,porosity_pct,microstructure_uniformity_score,thermal_cycles_to_failure,resistance_increase_after_cycling_pct,strength_retention_pct,crack_initiation_cycle,max_operating_temp_C,bond_separation_force_N,electrochemical_stability_score,energy_efficiency_score,process_stability_index,overall_quality_score,weld_quality_class
Cu,Al,As-Received,Resistance-Spot,7257.0583265195855,0.0,2222.8490921277453,384.73792012310497,0.0,0.0,250,25,312.577025853053,83.72542441239219,189.09247772163067,5.063019394497396,0.37585535561167516,819.2452222749313,53.34562745170382,37.92801292293222,87.89597300787369,4.440134835702869,69.8890675319771,1088,54.1797897014093,91.3115578915701,341,78.7990609226221,764.361362393141,57.664232993394236,40.92011790565535,16.45776727634262,52.962102090885764,Poor
Cu,Al-Alloy-3003,Ni-Plated,Laser,4259.351501074619,0.0,12.117245922759368,3.810108507154493,49.768059940445056,150.22501030162798,200,80,6.047154493307733,30.543173608910475,282.0875983236522,1.4795659765047828,2.6176519338920126,401.1792385733064,39.55654176342893,9.736627183712361,110.5699191722639,6.263658751967576,63.71060611204623,2530,66.29016798911388,100.0,656,86.938755332443,371.8409714175,60.013239766810855,60.060764230331245,19.997408582493794,65.52257106189549,Poor
Cu,Al,Zn-Coated,Resistance-Spot,2100.49342165121,0.0,2601.803214988527,274.531672618185,0.0,0.0,200,80,78.8624385382041,32.14575501573316,297.1387473705815,5.4927205779611015,3.1727284411348338,936.8941283623241,40.26567986152551,39.19665049082573,109.92184776927735,6.829435923929918,57.83563290348053,1823,78.39414321894935,95.29167418111375,488,81.1660341350094,856.826805744565,70.99627625037418,54.666901311486136,18.999583267762564,68.42064042071021,Poor
Cu-Alloy,Al-Alloy-6061,Ni-Plated,Ultrasonic,1098.0276515906185,23.821470307827198,1606.4214321730474,1197.0550298307148,20000.0,0.0,300,25,438.1331744099192,39.95902782049813,198.14903284540011,4.655055383030459,0.5807719580904143,757.4190190798812,46.43787865949797,56.09684724556422,75.18468573687784,4.009611530452127,54.61669683839975,1307,40.59912924844791,90.06163038868075,340,79.2282078875374,691.4521150433333,67.96304016606047,35.26303791059109,18.291829263472152,56.94445520043854,Poor
Ni-plated-Cu,Al-Alloy-1050,Cleaned,Laser,3676.98685131209,0.0,68.63094151479116,41.129077273535565,67.1534064903837,131.82898519951044,100,25,239.8242007001048,63.75265749964418,214.98880433436082,2.8480022088966632,1.2809685660471246,539.8345815693849,36.55093454646859,0.3623825806233951,91.82673950379092,4.465633657015028,57.524707605499295,2400,57.68498683040435,99.22857020566116,799,79.37296036544998,538.5409381265763,57.849900748633,57.19852264388853,8.500390124110915,68.4714614775897,Poor
Cu,Al-Alloy-6061,Ni-Plated,Ultrasonic,1026.282386612495,22.930972611143403,1490.7440769346988,1000.3316336938817,20000.0,0.0,200,25,513.3113682156664,52.19183088921877,222.11020365797995,3.9295276972564777,1.7664513420169525,671.7565899299669,44.36957641318209,13.570837199990075,95.89611115892836,5.394737655173195,72.16161256451325,2675,60.04214571713156,100.0,808,92.25393835425301,684.3052831996631,70.76557144757194,36.00637364475875,23.93048098726966,68.68586885325487,Poor
Cu-Alloy,Al-Alloy-1050,Ni-Plated,Resistance-Spot,2889.907792734086,0.0,2159.19792339132,217.1108419352699,0.0,0.0,300,60,107.06265485735958,33.68665417279429,240.3065440255691,4.351982577640579,1.336043001019056,840.6214054477316,40.15322329962398,37.942678114525854,88.64875631106317,10.390014318182448,51.85632740032902,2262,98.50455780831139,91.34181803942691,601,81.03579181897808,805.015292219078,65.09509502057837,50.93448065599098,7.533536204529206,69.13358004291825,Poor
Cu,Al-Alloy-3003,As-Received,Laser,5349.040653495141,0.0,43.32504237726747,19.35971301561784,65.14290523170685,21.015144751003476,400,80,42.169275635222235,86.90837117922415,233.7728060378156,2.503220281891461,0.6897218452811091,422.9572889770811,44.27053862500035,2.089926572917486,69.29902092223693,4.530661907174849,65.86337784147729,1476,48.837988905666485,87.3097871405727,401,77.46091642517283,410.33861235282427,60.1644302364457,65.7454384282023,11.798051764712072,54.30632059584448,Poor
Ni-plated-Cu,Al-Alloy-1050,Cleaned,Ultrasonic,586.4551254225905,35.489823979484,684.1881319428376,749.445421969798,20000.0,0.0,50,60,879.0322178773683,55.91770508115165,257.856229071689,3.876920131204388,2.335358311124861,699.5081346529971,49.03207555559185,10.427934932015688,83.57511605397603,4.354669102448694,58.50686315498881,2693,50.0427300251679,100.0,742,88.89444679020096,688.8135276128062,63.48048286285387,46.98870116805901,13.847527132042849,65.44016072743472,Poor
Cu,Al-Alloy-1050,Zn-Coated,Laser,5330.043553451951,0.0,68.30804140466383,32.258800580374206,75.56841368375197,150.27569082915204,50,40,111.05358486980239,54.718634452755346,228.83046587960303,0.9994973345585334,1.1660071083294548,294.55685642051185,42.82979480794205,0.0,84.73353460112608,6.117589428686947,37.32445788515847,2087,56.03028061031155,96.61557373639452,682,87.01910614758134,273.29678216382285,60.82282470638225,58.72667442807873,12.161794529207947,47.587894328905605,Poor
Cu,Al-Alloy-6061,Cleaned,Laser,3368.8153220378217,0.0,3.4422099913641313,36.44259924607783,21.428565315292815,31.227610415088566,250,40,66.6666663945847,83.47766510796093,234.06478536403378,3.1693766317760597,2.0214036896463634,539.8273825327412,35.58725445837032,0.0,90.13916739082744,4.501244869262849,49.92410983625317,2713,53.04466430377048,94.22090633871386,840,71.49542940593767,490.5852992666916,67.1795259074693,66.38982749206643,11.788383687918184,57.559405227836805,Poor
Cu-Alloy,Al-Alloy-1050,Oxide-Removed,Resistance-Spot,7068.597544420351,0.0,2849.5932031437023,267.84940927754394,0.0,0.0,50,40,247.15306250657858,47.78484742955238,231.30984637884387,5.263285733165483,1.710622094875825,867.8234794327142,48.57254297379699,43.24500364980467,103.89753229653743,6.6299514334951635,46.01523494378107,2487,68.07739437187877,90.83570847505482,740,80.41152211656505,798.26042417601,59.40876366358239,40.91294948234059,0.0,67.64015842714402,Poor
Cu-Alloy,Al-Alloy-6061,Ni-Plated,Laser,4459.567986937503,0.0,28.09839412828238,3.405180301092334,11.855896887421373,186.95864102969045,300,60,9.375306057329903,53.89652850303196,229.97809830620105,2.0541286096194167,1.149857175802934,386.5941796483877,33.926097066468834,4.110291101547874,94.9153843862794,6.210697199549749,46.48299228413515,2241,58.02939073817321,94.5317919708502,636,96.49846025008702,376.56169240607244,63.35078459856305,53.923916239595144,12.896650248548735,55.06010802908011,Poor
Cu-Alloy,Al,As-Received,Resistance-Spot,2839.23081023537,0.0,2698.1599572131013,498.0363777515641,0.0,0.0,300,60,142.94004496904498,58.94106078806266,245.55208545351047,5.84948069038719,1.5598456115361183,969.0543531548585,41.11561330875542,52.735723661139744,95.83324523037068,4.241066914471146,76.99582286704155,2882,44.79486817763002,99.1655038125971,849,86.91376448377463,1024.7257339630567,46.07510679421811,47.847558598020804,16.69787630080683,77.67754992934816,Poor
Cu-Alloy,Al-Alloy-3003,Cleaned,Resistance-Spot,7982.605006418785,0.0,2087.878136843673,362.9626407122336,0.0,0.0,200,60,720.4849288504996,60.55416172208987,266.7514283245189,4.860111393762106,2.713534531560573,932.935161910633,50.47250963331762,52.065685792936534,100.13853944307202,4.231087553410887,57.562239256060344,2316,47.351115134880814,100.0,707,82.68788307087215,915.6400254787835,66.73797463623032,49.21335462813206,22.03726792628586,68.28558896064749,Poor
Ni-plated-Cu,Al-Alloy-6061,As-Received,Laser,4432.476797091608,0.0,42.99460589567728,43.854734350627965,66.89735031165989,192.11365405116018,150,80,68.27780597694013,86.28970699845966,251.63690307469176,1.3167084919491634,1.8668276510352035,286.6773986968636,44.37102552862978,15.5463899969355,105.99377085040912,6.185545147613209,56.83282193701396,2940,70.73120566031481,100.0,909,77.44070616528916,247.9753400730087,45.3021652021968,50.999835988919386,25.020891735713526,58.89458937038124,Poor
Ni-plated-Cu,Al-Alloy-1050,Cleaned,Ultrasonic,3206.483351130341,32.04788751967284,1751.9254255093977,858.3757154232775,20000.0,0.0,150,60,1834.9116270128898,52.78811294173006,258.08083339609726,5.6131832387799525,2.1592763991120076,939.31801300467,53.51226205734731,25.054791687673358,122.88379070869411,4.904963509969335,70.0260534551715,2869,52.713728665532756,100.0,1003,85.75515309555989,856.2567092020328,55.74821359634154,62.81567811558391,20.6523885019788,72.24416316838469,Poor
Cu,Al-Alloy-1050,Cleaned,Laser,4611.2416661439,0.0,64.33088027296296,18.04752500087498,25.265367503054062,52.664804312111066,500,60,38.11029864606102,75.0986831410642,215.16708850368448,3.0846155204888106,1.0481026631169934,503.2678885410813,35.28445206095143,0.0,93.84075489099024,6.63660580906623,53.64077226533246,1844,67.42482450952694,92.81306857063778,608,71.95499888379109,456.47285798822884,71.84262844151635,51.97812976556586,12.368566371908864,52.5298805284743,Poor
Cu,Al-Alloy-1050,Ni-Plated,Ultrasonic,1507.1812034657537,21.682049176679115,1011.5774493999173,469.7428760494154,20000.0,0.0,150,25,471.9917554957482,55.27373648660781,215.57711883680426,2.8053933737979952,0.7433133647451093,574.5003969461055,49.559617213922955,11.943082684449791,84.5296260203951,4.9231232248287355,49.403665548184996,1771,50.601483354455254,97.07934962075338,523,76.72425484503538,570.0339241144233,75.69814514982566,41.61319787332694,6.238282488310943,56.29391353001301,Poor
Cu,Al,Zn-Coated,Laser,3942.0853512345266,0.0,33.75379456313738,41.07162521923717,63.55684626366384,11.63755824379107,400,25,67.98283800905001,64.79032151984322,196.65590288405588,0.596787297030603,0.47840230503495673,188.3872440413698,48.429688109364626,2.2002151811417416,82.36878577063617,5.177865907864126,46.896557247832135,1355,55.60986308525746,89.20233371745948,329,85.20189226738721,171.2090248221713,65.60026126426237,52.57832651729805,2.6853240837534917,51.77643605191777,Poor
Cu-Alloy,Al-Alloy-1050,Oxide-Removed,Laser,1302.0495130769439,0.0,15.731859396127025,40.08987005469913,84.61154205653098,116.40048272135856,200,60,18.433462752361216,63.968745358955076,218.50483218783359,1.574509507460099,1.1874394815432836,436.76158460609116,40.83284852539346,0.0,109.91442042325876,5.272409114864111,48.732633368395064,2311,52.07991201110679,96.38690960992395,711,83.13184077286921,383.7115354506801,70.52845230435143,54.68190616460284,0.4593089965997077,61.57210964241361,Poor
Ni-plated-Cu,Al-Alloy-3003,Cleaned,Ultrasonic,2208.6210847996163,42.37905404762959,623.942670105507,1208.1897617362865,20000.0,0.0,150,40,1778.955588139858,56.17863377205883,250.14776195431378,5.031479562330425,1.84098624129313,921.2146211827686,53.150401452102,14.702337986161343,107.56376102068225,4.730127338782016,59.37638204468753,2720,49.66070296097013,99.42901755145436,841,80.76752093598043,898.2056901208329,58.84003617481001,52.20295920945991,16.79280295060247,73.3937196139869,Poor
Cu-Alloy,Al-Alloy-1050,Cleaned,Ultrasonic,2547.2866883422753,19.75846940286211,1286.9677183190834,459.1318916138589,20000.0,0.0,50,60,2339.081111402782,46.129767984417484,303.6217025858474,6.8752913153811255,3.82206751171425,1076.228714199376,48.21775698049955,26.969936180188103,134.78145827623723,4.621305525328527,72.83885201003461,1360,79.1430406675583,97.8820357031832,389,86.45917931987377,1059.3834511762632,61.820921329984834,58.83355162595845,24.58696146335399,65.72342708434789,Poor
Cu-Alloy,Al-Alloy-6061,Ni-Plated,Resistance-Spot,1045.7417810003637,0.0,2772.2641269337432,270.34822095128504,0.0,0.0,200,40,31.569034226748474,44.75922617216976,205.41608870455588,4.97838509483295,0.7086738633263358,863.1399258104852,44.645523964187326,49.64944553398745,83.4639528827019,5.502595362435883,55.9033565695987,1434,61.95968676625422,91.46822324527834,482,83.2937172775495,760.1460249231213,67.51780129169107,46.445523661597434,13.624489701364695,60.03973462060179,Poor
Cu-Alloy,Al-Alloy-1050,As-Received,Resistance-Spot,6340.700120088382,0.0,687.5252944510942,442.1578969862569,0.0,0.0,400,60,417.3677613871503,86.67686557614478,230.8134307038082,2.89149848870286,0.9044263831402076,493.16657916111717,30.432557450112704,13.159388556647688,82.24569114428708,4.6466443028110955,56.8224582876379,1865,49.349503403269956,96.1007925573254,558,66.86321590158127,471.11887438734715,60.473757733643254,38.06525949013663,15.7660573812045,51.44339887068371,Poor
Cu-Alloy,Al-Alloy-1050,Zn-Coated,Resistance-Spot,4094.7494727022963,0.0,2310.3161941263797,350.3977909507125,0.0,0.0,50,100,201.5699864986257,41.5456422007239,314.2347890406445,3.413912634124644,4.062404912199178,499.8206883403271,50.46877268233875,45.34740427350097,106.93898175992389,4.186633850169864,59.399023350300105,962,73.29367730279637,97.85260666207438,264,81.29213027895614,524.3802380783259,56.46127153596696,40.24890630531359,0.17099506186041857,45.79227769542709,Poor
Ni-plated-Cu,Al-Alloy-3003,Ni-Plated,Laser,670.4591896745915,0.0,70.41461366451189,2.2975238245991223,75.64398200872333,83.31153974876673,250,100,1.2092489618179032,46.43484254847249,260.613371046302,1.6463939126798133,2.111199956415353,386.47013887185443,41.89953741835584,0.0,76.67509133270332,6.978602150490767,46.361735750547965,2801,78.74561925301298,100.0,936,75.78358415469854,339.4894599251845,47.58576184475693,57.017687001720496,0.0,59.972696335137854,Poor
Cu-Alloy,Al-Alloy-6061,As-Received,Ultrasonic,927.0412068869718,29.764264798373876,1971.7913840139493,385.1544710243242,20000.0,0.0,100,100,357.0540656563027,65.03452759649413,304.6439424811457,2.878255679048059,3.608255706206796,450.8706946092521,45.53957716451827,41.521099318064806,106.14340764571273,5.324882902924267,50.70916353895235,1183,66.85065335155312,91.03925137911305,348,88.69287673196897,409.8940588608013,50.12338639532416,40.26261984147204,0.4399344065823705,45.92131831568977,Poor
Ni-plated-Cu,Al-Alloy-6061,Oxide-Removed,Resistance-Spot,5051.2112134646195,0.0,520.653116575251,343.75088995348676,0.0,0.0,500,40,263.327402035754,79.10323039950205,190.01357806143503,3.6992515898751677,0.45729997311955517,746.3425450721054,42.54952871206992,0.0,100.02655720932682,6.6456155225693,60.14034280872439,1084,71.82424267455293,85.70341929809801,360,82.01198013736892,659.7766119950305,59.111369354704,47.66116097569528,16.50530907490755,51.709832789223896,Poor
Cu,Al-Alloy-1050,Cleaned,Laser,5029.466648054931,0.0,29.8934638579333,13.55190782598666,81.62279630583589,146.55652842560806,300,80,135.7500597169908,69.26436775867728,241.46377637523813,1.3351970867769947,1.6250587281983244,283.70464068494437,32.931777551121705,0.0,95.74617280273769,4.972960234506173,50.17362514278622,2477,56.9234745745989,93.99231505874288,708,68.7778518651543,290.04684345117784,62.70692471248384,54.16081092066336,3.4709246133170257,59.047714264583455,Poor
Cu,Al,Ni-Plated,Ultrasonic,2313.221850186187,43.986072860953506,1650.1187328537642,880.9168145477942,20000.0,0.0,500,25,407.55120472167414,51.0678560847524,171.44666131023692,3.510323858901255,0.3047970616062843,564.699357852532,45.56833385028615,32.12456928442919,81.43400958235361,5.547005289565277,63.98353894080817,1157,54.41295135625248,87.62047012673935,315,91.15427125933232,474.36930878414,80.84512368768488,36.982346619981286,12.590480584526047,52.11059269463506,Poor
Ni-plated-Cu,Al-Alloy-1050,Oxide-Removed,Ultrasonic,2436.4780770843126,38.26733631034689,1680.2086421127283,323.6569191051786,20000.0,0.0,150,40,525.7219919309456,57.33965722614693,243.56423288405512,3.2924946209810297,1.1181323070444091,601.263868906365,45.789931191151915,28.36936627710403,83.09534312190341,7.778988607277663,73.98272793538989,1884,71.99750004523241,100.0,526,87.8478114904006,610.9994362369328,59.78091198783199,40.23407858170505,2.019315986247168,59.07648248891397,Poor
Ni-plated-Cu,Al-Alloy-1050,Ni-Plated,Ultrasonic,2586.4759439232357,45.8956767096121,803.5700781049698,949.013936119041,20000.0,0.0,500,100,490.92034324396036,63.37485979202389,248.01271556264152,3.2574615355476646,2.1720944848152155,631.092070752636,40.66406888465009,1.191074842062383,104.81317052152546,6.072348001686858,70.47706130485025,2818,58.22635227835517,98.46212984227078,920,87.42445118748557,615.5094221007511,59.03894211295157,47.6256885127753,12.3307347244901,67.10025509580773,Poor
Cu,Al,Cleaned,Ultrasonic,1611.816816406156,16.101281967399448,451.2035222405698,1237.6597393885693,20000.0,0.0,250,60,797.9523123741426,69.77242898292063,238.2833005408006,3.619504613639333,1.6497205632162395,650.208610089991,45.00864497445989,0.37867925944314607,102.20198624461048,4.647986953438706,61.521421290885456,2702,60.042662209469796,100.0,712,84.00077761628864,656.810717418196,75.02642781345973,35.752274617694084,13.356026777413952,68.63957095043587,Poor
Cu-Alloy,Al,Zn-Coated,Resistance-Spot,2478.050918800128,0.0,920.8492580392351,119.26100504935684,0.0,0.0,300,25,33.78992237240531,57.85409236585993,210.40254800572018,3.8344026914145375,0.6329018738927998,680.8410665301994,42.92189118912201,8.690866329479057,89.28627680944645,4.597085554741172,60.27743596417314,1400,52.95214303593297,95.34150071540822,552,87.39270425745065,601.2413576434291,69.21758654392171,62.586728090319085,13.661903195793483,57.392927744845764,Poor
Cu-Alloy,Al-Alloy-1050,Oxide-Removed,Ultrasonic,3476.448268088379,43.97880240609449,706.3034889071748,1434.1361962841036,20000.0,0.0,50,80,9971.400591549454,47.252901543539735,686.9444345076679,11.649970665771601,15.082460775851361,1222.042617271804,74.84282602595057,33.5514883009187,255.93698923889878,4.477084474501556,75.73193807386824,887,200.0,82.18804216926154,215,89.03109691947434,965.718072499154,64.28592834280687,48.07925739700605,20.46121450501038,65.62030660280507,Poor
Ni-plated-Cu,Al,Cleaned,Laser,2036.4500521368568,0.0,95.88930033540778,35.55791371357455,10.706697644444423,72.4836455640797,500,100,25.826088704319723,85.00178539740062,243.15976288817401,1.5531990376129072,1.9870813868588717,326.69026902027304,40.1578514404762,1.7837680614168667,92.71831708057991,4.969198441096905,67.85266171557733,2607,54.44921355588414,100.0,713,70.08163620791416,307.52502885538553,64.44833864534678,56.00223850778437,32.81880811958901,57.652817208712214,Poor
Ni-plated-Cu,Al-Alloy-3003,As-Received,Resistance-Spot,2722.4802698047374,0.0,860.4807476892505,179.56532259747271,0.0,0.0,200,80,98.01006713359392,67.78395106881906,288.2215660824689,3.750983665937537,2.7856762257263625,631.3894040510311,38.62368009268715,5.4857486373590465,102.62001016684452,7.790532544014651,61.82188427648564,2173,69.5078684828148,95.67562499246147,593,84.52443715740252,607.9310524533006,48.705544739535085,46.26122614753281,16.961207577336495,60.166736619735254,Poor
Cu,Al-Alloy-1050,Zn-Coated,Laser,932.0025433521415,0.0,83.56459377578702,32.42202190792142,41.64904502606616,41.48499254360901,500,100,10.169607716659963,72.03048962738534,263.2292452444312,2.3724298392425456,2.8790784947413766,389.1777882206981,44.57910113645896,9.643687350116215,91.80068313662285,4.026754500142168,71.53658566293728,2181,46.535337972827584,100.0,693,84.97514972849258,400.2741518813337,71.71723029484674,66.48586231756754,8.840224406237361,56.19466783519513,Poor
Ni-plated-Cu,Al-Alloy-1050,Oxide-Removed,Ultrasonic,1283.9107547174453,43.29547334198816,822.9315651946503,1100.4810048608756,20000.0,0.0,100,60,1412.9193975031394,62.073857206752244,294.47058711750884,4.432016805079881,3.783572113019255,810.289306022098,43.104478136402676,11.994733740018134,127.98074875055477,6.144749797399497,70.78729493253995,1273,86.71411082385374,100.0,382,93.3586783891904,844.3606709103789,63.22737391559101,47.88312644209488,0.0,53.8273485320976,Poor
Cu,Al-Alloy-1050,Ni-Plated,Resistance-Spot,3543.987796263028,0.0,936.9573561607626,254.9648199454768,0.0,0.0,300,100,142.3275186543622,46.78861898950453,297.2679484363851,2.773266663736574,3.2609563437917055,518.5886912968432,51.617793416399095,7.789780015570178,97.34174158936503,4.651810993691381,61.50837142167405,1753,51.83260587224825,100.0,497,90.41190734265955,473.2516012215917,75.02168379284268,47.74746476077971,15.219172620648237,56.42255269578038,Poor
Cu-Alloy,Al-Alloy-1050,Oxide-Removed,Resistance-Spot,7219.10850231162,0.0,1785.4637372898553,151.1217872969019,0.0,0.0,500,25,116.70560710262974,53.95170129415323,166.96784518464014,3.1884232789117117,0.1,564.6101805219321,49.48104385419391,38.0501693729806,97.8802404194829,6.491971106563224,51.368799316220716,1100,59.443044067762855,81.68230966050199,276,80.9144471993839,457.83991009723127,60.072255933639596,49.943557160336944,16.22704823836,49.38827899620499,Poor
Ni-plated-Cu,Al-Alloy-6061,As-Received,Ultrasonic,2830.9124206841184,18.865916887705207,1873.4018134755977,439.45042730734207,20000.0,0.0,100,25,1244.045672939298,86.00877953412201,222.4339627833866,5.822364382749335,1.515553794810145,1017.6941145972442,63.07024309046599,34.13202070427573,101.6417363933419,4.853370212851041,72.95552021492954,2216,58.13220655525173,100.0,680,87.21654057240654,1010.403498631242,53.58227462947327,56.46154321142787,8.203435854109227,70.52414972447615,Poor
Ni-plated-Cu,Al-Alloy-3003,As-Received,Ultrasonic,697.2230853176608,48.733640973612246,806.4699063063171,1282.1195682759344,20000.0,0.0,150,100,595.9489074263295,76.77993225153224,263.574494353327,3.4671938289037127,2.7195685198910287,510.7732920503694,40.41430023074199,7.746898137740458,108.96279544802103,5.920612342618014,56.94196639721772,1962,60.39491573923428,100.0,561,83.58851493496601,491.7869795806103,45.34513563829519,32.94569379276515,12.624679081129544,60.678763895411166,Poor
Cu,Al-Alloy-1050,Ni-Plated,Ultrasonic,1737.185738941313,34.283055624040614,1761.6133188295626,1100.5622894417284,20000.0,0.0,500,80,382.37622280695444,51.800923542535315,255.13577082699985,2.99505316761534,2.76311179520128,661.3359274965813,46.4769766883715,34.85766815424711,93.30913756032867,6.729024362297468,63.1221312020507,2113,70.61861556306098,100.0,552,84.24495525965797,625.960052751618,72.45458787685548,30.106755705386647,8.05952509069882,62.86278982043331,Poor
Cu-Alloy,Al,Oxide-Removed,Resistance-Spot,7673.16204287052,0.0,1931.9208193036397,160.34024566767442,0.0,0.0,300,60,124.72045084883239,59.26286364490423,205.9275672612448,3.8852634232206107,0.6470787290788127,628.6170295040986,45.529057641544014,25.33958070641303,87.60639992291584,4.9532088873354985,42.2565628818714,1529,57.939252374607825,87.43791535539864,447,80.56678650104372,503.13162193431845,70.49108472597976,52.23181256289235,6.493001289867699,54.08019298926391,Poor
Cu,Al-Alloy-3003,As-Received,Ultrasonic,1195.8972759220765,42.348903737969025,929.4869785522963,1043.29883990292,20000.0,0.0,300,100,415.89274687085486,71.91033391329513,277.52531281752385,4.164234034625311,3.3267772570602747,740.7194333562097,43.60374913957208,20.34180256360951,116.8164829590057,5.976344359148953,52.837348814156385,1696,61.78042643441006,100.0,466,85.14344096168028,736.293491299104,61.00264802597191,41.03411480819034,13.591487671873463,56.699515138935894,Poor
Cu-Alloy,Al-Alloy-1050,Zn-Coated,Laser,2115.41428281322,0.0,7.177879067199888,9.305709356131098,18.59265230342652,43.93485582833943,200,80,23.689231326318012,50.88572508676257,242.82456444315574,3.8457174783639188,1.9934895131434833,618.3963555816787,39.23449736788141,0.0,98.36415128502142,4.106255517467592,64.06023783533576,2838,45.3846821319605,100.0,897,77.05760061100278,658.1734437738959,58.39590255943422,64.03394508279106,9.334583219909103,70.29237257421539,Poor
Cu,Al-Alloy-6061,As-Received,Laser,4599.373745701899,0.0,67.99099308089679,4.167798181904591,67.20762603770017,66.74461092412045,200,40,13.109832842582168,87.7583608244424,218.27108325898328,1.8763467055658298,1.2553038787712822,296.59096439205945,42.30152082201627,0.0,91.0733905511803,4.530545624626576,43.370220069351916,2251,56.64757480297547,92.83821177394707,662,80.2779214545963,280.76625719064657,55.69828996752623,54.0062976574703,19.081676042280762,48.127113169584405,Poor
Ni-plated-Cu,Al-Alloy-6061,Zn-Coated,Laser,863.1426013569624,0.0,73.25642148708913,23.975979681097606,75.07660361453276,167.11574732766329,300,60,12.624965393861093,56.717087103336496,229.78316712254772,2.709803352898725,1.354593738591202,526.530945622332,43.82630970761577,0.0,88.78106647503346,6.58372222351016,62.36633124401297,2416,71.8915995973097,100.0,742,82.84456181190029,546.5992526280945,51.44824744247315,60.36992481064768,3.0308153640541295,62.811656329637096,Poor
Cu-Alloy,Al,As-Received,Resistance-Spot,1512.3664792285904,0.0,951.4008097523537,213.77438497454966,0.0,0.0,300,100,46.12618933972894,87.31654351375346,297.0755665706972,2.6857857026359215,3.6009227077550308,443.681275372459,47.32147920594083,33.65501987333974,112.07392671182227,4.968186489092183,50.79135801050589,1161,72.55024289440203,100.0,350,71.14363336308526,437.66841010985564,53.603973209629025,51.41453966516934,19.468318666798645,45.96814546442189,Poor
Cu,Al-Alloy-6061,Oxide-Removed,Laser,4167.731759815541,0.0,38.45794846816464,44.029780085647275,57.305293208694394,26.057787082987886,100,80,81.33044364554075,62.55552465520016,279.94047104477113,2.219961589564973,2.7702270951561605,371.4840768112628,45.898661405939144,14.778018364348704,99.52716553150407,5.561314408306924,44.33676425978089,2338,48.41119984070116,100.0,662,76.3454262862364,351.0973399789406,60.52891279686447,59.97114120922823,12.194810823638848,53.51403553404509,Poor
Ni-plated-Cu,Al-Alloy-6061,As-Received,Laser,2959.4847250954426,0.0,7.239289422313744,20.207232402389508,38.32297824720748,162.03593649214608,50,40,34.153500509452435,106.03027380015651,279.1254806532175,2.3069420093338384,2.6547273965593323,363.9579418082422,30.28964313881943,6.572631579923414,103.86817601095451,6.952706580328909,52.7623027993348,2349,80.91692790705875,100.0,712,80.77589331412602,366.3734207673123,45.22995895309012,61.12083055546745,3.284944436659684,49.801968818109714,Poor
Cu,Al,Oxide-Removed,Laser,1930.518470089747,0.0,58.17532886008314,45.09684096088462,93.77262710628416,148.9200276376545,250,40,72.95127952713126,67.03809824217674,218.3419404776966,3.2721581739778043,1.11082226553102,555.9724368492873,47.806912164048185,14.778415681642294,101.5442297830366,6.778801309831618,40.50076357738084,1976,69.09338424767387,84.60190417654299,521,83.06621294418471,467.8079663596244,65.40333240879123,55.65073147667153,12.547283995621395,51.20164908566833,Poor
Cu,Al-Alloy-3003,Zn-Coated,Laser,991.735370409041,0.0,97.73801736344603,8.489427745892732,56.94521305170066,98.96624672695005,300,60,9.800486766420715,59.504235480440094,234.52056368636013,3.008136504053913,1.7395187489220363,596.181729836423,38.3318243636883,2.023689634756633,103.58898113136901,4.44799335018535,47.286252995986686,2648,49.47100059550061,100.0,866,74.78374969664034,539.0615717155706,70.0259127203504,54.116940596360024,5.963912969518358,60.722963873703925,Poor
Cu-Alloy,Al-Alloy-3003,Cleaned,Resistance-Spot,4348.528416654268,0.0,1077.329300028489,216.008304626004,0.0,0.0,400,40,295.5378384159405,76.49539276402545,185.70372417780146,3.9261386588648657,0.12312415696941739,683.464194116413,49.6058294778376,22.786115170229984,84.19463820883621,4.217307239208174,65.72480821410295,898,50.94919018931917,88.1743804721061,226,89.88114938314888,577.5549782810637,57.33949958405337,42.88648447010253,5.861552591324035,49.80234816659461,Poor
Ni-plated-Cu,Al-Alloy-3003,Ni-Plated,Laser,5605.177570150489,0.0,62.327820951038795,25.70842912501397,27.17411084015005,115.99207383599447,200,40,75.21783146141641,63.96328607089345,210.12568288148222,1.4984228039787029,0.4002467375565679,352.7733804200479,40.91537108682867,0.7455082545298218,74.47123415408578,4.695040561347009,64.82837139122016,1523,53.99575027295792,100.0,526,89.3676621751265,307.02529874802366,55.90025184977949,52.45205596559475,0.0,51.85790310917706,Poor
Cu-Alloy,Al,Cleaned,Laser,3243.716717075807,0.0,31.955526338552364,25.665430484475674,33.732171571555114,15.770901879268463,500,80,52.952628907382376,68.57038091001812,208.55514291447065,2.496126142326078,0.673452970774455,427.7693470586997,48.454945092834166,0.0,83.97210813959308,4.416546101168317,52.82185841139568,1811,49.17103845657678,89.32841776308739,604,79.90483351849677,410.2216679799069,60.66873027287056,63.20669045681267,16.174180325066764,51.938307477466395,Poor
