firm_id,state,geo_political_zone,location_type,industry,isic_code,firm_age_category,firm_age_years,employee_size_category,num_employees,annual_turnover_ngn,legal_structure,owner_age,owner_gender,owner_education,owner_field_of_study,prior_entrepreneurial_experience,digital_literacy_score,digital_tools_adoption,advanced_tech_adoption,level_of_digitization,process_innovation,product_service_innovation,business_model_innovation,competitive_pressure,customer_demand_innovation,mgmt_attitude_innovation,financial_constraints,access_to_credit,cost_of_innovation,sufficiency_internal_capital,human_capital_constraints,skilled_employee_difficulty,cost_of_training,mgmt_capability_change,infrastructure_constraints,electricity_reliability,internet_quality,internet_cost,logistics_access,regulatory_constraints,regulation_burden,corruption_level,gov_support_effectiveness,market_constraints,competition_intensity,demand_uncertainty,intl_market_access,profitability_growth,sales_growth,market_share_growth,roi_satisfaction,overall_performance_satisfaction,turnover_growth_range,turnover_growth_percent,profit_growth_percent,employee_growth_percent,new_branches_3years,new_clients_3years,product_service_lines_increase,quality_improvement,customer_satisfaction_improvement,customer_retention_improvement,innovation_index,constraint_index,performance_index
NG_SME_1492,Ogun,South-West,Urban,Wholesale Trade,46,3-5,4.0,26-50,38,652953.8879234432,Sole Proprietorship,45,Male,PhD,Agriculture,0.9450741900860309,7.270176710432504,4.250181473200451,5.0,5.0,4.4739210356122365,2.976293098192547,3.690802302215814,2.9148070288496317,3.1746613663356413,3.820441613656436,3.4165312056683255,3.024061666935953,2.831021297786852,3.0587702270363044,3.239712971935996,3.044142651767179,3.471288143169234,5.0,3.962314253047694,4.164757469707871,5.0,2.3696296264425896,3.111372328487135,4.09672057271552,2.7828784815646688,3.2868910717529776,2.1529044514630336,1.3831841142576855,4.34620432943543,2.9433521187590523,2.08927713475278,3.10288919214712,3.8606761065495827,3.3315593196327287,3.9650779742733344,3.395235842098659,Strong Growth (25-50%),43.36725610666291,52.07529739682507,-8.193416000412164,0,13,3.589138373186882,3.23161294886895,3.6115237456107017,3.0849520522676546,3.847799477305262,3.219692623525044,3.4225901151070226
NG_SME_1493,Bauchi,North-East,Urban,Mining,05-09,0-2,1.5,6-10,8,107459.94514703625,Limited Liability Company,54,Female,Bachelor,Computer Science,3.269306897265534,6.964949977720181,1.9640246687851142,2.0647917914638096,2.565147792642195,2.3352716589220996,1.8705162972606728,1.0,2.42638074828864,3.706234634855501,1.0,4.23550389306796,2.3210639457591045,3.673510014060083,4.485334169828761,5.0,4.7614589369575135,5.0,2.2894559734889075,4.884161060326188,4.474253732792176,2.275131620360494,3.931028171551047,2.708249735607223,4.242226644188092,2.781273032745164,1.0864434689505003,4.074572603115917,3.4487639027691532,3.86115468071962,4.907475248501823,1.8532505055251713,2.999858384218137,3.290892869636515,3.7766086176556626,3.716698895659696,3.362568105860652,Strong Growth (25-50%),35.79941522790534,29.840264992157625,-20.0,0,15,2.839297648115678,2.888352335506986,3.803234123993048,3.1612051370532335,1.7924531562419719,4.362131100070279,3.3574819943427414
NG_SME_1494,Nasarawa,North-Central,Urban,Construction,41-43,6-10,8.0,6-10,8,52851.19572571542,Limited Liability Company,28,Male,Bachelor,Marketing,0.3777064740135716,10.0,4.134340841694198,3.0254351533472663,5.0,3.281642928771097,2.196783076729357,4.234101292447761,3.19667478465309,4.885444619354971,3.28105608583045,4.075653167122801,4.262934464574527,2.979034997433784,4.033912480753959,5.0,3.5493808492810555,3.8873506280815087,3.4592100760090325,2.550685772461124,2.6115409242859737,3.233599099401852,3.3433556708869663,2.6966224304503474,2.3180227099323814,4.186800685646431,5.0,2.591638173901953,3.765867475641019,5.0,3.657328425915096,2.2922653035679006,3.4231287034213063,3.205292394732481,3.9623520339352485,3.123904763441863,3.5325770893996795,Strong Growth (25-50%),39.24094819348016,16.706989542466918,24.552642416061182,1,31,3.8204972264739823,3.6557031228796557,3.7370254838948624,3.828683387010095,3.4617170349106035,3.5420458250314653,3.5308375553721785
NG_SME_1495,Anambra,South-East,Rural,Transportation,49-53,0-2,1.5,6-10,8,115075.76586244191,Sole Proprietorship,39,Male,Bachelor,Economics,2.762761523653707,6.811690232892775,2.6297150794149844,1.906759275972345,3.858488921335155,2.206491338813691,1.147422852575069,1.2319891422906066,1.8594311330317468,3.0522962770724646,2.1158118028110224,5.0,3.272939683325078,2.4521682222861627,1.3791094242995097,2.945221844657436,3.5740224183942875,4.732731602826161,1.0,4.225426925574274,1.725455728906144,2.57696851740896,4.684485632228362,2.1658617108505176,3.4768956039411756,2.324801411863228,2.511835445726793,2.911459793187401,2.512007312969904,3.2746203702194174,2.757331564614212,3.160854860799665,5.0,5.0,5.0,5.0,5.0,Declining (>-10%),-28.903703386785967,-34.104556109787,-17.1239433923136,0,31,5.0,5.0,5.0,5.0,1.8039046032735877,3.6319103374285575,5.0
NG_SME_1496,Bauchi,North-East,Urban,Textiles,13-15,26-30,28.0,26-50,38,759083.5911499918,Sole Proprietorship,47,Male,Secondary,Computer Science,12.497163995487458,3.855914437400977,5.0,5.0,5.0,5.0,5.0,5.0,2.5689991445592053,3.9978233452554974,5.0,4.026760548566773,2.399683829960238,2.466258239365203,2.2209077013776635,2.0038620167156425,5.0,3.5395027400464576,2.108702456101099,4.703364767639928,1.5202547413056628,4.783078583204452,4.371160379119505,4.821130210869462,3.785135569170988,3.528395284140584,1.2987081018514115,3.6730722916042744,4.866902265814643,5.0,3.5773125502375565,3.5115856126969702,3.607802126000045,4.56373592994286,3.3932522103322937,4.996043517830449,5.0,Strong Growth (25-50%),44.13217549328839,36.056945045830865,27.196748987019838,1,28,5.0,3.9144705666398507,5.0,4.929061148092766,5.0,3.877205033581595,4.1411975665688
NG_SME_1497,Osun,South-West,Rural,IT Services,62-63,0-2,1.5,1-5,3,77140.56544625858,Sole Proprietorship,60,Female,Bachelor,Engineering,1.035245174936061,6.637999543863891,3.280435161312918,3.943547235554743,5.0,3.841418480674834,4.638581035673776,3.4275269579252945,3.4798715487360283,3.9760829901770984,4.194471588416416,4.786970529169966,1.653569833171728,4.055023678984659,4.533840586605981,2.447144128696129,5.0,3.5528148024264055,3.948271463027752,4.273088191682383,1.0,2.8795020234299837,4.168666798584625,3.5082507004412644,2.5818838258633057,3.174134099664691,3.839466735083241,3.048250216786074,3.434429485876111,4.952384397533054,4.1440393340599755,1.1622858010225643,3.60323691225756,3.6102498080227288,3.417854907012054,3.8983215901507844,3.1832967941687222,Declining (>-10%),-30.0,-43.70166532221818,11.286623530865036,1,21,3.628201214388327,3.54778524186424,3.2515976850573454,3.1710326816058103,3.796990408896706,3.5047032322575786,3.4536596053652664
NG_SME_1498,Kebbi,North-West,Rural,Professional Services,70-75,3-5,4.0,6-10,8,863853.7621783059,Limited Liability Company,28,Male,PhD,Computer Science,5.653117074219982,9.45427810078499,3.0388002822845,4.02636082589867,3.430571878128328,1.7405720495394064,2.585491612439399,2.081440724886608,3.2469006252014427,2.6130094314875785,3.439129152489232,2.8000716198552897,3.2867802691441725,3.311020812122328,1.9243848881282777,3.027044556158214,4.197116264807574,3.4408674802733104,3.5672576381232903,5.0,1.0,3.1164106273472045,4.134354392736832,2.6783397078875955,2.480845494597053,3.707521933882745,2.958745337355388,2.63196219112584,3.836188941679894,4.485248272062094,2.2541258652586156,2.3471735696149496,2.5797040354572034,3.4925664955193967,2.4307660682668715,3.3890373618644642,2.904091264695798,Slow Growth (0-10%),6.056506691565624,-6.025548152189741,-20.0,1,18,3.275364918600391,2.9161010444323976,3.606537493425389,2.7815651687329717,2.3615761672874784,3.4288301224580904,2.8517819659848174
NG_SME_1499,Rivers,South-South,Rural,IT Services,62-63,3-5,4.0,6-10,8,53469.88395274436,Limited Liability Company,51,Male,Diploma,Engineering,18.06129670531379,8.056173591808756,1.875269018867853,2.7452856989831442,3.2659358299582286,1.295662182484938,2.880529564505435,1.5538003024995468,4.716416977917276,3.346222826657948,1.081738453546036,3.281341520969493,3.5340806544719436,3.1304835086101455,4.098427767691736,3.9442683390489988,4.148993032911682,5.0,3.7885572558588163,5.0,1.958992202249725,3.5408889604252973,3.565132608842063,3.11323843076689,4.63208032334283,2.913710438306699,3.617704259955163,1.4779495680045214,2.3063845737123603,3.8725634069431063,3.7692958138696437,1.0,4.1793914786588475,3.5852055269072203,3.4178428357004234,3.2767308878635193,4.023958969469204,Slow Growth (0-10%),0.7712412444480137,2.075889146052061,-9.38071742376018,0,20,3.67504038144986,3.077988136478836,4.199940940320476,4.164810315719724,1.901315267089443,3.8328149514147363,3.801599702683924
NG_SME_1500,Ebonyi,South-East,Urban,Education,85,3-5,4.0,11-25,18,401619.1186793059,Sole Proprietorship,37,Female,Bachelor,Accounting,2.664233130975421,3.445537589647952,1.0,1.5453973816856126,2.312381153517448,2.206702362423361,1.3848793253540688,2.116871819585007,4.321851746517181,3.308741284549006,1.0,3.678762626067409,3.2601043300790344,3.7052012636933838,2.068324337640251,4.0023028834410805,3.279403262934788,4.114989954299528,1.6888136042062476,3.526991771831762,1.0,4.241813116338863,1.7463116818493212,3.9150856518668102,2.72256336439432,2.4910632745453514,4.5717633170082435,3.3511590314783355,3.343973230164077,5.0,2.703352754894655,1.591399716339876,1.7498175729556127,1.0,1.4889767213031744,1.6540674925658332,2.262052211008634,Moderate Growth (10-25%),15.655739214450447,7.015462560246453,48.742726015165495,0,11,1.7933775207025662,1.8398923804457332,1.137869905044108,2.1093649093695284,1.6771133768406092,3.45491877517973,1.6252116263168555
NG_SME_1501,Akwa Ibom,South-South,Urban,Retail Trade,47,16-20,18.0,6-10,8,364451.5453702925,Limited Liability Company,33,Female,Bachelor,Business Administration,1.1105882623954688,8.27865822132775,2.595369393505522,1.6018085619066285,2.8237891860352473,1.0,2.140591772269439,2.4121168731362594,3.96444439686545,4.772066438368142,2.531173009389826,2.517556384776854,3.6032571248152863,3.8456236917548523,2.6010370780400156,3.18485679377249,2.6367094259633856,4.060123029143824,1.0,4.684883171212827,3.7376481334186797,4.334782229784737,2.5012476165420474,2.7967479529256143,4.761756682052708,3.478350567024221,2.2116703744512165,4.105902000241584,2.8055972863565612,3.1753672884574957,2.97981441221687,2.4181110344498276,1.9148124456917333,1.7956205779786942,2.36192705124025,1.3233610659445803,2.048881409138775,Declining (>-10%),-26.807116321731627,-29.875251326802363,24.051746654312446,1,15,2.556694614621848,2.16445390812403,1.8590918113146622,2.0883495041088276,2.037019509727805,3.590930063634288,2.030310371012363
NG_SME_1502,Delta,South-South,Urban,Food & Beverage,10-11,6-10,8.0,26-50,38,197715.53268652357,Limited Liability Company,30,Male,Bachelor,Business Administration,3.3582632317987997,6.606371519152664,2.9126347772641012,2.5720440780834255,3.3470046615346756,3.384484752858646,2.2827554670038577,1.0,1.7627763360700146,2.7224840422778773,2.880129861781567,4.047406417779338,4.795152510130332,3.8124416018184264,1.8821517674341515,4.478350973555174,4.552831195166314,4.293096930415089,2.497071015926784,2.7717491353945976,3.4757648065227125,4.768160613990597,2.583522577177293,3.577232775515008,3.9462600972710717,5.0,2.698844477128505,1.9724267329335905,5.0,4.385804677040695,4.176522415509646,1.816758541860816,1.0,1.1958207321344803,1.0,1.0417821490573946,1.07592842492811,Declining (>-10%),-26.994978000970647,-43.65000171817917,-20.0,1,15,1.199247849715916,1.0481377230905797,1.1906024225082177,1.4894962015649034,2.3949687492816514,4.048753324800036,1.0679372892656476
NG_SME_1503,Akwa Ibom,South-South,Urban,Retail Trade,47,0-2,1.5,26-50,38,1036636.6921918406,Limited Liability Company,34,Female,Diploma,Marketing,5.5900539806471485,5.848916033465805,1.3723655236082237,3.006434959465916,1.9951945935080653,2.500245157268991,1.0,2.948546487034698,1.8650633719432923,3.3201230130027204,1.7738018642111275,4.251684172706451,2.96445890921137,3.1192286723003297,1.7528174782674935,4.193392019330521,5.0,3.637731735835076,2.92433005013692,4.5592656227584,3.4782703168050566,2.718267779720183,4.052527478445415,1.2352848005438406,3.6080990734498624,2.2536881364114305,2.8256845547115943,1.7822445824495512,2.754029424626964,5.0,2.582874464996725,2.8131001389976844,2.712806572907689,2.4470525412806188,3.364011687272784,2.442777158180734,2.308061748387603,Strong Growth (25-50%),26.437064389977518,22.89658231967501,5.862602867754285,1,17,2.9732625569783577,2.2129219869647443,2.6108586382221626,2.188974802119516,1.9552892919779783,3.873294062574439,2.7079831374621737
NG_SME_1504,Delta,South-South,Urban,Wholesale Trade,46,3-5,4.0,1-5,3,169872.10874550967,Sole Proprietorship,47,Male,Bachelor,Economics,0.5638731048443917,9.168919446660606,4.0539417301761524,2.6981087673181063,5.0,2.1746527595088936,1.6829988458933591,3.262393060315139,2.97008661036885,2.9005287612401234,3.328666117804679,4.427372455763441,4.995505243969153,2.4801816581891654,2.304588147201908,3.9462870385494124,4.173059086375298,5.0,2.8461012138731925,2.1675395194985922,4.171603215574944,2.443508101272748,4.608248035702559,3.548348230330068,4.233441641426321,3.8512108629832142,1.9849338021811131,4.590541351580552,3.0880435998634654,3.3871042575318224,2.915422380186193,4.161211020723233,5.0,4.910559657419229,5.0,5.0,5.0,Strong Growth (25-50%),25.151940921847466,28.143426050687356,4.728553137602278,1,27,5.0,5.0,4.653008084078451,5.0,2.7934965989733858,3.5725368510202467,4.977639914354807
NG_SME_1505,Kaduna,North-West,Urban,Transportation,49-53,6-10,8.0,6-10,8,414132.21416849183,Sole Proprietorship,39,Male,PhD,Computer Science,1.807264830331414,7.216384530539307,4.724261474822185,4.404818090801406,3.8349480315654296,3.405587223412745,3.3161959645247334,3.251681398644458,2.6644975652537846,4.80511386770315,4.604059177158158,2.6888823886448225,1.4333014494552978,3.019648623370942,2.9845433901610137,3.4785833033640965,5.0,3.198139161394209,5.0,4.196935769554332,1.8343531887304902,2.9290859807818617,3.2059198574521806,4.132590699985451,3.7369834297304645,2.235494079302141,3.554755717722632,2.1254151392555483,2.002864384950162,4.233371446261967,3.1785692600933246,3.0920721171408267,4.090743925146346,3.641996182864256,3.212730587103953,3.6454905670313607,3.389052361831845,Strong Growth (25-50%),28.496362830556954,34.02107577748245,1.5497540097256222,0,21,3.5040248150619484,3.172369237403569,3.845459585251223,3.993097600950806,3.6744315153510305,3.220849855248775,3.5836307642365997
NG_SME_1506,Kano,North-West,Urban,IT Services,62-63,0-2,1.5,1-5,3,432934.74886846804,Sole Proprietorship,50,Male,Secondary,Business Administration,1.1534059493291797,5.959860623622677,3.9465350798908467,3.31955163093748,3.1440547409237447,2.5349177874497872,3.537535053489523,2.485386316975686,3.2082692384488736,4.483677248639335,2.206382699095115,3.3344661389037196,2.371463172373625,2.9321964140789927,2.0974218382146685,5.0,4.8610294778584935,3.798060961063688,1.1493526334637485,4.164977623576195,1.892801228192676,2.640656432742688,3.3917065608795802,4.064263168822585,3.50037322509,3.5581052454730773,1.894679599417149,2.556889443718136,4.738741726049451,3.039204272326021,4.227337326817317,4.450013412516459,1.6118536095496898,2.145648166026904,1.158667915054096,1.9889750487138822,2.1855112155126255,Declining (0 to -10%),-4.163256210854995,2.8649158252212077,-20.0,0,13,2.648193142712981,2.2722711760277647,2.056399958590755,2.057345920879398,3.1260935594514603,4.147711742723873,1.7754202265358288
NG_SME_1507,Lagos,South-West,Urban,Construction,41-43,11-15,13.0,1-5,3,695356.6204269994,Limited Liability Company,28,Female,Bachelor,Computer Science,0.9995407706540103,9.002548909299437,5.0,3.614659896495611,5.0,4.136445526783843,3.9003238137263825,4.031837165005876,5.0,4.870653049518277,3.126403983438086,3.6053823476333164,2.4065327641557426,1.093351039568402,3.5002347048906404,4.2343595192908285,2.1302920460538353,2.996206529372061,2.4693564263609544,5.0,4.429235810934849,4.596617012451826,2.7162062282180797,3.98509453758188,3.058354753382451,3.808382684209915,3.662009738681545,2.808080091478794,2.7446224389034866,5.0,2.3953189469425293,2.3369065335605828,5.0,4.129997695647632,4.078430326859769,4.052086122377418,3.5238137617573435,Moderate Growth (10-25%),14.973405244979048,1.0304997897514347,22.332576126811944,1,29,3.8958075392293265,3.906924832010568,4.927370171794155,4.379023467048692,4.267151626379025,3.728543811842017,4.183060446066186
NG_SME_1508,Cross River,South-South,Urban,IT Services,62-63,6-10,8.0,6-10,8,144287.5234882115,Limited Liability Company,50,Male,Bachelor,Medicine,5.915988833848249,8.759214700275864,2.6237167315520993,1.700765110334147,3.441841055056397,2.1218648775500424,2.891402142481823,3.0618429445347815,3.1926957818528385,1.4340016437711662,2.3254847024159404,2.8330531608795946,3.8207655433047814,3.311174390996097,2.3996775419715886,2.6400862537645087,5.0,4.1489546677333164,3.133654874498012,3.3143186723803253,2.4341314195748662,1.3382402663313693,2.99306491728154,2.2284151918026067,5.0,4.043162472474005,3.4531661428852742,3.9347401101707282,1.8397279940758857,3.6982684801557695,3.689076466481623,2.532892487188166,5.0,5.0,5.0,4.839856947561905,5.0,Slow Growth (0-10%),2.837056624962576,9.370213274984954,23.892887931584017,1,27,5.0,5.0,5.0,5.0,2.6747066740296868,3.125437216220063,5.0
NG_SME_1509,Cross River,South-South,Urban,Transportation,49-53,11-15,13.0,26-50,38,349259.0564814141,Partnership,47,Male,Bachelor,No Formal Education,1.642748955861809,9.073733567483098,4.5180029084066256,2.613079838010488,4.510331252712741,2.7420693900774538,3.0897209795958487,1.814684649691959,2.634569669480158,4.42776940735282,2.809621446393409,1.959264745776545,3.4989793785252217,1.4809112958398392,1.0,4.128431192357191,3.3755899417073834,1.8170777867422132,3.057660155228265,1.8042887533129839,3.392697102182498,4.703117559608814,2.853436113702628,3.841129413910855,2.6006197979986343,5.0,2.51718542369891,1.687817889633647,3.92050923658352,3.6093837446943304,4.707740396968809,3.539875596999163,5.0,3.9905776188500317,4.089281444797065,4.822388794864016,5.0,Declining (>-10%),-10.33603883917252,-29.479621386366016,-8.703401211966762,2,24,5.0,5.0,4.518016183201415,4.4022547239343695,3.041119481942972,2.882622745205775,4.519964765911775
NG_SME_1510,Gombe,North-East,Rural,Retail Trade,47,26-30,28.0,11-25,18,1258022.7934805765,Sole Proprietorship,25,Male,Bachelor,Marketing,1.2423508206263507,9.243810023596495,3.5329722685176024,2.6544339744955225,4.507412246217987,2.137489744052261,2.192224479829959,3.1008573233656227,3.996518552292533,2.3001644612940977,2.565844996284109,5.0,4.5534096126427865,2.819235891935325,2.5924923033830787,3.4253076369870517,4.319172472179271,1.0,4.191835490809652,5.0,1.0,3.2731393060714655,4.893258309567497,3.986016811108983,4.703703830852012,4.3107491485349305,2.502874263098761,2.5263024609026656,4.166229127126558,3.3109260992867333,3.41514128116975,3.8843735322345863,4.0929490784677105,3.862297999528055,3.9205993268081385,4.419112934019704,4.415093885893364,Slow Growth (0-10%),4.059389348588334,-28.69925254346326,-20.0,2,24,3.8063617568161865,4.272711470467765,3.345529662160516,4.170923026982093,2.740885953941361,4.459048118993124,4.072735072674317
NG_SME_1511,Kogi,North-Central,Rural,Manufacturing,10-33,26-30,28.0,1-5,3,87799.5850749555,Sole Proprietorship,60,Female,Bachelor,Business Administration,2.7753174733646615,8.838531708262503,5.0,3.2957283328467804,4.894957150372285,3.9311440243937805,4.087266940619036,2.9837712720799674,2.9801102250426057,2.6102441505918104,2.5579227605819717,5.0,3.013997452198442,2.9337214180332003,2.326617598609913,4.919033020615144,3.1902284595051444,3.0179680855040663,3.1402873147845614,3.3875585442204574,3.5715595796752275,1.1315998250922683,4.75609778770464,3.951510069083523,2.1379494148269416,3.327984001543459,2.4762387399922337,1.6524516646944163,3.0985463613108513,3.1083510196253776,1.522066409003905,3.455291970234295,5.0,5.0,4.881358152359994,5.0,4.8868273122531045,Slow Growth (0-10%),9.039714306174409,3.354088124250266,10.425807884912546,1,25,5.0,5.0,5.0,4.927977981787854,4.0005455592731956,3.708617468194679,4.942046366153274
NG_SME_1512,Bayelsa,South-South,Urban,Wholesale Trade,46,26-30,28.0,1-5,3,143116.61181901666,Sole Proprietorship,46,Male,Primary,Marketing,0.7430833435715083,3.9183953382742343,3.7144099505006474,2.8071076706552343,1.466801719580618,4.46503538432829,3.8919661726295303,3.7654011923306885,4.097045028065396,3.3105603057729898,1.0386511759856534,5.0,3.946821814685686,4.435734897255832,4.287376981239184,4.256990246904199,1.8451879569630407,3.9253747527737524,3.995893876287553,3.860575605044532,3.3535010586210383,3.43456083407275,2.1312750852944014,3.454514023606244,4.045985743614996,4.877645764582383,3.9075588718505534,5.0,2.0066499322007885,3.4419135042797375,4.567367246197859,3.738638798390479,3.9253183939158327,3.6495360087065,3.724722338025474,3.026519014186059,3.296999538432294,Declining (0 to -10%),-7.381109192140626,-0.8631968489032618,47.976071560821055,2,26,3.396271289736552,3.578734312452885,3.402884446224718,3.8542593018964135,3.959203174947289,3.834040305552903,3.649144069770025
NG_SME_1513,Rivers,South-South,Urban,Agriculture,01-03,0-2,1.5,6-10,8,56836.47659506725,Partnership,51,Male,Master,Engineering,0.7836793492881644,10.0,5.0,5.0,5.0,5.0,5.0,3.5092259553546112,3.7455596594917613,3.481276102904104,5.0,4.291970024720308,2.0115878676739274,2.251420473398256,3.3958787293481767,5.0,2.977732133433819,4.323928177680779,4.787164877468792,3.139958370279884,1.496631129877803,3.733960855571496,3.2962016687984534,3.776948170967747,4.382467577585562,2.443293394099932,4.5894456998937505,2.4998467775544007,3.141211960276392,4.1465591762575995,3.9342859337177107,2.6363119341542323,2.4349527144521073,2.612788409182333,2.476192726057798,2.9132079318684148,2.9032562866301332,Strong Growth (25-50%),44.712987126663904,28.023170147110918,8.284320535716292,1,23,3.424941834363303,2.909649626084839,2.9920573064129643,2.6778310220783568,4.627306488838653,3.9911215865724285,2.606797534080593
NG_SME_1514,Kogi,North-Central,Urban,Retail Trade,47,0-2,1.5,6-10,8,34613.23891630636,Sole Proprietorship,55,Male,Master,Engineering,2.203712636149498,6.13087262580188,2.526805308369178,2.565764912163366,3.8727918644013526,2.9602896469486275,2.5060867076272677,2.042921028992299,5.0,3.4831427457099156,3.690211883847747,3.7063095045598917,1.7186985527863956,3.38659575408981,3.493342779321468,1.6020976636641813,3.874246201860235,2.2656785477275623,2.209191413406819,3.593762538595403,4.4674997202538815,4.289856894671673,2.982988929993633,3.2592054235236763,3.7141664501263687,2.2439907606179235,2.5631276817508803,2.1278198537048176,2.72432442154936,3.8969251150580084,5.0,1.6106509400008646,3.7835309964760513,3.8315053863908846,3.866045531108307,4.5562779160174856,4.518745613562077,Strong Growth (25-50%),40.01778516664482,27.98002188245126,-12.830806103518713,0,25,4.433494836214559,4.31385860523885,4.512704165661859,3.8719745163477746,2.509025672984343,3.068132115699041,3.99995688188433
NG_SME_1515,Oyo,South-West,Urban,Wholesale Trade,46,3-5,4.0,1-5,3,883624.3090924636,Sole Proprietorship,53,Female,Secondary,Business Administration,1.579202513629467,6.2806889788986355,1.2508980711151194,3.1334474421038365,3.6555490541800104,1.4957159315917994,2.4811165978056766,1.7936711630460165,3.2081658952278866,2.789375810275837,1.0,5.0,4.408319392568628,2.9473878840706225,3.2026360496403865,3.9071353353759717,3.728888841284077,1.9005412807404092,4.326228369495612,1.6532407826067392,3.1541800971031,3.3472249884933487,1.0,4.112478096966645,4.282019966963208,5.0,2.1871113540332514,2.3879561826718314,2.8479969578071813,1.468421862863165,3.1049461530391187,3.587770134716835,3.2231173136998623,2.7560695467830256,3.227970552539982,3.4772950698890033,3.4254781395715224,Rapid Growth (>50%),50.688576274128486,38.029246770398245,37.865506110515156,0,16,3.6697527798699303,3.410726738359273,3.8778395817629168,3.748553823053756,1.755350440889653,3.53807860855062,3.158158888148598
NG_SME_1516,Enugu,South-East,Urban,IT Services,62-63,21-25,23.0,11-25,18,4989540.477307067,Limited Liability Company,40,Female,Bachelor,Agriculture,1.0485974674134788,6.438216853560232,4.432171091600755,5.0,2.9677208911192103,4.149182324827108,4.367699074532755,3.103788777592577,5.0,3.9951975108576323,2.9600870700379747,5.0,4.541494646107986,3.8686084015352877,3.2391677347791448,3.1497493344312675,4.796908652473206,3.0497189566456724,3.0042144205785295,2.069950304155906,4.9326840062346715,3.3989682628103317,4.249709979455916,3.04738258446509,5.0,3.942955627087945,2.8444333940610065,2.916808258833515,3.7156536469708716,4.523068463027463,4.358995291835649,2.3949302092954805,2.4227507553997114,3.583783787779741,3.2364719213418613,3.436223225651356,3.105988133995768,Strong Growth (25-50%),28.25408586860209,40.58079563245523,45.360609143267006,1,17,2.9827376590813417,3.6482231815071327,3.3247881161925137,3.916547033873476,4.013210317138299,3.7870706571116086,3.08724864962927
NG_SME_1517,Akwa Ibom,South-South,Rural,Manufacturing,10-33,31-40,35.0,26-50,38,70683.6783061746,Sole Proprietorship,50,Male,Master,Accounting,0.16638316214673,5.164372535830689,4.42442428617489,3.118890892254122,2.3198414708792146,3.0773084477672445,4.208413064856408,2.7984651034676085,4.19790073957642,3.104821380901133,5.0,3.4781259875269788,3.039044728625192,2.8695995165317045,3.236078210189271,5.0,4.3901383134714065,2.933895842266038,3.6474068833316204,4.781929549945758,1.0,2.6760499942049987,5.0,2.4784596459555903,4.209285240061403,4.145730756064921,3.0313759794081854,2.955210453764705,4.389210489736144,5.0,5.0,2.863303729195675,1.862850123581163,2.1735633206444627,2.5139710994229265,1.8501720627766223,2.177859912914799,Strong Growth (25-50%),41.61980139061071,46.73628023344067,-1.6281153959134962,2,16,2.125395587387838,2.867296103438635,2.219665300937569,2.0575988352903316,3.6271527255665377,4.371710253454057,2.1820611141408377
NG_SME_1518,Nasarawa,North-Central,Urban,Construction,41-43,21-25,23.0,6-10,8,161671.9419362188,Partnership,25,Female,PhD,Accounting,2.2067504235728506,8.959780297999007,5.0,3.7603539463258695,4.983035244149195,3.3651874415647973,2.7361192400281746,3.2250709990575825,4.030529284833033,1.8473366029539953,4.75304215806214,5.0,2.2238924730841734,1.9370686924939475,3.722975521313182,1.0,3.7529056526272804,3.595633944859798,3.9464868290403072,3.6549253165397237,3.355342622296308,4.535791453826603,3.9978392679222323,3.4114252250505057,5.0,2.361485835739151,2.9972442056770694,3.812629523641966,3.2881334984376154,2.230331733011882,1.4368416318117088,1.0199665160008848,4.722265789413977,5.0,4.912675089946918,4.949453919428413,5.0,Strong Growth (25-50%),34.43343741585753,31.66029627650662,23.51677317127318,1,22,4.039360362053552,4.859082106178812,4.780207245019555,5.0,3.581594420162639,3.5886117629954684,4.908735219840224
NG_SME_1519,Bauchi,North-East,Urban,Healthcare,86-88,0-2,1.5,11-25,18,8327866.099062365,Sole Proprietorship,46,Male,PhD,Marketing,5.088407743609901,9.443099887069101,4.785315574798717,4.246320303094741,4.787133749014286,4.157711794696781,1.9907152018111494,2.7705882527255214,1.5116323994348424,3.8443199508590693,4.584443099741912,3.9652622483168063,5.0,3.2856448679987356,3.68008070631563,3.7371709301961755,3.056067466441972,3.5127539729833135,4.5165215209256795,2.955207452911729,2.3919312273312543,5.0,2.902744050299749,3.3968340240923025,5.0,2.7988645816623303,2.8901575176545538,2.3050971996724554,2.0390739863388125,4.108588708667362,3.0006748458710564,4.9390783401815925,3.031443847364939,2.214263875608462,3.6536496818783877,2.61334182838984,2.1375855204662075,Moderate Growth (10-25%),19.523802263173152,3.5881621497180785,7.967350333360471,0,16,2.292877504116728,2.93379333248332,2.3969544513018217,3.083057857178638,3.4260827060080423,3.5393429235527045,2.7592357313294995
