anode_material,cathode_material,tab_thickness_um,surface_coating,welding_technique,power_W,amplitude_um,force_N,time_s,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,humidity_percent,atmospheric_pressure_Pa,weld_strength_MPa,electrical_resistance_uOhm,weld_area_mm2,heat_affected_zone_mm,porosity_percent,surface_roughness_um,microhardness_HV,grain_size_um,energy_density_J_mm3,min_temp_C,max_temp_C,cycle_count,thermal_fatigue_life_cycles,resistance_drift_percent,mechanical_degradation_percent,crack_propagation_rate_mm_cycle,thermal_shock_resistance_J_m2,long_term_reliability_score,temperature_range_C,material_mismatch,conductivity_ratio,density_mismatch,weld_quality_class,thermal_performance_class
Bronze,Al-6061,129.62980669252065,Oxide-removed,TIG,273.96177780187696,0.0,0.0,5.102573828662349,2.9812911006135394,46.13645336929652,34.00946199046899,63.17295238544181,110059.16296157397,391.8501477371137,2.685751302084688,0.7232430900942729,0.10483153559460337,1.4972705619088167,2.1307206640856458,2521.0027455312256,26.95662570430641,10783.863936335898,-31.911135356680127,141.93673748088997,5154,458391.3318875479,0.9667314361103585,6.908965515183239,4.1062331075371305e-08,627.1338824442363,97.55005178244586,173.8478728375701,368,0.38922155688622756,6.1000000000000005,Excellent,Excellent
Bronze,Al-1100,122.00620438379572,Ni-plated,TIG,82.90284080249361,0.0,0.0,5.9885219154853875,3.923397996306089,115.69222501924109,33.96003738417179,69.27327441668226,103403.15594482205,94.42830110241214,14.38853391492829,0.8246636539085891,0.1,11.359738305646399,1.5729254852417753,885.792154975579,41.43410825826633,4069.1822314215633,-31.380780506561493,106.57339077690557,2071,74430.53516633248,2.551623349275585,2.5304595199159237,8.864929862524553e-08,95.56700960852505,46.52634268302019,137.95417128346708,307,0.2927927927927928,6.090000000000001,Fair,High
Cu-Ni,Al,111.8750388890216,Ni-plated,Friction,1896.2885921924185,1.9157016586080966,1264.4962827551785,1.4909448262415934,260.4839553632584,0.0,18.09534210513938,69.21606465968455,101778.83783257323,135.09016177037975,15.984983812623254,4.370847126360967,0.1382320058831726,5.236224778572219,1.775739811261473,4755.373067650621,11.2721585962741,25271.603868623843,-34.56540709047998,136.09995563179578,1431,601775.3005344832,1.612332731768501,0.8753840954977126,4.911860148716763e-08,2516.433666425295,67.36983376345465,170.66536272227574,510,0.189873417721519,6.2,Good,Excellent
Brass,Al-Mg,144.6557824740103,Sn-plated,Friction,909.3360531317236,1.0619586613383094,2006.5191745722611,0.9417203586902116,811.9384663016284,0.0,38.38305044686303,34.38827395694839,100832.52811677038,318.44952041505474,5.087815589986091,7.027841766886616,0.1,4.106648247057188,1.2014205930052142,1297.1155553645608,21.57220769974615,5919.848204332953,-30.31345792902421,82.28418514063384,4397,540379.1344337584,1.6167833674795844,1.8172325559627378,5.0444871925389604e-08,4941.927084153524,81.6413256492126,112.59764306965805,300,0.7077922077922078,5.84,Excellent,Excellent
Cu-Ni,Al-5052,142.50200036415072,Oxide-removed,Laser,179.7167935363053,0.0,0.0,0.07784514605517123,61.33061230525287,5691.69505312198,17.463996428729995,77.28640357685596,106680.89040783596,95.25649131270005,31.595732487154354,0.1,0.1,5.955478560122796,1.3578172504370294,693.0026021657717,27.09165686910154,2.930295113341186,-23.979830669896252,90.03151233955145,1382,172906.51462090167,1.7802036611221368,1.4201041797730156,7.712193089670132e-08,15.086509167001848,64.39898755269083,114.0113430094477,563,0.32608695652173914,6.220000000000001,Good,Excellent
Brass,Al-1100,202.74607057504758,None,Laser,974.4127871475428,0.0,0.0,0.04825897459222421,136.4808642827266,4104.693008092546,13.335655410176276,63.66926798635971,104349.97436127378,28.08160160444623,63.52748745360971,0.1,0.1,11.354169408255972,2.213870180185731,291.51210031584054,57.51236314769265,7.139556100179732,-24.134000917739957,116.60395270950127,391,16117.251459540286,2.8551075563207,0.42008397398163044,5.134568096676853e-07,10.0,13.57228116952002,140.73795362724124,287,0.49099099099099097,5.79,Poor,High
Cu,Al-5052,84.18168727578012,Ag-plated,RSW,2748.8992172565772,0.0,2638.2117206986386,0.8413866621810574,0.0,50.0,41.713681757926715,61.56353225785109,108987.79173228433,293.6702875353626,1.8110805260412484,7.831653643430977,0.1,3.0708696288594726,1.1138616686449434,3534.8614017956875,9.44696053717036,27474.943921028684,-32.39594213841302,118.21534284860883,2469,1474853.8318392725,1.009842418438657,1.965795994637584,4.605320985392983e-08,12865.759457842478,76.7704172596676,150.61128498702186,478,2.9057971014492754,6.280000000000001,Good,Excellent
Cu-Ni,Al-Mg,210.7436663942555,Ni-plated,RSW,4934.6340954817,0.0,4906.470686505068,0.8065057352915417,0.0,50.0,43.43116795150179,68.70562046706232,100466.15973917922,463.4654857827195,10.669938885186376,27.53432462727002,0.11764697826019806,0.31276710555298964,2.5242844452169297,4313.210967921413,6.3345774506472035,18884.604067416294,-23.722430681133268,119.02539820976381,1669,4477569.247798497,0.9902340612345906,1.6069768014202148,2.9124924414217283e-08,100464.41905726818,100.0,142.74782889089707,540,0.2922077922077922,6.24,Excellent,Excellent
Bronze,Al,208.87823442495767,Ag-plated,RSW,6779.214797180784,0.0,4130.660912972982,0.4980878080690553,0.0,50.0,29.134553077702584,67.09344226076624,104345.30763210439,188.78937018543286,12.377347358533875,21.098943962808438,0.1,2.2202330640308343,2.6878927598662106,2121.6443496864013,11.883709122013943,16165.610783014286,-23.008166894034627,125.47214905783106,3949,773329.8051990183,1.2523861669649652,2.3966389090188316,3.6729295461426613e-08,15524.370384155687,90.47320956940304,148.4803159518657,290,0.2742616033755274,6.1000000000000005,Excellent,Excellent
Cu-Ni,Al-1100,169.7308070040706,Ni-plated,USW,2508.918558504073,35.23254402069016,606.2163624343984,0.2804346493972484,0.0,27471.265241401703,30.532430016939667,32.69162720945506,104400.13418646574,113.29549782641503,27.86340029499185,2.298316804942701,0.1,6.503772666921509,1.9547759242443616,1061.8342701063307,13.661626126970848,4145.315212597001,-20.177517174338753,137.28383911925164,8133,247498.80836550304,1.6578862213224579,8.79867964947582,4.1347845987140255e-07,887.2266022971301,49.81087231670138,157.4613562935904,527,0.20270270270270271,6.19,Fair,Excellent
Cu-Ni,Al-1100,374.56339313944346,None,TIG,195.72766169321358,0.0,0.0,4.144706155529301,6.666770558313879,30.577003371210957,40.942045251592546,56.32203626916091,111482.8436933606,74.68919147341745,82.66110561868267,0.7400950239923327,0.1,3.47775727975559,2.3942015526357276,919.8965007205496,26.39086368045528,2165.811339511255,-32.65389340931555,83.3597250182246,8236,109031.29805043738,2.6264417242253653,7.135876063250969,1.864930319332007e-07,92.91024737955233,49.97885323331907,116.01361842754014,527,0.20270270270270271,6.19,Fair,Excellent
Cu,Al-5052,245.6739482886682,Ni-plated,Friction,1709.4850460920356,0.8614845466215372,2314.857973926806,4.338401571903921,792.7392849951527,0.0,27.993118925310057,68.98566858027772,99818.46074900958,318.8436868965038,5.59134150237617,7.699239351491909,0.1208310601574582,3.4325941269534455,1.1497935773756012,3444.4073468163165,16.78941663820076,30188.111774869943,-21.128415901596473,80.19789953493145,3348,906923.2396130839,0.8428197917666852,2.29518662782938,2.5055915912327702e-08,5383.354312076687,72.11224143526493,101.32631543652792,478,2.9057971014492754,6.280000000000001,Good,Excellent
Bronze,Al-Mg,122.76584426400895,None,TIG,186.3570126485285,0.0,0.0,2.1249411537829657,1.3832097381380013,8.489782114534147,24.064281980246953,60.25629013421356,101930.07102889835,258.09592202657916,6.9360593453918655,0.8347365669849507,0.1,5.2039441673007865,2.0754397651952075,1103.0174508615914,27.966862275838988,3225.6340340177567,-23.709624327266813,102.9632775584202,8607,281232.62201002485,1.2597361845283863,5.385645237742473,2.0176667356272605e-08,279.2331870125904,54.272423460774114,126.67290188568701,320,0.42207792207792205,6.140000000000001,Fair,Excellent
Bronze,Al-6061,93.20816113825897,Ni-plated,Friction,1925.2354104578485,0.18510807448128533,2007.8964118706647,0.7582611247710426,2172.3979528548707,0.0,28.343906347709304,54.7838760900987,111724.46836431535,614.6895895307192,1.927791828489399,7.049561000078478,0.1569210699495673,0.0,1.2054662197343753,4291.8918631411325,5.5442859810558875,15662.053085860032,-20.008438346815705,92.18616575604939,9957,5987188.872628429,0.732056076342982,6.292396710660696,3.0173242612217527e-08,42495.64659169798,93.25309412908,112.1946041028651,368,0.38922155688622756,6.1000000000000005,Excellent,Excellent
Cu-Be,Al-1100,113.92109404589132,Sn-plated,USW,1723.309818182767,18.334280531911467,1285.9559240079325,0.7350060470252726,0.0,18787.825896150316,15.896328910687059,36.47456488830581,104907.32476822002,162.4595555296425,7.304885751146564,4.364156993357537,0.1,9.556631553138834,1.658285821820454,1980.131689059685,13.167264405534283,11118.600535490903,-39.42868260119378,128.25540612060507,6088,270621.7815156352,2.152500887542326,5.208903800685377,8.547625197438455e-08,3273.9872622173784,66.6530590285254,167.68408872179884,387,0.47297297297297297,5.54,Good,Excellent
Cu-Be,Al,118.89401674993535,Ag-plated,Friction,1609.654526973518,0.8253706217005842,1672.9467789966839,0.6739256972550576,1734.7980267396495,0.0,24.318566837902917,66.6955609823518,101819.4861264417,177.9965985709524,5.965870013160218,4.783570086482131,0.1,5.1339646285223015,2.854122768995465,2278.963880851434,11.143482359544608,9123.987725235786,-24.32190605559881,102.03070755812581,9622,1394704.3249817956,1.7243931352098811,6.526505073296266,3.634470812413452e-08,4312.451997389073,58.79231423202257,126.35261361372463,370,0.4430379746835443,5.55,Fair,Excellent
Cu-Be,Al-1100,72.19370828375244,Oxide-removed,RSW,4596.121795892534,0.0,3993.937474838173,0.5303283531152255,0.0,50.0,13.86590573934658,23.231002924293133,101944.38564104881,154.94416743116255,5.4715725473628405,20.24412457922364,0.13261804118963033,5.893226603917671,2.4584770310647253,6382.182899307093,6.685599440041286,33762.68875332508,-20.094832935094566,141.3208837971732,7918,875103.1514523847,1.354746529626356,9.06322061838144,1.326379070801534e-07,24605.078781820976,63.29238453050982,161.41571673226775,387,0.47297297297297297,5.54,Good,Excellent
Cu,Al-1100,182.79118791171103,Oxide-removed,TIG,261.0081453476282,0.0,0.0,4.132125939723432,7.7243052042690055,48.72611822537453,26.81863266629452,61.268356252009106,107000.81534212813,93.13013660268469,9.83968302657634,0.6719525471054821,0.1,9.025097353282424,2.7287377462609843,584.5302157474338,29.94960737077438,5900.276376512021,-39.251201860851566,88.74530596531525,4359,91432.74015095642,2.101227496111783,2.6560894896388425,6.43145181169004e-08,101.05168598172938,49.632172702350644,127.99650782616682,442,1.8063063063063063,6.250000000000001,Fair,High
Cu-Ni,Al-6061,88.68500570809529,Ni-plated,TIG,265.80593477454045,0.0,0.0,4.1670215507169575,7.627581824342761,160.94732755022363,9.095044701770755,66.23296640893722,104094.55219446511,393.1561231113611,4.542393117111687,0.9176440279451417,0.1,0.8677211837994524,3.484130702269124,3570.5017054497343,23.01308611167017,12489.361078237727,-39.85241083295208,128.33581518225313,2202,825364.2544703368,0.4767844217302919,2.9374619636258372,5.580105674020116e-08,462.67921023488503,95.9665976566491,168.1882260152052,588,0.2694610778443114,6.2,Excellent,Excellent
Bronze,Al-6061,164.6534837600658,Oxide-removed,TIG,91.03140322624114,0.0,0.0,8.211213256311623,3.606576841284094,119.24067060025739,39.539024330963045,75.61199292296746,110105.26334305272,346.44174341284827,6.809170081853867,0.7680248071871387,0.1,1.206977297711568,2.041653832324341,1724.8093947668024,47.591947431534955,4539.7051300851335,-32.55199658226496,138.68683290997723,6007,387159.40733278793,1.2812473261375446,7.693346347143301,1.9858006494214817e-08,304.36795427379,81.29622041128044,171.2388294922422,368,0.38922155688622756,6.1000000000000005,Excellent,Excellent
Bronze,Al-Mg,218.28021033302392,Ag-plated,USW,1804.0150896473876,33.42448970785186,1619.4588152426118,1.6794992535375788,0.0,21269.079997346947,19.145952903560843,64.32116535980597,108538.85124670614,463.29539809924404,8.162827591586934,5.662753820567313,0.14447216907704363,0.9164204471623701,2.4205771728517678,2565.9580990900295,20.231431249267363,13880.516203510944,-31.747845378236512,90.52889614082395,6089,1116427.3719994917,1.0414381044183796,2.4843833032386753,2.124191355648706e-08,5175.923176789414,95.59951275295774,122.27674151906047,320,0.42207792207792205,6.140000000000001,Excellent,Excellent
Cu-Ni,Al-1100,262.54597967438883,Sn-plated,TIG,97.30792963620142,0.0,0.0,1.7534259571245525,7.353935446570178,95.50332765085409,26.38988843821366,51.45575182053085,101910.85018958147,37.82406938872304,105.83848064513893,0.8743481479508385,0.1,12.588529451920552,1.0060846677465787,666.5627547015854,48.04314421165825,649.8756898497242,-32.28002912204702,114.66960140899307,9759,16709.081152389448,3.775372634568852,6.978552046711673,7.708896534250006e-07,47.94423337642564,5.690150775508129,146.9496305310401,527,0.20270270270270271,6.19,Poor,High
Bronze,Al-1100,135.64895375541911,Sn-plated,Laser,383.83538115216294,0.0,0.0,0.04884432279962763,197.06656978784977,5578.006151974511,17.670200668186126,31.79636429486889,90645.70245685328,30.738574077996,48.990269964865085,0.1,0.1,5.82883672243946,2.8183859342381554,424.96956121512716,50.90070126441362,1.9477447725678558,-22.752165829177223,144.10608877578596,8811,14329.276309585664,2.574603833917707,10.593473846434119,2.121111799141724e-07,10.0,27.596037923086328,166.85825460496318,307,0.2927927927927928,6.090000000000001,Poor,High
Cu-Ni,Al-5052,112.63171859091187,None,RSW,7104.543766543315,0.0,1353.4859944549207,0.9118670037736908,0.0,50.0,36.57985475548699,43.904679320195484,101320.0589345549,401.82111755776117,3.6380393411280014,5.123821382574823,0.22019011755340034,1.349384737998318,3.1978015037871357,11425.803144800744,6.0831649024560255,57518.42481518914,-24.85484478970969,102.54508323803313,6055,3318010.357611732,1.0771050253321015,5.025024107987094,3.017017597628751e-08,15889.532930882846,100.0,127.39992802774282,563,0.32608695652173914,6.220000000000001,Excellent,Excellent
Cu,Al-5052,256.0057497305258,Oxide-removed,RSW,4906.91991930712,0.0,3159.841388085874,0.22396999243421822,0.0,50.0,27.19981735763133,25.682590735908658,95765.45365998033,247.78986029127242,7.83327908126276,12.997700944849985,0.1,7.057580802409899,1.769275654914275,906.4159650299056,12.74782233555781,4292.88333703189,-37.623553528350456,123.90824800477293,2585,379189.5989397158,1.3318385234094934,2.1546510492611857,5.987475184114028e-08,12732.792722944509,69.60858550927466,161.53180153312337,478,2.9057971014492754,6.280000000000001,Good,Excellent
Cu,Al,274.0213252118263,Ag-plated,Friction,1185.2896837370615,1.020606092887654,849.9844781688107,2.0101039160571346,2648.723582556191,0.0,30.938264870823048,46.48283914270155,94733.42064978686,120.68916768463697,9.42612433624233,2.612308216212306,0.1,5.434093208253202,1.7891834312757187,854.6152371723931,19.185027094123587,8694.781083553284,-27.09113035261188,138.4454931614368,8019,252803.48709590975,1.5833738458448412,9.714827312066836,5.847872911228812e-08,892.6569167437394,73.71515171957465,165.53662351404867,425,1.6919831223628692,6.260000000000001,Good,Excellent
Cu,Al,197.09594624154892,Oxide-removed,USW,583.3930887344733,30.94635093616139,1606.993741309162,1.9387068399652498,0.0,31452.451942240008,16.611571233374875,28.879576525572105,97495.94928943495,151.03441353579225,4.989385268947544,5.220618109911675,0.1,6.2119787699762385,2.107754033388894,691.1121379700056,20.950719514005012,5738.46491054594,-26.83264741034347,80.57986250038368,7542,374067.20102737367,1.478405044772731,6.412844646426543,3.028593435290013e-08,1769.062235507383,60.82333713982076,107.41250991072715,425,1.6919831223628692,6.260000000000001,Good,Excellent
Cu-Ni,Al-5052,113.73532663117129,Ag-plated,Friction,560.4487989923038,1.4663070454934226,2322.848766664394,2.9170631281733836,1195.6501318103374,0.0,26.850572201063475,29.158917173217,98560.29714683481,505.310822645052,4.4984638407001,9.633405860922313,0.11552599655754174,0.0,2.989427731489121,3441.5103140425117,24.987959171936186,14374.289635366822,-29.041048885091385,112.92082782654425,4495,1167876.1915877366,0.8493432130093964,3.764324751144142,3.300084290792306e-08,7911.455787992354,100.0,141.96187671163563,563,0.32608695652173914,6.220000000000001,Excellent,Excellent
Cu-Ni,Al,88.57440121962263,None,Friction,1159.4913061027294,1.8958977844960794,2718.4959438912992,1.7786514493093855,314.8008197190899,0.0,47.067019973189836,31.761426300994295,108327.9887214747,130.49013363318772,10.741055699761256,10.777739979221183,0.13191531820740263,10.808380109388583,2.4166895239684196,4378.248272073467,14.37917248568732,23283.599591575523,-24.300182011376574,119.7903419085429,9673,160908.15506755738,2.1850938704945606,12.006255029560608,1.0721086426089494e-07,3628.185981251411,49.30534726504137,144.09052391991946,510,0.189873417721519,6.2,Fair,Excellent
Brass,Al-1100,234.42342151340887,Oxide-removed,RSW,6214.901463430743,0.0,3131.9969792592306,0.6762352206759232,0.0,50.0,14.880920269150426,62.00393809920598,93090.36321983804,181.60669311214374,13.941676017070026,13.458515167548324,0.1,7.919347059584196,1.716513745412377,1557.0594559773435,9.589118567930937,17927.966563536454,-29.43048428609113,103.04110196101117,5547,658916.993348396,1.5254655398240655,1.839138897067015,1.4468139116888441e-08,14068.71222610511,61.2949438410705,132.4715862471023,287,0.49099099099099097,5.79,Good,Excellent
Bronze,Al-6061,146.3473163868417,Sn-plated,Laser,1893.3387728879284,0.0,0.0,0.09434511908595646,167.73852009529733,2650.0935550285612,7.345297081881174,37.74095178463832,105602.42788051038,100.29566119120109,20.482847800259712,0.1,0.1,8.0019205048581,1.5170726759085194,638.2337451744438,44.68083756221753,11.287441738559904,-37.150553114473105,115.30906930734955,2374,52188.63595059716,1.217760491565641,2.29786475809639,9.992021376916206e-08,13.522226363079433,47.55399158692016,152.45962242182264,368,0.38922155688622756,6.1000000000000005,Fair,High
Bronze,Al-1100,246.29951412810277,None,USW,2503.389548341491,43.88527084246482,201.60197662390325,0.8762614781732113,0.0,22825.124685361374,13.342554881087256,60.8063711705478,94151.46109616967,64.29769802992007,31.89249378310496,0.9995692047209709,0.1,6.898025003263786,2.879533212877914,1283.6004867998392,14.5082185429103,8906.32624200857,-20.222020809791815,85.18683635759295,231,198703.12824061236,1.3440242987587183,0.16940883340038115,2.004746448151555e-07,208.52628713436806,50.62026063785022,105.40885716738477,307,0.2927927927927928,6.090000000000001,Fair,Excellent
Brass,Al-5052,114.95585007976793,Oxide-removed,USW,2609.838640931699,14.311946241352187,1319.8854319671073,1.067449634893381,0.0,38126.859963018636,72.1500578646714,67.53106093314798,99442.24538281067,383.7322399129024,3.124489369250415,4.4597568550127535,0.10033262495229703,2.5206599454398035,1.797244880391993,3710.031102830463,8.023860538847357,24234.271700483812,-36.4720642977258,103.52326280561236,5979,2978932.803565124,0.9287149671763503,4.097726232822837,6.736558850896551e-08,8603.998276711673,81.53940691954466,139.99532710333816,323,0.7898550724637681,5.82,Excellent,Excellent
Brass,Al-Mg,233.7181376622518,Sn-plated,USW,1685.624600532749,13.075795743135341,1800.8262063165396,1.2422474408377202,0.0,31707.793063755133,9.253330888341319,77.2940742780691,111618.1199425518,377.00489979342535,7.16708902170291,5.822810301119591,0.1,3.586566637914345,1.7113448120057209,1501.3041045235352,21.572308128394543,8959.351067784548,-39.508533303295664,126.70194504731465,6195,600989.1800942648,1.3067799014550898,6.542903787046528,3.1569449082414205e-08,4458.646653336985,79.44019307837848,166.21047835061032,300,0.7077922077922078,5.84,Good,Excellent
Cu,Al-Mg,263.3895056339887,Sn-plated,Laser,1468.074290245955,0.0,0.0,0.08295176236256442,150.36345505441838,2573.408596353838,37.91539807173659,25.040037529226936,98934.62497070445,52.699276924110166,35.428823879777646,0.1,0.1,11.070886202304525,1.8833817604305565,458.35832051819443,47.9409444967423,9.76350463425199,-20.708010877314475,100.85901006286645,1059,35784.947239053785,2.2901528147619614,0.5210560608928759,1.0437156318589453e-07,10.0,25.62453438678255,121.56702094018092,455,2.603896103896104,6.300000000000001,Poor,High
Brass,Al-5052,136.15900368691678,Ag-plated,USW,2895.2062843972913,15.815334913758484,945.8817610374996,1.1116219041214954,0.0,16345.319326271812,33.4038051024741,21.1006432386734,95889.55050704993,317.9648270749893,5.507054739188906,2.8225663080260546,0.13675318384190893,3.825704162126534,1.6120963085568292,3144.1404621591987,9.646804199098401,23636.885079495358,-38.16244183320004,139.94093911740077,3113,1092577.9281721825,1.4500837632743122,3.520695739323556,9.857820200776629e-08,3024.875532589417,84.76117871421286,178.1033809506008,323,0.7898550724637681,5.82,Excellent,Excellent
Cu-Ni,Al-1100,169.70738958780302,Sn-plated,TIG,81.16839657513101,0.0,0.0,2.7001828541424815,8.831800463221,120.48144521154894,20.775848982887826,45.53569700220042,89908.17463997162,69.34043043447349,40.10206039770418,0.7898762677795534,0.1,8.865359125374077,0.9559205419708061,704.9458307811955,42.3466143517707,1291.455329451122,-39.353338508984315,98.44047953870532,8150,42624.05407015683,2.1556740792037536,5.895295153288024,3.478301869853912e-08,62.874537862660155,30.419983043715327,137.79381804768963,527,0.20270270270270271,6.19,Fair,High
Cu-Be,Al,94.26955948811641,Ni-plated,Laser,291.4008321649853,0.0,0.0,0.07355039528487917,96.6948268874643,1592.1681052919878,13.309666444846714,29.12275893013563,108622.0317685616,31.944613279132245,20.27976692404669,0.1,0.1,12.133134376493448,1.298038708908099,749.6718904895962,40.623110155339056,3.0136134635633027,-30.911064346873708,143.7021837335842,7781,11968.443524784674,2.793541866379307,6.041776715700632,3.228618478986487e-07,10.0,22.211600423522476,174.6132480804579,370,0.4430379746835443,5.55,Poor,High
Cu-Ni,Al,95.22412594564723,Oxide-removed,Friction,1342.2554798621936,0.8308540644676137,2120.9386992229774,4.911423641971108,2209.994592498373,0.0,44.50322708284109,34.09000072008345,91119.25597224235,158.59156345874726,10.753762740478777,8.009274018238793,0.2618123187325988,7.2764302297211465,1.678882528841139,12339.867798675476,16.054613563013113,69230.20013986062,-20.379034070100367,148.91488945712024,2755,249416.59537702994,1.9521682021365303,3.635923818707793,1.1097657574429965e-07,4717.545646265866,52.623706505205035,169.2939235272206,510,0.189873417721519,6.2,Fair,Excellent
Brass,Al-Mg,170.29851050544696,Oxide-removed,TIG,178.12234007881636,0.0,0.0,6.5140850153924,7.964796831659077,46.37922128456331,10.873548976230412,77.94009758174958,98978.97172483745,190.1301868800622,9.80402422095213,0.8118712928919171,0.1,4.78984007806899,2.819173230475813,1371.9653445865392,31.68164566501348,6813.354168338042,-21.349700342528983,122.8509752379907,3411,186617.61973898124,1.4524782924981996,2.8320168150854554,3.7169512017687085e-08,284.92099449013614,73.53051023740207,144.2006755805197,300,0.7077922077922078,5.84,Good,Excellent
Bronze,Al-5052,120.85267323823851,Ag-plated,Friction,702.9187834146588,1.1943464300403253,2363.9832072346935,2.4004675017163035,661.9930061637227,0.0,19.23567444204874,79.8884179880307,100571.96969581621,450.3672579365371,4.610575809672469,8.017572343926636,0.1252518520117693,1.0393621045131907,1.0817227018113609,3034.508569527022,14.434666580028644,13961.906267531092,-39.52292811674131,113.95484131488001,7650,1637140.3774591298,0.9912878865819013,7.322265392826041,3.2188536309797307e-08,17027.09693439846,97.35196190627477,153.4777694316213,343,0.47101449275362317,6.120000000000001,Excellent,Excellent
Cu-Ni,Al-5052,165.1606501638281,Sn-plated,USW,2095.2123385487507,37.07051373879327,1619.5850404653413,1.2138868650916859,0.0,24148.32422082837,33.034705199180216,79.10710933163172,97405.25444855032,453.6577983619778,5.478281931565243,4.817951218876832,0.15610949280018013,0.3101747461301404,2.579435155219636,3852.7067859110366,17.664313478341835,15399.253604412022,-30.310791485190045,85.2386402940226,8792,1948111.2909183602,0.8956572354593887,5.412846143716499,1.7866113850975855e-08,6208.434587291272,78.95333443616467,115.54943177921265,563,0.32608695652173914,6.220000000000001,Good,Excellent
Bronze,Al-6061,160.1600483233657,Ag-plated,Laser,516.3270441722649,0.0,0.0,0.005207079736581034,86.15652380944056,7702.1112040130465,-1.0178794802780722,74.58047776900378,105715.20787556426,111.67769507045855,21.663190002651515,0.1,0.1,4.6887931199079995,1.3591518581332447,701.1112307913847,43.98767335983994,5.992895503934998,-33.40918217215844,149.40967413098144,8708,49668.279176735836,1.789724581018367,5.145828931259967,1.02328701309721e-07,11.357416696860973,53.16802827907731,182.81885630313988,368,0.38922155688622756,6.1000000000000005,Fair,High
Cu-Ni,Al-Mg,194.73373045385443,Ni-plated,TIG,238.2198480948764,0.0,0.0,9.477974734389388,1.1627162526627943,35.736309652648885,29.76510609545079,78.86429335629687,106668.90122576029,280.44586858612485,14.425203782526523,0.7135258023273237,0.12710234925340308,2.407816888302394,1.8147011479072679,2647.8133177855007,37.900960974901814,11594.507516551434,-38.069788993812416,84.90083870661402,2493,364285.5311732959,1.0204069584645667,2.4205697487311375,4.06242571300659e-08,223.91533050876757,86.71630675580707,122.97062770042643,540,0.2922077922077922,6.24,Excellent,Excellent
Bronze,Al-5052,185.3999323932591,Ag-plated,Laser,1356.3346711856414,0.0,0.0,0.05463678180962048,146.4395938701864,3887.6998586371756,26.481833177973627,30.987367291046425,103030.5300306332,76.9215767379055,33.00660885895938,0.1,0.1,9.688224946538186,2.228678626434311,614.0789231364871,43.64174873798636,9.262076159457154,-26.232054613597555,127.28999835483455,4066,46209.48620699698,1.862903840196496,5.928639670119361,6.622026828239999e-08,10.0,34.52837920968295,153.5220529684321,343,0.47101449275362317,6.120000000000001,Fair,High
Cu-Ni,Al-6061,216.77407058254607,Oxide-removed,Laser,770.2188615364566,0.0,0.0,0.07017924513548525,87.6446364829487,2591.980856417325,1.7717514454078334,21.83599146852148,96359.41195584185,109.99471936715142,40.106821206586346,0.1,0.1,6.628655551837929,0.6975825413749142,830.8112691374769,41.285424797406826,8.787974854414543,-20.206220332905374,133.41337281750862,2960,83088.24226274883,1.6238882096309302,3.5118421119798224,8.32423400356817e-08,11.578475028841844,49.54420962319293,153.619593150414,588,0.2694610778443114,6.2,Fair,High
Bronze,Al,164.25854738687946,Ag-plated,Laser,673.0562739946728,0.0,0.0,0.022732290179791233,12.127821243232233,6919.91216827817,37.34791087619278,40.33777636519531,107151.1352727758,35.55315811639066,71.31780721033347,0.1,0.1,14.676384044788781,0.8033139247123013,449.8412239914906,26.92306881936537,55.49688278677942,-21.393773147583236,84.83959548092865,8699,31802.59085607282,2.4352337680768126,5.796672207362897,3.8443901867815676e-07,10.0,20.772036350394774,106.23336862851188,290,0.2742616033755274,6.1000000000000005,Poor,High
Cu-Be,Al-Mg,169.61892693155175,Oxide-removed,Friction,1602.1911738122744,1.6043923618536806,948.2900978927223,4.612909247376029,1060.6561677916127,0.0,17.291906829849353,54.18164418666407,88079.60937415373,317.48559757683205,6.615665640073794,3.483700205567567,0.1741011767850557,2.3101252546978728,1.2323686943852814,12020.011837009222,13.83655817765157,43572.74636412111,-37.92926033482124,148.04584792765374,7821,925294.7120891721,0.7599528451554931,6.148556964631197,7.013238898307335e-08,2946.8583072241627,77.61448552610888,185.97510826247498,400,0.6818181818181818,5.59,Good,Excellent
Cu,Al-Mg,149.87558328235778,None,Laser,1799.519954700496,0.0,0.0,0.02795629276747768,18.002413833223876,5181.863544217115,44.64267613891462,47.58257542990229,108782.92296752549,45.57153036907174,19.92012522897286,0.1,0.1,6.904131674785745,0.7900251048801988,479.24478201877383,19.41929135172924,99.95992600611369,-26.217084489057008,100.79130637185554,6539,58281.76553321007,1.464236902797289,5.086141551617452,1.5840817078194326e-07,10.0,48.265658798838466,127.00839086091256,455,2.603896103896104,6.300000000000001,Fair,High
Cu-Ni,Al-5052,228.26997665149815,Ni-plated,USW,1825.7106053595032,46.03725546401558,1406.0637432639935,1.6700146072894986,0.0,36325.99402140887,28.96406794643698,79.42987097718753,99252.4455907814,367.1866102031945,12.047547601499703,4.641849660751716,0.11483833807684211,2.435119316393875,2.8223815255541136,3523.7985968763087,14.91880457642007,13356.830470476649,-30.983579426073348,109.8057227523613,659,1360958.3624449684,0.8185585357278061,0.42644127613504845,2.386508496919821e-08,7080.722378305952,75.42263843645384,140.78930217843464,563,0.32608695652173914,6.220000000000001,Good,Excellent
