sample_id,anode_material,cathode_material,tab_thickness_um,surface_finish,coating,welding_technique,power_w,amplitude_um,force_n,time_s,speed_mm_s,pulse_frequency_hz,current_a,voltage_v,rotation_speed_rpm,travel_speed_mm_s,tool_diameter_mm,pulse_duration_ms,spot_size_mm,pre_heat_temperature_c,humidity_percent,atmospheric_pressure_kpa,weld_position,joint_type,joint_geometry,cleaning_method,pre_treatment
WS_009747,Titanium,Nickel,496.87274716006715,Coated_Zn,Silver,Laser_Welding,4089.5964316140585,,,,48.57682273316287,502.9350145276548,,,,,,5.245174289246902,0.31229126500727133,190.77956234781504,38.86107943063955,97.28268039132955,Vertical,Corner,Square,None,Stress_Relief
WS_009748,Copper,Steel,231.1136869528719,Anodized,Polymer,Laser_Welding,257.813370178334,,,,29.4438840332127,563.2692431508033,,,,,,10.267136126420429,1.8797670915118019,106.58246168504263,68.24087432063192,98.73903402071564,Flat,Lap,U-Groove,Acetone,Stress_Relief
WS_009749,Nickel,Steel,95.37634392438328,Cleaned_Alcohol,Silver,Resistance_Spot_Welding,,,2974.5009243032523,0.12674983844909496,,,1213.4300567465377,6.419201539779884,,,,,,196.90197439403178,57.81158098472178,102.36306621284712,Flat,Edge,J-Groove,Plasma,Annealing
WS_009750,Nickel,Aluminum,160.25482899591034,Cleaned_Acetone,Nickel,Ultrasonic_Welding,1159.9793704838437,25.886638405068204,1637.1029855689846,0.7938791166525917,,20000.0,,,,,,,,38.54541329590762,48.19428688974875,99.88691926294362,Horizontal,Corner,U-Groove,None,Annealing
WS_009751,Titanium,Steel,466.7557452133887,Rough,Aluminum_Oxide,Friction_Stir_Welding,,,13480.959768917133,,,,,,608.663612994137,10.468077852534876,9.461803410008194,,,184.0899853766978,76.67216001585018,104.97216296878095,Horizontal,T-Joint,V-Groove,Ultrasonic,Solution_Treatment
WS_009752,Nickel,Aluminum,297.00637345173936,Rough,None,Friction_Stir_Welding,,,6937.707720954562,,,,,,499.8020206294151,14.503399036129823,8.92726958342895,,,159.03832045419577,34.66607091435899,103.24343869152018,Vertical,Corner,Square,Acetone,Solution_Treatment
WS_009753,Steel,Titanium,465.0963452401314,Etched,Zinc,Ultrasonic_Welding,731.1642072219868,37.3969917720049,329.16585521951583,0.13990283055679312,,20000.0,,,,,,,,81.54838800035168,24.95210633097634,101.07317675713088,Overhead,Lap,V-Groove,Alcohol,None
WS_009754,Nickel,Aluminum,153.6117758856981,Oxidized,Zinc,Ultrasonic_Welding,1768.1682496697322,11.739414010245238,1344.7634076692873,1.2078389361163187,,20000.0,,,,,,,,72.43250471520697,24.023506297468778,97.52512453364902,Overhead,Corner,Square,Ultrasonic,Annealing
WS_009755,Copper,Aluminum,385.39809606777897,Cleaned_Acetone,Zinc,Ultrasonic_Welding,1621.2795736273754,16.459678681052054,1363.6247956908473,0.9271433230269707,,20000.0,,,,,,,,154.69876141417248,76.41180775038447,99.296441633026,Vertical,T-Joint,Square,Plasma,Stress_Relief
WS_009756,Titanium,Steel,380.37504570479115,Anodized,Polymer,Resistance_Spot_Welding,,,2494.663626717207,0.7315143965129489,,,6166.169197699148,9.984381018761884,,,,,,34.31005362584343,33.90026491989757,100.71420292018301,Flat,T-Joint,V-Groove,Plasma,Annealing
WS_009757,Copper,Nickel,457.18928359421756,Rough,None,Resistance_Spot_Welding,,,4023.367705874839,0.04606025943048632,,,5206.26769630853,9.888586494779474,,,,,,89.07591948735644,52.04732731563364,97.99211068777417,Flat,Edge,V-Groove,Ultrasonic,Stress_Relief
WS_009758,Steel,Nickel,116.18044958778886,Cleaned_Acetone,Gold,Resistance_Spot_Welding,,,3984.334003520051,0.5761417505701824,,,8560.26662774343,8.06888449750425,,,,,,110.61636340709407,25.655947171305606,103.67206211723116,Overhead,Corner,U-Groove,Ultrasonic,Stress_Relief
WS_009759,Titanium,Nickel,172.5310107292507,Cleaned_Alcohol,None,Friction_Stir_Welding,,,1990.3693730394116,,,,,,1990.9337401448483,19.062123536639724,19.474697013779576,,,101.50523262793114,48.39158636391538,102.2992995986768,Overhead,Edge,U-Groove,Alcohol,Stress_Relief
WS_009760,Titanium,Nickel,212.52639802322358,Anodized,Silver,Friction_Stir_Welding,,,7843.196994390555,,,,,,572.6726102159091,12.993952431226163,7.111903492022348,,,187.6311847191425,39.120939453207946,104.53195522694047,Flat,Lap,J-Groove,None,None
WS_009761,Titanium,Nickel,442.0102413586296,Etched,Nickel,Laser_Welding,4620.907928871768,,,,18.35413032695085,987.2879997372395,,,,,,19.30785529028353,0.6185348344830169,101.19198753532815,70.69413085857099,98.01900458800625,Horizontal,Corner,V-Groove,Plasma,Annealing
WS_009762,Copper,Aluminum,361.09414030097236,Rough,Titanium_Nitride,Ultrasonic_Welding,1388.869382667857,34.41651853286909,1513.293042053951,1.8164877635505583,,20000.0,,,,,,,,81.32782233271685,41.933915233012925,95.78548873924716,Vertical,T-Joint,J-Groove,Acetone,Solution_Treatment
WS_009763,Steel,Copper,353.92450913107086,Etched,None,Resistance_Spot_Welding,,,1913.8827851066567,0.5820968335396333,,,8990.656446913541,3.7387037753975747,,,,,,194.65389047136398,51.14188082226893,102.32123634547098,Vertical,Lap,J-Groove,Alcohol,Stress_Relief
WS_009764,Aluminum,Steel,303.8984713320384,Coated_Zn,Tin,Laser_Welding,2199.9867630801396,,,,41.064766109923994,825.8818142477542,,,,,,16.156372534734192,1.3771021823871965,25.321451173706564,41.19620641735669,100.47778781813895,Horizontal,Corner,J-Groove,Alcohol,Annealing
WS_009765,Nickel,Aluminum,245.45335119328664,Rough,Silver,Ultrasonic_Welding,726.600444949922,95.57813162108116,481.54687654834095,1.085695956599395,,20000.0,,,,,,,,67.34776940158645,76.7945779184289,95.13505369306866,Horizontal,Edge,Square,Plasma,Solution_Treatment
WS_009766,Aluminum,Steel,305.59493145133297,Polished,Gold,Laser_Welding,1569.410389566339,,,,35.9973654088754,132.13387685143667,,,,,,16.255009274244287,1.8955247289147046,130.0853186880873,72.38267231051981,104.91922341402076,Vertical,Lap,U-Groove,Acetone,None
WS_009767,Copper,Nickel,419.58143791760307,Coated_Zn,Diamond_Like_Carbon,Resistance_Spot_Welding,,,4538.454154106377,0.4687509767356045,,,8722.91095038969,3.9661322749588854,,,,,,168.86519515450627,75.98583537057321,100.14278319331768,Horizontal,Butt,J-Groove,Acetone,Stress_Relief
WS_009768,Titanium,Nickel,309.266245745826,Coated_Ni,Aluminum_Oxide,Friction_Stir_Welding,,,8020.688557999579,,,,,,156.7694384952234,18.780974263807845,14.622096993137841,,,106.32129611803273,66.70517642069751,95.89437523842065,Vertical,Lap,Square,Ultrasonic,None
WS_009769,Steel,Aluminum,201.22196096275428,Rough,Polymer,Laser_Welding,465.04370807775837,,,,48.34006219848312,936.7156308564042,,,,,,10.860731220084814,1.3817145031135076,115.25520462630769,45.896945528855326,96.92343113314371,Horizontal,Edge,V-Groove,Ultrasonic,Annealing
WS_009770,Steel,Copper,127.43166016594853,Rough,Tin,Resistance_Spot_Welding,,,3354.3223871128394,0.5202450435511486,,,4078.9141064866503,6.836714600358796,,,,,,122.33126382390867,65.06981804412023,95.337541901675,Horizontal,Butt,V-Groove,Alcohol,Stress_Relief
WS_009771,Nickel,Titanium,277.92843283572563,Anodized,Titanium_Nitride,Ultrasonic_Welding,812.3284362266196,44.83717776712884,1164.911241388099,0.9300140957028592,,20000.0,,,,,,,,153.26961150713058,57.38179289679338,100.24303830825907,Horizontal,Butt,U-Groove,Alcohol,None
WS_009772,Aluminum,Nickel,243.8494652963259,Anodized,Tin,Laser_Welding,1176.8380792668293,,,,33.5386043930864,33.39170524897679,,,,,,13.057370404411909,0.5906338885402893,39.123870214797236,42.699599423517796,99.65051252195096,Vertical,Corner,U-Groove,Ultrasonic,None
WS_009773,Titanium,Steel,158.02490913879805,As_received,Tin,Resistance_Spot_Welding,,,3997.0505237762395,0.029504732235567876,,,2953.815834486092,1.2526260371248104,,,,,,44.69681001196396,24.65205904430683,102.62343359209586,Vertical,T-Joint,V-Groove,Ultrasonic,Annealing
WS_009774,Titanium,Nickel,273.74252518368763,Etched,None,Resistance_Spot_Welding,,,4812.900938808926,0.8892225198714195,,,1015.460599278644,9.111713204038557,,,,,,41.16923359860529,51.01599909126773,95.7325824748171,Vertical,Edge,Square,None,Annealing
WS_009775,Copper,Steel,232.56893575386215,Anodized,Silver,Friction_Stir_Welding,,,2646.265976495675,,,,,,395.9727672904352,10.760149451058606,12.821082191280448,,,194.16088542126332,56.36263336540676,100.63880307894505,Vertical,T-Joint,Square,Ultrasonic,None
WS_009776,Aluminum,Copper,85.10747534069094,Coated_Zn,Titanium_Nitride,Friction_Stir_Welding,,,14970.068918995326,,,,,,1190.3749556853747,3.252985455450827,6.027459722777126,,,46.723379165464316,40.11894936411049,97.79915930960951,Flat,Lap,J-Groove,Ultrasonic,None
WS_009777,Nickel,Copper,259.42930397941666,Cleaned_Alcohol,Aluminum_Oxide,Ultrasonic_Welding,904.7385124067973,26.66338325589856,1194.5161915495391,1.537015910189931,,20000.0,,,,,,,,102.61422985450207,40.9130698383228,102.96012623428807,Overhead,Edge,V-Groove,Acetone,Annealing
WS_009778,Copper,Steel,492.60416953912215,As_received,Silver,Ultrasonic_Welding,658.5095200254243,41.0434769990587,208.23936201258863,0.19628653503653837,,20000.0,,,,,,,,123.38366122256954,34.390843938658485,95.50979334058655,Horizontal,T-Joint,Square,Alcohol,Stress_Relief
WS_009779,Aluminum,Nickel,472.2767155207804,Rough,Diamond_Like_Carbon,Laser_Welding,3243.621432794409,,,,47.91882409165692,344.5859896423637,,,,,,10.59629246324289,0.6803200159357082,101.43145626867674,46.28731277043811,102.19707737950068,Flat,Edge,J-Groove,Alcohol,None
WS_009780,Steel,Titanium,436.8713117892759,Cleaned_Alcohol,Gold,Resistance_Spot_Welding,,,4937.160937597729,0.26097186475181267,,,9373.673799859727,5.184115214131278,,,,,,104.30473982914955,26.692378783708495,104.0020678456075,Vertical,Lap,Square,Alcohol,None
WS_009781,Titanium,Copper,242.14922129236703,Etched,Polymer,Laser_Welding,1604.4076283099248,,,,33.48272767759529,807.6307759821282,,,,,,12.6509886646264,1.1340306260891189,172.17679913298497,47.78899836793945,99.3785283402773,Horizontal,T-Joint,J-Groove,Acetone,Annealing
WS_009782,Copper,Nickel,412.7323435385201,Anodized,Titanium_Nitride,Laser_Welding,3838.064990600828,,,,31.282807327842708,274.0847945250951,,,,,,8.863465485500438,0.8847357714350371,165.77590516948996,32.408669883917824,98.63491458657974,Horizontal,T-Joint,Square,None,Annealing
WS_009783,Copper,Titanium,443.93657899382765,Polished,Tin,Laser_Welding,4696.870140116573,,,,13.094750917336226,150.23843095989923,,,,,,17.158976253916602,1.4096340467457622,95.08875023740416,26.779364160541164,98.76766885696918,Overhead,T-Joint,V-Groove,Acetone,Solution_Treatment
WS_009784,Aluminum,Titanium,111.50628015034233,Polished,Zinc,Resistance_Spot_Welding,,,135.86971741805095,0.41352285472504247,,,8739.150481987093,1.8011067661841005,,,,,,160.99233761460613,44.49579233524588,101.62681241740825,Vertical,Butt,U-Groove,Acetone,Stress_Relief
WS_009785,Steel,Titanium,432.6846424594704,Cleaned_Alcohol,Aluminum_Oxide,Friction_Stir_Welding,,,16182.063802533434,,,,,,1468.1537868580433,16.987650070285127,19.232659654494835,,,198.98709489779148,26.113397046987807,95.08382994258653,Flat,Edge,U-Groove,Acetone,Annealing
WS_009786,Steel,Titanium,133.85396084975167,Coated_Zn,Zinc,Laser_Welding,2965.445383788846,,,,48.373306502455705,466.8078880176,,,,,,18.257584122058734,1.709257231127913,37.082341700088165,33.890489766148576,96.70628731399145,Flat,T-Joint,J-Groove,Plasma,None
WS_009787,Steel,Nickel,310.1926160839604,As_received,Aluminum_Oxide,Ultrasonic_Welding,868.7955175008806,87.28312080972098,1456.8165451283337,1.0784885648251772,,20000.0,,,,,,,,171.08212853943866,69.83197606437037,104.08574304078984,Flat,Lap,U-Groove,Plasma,Stress_Relief
WS_009788,Steel,Nickel,294.59687513960284,Cleaned_Alcohol,Polymer,Resistance_Spot_Welding,,,1119.0538244592158,0.03530312295558725,,,8565.282054874187,1.1509779085280802,,,,,,136.5332176213454,33.77518998029861,100.28082013855752,Overhead,Corner,V-Groove,Alcohol,Annealing
WS_009789,Titanium,Copper,314.5669472908185,Etched,Zinc,Laser_Welding,1527.123691088397,,,,7.284548028695954,897.33735546339,,,,,,15.620917341988465,0.5484550708751248,153.11046040571443,42.499363212102665,99.41614251235777,Vertical,Lap,Square,Alcohol,None
WS_009790,Titanium,Nickel,322.0167217277596,Cleaned_Acetone,None,Friction_Stir_Welding,,,18260.45557669903,,,,,,311.5087081431509,2.232706959117123,16.074771957732256,,,145.73366592349456,63.25174096335024,99.7824935900612,Flat,Corner,V-Groove,None,None
WS_009791,Copper,Aluminum,178.94177010752978,Coated_Zn,Diamond_Like_Carbon,Resistance_Spot_Welding,,,485.0972582959576,0.7975057138629872,,,5202.287629815937,8.787900754666097,,,,,,165.7876659619781,55.14328323623738,95.34913831993893,Overhead,Edge,J-Groove,Ultrasonic,Annealing
WS_009792,Aluminum,Titanium,394.92292508396685,As_received,Silver,Laser_Welding,2767.564208761605,,,,49.679523060359614,947.1464094069595,,,,,,1.1759765740629617,1.568791984118292,178.12499054981333,60.312324700146,96.4036744063928,Horizontal,Lap,U-Groove,Acetone,Annealing
WS_009793,Steel,Copper,325.22078475649596,Anodized,Diamond_Like_Carbon,Resistance_Spot_Welding,,,1007.2873654138905,0.30178809177698235,,,4526.103556978367,2.506765084896861,,,,,,121.26591410178324,55.96387689592076,97.66162907597628,Horizontal,Corner,U-Groove,Ultrasonic,None
WS_009794,Copper,Aluminum,199.1883199593055,Etched,Titanium_Nitride,Resistance_Spot_Welding,,,2910.364460598975,0.26464832500653623,,,3345.3372988111414,3.191864701082592,,,,,,76.82128699564396,32.29834010629088,96.40509129499569,Horizontal,T-Joint,V-Groove,Alcohol,Solution_Treatment
WS_009795,Titanium,Aluminum,357.39239040201034,Rough,None,Resistance_Spot_Welding,,,1807.0185728464753,0.14760957349617798,,,1122.5471677445944,4.945871378735275,,,,,,191.0449338346241,62.112210234245495,103.36502811164823,Flat,Lap,U-Groove,None,None
WS_009796,Steel,Copper,452.14191120545865,Oxidized,Silver,Friction_Stir_Welding,,,8834.962977212408,,,,,,1050.7720008561887,3.302400516058121,18.08467272636778,,,148.47315502400585,35.42264755110128,100.03290070841835,Overhead,Butt,U-Groove,None,None
WS_009797,Aluminum,Titanium,125.5017022465189,Cleaned_Acetone,Titanium_Nitride,Friction_Stir_Welding,,,18582.425183406114,,,,,,1396.2188057516541,6.14137622423534,11.155197591415945,,,25.702849691194388,58.47600230028601,97.32987659720503,Flat,Corner,Square,Ultrasonic,None
WS_009798,Aluminum,Titanium,285.01608083094413,Cleaned_Acetone,None,Friction_Stir_Welding,,,7827.304765229351,,,,,,1895.141867416115,8.911781645776037,11.371703600148612,,,61.593896428362164,38.13850718700313,103.74116442022924,Overhead,Butt,Square,Plasma,Annealing
WS_009799,Nickel,Steel,434.9551435111302,Polished,Polymer,Friction_Stir_Welding,,,14281.118111954802,,,,,,1363.233342907448,8.790985533073519,10.247272219964941,,,130.56609521862768,30.728469441349752,96.58012450549546,Flat,Lap,V-Groove,Alcohol,Annealing
WS_009800,Aluminum,Titanium,109.03953502637358,Anodized,Nickel,Friction_Stir_Welding,,,15288.59357659838,,,,,,1387.4952888003215,10.435642620023469,19.93631505354621,,,146.44674780581556,36.495011807271304,103.57894671355379,Horizontal,Edge,V-Groove,Plasma,Solution_Treatment
WS_009801,Steel,Aluminum,321.38477753962144,Cleaned_Alcohol,Gold,Friction_Stir_Welding,,,11062.225935707575,,,,,,1387.0880272469515,8.274686302483722,18.577593123530377,,,87.22074751512167,46.08912181223679,98.53438569171445,Overhead,T-Joint,U-Groove,Ultrasonic,Solution_Treatment
WS_009802,Nickel,Steel,209.8055785542149,Cleaned_Alcohol,Polymer,Resistance_Spot_Welding,,,127.2134491359389,0.5902374609507274,,,1939.7087715598477,6.176906402053724,,,,,,87.91425432726966,66.45038327947456,99.38508099053692,Overhead,Lap,V-Groove,Plasma,Annealing
WS_009803,Nickel,Aluminum,57.43071534862635,Coated_Zn,None,Friction_Stir_Welding,,,12259.121805183879,,,,,,808.7119384957473,5.67753224402321,15.018975951253914,,,194.20372649266807,51.612985950157885,102.76340230049013,Overhead,Edge,J-Groove,None,Solution_Treatment
WS_009804,Titanium,Copper,72.56473016974665,Coated_Ni,Aluminum_Oxide,Laser_Welding,2062.8039330268903,,,,36.16863293231232,119.32776129105306,,,,,,12.578099438736748,0.5802975621437558,62.90953609854403,54.978742592058694,103.38780162856321,Overhead,Lap,Square,Plasma,Annealing
WS_009805,Nickel,Copper,416.4916729939729,Oxidized,Gold,Ultrasonic_Welding,1853.5492083333206,67.29645879076148,670.2087667633742,0.45894114142629605,,20000.0,,,,,,,,164.2420189516431,54.38695428215736,98.74238499932176,Vertical,Lap,U-Groove,Alcohol,Stress_Relief
WS_009806,Aluminum,Copper,352.17617499137725,Anodized,None,Resistance_Spot_Welding,,,726.9275633102114,0.49327464275623173,,,4773.185086938692,6.919581012107958,,,,,,126.55640377384971,27.03475609354338,101.46214536738673,Flat,T-Joint,Square,None,Solution_Treatment
WS_009807,Titanium,Steel,346.5012267064161,As_received,Aluminum_Oxide,Resistance_Spot_Welding,,,1334.9416429461905,0.3261181746241446,,,8357.456786682027,5.936867707894542,,,,,,83.01559566103948,73.2806045236035,98.01815947681816,Horizontal,Edge,Square,Plasma,Annealing
WS_009808,Titanium,Aluminum,484.0372206537972,As_received,Zinc,Friction_Stir_Welding,,,2367.196069080039,,,,,,584.0029833773422,12.650987117465274,19.52160478136978,,,189.60848642870494,48.76588690612017,96.76532218014277,Vertical,Lap,U-Groove,Plasma,Annealing
WS_009809,Copper,Steel,195.60591241228178,Anodized,Silver,Friction_Stir_Welding,,,12425.257933835552,,,,,,1469.6910490592281,3.3042224198383243,18.29704606148283,,,121.32970148080068,77.82717417432056,99.62419555081892,Horizontal,Butt,V-Groove,Plasma,Solution_Treatment
WS_009810,Titanium,Aluminum,448.1627149023733,Rough,Diamond_Like_Carbon,Friction_Stir_Welding,,,16591.825319911688,,,,,,1064.23059589224,2.44278164199361,16.692716670195253,,,189.18861830109688,78.56796404227343,97.6118156464352,Vertical,Edge,J-Groove,Plasma,None
WS_009811,Titanium,Aluminum,216.69559916237773,Rough,Tin,Ultrasonic_Welding,798.6384598723678,50.186584451225244,642.194965176795,0.583943587164644,,20000.0,,,,,,,,137.70147393973548,57.908417075534075,102.14835515001508,Flat,T-Joint,Square,Alcohol,Annealing
WS_009812,Titanium,Nickel,441.960275750971,Anodized,Silver,Friction_Stir_Welding,,,2320.874325521512,,,,,,944.9889922710166,11.8667944456257,18.907913066596908,,,178.73433683839744,68.73755383179443,104.49101703465202,Overhead,Corner,J-Groove,None,Annealing
WS_009813,Titanium,Copper,201.67884525509274,Cleaned_Acetone,Zinc,Laser_Welding,4107.8478483436165,,,,5.864657480659725,702.0571829079074,,,,,,8.727418699724709,0.46828018014349115,92.3546646467114,71.67173417394532,97.29130306680723,Vertical,T-Joint,Square,None,Stress_Relief
WS_009814,Titanium,Copper,238.97673629099657,Etched,Diamond_Like_Carbon,Friction_Stir_Welding,,,4932.569358273915,,,,,,1866.6154825158228,9.808554016289905,16.021800601556713,,,42.36605886562144,39.6310668086082,97.35173179720749,Flat,Corner,V-Groove,Acetone,Stress_Relief
WS_009815,Steel,Aluminum,62.0739165014322,As_received,Polymer,Ultrasonic_Welding,879.7805832784999,91.4161535451639,1630.0795732509011,0.8659000534250263,,20000.0,,,,,,,,37.168105890024805,39.376326896842,103.12382421989275,Flat,Butt,V-Groove,Plasma,Stress_Relief
WS_009816,Copper,Steel,191.9449423819441,As_received,Tin,Laser_Welding,1940.7358200472174,,,,47.8271756327701,927.0355975158839,,,,,,19.190291251759962,1.7780585425473794,156.85714233342946,20.88092724913003,99.41440250027482,Flat,Corner,Square,Plasma,Solution_Treatment
WS_009817,Copper,Aluminum,251.71227750601977,Coated_Zn,Diamond_Like_Carbon,Laser_Welding,3043.1087881116473,,,,1.4026317089468316,611.9292043551303,,,,,,11.151496343747388,1.346066943476725,114.16291282297907,55.6676624094581,100.92147992223336,Overhead,T-Joint,J-Groove,Acetone,None
WS_009818,Nickel,Copper,441.44113990938615,Polished,Silver,Laser_Welding,4865.32043704572,,,,49.39719746985173,456.3098530299068,,,,,,19.27156400416939,1.5138378126529373,138.10381915630077,65.5511648192603,101.82152769248991,Horizontal,Butt,Square,None,None
WS_009819,Nickel,Copper,295.90742640536064,Anodized,Nickel,Laser_Welding,3033.03785869733,,,,23.866255762687945,853.2599087288246,,,,,,1.3894527318782457,0.1896872373711181,78.571511802643,40.75985139307414,99.07815737356958,Horizontal,T-Joint,U-Groove,Ultrasonic,Annealing
WS_009820,Aluminum,Titanium,257.80755100730687,Polished,Tin,Friction_Stir_Welding,,,11291.947852099112,,,,,,1465.226934338141,19.38509693190119,3.171745633858001,,,157.31018069340212,67.344030252831,100.58202941358628,Horizontal,Corner,V-Groove,None,None
WS_009821,Aluminum,Titanium,490.7787140014437,Cleaned_Acetone,Gold,Ultrasonic_Welding,487.3041966305184,91.18344585277244,593.7619979172728,1.4630205548970456,,20000.0,,,,,,,,144.26740882893017,54.20464903812339,102.54036013870757,Vertical,Corner,Square,Ultrasonic,Stress_Relief
WS_009822,Copper,Titanium,284.1944089648966,As_received,Diamond_Like_Carbon,Friction_Stir_Welding,,,4671.993717834024,,,,,,1950.0406519566975,9.053866736818955,4.619148762008673,,,27.059786864206774,69.87566034672165,100.17337386362462,Overhead,Corner,Square,Acetone,None
WS_009823,Nickel,Aluminum,272.9644832311882,Oxidized,None,Resistance_Spot_Welding,,,3957.8361904329095,0.6713579024564835,,,3042.573599964184,6.637971604149964,,,,,,84.73092806706977,59.093739462327314,100.74931889756137,Vertical,Edge,J-Groove,Alcohol,Solution_Treatment
WS_009824,Aluminum,Nickel,498.7672196658265,Anodized,Silver,Friction_Stir_Welding,,,4788.11674336995,,,,,,1354.4373859245495,11.567789084527503,13.736791581952348,,,160.44231447260762,30.151763629699214,96.60186889392413,Overhead,Corner,Square,Acetone,None
WS_009825,Aluminum,Titanium,458.5043868207968,Coated_Zn,Zinc,Resistance_Spot_Welding,,,2027.9930308707333,0.38222604117517817,,,6128.487848871947,3.409282680838346,,,,,,170.22502105735816,32.151182172430616,100.17129283833701,Flat,T-Joint,Square,Acetone,Stress_Relief
WS_009826,Aluminum,Titanium,206.1137341877231,Etched,Silver,Friction_Stir_Welding,,,2070.523528371648,,,,,,1479.0726437743704,17.60404103218931,5.446371308520414,,,61.174116613860846,25.92303465205037,101.2084752457301,Horizontal,Edge,V-Groove,None,Stress_Relief
WS_009827,Aluminum,Steel,253.66272258501772,Cleaned_Acetone,Tin,Laser_Welding,3407.5233135912554,,,,49.479928365931,581.8536553290052,,,,,,4.762506729695204,1.3775683592017367,183.07630088334608,58.13582982705072,99.66194639503647,Vertical,Lap,J-Groove,Ultrasonic,Annealing
WS_009828,Copper,Nickel,269.0785919435314,Coated_Zn,Silver,Resistance_Spot_Welding,,,3380.428658043319,0.5719685710074395,,,9390.217999867167,8.746731530046025,,,,,,191.7778787960278,67.75240742143907,99.8708910772875,Overhead,Corner,Square,Acetone,None
WS_009829,Steel,Copper,298.3251768643638,Polished,Diamond_Like_Carbon,Resistance_Spot_Welding,,,1369.2805181771112,0.4768522342318775,,,9339.526866201566,2.5002507145141024,,,,,,28.5616554433824,70.01752767986548,103.77259847515255,Vertical,Butt,Square,None,Annealing
WS_009830,Nickel,Titanium,230.03974889445905,Oxidized,Silver,Laser_Welding,3614.5349371502166,,,,18.01502626796045,120.25175113308497,,,,,,2.799963704664489,0.6977738712204193,87.39669636628379,74.47489681994503,98.76824260962036,Horizontal,Butt,U-Groove,Plasma,Stress_Relief
WS_009831,Nickel,Steel,433.721565400709,Rough,Diamond_Like_Carbon,Ultrasonic_Welding,1312.6059147683432,73.77822517005328,1765.643900924198,0.23483477106218417,,20000.0,,,,,,,,120.10157646782041,70.72631352254533,104.59624829353326,Overhead,Corner,J-Groove,Plasma,None
WS_009832,Titanium,Copper,77.05904448651758,Oxidized,Zinc,Friction_Stir_Welding,,,12205.556269453242,,,,,,1815.0577321324736,17.735008044024777,18.728032170057794,,,36.955346746031694,33.59735920551478,95.73379226311347,Vertical,T-Joint,U-Groove,None,Annealing
WS_009833,Aluminum,Titanium,202.6056465855096,Polished,Titanium_Nitride,Laser_Welding,4816.94759792821,,,,39.589284308627704,842.0722066177889,,,,,,13.90814723545727,0.43121668637044086,188.58082675668828,32.551840087819926,101.77551583272037,Horizontal,Butt,J-Groove,Alcohol,Solution_Treatment
WS_009834,Nickel,Steel,88.08945539268504,Etched,Tin,Laser_Welding,4509.285747284006,,,,26.169430471907898,350.22757405655955,,,,,,17.628600927206204,0.9710321110038502,139.0786654477787,39.48199882003048,95.2804088775583,Horizontal,Edge,J-Groove,Alcohol,Solution_Treatment
WS_009835,Steel,Titanium,335.2320913902653,Anodized,Aluminum_Oxide,Friction_Stir_Welding,,,7377.63610997562,,,,,,152.42386215173417,7.333927383107466,8.003012846294775,,,142.65134980739106,25.37248646929379,104.44146446852872,Overhead,Corner,U-Groove,None,Stress_Relief
WS_009836,Aluminum,Titanium,117.35467270149995,Rough,None,Resistance_Spot_Welding,,,2930.193838508441,0.23445270970126175,,,1357.426571215712,1.9068611466679672,,,,,,32.49213747986442,67.56872298449295,96.34694846353808,Vertical,T-Joint,J-Groove,Acetone,Solution_Treatment
WS_009837,Aluminum,Titanium,154.68845399575977,Coated_Zn,Tin,Ultrasonic_Welding,1197.797607252697,61.44303610173884,835.758076844179,1.0167333084324421,,20000.0,,,,,,,,46.455895447822385,68.63084412432718,101.04757882807937,Flat,T-Joint,Square,Alcohol,Solution_Treatment
WS_009838,Aluminum,Copper,364.4256270815635,Rough,None,Resistance_Spot_Welding,,,1127.8840097918696,0.7485126528394583,,,6322.598589374674,3.1001636969299735,,,,,,187.751371927905,20.6970002441201,101.8559132942792,Flat,Butt,U-Groove,Ultrasonic,None
WS_009839,Steel,Aluminum,488.87163838017574,Coated_Ni,Nickel,Laser_Welding,3894.577408038509,,,,29.11669606333062,43.65824671148653,,,,,,18.211094692537184,1.6533719258391493,188.03212021176083,28.071899798248147,104.61145391811223,Flat,Butt,J-Groove,Acetone,Solution_Treatment
WS_009840,Steel,Nickel,331.8104103425266,Anodized,Zinc,Ultrasonic_Welding,441.45789697797386,29.438470681118474,628.4492419111433,1.4114386520486242,,20000.0,,,,,,,,192.71959985979578,58.862884845067796,104.21175001609555,Overhead,Lap,Square,Ultrasonic,Solution_Treatment
WS_009841,Aluminum,Copper,154.9680303549435,Rough,Tin,Laser_Welding,3890.517280849534,,,,9.360120760649604,419.7640339758557,,,,,,13.69351244940915,1.6431208863003808,160.12261026677456,63.82018995728042,100.5653195321914,Horizontal,T-Joint,V-Groove,Ultrasonic,Stress_Relief
WS_009842,Titanium,Copper,128.38713027183292,Cleaned_Acetone,Titanium_Nitride,Resistance_Spot_Welding,,,3225.4980038093126,0.4745545394815809,,,6860.002505609117,1.0582061353808778,,,,,,67.64245316662938,53.10672953298058,100.79715028295256,Vertical,T-Joint,V-Groove,Plasma,None
WS_009843,Copper,Aluminum,184.46514413253212,Anodized,Aluminum_Oxide,Ultrasonic_Welding,1381.644522088605,52.721551124810915,1894.0745617666803,1.7939311882107334,,20000.0,,,,,,,,121.47509185806068,68.40264563804163,95.9250101552424,Horizontal,Edge,U-Groove,Alcohol,Solution_Treatment
