anode_material,cathode_material,tab_thickness_um,surface_coating,welding_technique,power_W,amplitude_um,force_N,time_s,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,humidity_percent,atmospheric_pressure_Pa
Brass,Al-6061,163.60304152340981,Ag-plated,RSW,3109.6262269352087,0.0,4219.610343970906,0.31143151210397446,0.0,50.0,28.328026215759284,67.03310295820711,101787.28198230443
Brass,Al-6061,142.7838119465396,None,Laser,1835.7177200338883,0.0,0.0,0.06953744514815972,28.174629553575468,2217.228706840782,32.06212802394558,74.36848261245257,97323.92572610914
Cu,Al-5052,125.00670453147185,Sn-plated,TIG,58.552429383080316,0.0,0.0,2.0408641237382863,7.490519623531491,31.299161504257146,20.134396684976107,74.3372619062255,104436.76972090657
Bronze,Al,132.45514269324207,None,USW,1231.2689834675134,37.3707242682295,1349.7168118742395,1.8042701222727437,0.0,23351.928934041047,23.743218056107864,66.97463926619932,91162.49503032379
Cu,Al-1100,196.41818753773688,None,RSW,3568.9130462572257,0.0,1381.8039499811819,0.3551493040460323,0.0,50.0,14.055609114537871,27.066214030973207,93960.60579384775
Cu,Al-5052,139.52895093040834,Oxide-removed,TIG,261.39904046951847,0.0,0.0,2.247671439411811,4.340019371410655,168.73494199250885,48.33344644357542,77.75927108878136,99374.76205725428
Cu-Be,Al,114.23063348297387,None,Friction,830.4679651511578,0.3986320070948832,517.2041975971943,4.630984703417623,2622.9692246410104,0.0,8.99530373198607,51.44108275321069,103716.01364114943
Cu,Al-5052,88.99121079490762,None,RSW,2319.949733163121,0.0,4149.762913000273,0.9759427181042919,0.0,50.0,5.698606222853005,74.84347734862777,102097.81029357937
Cu-Ni,Al-Mg,104.52982996580843,Ag-plated,Laser,680.0334232737547,0.0,0.0,0.06715996031058855,49.02615723764163,5873.100347495715,10.859761708454586,61.15074219632628,109870.48992995688
Brass,Al-5052,229.96066450545158,Ni-plated,USW,1318.8295909433973,34.63944135678443,1402.415568060597,1.464129197958019,0.0,37579.427594500055,44.79823721713964,32.650345251497114,105730.94252194067
Cu,Al-Mg,114.81911264886088,None,RSW,1767.3637175383342,0.0,2101.471633088315,0.25303846246867656,0.0,50.0,23.326382878054375,57.78545867252006,107573.97126041907
Cu-Ni,Al,309.8640411210387,None,TIG,159.04817365779627,0.0,0.0,4.881748529018224,4.014238472250582,197.5355007400839,21.32774514325132,42.15702760995288,98619.01566946729
Bronze,Al-Mg,192.95595435532633,Oxide-removed,Laser,1545.8006214492982,0.0,0.0,0.01009125578111764,86.40949256364108,8610.13831567285,20.51484857160796,21.029287008351066,100810.14287891566
Brass,Al-5052,108.2060133442247,Sn-plated,TIG,91.65637627250598,0.0,0.0,5.177988437573275,7.959463942841687,17.637825773728384,27.769414591300567,70.76138203678752,98924.0517060819
Bronze,Al-Mg,117.39956463767132,Oxide-removed,TIG,254.35703514767314,0.0,0.0,1.996030466054935,5.170968907521063,191.41417090588354,21.259179979623323,78.84154676324434,99363.82541731332
Cu-Ni,Al-1100,64.5301517982088,Sn-plated,USW,1772.7995973197321,46.0366431266093,1852.8649891004957,0.9156145722880903,0.0,38355.8482187576,8.981835430984908,51.537480790063206,102313.23790632498
Bronze,Al-Mg,125.80445732172808,Sn-plated,RSW,1627.5896145784495,0.0,2385.8546353182865,0.8960587454741782,0.0,50.0,23.488048479734235,39.07321979323784,97214.85756241668
Bronze,Al-Mg,327.02797283436956,Sn-plated,TIG,182.86039275844237,0.0,0.0,7.445023547308258,1.383917410402118,133.2082653750488,25.04673198624003,32.81385732955048,105074.57472462826
Bronze,Al-6061,288.27654943346334,Ag-plated,Laser,1714.7395664753196,0.0,0.0,0.06829276294508757,191.09126902124893,6943.799930381392,9.541864590214386,35.247335634664594,100778.40028826224
Cu,Al-1100,285.42985382442737,Ag-plated,TIG,128.98662222392807,0.0,0.0,3.288551333084402,6.664891124085405,19.630414251934013,10.607240696789907,70.25479227914794,97666.17485472106
Cu,Al,191.394927580553,Ni-plated,TIG,146.2300852261717,0.0,0.0,4.917117260117939,6.416457765931912,46.96404676298589,21.759329179502515,29.34134936074603,98256.05275136074
Cu,Al-Mg,139.69603873031832,Sn-plated,Laser,1862.4353875185566,0.0,0.0,0.09426898453189027,123.51693305247035,6721.564744334771,25.228662709422657,75.82584587992619,100395.67083332557
Brass,Al-1100,155.98469203230857,Ag-plated,Friction,960.7375554934781,0.5874532411440373,1174.0501843930856,2.3281902473986253,2794.426451320539,0.0,-4.276804109871161,45.558121238823944,103764.6591249651
Cu-Ni,Al,186.51683336491834,Ag-plated,TIG,127.15073353151594,0.0,0.0,3.5948370317542477,3.93274744647617,47.29334768752934,16.264253258872134,59.38564768500276,101707.6822592471
Cu,Al-1100,149.02614953223,None,Laser,1483.020029462432,0.0,0.0,0.040928809566082566,98.92864389384697,7153.048013671135,-5.951588615684674,45.39597779707049,104512.19454181238
Bronze,Al-6061,109.53033962911626,Sn-plated,USW,2125.8764177367557,26.180187549277303,241.7182259966873,1.7959379970495868,0.0,17860.30508661573,39.001444154457985,79.83007699004825,103027.00673597626
Bronze,Al,145.74441537648246,Oxide-removed,RSW,6898.218591759548,0.0,3995.1018554651737,0.8507529049832896,0.0,50.0,32.90401400538939,42.3547833918207,105681.38625761574
Bronze,Al,87.3159415417701,None,Laser,1798.8691435406877,0.0,0.0,0.005579486042844166,93.1734767004217,578.7924915353881,15.279533758203932,42.60637234998909,106328.98011477166
Bronze,Al-Mg,190.2873271529341,Ag-plated,Laser,702.7339138083247,0.0,0.0,0.014935296253085626,119.91925884200651,6159.358231254001,27.36903241628824,72.28873734613936,95283.00813077156
Cu-Be,Al-5052,104.28149174432811,Ag-plated,RSW,4980.317507520109,0.0,1894.1723008972535,0.3205253542817065,0.0,50.0,10.824847581048896,26.96451582562907,95718.81887498786
Brass,Al,188.38827503490776,Ag-plated,Laser,684.992472581965,0.0,0.0,0.016418804795261314,92.1692519784627,7044.764478641324,31.154771786400076,30.663105942326,106725.54627066434
Cu-Ni,Al,97.37467387574834,Ag-plated,Friction,1705.4230865014665,0.1438369173723348,613.270517487222,3.307974109566533,1427.4429101442006,0.0,18.025475963664597,78.55717119837905,102334.65098265624
Cu-Ni,Al-6061,140.3480780620996,Oxide-removed,USW,1360.078161070928,41.20299521891013,1084.2938826910788,1.2178553125100502,0.0,23405.94306559353,53.70938603025266,25.63275696327975,112616.09302230134
Cu,Al-6061,167.44139792433134,Ni-plated,Friction,945.8323615264126,1.9025592304452081,2246.8824067333203,1.986761861433875,2997.091126819098,0.0,20.867611540968696,22.617733761706273,100591.67634260208
Cu-Be,Al-6061,140.47564476994867,Ni-plated,TIG,63.49765162000391,0.0,0.0,4.868364578235074,9.829918572252268,180.00303143016097,19.892460140970467,65.43779352478089,105677.48053280982
Cu-Ni,Al-Mg,193.74741559366913,Sn-plated,USW,1634.059237085242,38.55725296386881,866.4691239949601,1.0106957653306363,0.0,31143.52598562707,22.065154857714433,47.959732677867024,100907.68907681426
Brass,Al,179.41704327383326,Ag-plated,TIG,143.4776257965311,0.0,0.0,7.974599775725091,4.130869940010735,41.503342440404424,11.060313366748872,51.773933952688694,102588.66494993503
Bronze,Al-6061,126.71301046857205,Sn-plated,RSW,2778.9986544764724,0.0,4614.924421436384,0.7789283701124958,0.0,50.0,-3.263541680301543,50.94178931820185,96590.01510338407
Cu,Al-6061,118.46912733474728,Oxide-removed,Laser,1807.7161294793864,0.0,0.0,0.09309121758929292,12.260465015156843,1927.3839259360022,12.811354817085917,72.78225871866798,99274.73391209633
Brass,Al-1100,115.14226006481805,Sn-plated,Laser,844.0891573087888,0.0,0.0,0.021690101706263617,20.36091343757186,9283.587861249576,38.67948274699082,42.746665458123324,103143.11956448194
Cu-Ni,Al-1100,108.70914414683664,Ni-plated,USW,2722.4778344038305,17.614058238559963,1084.1483197757848,1.957805830078069,0.0,29767.488154834355,7.394892274710891,68.19972254201394,100280.42508016482
Cu-Be,Al-6061,347.05426493791157,Ni-plated,Laser,1127.430397024908,0.0,0.0,0.043026336528750334,34.12807794193348,1144.6721932015978,14.509342959693475,54.386123545299064,101791.51375553824
Cu,Al-Mg,116.55749029871221,Ni-plated,Laser,1763.4147689512165,0.0,0.0,0.02496753529327332,61.567126118051966,1362.4149306588583,22.884641033332006,29.03578349419741,106430.74852863653
Cu-Ni,Al-5052,232.17176636749466,Sn-plated,TIG,148.10498708143098,0.0,0.0,6.639360929471161,5.864994865183656,7.337771623445662,48.746742253847145,63.2575756834858,101949.99993270187
Cu,Al-1100,160.15298939956045,Ag-plated,Friction,1203.9412551990872,0.8953730846877537,1155.8330358599123,3.4213441056672003,2825.4400032521203,0.0,47.10857710346929,25.682923109726293,96709.17300471127
Cu-Ni,Al-1100,130.1238370193913,None,Laser,1430.9058845342927,0.0,0.0,0.01879342644483825,133.79050218472764,1513.9257071356894,24.64148264908237,34.97552852069211,96749.00959355023
Bronze,Al,162.11348328439254,Ni-plated,TIG,186.63628649196173,0.0,0.0,9.654258122810388,9.743569756732738,176.69455808381448,24.728178352565997,53.35754039888005,105583.61383696571
Cu-Be,Al,166.082653127476,Sn-plated,Friction,1050.9231094021804,1.4394927638246986,924.4589028948961,4.686037240283783,1419.869286011993,0.0,-10.0,46.870875875521534,98043.36672415696
Bronze,Al-6061,74.25508151875994,None,Laser,1180.5125200772563,0.0,0.0,0.03910545397430738,88.76562107111612,3746.08319300274,14.261817768219217,50.99437271560069,102461.98941026701
Cu-Ni,Al,145.40947853345702,Ni-plated,USW,1690.1214819608438,44.37729877035877,1720.9964939490221,0.740876486079108,0.0,17850.385342336995,35.92082663314828,50.27540992552838,97160.33860776547
Brass,Al,150.38403872550427,Ni-plated,USW,1624.1916347502986,10.216559728363155,1546.5285036189468,0.10504535773862964,0.0,20158.524883993472,27.914070338684944,53.13607382787965,100981.37352166336
Bronze,Al-5052,131.49975496691368,Oxide-removed,USW,875.8626827571649,44.93479616612052,1999.1223566920837,0.377849602948071,0.0,29216.254439806835,35.46222082006223,37.57581263216993,99908.19550780405
Brass,Al-Mg,64.16616111472025,Ni-plated,RSW,6782.327654275433,0.0,2409.5448069937247,0.32939732516037695,0.0,50.0,29.95267652934374,44.603314143517075,104562.32974311555
Cu-Ni,Al-6061,131.34214686371558,None,USW,1228.2223070031646,22.916848145273683,661.5399212269751,0.22695097318996876,0.0,37979.26091298898,26.703995100288438,64.56107149308295,104104.02728442411
Cu-Be,Al-5052,286.0141982683735,None,Laser,1810.0418249235656,0.0,0.0,0.08538054277178736,155.72190517797787,7482.559342621379,11.38648473912689,72.0622556348197,96504.43006825788
Brass,Al-6061,186.9518875461017,Ag-plated,Laser,1441.335562077931,0.0,0.0,0.08537107199512103,20.367525332896662,7697.681507827538,29.943302132903952,21.743521331103363,104612.25583359129
Cu-Ni,Al-Mg,98.4536650408549,None,USW,2670.8487005059,35.951058975401565,1727.6382122628509,0.6652731091694142,0.0,24037.57393244463,49.07846181284504,43.641897995736855,105872.17398587971
Brass,Al-6061,214.4143387691557,Sn-plated,USW,2025.383577281514,15.664419057151541,544.2043975800655,1.9885076336329872,0.0,34685.91302383003,2.2243383629128424,42.819776727326676,106583.87851546166
Bronze,Al,96.3295105909795,Sn-plated,TIG,78.21126255854695,0.0,0.0,2.0501978351032797,4.532651435485993,199.5617043822575,19.35382550156214,52.131727585539664,103270.49639988376
Cu-Ni,Al-Mg,167.03356701153982,Ni-plated,Friction,1962.6012414692952,0.9980945116535125,1604.8327511552527,3.1514607318475267,2019.5054218830096,0.0,9.894155298002502,20.08183724185325,105728.24774882285
Bronze,Al-5052,167.5951241333682,Ag-plated,USW,1162.0423171330453,16.83170815247859,1670.1816604274923,0.7727874527051964,0.0,15978.647638462979,50.00544693908486,37.93748588906203,103640.07059917692
Cu,Al-5052,129.5169632634232,Ni-plated,TIG,264.4203217188849,0.0,0.0,7.610857832845377,7.491071465083762,130.49929757150448,28.62181770483946,57.154735806858085,102920.84216467972
Cu-Ni,Al-1100,227.58728449884944,Ag-plated,Laser,886.5850406039615,0.0,0.0,0.0889212099540565,79.41654935902316,2679.112872573802,16.739767372279438,33.79977860117138,90028.31612091568
Brass,Al-5052,202.77657627013784,Oxide-removed,USW,1849.1437452370967,28.541867931069792,260.64365302817976,0.6451605544613713,0.0,24533.74612053387,22.312789193699423,23.335445709000375,97983.9078007722
Cu,Al-1100,110.0027591822794,Ag-plated,TIG,247.9624339958303,0.0,0.0,4.577306785595928,9.457023823460892,148.2620380728675,43.898041872212886,34.000908318713705,97925.21341756788
Bronze,Al,133.5672407561786,Oxide-removed,TIG,254.78096387085262,0.0,0.0,9.015067727004645,2.761865145929794,160.58721619887314,25.520418340931087,70.63296856783472,97116.27096559387
Bronze,Al-5052,106.47894781732181,Oxide-removed,Friction,789.791400884101,1.1439730199398386,1265.1533988172228,2.739538994518778,711.670237575327,0.0,36.018162274033145,36.28794071646912,95883.05319042537
Brass,Al-Mg,119.2531072545904,Ni-plated,Laser,1926.6976245880899,0.0,0.0,0.06693293297857361,57.63996218970828,2366.7431684936373,27.156613008283077,47.71059984129056,101980.61042618602
Cu,Al-1100,194.54931623676666,Sn-plated,Friction,736.7466985805544,1.5765492526598328,1699.057538951473,4.524587955408397,103.32088125566163,0.0,56.56159977479648,26.982745680861996,98707.80233743075
Cu-Be,Al-5052,149.1929399296507,Ag-plated,Friction,1245.02710536441,1.0254681874337084,2956.565299410729,3.762690230472777,1663.5759029506219,0.0,57.27696129001415,63.87575866909977,103708.5777707289
Brass,Al,226.42367031366985,Ni-plated,Friction,1371.815352180564,1.4283354011313616,2797.049888179013,0.7870517490150618,286.2119478151233,0.0,43.461943902091235,45.63713567551487,96317.70121067688
Bronze,Al-Mg,79.70683675202054,Oxide-removed,Laser,490.4980042358276,0.0,0.0,0.044737318604198974,76.3762312975183,521.3543485771011,10.972569265546978,31.251459048948092,99379.16372276352
Cu-Ni,Al-Mg,167.50874905328402,Oxide-removed,USW,1996.0018831140435,43.72725251163233,300.7026248709009,1.0939036671887719,0.0,39539.05941421744,11.770380391447118,78.04412431521585,103069.5867773503
Cu,Al,209.16188285041451,None,Friction,575.4190911395076,0.659375152182951,1605.0364029305276,1.2803447963603207,1698.5251513579476,0.0,24.569059925901463,70.32646253316724,103332.20436030065
Cu-Be,Al-5052,156.20909552242537,None,RSW,6964.031381222248,0.0,2464.3021505118504,0.10790408056297641,0.0,50.0,27.276979764165,42.36557868874681,96781.16298769898
Cu-Ni,Al-6061,86.9611974008051,Ag-plated,Laser,1266.0189793986576,0.0,0.0,0.0883446925313595,160.75435311296621,6507.3897511535515,27.08933893871551,27.333443046104975,91866.31107864543
Cu,Al-5052,98.55716754775703,Sn-plated,TIG,243.8756747900521,0.0,0.0,3.9024561857997764,5.372058808280501,77.24845567813539,27.494615446362737,57.0634922331194,96031.69607383717
Brass,Al-1100,215.7349513288193,None,TIG,59.99277813054883,0.0,0.0,3.2086129496688858,5.4716518557238505,129.28017928437356,42.871120642693796,66.8720895514698,110014.27204155645
Brass,Al-1100,121.20108835260658,Oxide-removed,Laser,136.61749090555068,0.0,0.0,0.09275518446319651,123.4967046497891,8344.460283000211,36.59467008762872,72.59305400542326,96770.42704660413
Cu,Al-5052,109.81778461012594,Ni-plated,TIG,96.13006609893414,0.0,0.0,6.647654747831115,1.7294554398235422,90.81354417725728,18.30760639572167,45.28873241267116,101124.98945974407
Cu-Be,Al-1100,130.98825714393735,Sn-plated,Laser,1424.8376648112653,0.0,0.0,0.06646177190583702,54.38011985162846,1111.3638840228207,31.003395395263322,32.665534061110066,106692.70475258621
Cu,Al-6061,135.5496422531799,Ag-plated,USW,1388.6838994051313,34.41666434760164,361.3035399122515,1.6905537904159627,0.0,27597.239201751305,54.786286017723846,32.83593483138171,102824.77838069097
Cu-Ni,Al-6061,241.07708135020286,Ni-plated,Laser,1729.6956132152893,0.0,0.0,0.06526028291212786,195.08307331485466,4915.825725129696,51.805866591183005,21.077409068594033,109400.84188681959
Cu-Ni,Al-Mg,74.63190636789963,Ag-plated,USW,2314.1743408757256,29.603990440333426,504.7131682745587,0.2702367904856468,0.0,20897.028043061146,23.380696512268127,67.35391290418066,99897.09615406756
Brass,Al-1100,188.8527179363278,Ni-plated,Laser,1198.8573685911588,0.0,0.0,0.08347729176209649,36.925549520183694,9241.90927600726,25.840718673103616,50.37991330249815,106069.9428456691
Cu,Al-5052,269.05692468031447,Ni-plated,Friction,1217.8944975770723,1.0580013833480795,578.0929168175976,4.86297720163773,275.8836151233729,0.0,15.512371799903173,75.50301621881518,92842.9545516782
Brass,Al-Mg,218.93302273076685,Sn-plated,RSW,3030.7686169525914,0.0,3528.4806495524217,0.6773963007464578,0.0,50.0,7.854969119806306,30.288886663138797,96238.73700434704
Cu-Be,Al-6061,379.99227666686977,Ag-plated,USW,1569.5483543189716,44.759806234313984,798.9786958959169,0.39421152746214416,0.0,16044.566308165402,22.94433410433706,38.69894484748497,100744.37645553226
Cu-Ni,Al-Mg,124.9250255157899,None,RSW,1954.1889434770792,0.0,4820.349759393905,0.37908881875575917,0.0,50.0,-2.3294364623335433,71.44740376289886,114621.55916808594
Bronze,Al,214.32789918842656,Ni-plated,TIG,214.20574102137542,0.0,0.0,9.718213502078033,8.971253819140205,101.12789042804462,9.338207868580568,56.99847032369506,98373.73494062072
Bronze,Al-1100,144.92771075387512,Ni-plated,USW,711.1960724438072,38.76233959447555,437.3684486058571,0.3810636774161278,0.0,36986.12491681198,17.56374198064411,41.301412811755156,110868.7325943449
Cu,Al-5052,121.88527164763269,None,TIG,216.75402106035983,0.0,0.0,9.372841113397849,9.624193307110687,92.34633200755628,32.76892949127637,36.06833260886269,105402.9851073384
Cu,Al-6061,61.72016454866516,Sn-plated,Friction,1503.5503694192457,1.3443874212060118,781.82923669724,3.2858200880329265,420.99417565293083,0.0,37.48888073060947,55.0438571909201,101070.26646285101
Bronze,Al-Mg,124.55275089780201,Sn-plated,Friction,1783.7982466080193,1.8637828749711787,1472.4586295476547,3.6220098511150973,2129.0084726132336,0.0,34.643847251197315,43.12707357644906,101170.76266195922
Cu,Al-5052,229.67597992078927,Sn-plated,USW,625.360203867913,16.52716155166067,1794.427933858261,0.4764187595252739,0.0,33955.579611868976,27.944528898006574,35.89285309027053,110269.33273743997
Cu-Ni,Al-1100,75.51791820675255,Oxide-removed,USW,1979.7202517721123,38.55152011854764,467.76470456361585,1.6284560457104444,0.0,24148.5368596317,20.589800466184972,42.62461869445663,96355.13041529561
Cu-Be,Al-5052,347.12752602579417,Oxide-removed,RSW,7917.770453877903,0.0,2732.351589429982,0.3859574443615159,0.0,50.0,28.85725691563346,62.38503887303716,106135.18009381872
Cu-Be,Al-1100,176.71836600226283,Sn-plated,TIG,85.77128043392497,0.0,0.0,1.6308545170669118,8.934203236677686,24.8560609904237,21.997260996881423,45.178397529494276,96951.08370649838
Brass,Al-1100,96.39478746315487,Sn-plated,RSW,7162.852886999196,0.0,3201.254089351341,0.69606539557311,0.0,50.0,49.36801878207923,48.49379225860798,97905.24185150904
Cu-Ni,Al-1100,164.3651047864975,None,USW,2517.270671994282,31.672604721399583,1086.5179448654933,1.5872783069101624,0.0,25398.40645595189,11.786649175248344,60.01458959102729,105517.02604248522
Cu,Al-Mg,197.42201808942647,Oxide-removed,RSW,1550.2892100328318,0.0,3522.3825989346255,0.1317336564712938,0.0,50.0,25.911257255686284,49.0712972238597,99192.02242346341
Cu,Al-1100,123.35698379802264,Ag-plated,USW,1998.579718580433,30.429232639153835,749.1988730512817,0.7559592769373937,0.0,26374.468632750897,48.322417607217005,77.14627198869769,101855.5901941743
Brass,Al-5052,116.86896959505805,Sn-plated,Laser,1033.42064816018,0.0,0.0,0.043021326899218,84.5156508192259,3240.5210456996415,-1.2931184170680972,24.1987401390738,93136.41518778296
Brass,Al,330.3997283787535,Sn-plated,TIG,211.8931883594926,0.0,0.0,4.683781016952144,3.85892635991134,180.5913252643843,-0.6028217952820256,60.4871557903385,100158.23853495005
Cu,Al-5052,130.93246808602936,Sn-plated,Friction,772.6707457535895,0.37592790310546387,2441.6435790570586,1.0205489612875374,886.773739921921,0.0,20.22641324968957,71.74001651793509,102153.3557262705
Cu,Al-Mg,141.6251912049162,Ni-plated,Friction,1026.3176927693248,0.644046070240017,2336.078867900729,1.3892517706750145,2100.057471926328,0.0,52.7374557506918,36.24552368537809,109309.94676795715
Cu-Ni,Al-1100,254.67471048062,Oxide-removed,RSW,3042.3589705436416,0.0,4426.716662135119,0.888338636038815,0.0,50.0,25.594066734335485,44.7758787026512,95518.47432155628
Brass,Al,145.69178542247408,Ag-plated,Friction,918.3195086122614,1.2336041430755462,2528.318825472509,0.8290385234989499,1748.8027519122481,0.0,1.0797288221429504,42.94330903299475,108328.94317852406
Cu-Ni,Al-Mg,203.6588861709988,Ni-plated,Laser,1955.2507894347432,0.0,0.0,0.03692116236337983,148.37163440849477,7962.794769548092,32.26884536791292,74.66769227564944,99136.32615333058
Cu,Al-6061,124.20299011358262,Ni-plated,Laser,1512.535523009637,0.0,0.0,0.09501012887688047,155.8199584706164,9332.101199847797,33.747864185864174,39.01591464502073,102032.97625038662
Bronze,Al-6061,113.47075378883198,Ag-plated,RSW,2616.7952244947974,0.0,3365.1812760274597,0.44047570384956325,0.0,50.0,25.92849900629257,52.75794070545334,97381.51329190603
Bronze,Al-6061,174.68545694083377,Ag-plated,Friction,1583.8672200971805,0.38781301638937593,948.1888613059326,1.0862564399632644,880.3908877113266,0.0,9.292134581547984,29.824239028494766,94988.64570868447
Cu,Al,101.3155135762685,Ag-plated,Friction,779.8302858898732,1.5709930969630304,1967.4461281652482,2.1711042760071098,695.2320878927634,0.0,2.156384489750767,22.55285787471603,108729.14246034861
Brass,Al-5052,176.52979667007534,Ag-plated,USW,2507.6920360827658,45.208112521215824,1735.1739378434254,1.8570899389764586,0.0,35194.10348403225,20.90647599087574,59.828184106677114,100413.2751766936
Bronze,Al,103.91295305568363,Ag-plated,RSW,5429.29570987103,0.0,2720.747923044967,0.3613175899311445,0.0,50.0,34.94121171989309,52.8852090361608,107036.21039989195
Brass,Al,175.85685559512106,Sn-plated,USW,515.8617212363357,43.29166260481175,985.1684576791339,1.7571903719074669,0.0,23046.509617701,28.94507192403345,25.16432738097356,97499.99934579122
Bronze,Al,245.83247415975904,Ag-plated,Laser,742.3665485245199,0.0,0.0,0.0030951566841873725,102.23314231409655,4887.851309380324,37.08283881266847,77.4080370981215,111134.2396665629
Brass,Al-6061,67.57610211029689,Ag-plated,RSW,5583.9661099954865,0.0,3998.677100152436,0.4125487100291547,0.0,50.0,27.122411817147842,45.81037792094793,104494.12437565705
Bronze,Al-5052,127.25190271917864,Oxide-removed,USW,2818.5356836491273,28.25438726049378,1232.8052156700196,1.2285256417557475,0.0,36913.755476579376,20.84314859813325,48.7915192543036,94586.6541283958
Brass,Al,68.49420049752975,Sn-plated,Laser,1416.609296842862,0.0,0.0,0.03601055598557005,144.1591391975275,8927.650206209217,42.11408051675966,48.37598206133585,105299.7855190605
Cu-Ni,Al-5052,133.39382885226527,Ni-plated,Friction,1733.1539362980905,0.19002996299179245,665.2928483636367,3.5559636118928144,2945.6868091331216,0.0,24.024791413836528,50.62570659357908,100428.77092522294
Brass,Al-1100,171.5943352966431,Sn-plated,RSW,5195.82104985805,0.0,2742.2123434938258,0.6235986468674186,0.0,50.0,15.436596596187703,48.94517344359395,99115.95543241118
Cu-Ni,Al,130.92586662486903,None,USW,1637.220906593027,18.541645185605734,703.2454560516205,0.6681279749529078,0.0,29983.4919554656,-7.95935630223881,70.16717888479764,92402.53278465579
Cu-Ni,Al,63.70498079346876,Ag-plated,TIG,257.88438471935797,0.0,0.0,1.462090077083859,5.7045074100171895,106.30906146640758,13.528909484970201,48.173548195932725,95881.66082680313
Cu,Al,214.89787232485278,Ni-plated,Friction,1941.4632337258133,1.6540280528813718,1478.2413425192362,3.243825430040191,2002.86940547141,0.0,24.366632285733836,53.36835594838379,107315.65771120545
Cu-Ni,Al-1100,83.65843815024962,None,USW,2175.038626627491,46.3260006694128,1245.167278436513,0.5168385932377182,0.0,31075.991565086908,2.0191365923671007,38.439958946561504,100050.00652281224
Cu-Be,Al-1100,209.533667795266,Ni-plated,USW,1088.3541760985781,14.658882677818887,1295.4349704047684,0.6347572264686184,0.0,30712.97199092755,26.092963748721292,52.3700383009568,101542.5951969313
Cu-Ni,Al-6061,111.26550717780228,Sn-plated,RSW,6743.434819165969,0.0,1584.3043934486896,0.15316334539266835,0.0,50.0,49.344470982319734,56.373293966408916,91793.76066117878
Brass,Al-Mg,105.9005347682931,None,TIG,71.15726908381777,0.0,0.0,9.710450622297172,1.8026835844294071,184.76016564732197,12.373750434730603,64.31926780969104,102915.77300958663
Cu-Ni,Al-5052,150.65200829706,Ag-plated,Friction,1962.8970548310094,0.23578520245623022,1842.1501509159507,3.642227019757992,207.50753121545154,0.0,19.352424772970423,70.63455428615056,97015.95662832001
Brass,Al-Mg,229.78226958179536,Ag-plated,Friction,1276.209149931855,0.8991650994737127,1770.3459120884625,2.96606852159893,2175.972525386782,0.0,37.47714074767622,58.635323489691395,110906.82359466786
Brass,Al,327.9527334692487,None,RSW,1871.232337794192,0.0,4973.511265422556,0.34990191244224783,0.0,50.0,30.891857171822668,28.401151778850796,105938.52073916829
Cu-Be,Al,127.30236286545957,Sn-plated,RSW,7858.610492692728,0.0,3742.536861545276,0.7152326099522004,0.0,50.0,8.382191802819808,25.736599336744394,99579.46446516788
Cu-Ni,Al-6061,89.10725149735656,None,RSW,7453.346315739837,0.0,4543.585306556689,0.30442938070250924,0.0,50.0,25.234558854816882,55.36572716791786,106564.10531068454
Cu-Ni,Al-Mg,172.2529128902799,Sn-plated,TIG,224.1963157353274,0.0,0.0,5.5442482936995905,5.431881456941404,3.457328796809986,36.302409000036405,35.45438440939769,102210.6126378896
Bronze,Al,87.79066892306334,Ni-plated,RSW,4682.806832437152,0.0,1381.957675366923,0.341985603119138,0.0,50.0,10.401239962971411,67.47171117752751,96944.84324964035
Bronze,Al-Mg,201.97295284696406,Sn-plated,TIG,52.66592488001432,0.0,0.0,4.608303966232282,9.327816211186718,160.49754874238158,25.427757437406786,75.73818328084623,98828.28311471757
Cu,Al-6061,179.12072591675403,None,TIG,64.37790855296001,0.0,0.0,7.415129548969398,7.548880030080687,155.80290429143568,8.118668178857693,45.576632656085806,104422.07127177615
Brass,Al-Mg,257.89249458389156,None,Laser,1348.995792774858,0.0,0.0,0.007584312241993657,134.00367227649477,2151.1940131167175,21.100679868159926,56.887145579410344,97731.14099057888
Cu-Be,Al-5052,228.61709296728165,Ni-plated,RSW,5153.554695267822,0.0,3714.2260116951434,0.19555490365071365,0.0,50.0,5.932590740193369,61.426218495523244,100435.25918731549
Bronze,Al-6061,158.6127447562415,None,RSW,4267.315058013114,0.0,1932.4992773773479,0.8267019462360116,0.0,50.0,7.169977359843074,66.43767313760911,91531.75238972766
Cu-Ni,Al-Mg,151.88231702963776,Oxide-removed,Friction,1896.9106825968697,1.0806324355651353,1887.2312881883192,0.8561503584800463,1228.8284331103823,0.0,47.40462974852056,49.15754857614884,99345.08679701864
Cu,Al,105.18595597682952,None,RSW,2013.4742991792714,0.0,3818.0070450313497,0.9631775644385746,0.0,50.0,20.489969997863955,23.263048165999795,95828.37620599662
Cu-Be,Al-1100,104.34952080319822,Oxide-removed,TIG,251.73185103058927,0.0,0.0,4.4926755039627135,6.972518415922348,199.49194381652015,55.78596357255718,31.127447328717416,109451.04838661311
Cu-Ni,Al-1100,147.54420244199835,None,RSW,1285.3788247564676,0.0,2112.2733637061056,0.17123187589188316,0.0,50.0,17.080237412756194,22.99190236479024,96871.39911759646
