anode_material,cathode_material,tab_thickness_um,surface_finish,welding_technique,power,amplitude_um,force_n,pressure_mpa,time_s,speed_mm_s,pulse_frequency_hz,preheat_c
Ni,Cu,420.02424561923067,Ni,USW,816.2988747517533,8.957797161625114,2246.5158732631426,21.213765273707864,0.5968457541718775,0.0,0.0,109.13411441978668
Al,SS304,409.7849794465049,Ni,Laser,4.8893380715931585,0.0,120.12154874875478,2.320100637199718,0.6033635219153147,180.44326569315078,379.0190894715011,33.04591409538452
SS304,Ni,424.7698020520669,Ni,USW,3062.746610323727,37.47950674348621,2066.6002487934743,5.1445517408765875,0.4690566365454329,0.0,0.0,87.903816864855
SS304,Al,426.7861196739464,Ni,USW,1759.842464489601,45.74279064282257,2049.4571230131487,10.77157068443533,0.8417507474967197,0.0,0.0,117.34537290453488
Al,Cu,356.8189722947421,Sn,RSW,865.7678782365019,0.0,5514.984138204922,30.39166306183679,0.029955513224748213,0.0,0.0,81.11409166048787
SS304,Ni,260.35380077458774,Sn,Laser,4.96746175639569,0.0,349.2711460926185,9.919151697587111,0.3767088000481329,175.6060811113931,4895.064689638871,46.29582896373145
SS304,Al,117.83665067515857,bare,USW,2864.221097965697,7.0822887142612885,1110.7263165805095,15.177909466900097,0.34426349368184717,0.0,0.0,75.78900980770237
SS304,Cu,160.22748913583382,Sn,USW,3850.842801196987,8.62964322463429,1973.9322567162494,25.095484815197224,0.9889479594700856,0.0,0.0,47.317566586384956
Ni,SS304,307.377259771866,bare,USW,1569.7177033303215,23.788976037823215,1382.0457911100327,27.892627306361277,0.5241757185787627,0.0,0.0,27.188057578109373
Al,SS304,274.54700252871106,Sn,RSW,3871.219586292984,0.0,3173.3511984895354,40.8730284807321,0.2428423315191646,0.0,0.0,90.49580283971063
Cu,Ni,174.61209241746081,Ni,USW,2198.409982413582,23.68672796042875,2199.8182173583,10.173610412551472,0.5109888039412405,0.0,0.0,87.54239649251429
Cu,SS304,136.83854967692798,Ni,USW,1425.6717920919734,36.63318394145678,282.5910463828531,25.390193670207317,0.12015281082032822,0.0,0.0,84.74966273767166
Cu,Ni,498.7328537983663,Ni,USW,285.1981389298177,31.2416110499868,741.1520585616686,4.1570676575595575,0.30248076032291593,0.0,0.0,21.72984190523604
SS304,Al,188.1982972796406,Sn,RSW,8781.81953130256,0.0,2200.4962898549056,25.883665236033607,0.289176225494777,0.0,0.0,69.16016598130633
Ni,SS304,378.57758594207235,bare,Laser,5.45682163034983,0.0,252.07482233741845,7.538418836463939,0.6806506585180551,90.52250430874936,1635.0004974119508,60.86662512593248
Ni,Al,226.76680883515985,bare,RSW,4045.7965172867507,0.0,2437.8558354650318,11.488483884676366,0.15273545764996854,0.0,0.0,70.58673264356077
SS304,Cu,166.16081737488673,bare,RSW,4788.003146338703,0.0,1665.142948089765,11.132849168670159,0.06706538337084159,0.0,0.0,40.27338389172386
Cu,Ni,316.1284987944598,Sn,USW,2229.4496858222415,49.29297086628251,2491.517422398601,13.899298853832317,0.4808621648476015,0.0,0.0,46.316291259745014
SS304,Cu,136.6721109504844,bare,Laser,5.353257875298804,0.0,426.2253055592739,8.56083908032498,0.19928935376040663,52.33001530954464,2953.9736539039322,52.36346769184652
Cu,SS304,302.4326285964113,Ni,USW,781.5902384051692,9.079815149492175,2518.3941305441285,15.47033264924775,0.10655884418749974,0.0,0.0,60.24252890092767
Ni,SS304,95.2064776810636,bare,RSW,9630.940813288003,0.0,5914.002657937438,45.85709694170462,0.23970593736236334,0.0,0.0,103.51859507050946
Ni,SS304,427.3017450487065,Ni,Laser,6.9401723155857304,0.0,423.16411417408375,6.552096425928239,0.6391308258547801,245.00825977603236,1705.1242432069855,47.81798337533221
Cu,Al,390.70121316278147,Sn,Laser,1.138551905806307,0.0,401.1274739560257,1.216332477493102,0.43628863729615747,258.7227448402982,557.9275079252631,36.64922283953272
SS304,Cu,237.13675938516624,bare,USW,740.65117948541,12.321823196096014,2455.48103282429,27.62304736456793,0.772735146202796,0.0,0.0,29.413005315092562
SS304,Al,122.9948785457938,Sn,Laser,9.673482127671617,0.0,172.647873170344,6.163301523225609,0.7811145696239186,275.818940048826,4638.6952162789385,22.141305811492266
SS304,Cu,194.7891185116599,bare,RSW,1747.6546429239304,0.0,3618.110962733299,8.885464069705431,0.19848736131585498,0.0,0.0,66.98779251076408
SS304,Ni,280.8846260677461,bare,Laser,3.3987036178594905,0.0,89.79322342434168,2.134187388469538,0.886146403352663,16.01236653534616,3909.9817018739623,106.59487518722953
Ni,Al,395.5777344313131,Sn,RSW,9721.473209142561,0.0,5972.884270856325,41.29991564809409,0.2898875229120294,0.0,0.0,28.758635842932726
Al,Cu,88.65727823514462,bare,RSW,4006.3925351705193,0.0,3058.8458216760646,14.615046083368076,0.08939881928905218,0.0,0.0,102.82540258071941
SS304,Ni,282.2036793596419,bare,Laser,4.070906318313928,0.0,178.74330502479052,5.7607962626687215,0.11287138877134636,124.55130090006816,154.97600880579455,100.5604059505963
Cu,Ni,461.49734326584985,Sn,USW,1587.5083325569126,42.70189767024687,2082.627196924148,23.214067708015286,0.07258801515969908,0.0,0.0,68.88525704712455
Ni,Al,428.0461044109428,bare,USW,1329.524556332733,20.72467922940368,1796.0601205826206,19.920355486249886,0.45551173312744553,0.0,0.0,102.27997941030264
Cu,Ni,247.63070955013706,bare,USW,3349.8167262809325,36.88527220391589,2416.158239401261,13.503175771698949,0.6753638824953666,0.0,0.0,115.28365759074217
Al,Ni,308.44053932521234,bare,USW,2856.3601593250523,8.746074537402745,319.6385548622699,24.974680607922753,0.247097843661244,0.0,0.0,66.99788199295278
Cu,SS304,158.70597583215454,Sn,Laser,1.6252604667297674,0.0,176.14037432592158,8.116160763847658,0.6400356715138393,63.13459589928828,441.3685508768178,115.64951647308528
Cu,Ni,215.37868108148484,Ni,Laser,8.160010798333548,0.0,261.1549921001629,4.045377917690486,0.02592029695127373,261.22393822605557,1769.2717280145996,61.23986276742437
Al,SS304,136.09752292938475,bare,RSW,1066.2789926721898,0.0,3025.7708764233525,16.01408172388813,0.05783886262365104,0.0,0.0,78.42254704883673
SS304,Ni,482.87556914279133,Ni,RSW,6562.371200035005,0.0,5830.285537245669,31.081022346416802,0.1152659494285711,0.0,0.0,33.04365677606559
Cu,Ni,76.54825859479404,bare,Laser,8.59791449736333,0.0,250.50265427325215,4.882714301377087,0.4630341354217906,287.626244806981,3198.6182148484963,27.853946865758367
SS304,Al,399.99118284187557,Ni,RSW,6884.311938562709,0.0,1677.6179243405322,12.77490496237538,0.04814670101396991,0.0,0.0,50.85049025545371
Ni,Cu,213.23346718190828,Sn,Laser,1.002492032874107,0.0,287.1270347939924,3.05795531419255,0.9250205925372328,137.3285229938456,4956.488404341715,93.22660960855096
Al,SS304,138.1240578290731,Sn,Laser,5.514586757761465,0.0,244.3738079303136,6.975147883273431,0.06754356337216341,298.82302793842075,3141.71824086662,107.24148504451308
SS304,Ni,436.8202287987566,Sn,RSW,4522.81562708154,0.0,3551.964434507981,8.76748664380732,0.04216576995043354,0.0,0.0,103.10365100590687
Ni,Cu,224.24868113828708,Ni,Laser,9.588870947911866,0.0,91.37989886369368,4.078225485092532,0.6559976103148695,225.1931048347093,4418.869073093092,31.862993816370714
Cu,Ni,296.5726325157741,Ni,USW,2681.888853160808,5.205530261859661,755.8094952793994,29.89322502793761,0.18865910492304305,0.0,0.0,38.26345067510029
SS304,Ni,101.37218864141002,bare,RSW,9415.244591030907,0.0,5256.980857051033,25.413775177729033,0.07753778246356505,0.0,0.0,115.05940112536591
SS304,Cu,92.21954413483574,Sn,USW,2278.6468791609486,16.943885820559885,395.04905556309177,13.862981173186327,0.19997755319846727,0.0,0.0,69.36266444762087
Ni,SS304,326.9965213087025,Ni,Laser,3.5440750761443836,0.0,56.39999626549051,8.648880023748614,0.8208440553888786,234.82848958596247,1514.9397517582788,34.18080900349297
Cu,SS304,421.50853246423395,bare,RSW,3950.5354541439247,0.0,4532.1926409177595,19.302446323260043,0.1916582041527242,0.0,0.0,102.53247283898976
Al,Cu,141.20484261391397,Sn,Laser,1.0698347598763458,0.0,357.0262670002332,8.148410190650214,0.2986104633602835,226.2486204760548,2697.316960422265,106.41162897248377
Ni,Al,444.24915560556536,bare,USW,1815.126438401927,8.069436590828662,325.5736060646374,20.046228851136878,0.8413718985370281,0.0,0.0,113.55008192673164
SS304,Cu,322.3715783035702,Sn,RSW,8121.327629299381,0.0,3189.742499118337,26.984090026251092,0.06279350809280461,0.0,0.0,39.7360507764758
SS304,Cu,323.64604254676,Ni,Laser,0.9561496392366617,0.0,381.1503081978148,3.3129609310505366,0.484022951399917,220.4287707963691,4299.881181255987,71.28039877353055
Al,Ni,65.69360871619538,Sn,USW,3770.29469906994,23.836577772165093,2975.168781667786,22.756947269930016,0.765433708280131,0.0,0.0,88.45233145500525
SS304,Ni,275.7257362438772,Ni,USW,1931.8781003535746,15.608329370686375,318.1541274143187,16.678087838632777,0.716011249257956,0.0,0.0,39.23141099114647
Al,Ni,494.7223630373081,bare,USW,1578.544189345635,28.644806373350267,1674.911741158658,13.761116863805423,0.5591762290365582,0.0,0.0,102.00980823208084
Cu,Al,297.79058987994875,bare,USW,1239.4305759794522,11.281338735169026,359.91669239338046,4.771399453271105,0.7717166516780462,0.0,0.0,50.133844370924955
Al,SS304,189.40538864832172,Sn,USW,1969.4363102993232,40.065212880684015,1797.3174821472396,15.477979199131479,0.10909710209688471,0.0,0.0,71.63800633206912
Ni,SS304,466.0914689604399,Sn,Laser,6.373623183666977,0.0,89.93605212140204,3.8589016958091342,0.9851663964547498,277.847944355613,842.6757392794117,83.08685285506687
SS304,Al,331.47380331634963,bare,USW,2962.1420568060926,23.033272185010016,724.4821615414717,11.534389001063802,0.16794794455476714,0.0,0.0,22.566261497547238
Al,Ni,370.478849697247,Sn,USW,3810.8560806656633,21.88548969027397,445.8433262069856,5.471923197508808,0.8639541211156386,0.0,0.0,56.08671906050306
Ni,Cu,335.7125635367139,Ni,Laser,5.12539826005095,0.0,378.2752078243611,2.0281361521699144,0.7805663321805076,19.29649679290822,3190.6823241504253,21.160883899165754
Al,SS304,470.9549514777449,Ni,Laser,2.187233783591808,0.0,405.54938976883216,7.475660345106108,0.9325359992553874,13.616963633642488,2994.1925383315443,48.036117765867814
Ni,SS304,462.5774355133591,bare,USW,2146.329172452948,26.800849598127925,2795.2597122821585,25.79536114604215,0.19659668154325266,0.0,0.0,64.24769447661635
SS304,Cu,137.93510089821734,bare,RSW,3359.0331882236674,0.0,2488.054830473113,13.196005411451953,0.2186388353833911,0.0,0.0,82.95896254939316
Cu,Ni,382.5869891269227,Sn,RSW,4059.3041800357078,0.0,1861.9879748450767,13.58472702384069,0.19223309889694085,0.0,0.0,37.40021055039868
Cu,Al,413.74481197557867,bare,RSW,6825.482434008915,0.0,1665.0066663035564,10.041103779472078,0.050338623789274985,0.0,0.0,111.04034310367717
SS304,Cu,133.81658348419225,Ni,Laser,0.47894783086499393,0.0,388.2383656961219,8.364951577819845,0.05696590746888627,86.93507852356983,1403.5509347632521,71.86230059778875
Cu,Ni,417.40198797931026,Sn,RSW,5577.343997521076,0.0,4116.396399411549,9.367734278738169,0.06921509830795351,0.0,0.0,107.57911645889405
Cu,Ni,446.2691214906772,Sn,RSW,7895.9923071638295,0.0,2029.2077755844648,30.43719246465588,0.14004589044430457,0.0,0.0,38.61542704135552
Ni,Cu,245.37698121012897,bare,RSW,9800.837817355405,0.0,2355.218275343299,16.771837841608217,0.171105420113198,0.0,0.0,101.15326625562123
Cu,Al,182.29851583588746,Ni,USW,2193.6736290966282,31.618443996693607,1835.5138066441543,14.195887246460599,0.3636855558360245,0.0,0.0,72.25059016278404
Al,Cu,256.8455001667277,Ni,USW,3700.496482842556,21.871638529257222,631.7283463573413,10.332267861970465,0.731996569217901,0.0,0.0,98.79424804292162
SS304,Cu,459.93317009478653,Ni,Laser,9.714564759824261,0.0,469.5440973934267,8.905673360749649,0.6352374932731161,26.576565784490278,1508.5076120541648,59.53318672242283
SS304,Ni,263.3050938415894,bare,Laser,2.981660663972793,0.0,470.08688663865934,1.040801488665815,0.5946506678217731,236.01172240807247,1764.0060223091714,23.008791035482627
Al,Ni,432.9563446768848,Sn,USW,2992.4266192006744,25.850749106163832,607.6292331074746,27.449167570999663,0.9585714918892864,0.0,0.0,38.9339269122042
SS304,Ni,64.80308730391965,Sn,RSW,5423.568644416321,0.0,5394.698060487224,44.329010738013075,0.15311772987795863,0.0,0.0,98.99294665687346
Cu,Al,106.31011257543162,Sn,Laser,4.86151022191982,0.0,475.4982587295714,6.781423600000657,0.36277002462054814,277.21455336129617,2993.057031271206,77.69433143860101
SS304,Cu,363.6625371299659,Ni,USW,309.6666425891708,5.839718417215129,2654.0224197333846,6.382448727475268,0.19520190431514106,0.0,0.0,112.04210965756535
Cu,Al,484.8207273904079,Ni,USW,229.75574835568548,12.48209207441816,1285.6936518069735,19.794200877729253,0.49616924931935197,0.0,0.0,34.986413647219905
SS304,Ni,312.8398259318221,Ni,USW,1862.4113681089239,44.00030267807553,1334.1833261624486,14.04179058919025,0.9214280878797375,0.0,0.0,48.539195212921975
Al,SS304,100.24562281759503,Ni,USW,975.9726352906818,27.23584471457058,600.8623299504891,26.749262318930956,0.6641324523483908,0.0,0.0,62.784573656414416
Ni,Al,222.0287714126053,Ni,Laser,1.060208404084084,0.0,199.06822484389227,7.5798643975367375,0.7496650516392287,105.44013490141423,3148.9729348283295,20.967536412129235
Al,SS304,68.19853778066236,Sn,Laser,2.627135640788927,0.0,293.30249862695473,3.4504642144732967,0.18483715119363517,162.87260445016884,1253.8866871318926,93.57564343465802
Ni,Cu,429.04777712278184,Ni,RSW,1977.2186751393858,0.0,2689.410292982244,15.242453930563089,0.043029912024119876,0.0,0.0,107.31117739513671
Cu,Ni,378.57173942491767,Sn,RSW,8897.696994050766,0.0,1619.7792828188499,45.23666271743381,0.17116376051642648,0.0,0.0,112.69177166424913
Cu,Ni,458.73761930714204,bare,USW,729.167232755761,45.53275408327446,1260.4874814562456,15.130992125124369,0.6275221580969342,0.0,0.0,107.06994298236359
Cu,Ni,371.8326092861256,Sn,USW,3248.4554062520892,24.83852630898883,2091.8302070160544,17.267084492113344,0.23831091056903975,0.0,0.0,41.7281092452518
Ni,SS304,242.15143896591414,Sn,RSW,6182.537766952727,0.0,2566.0579360271413,6.739327244506774,0.22841700671270257,0.0,0.0,51.489890797214656
Ni,Cu,270.60774560657217,bare,RSW,5597.936103039016,0.0,1602.3319892245495,41.90618632855945,0.2637248243179581,0.0,0.0,40.83275668494807
Al,Cu,283.8191125721684,Ni,RSW,5250.648149833797,0.0,1550.1772350762421,38.95928207605523,0.27244915436394596,0.0,0.0,107.66775923856846
Ni,Al,499.1398659019322,Ni,USW,1220.5549881997172,13.238866154772582,1974.8826073288408,14.7123263902007,0.6914787476072743,0.0,0.0,69.86948760948877
Cu,Ni,124.07369738969625,Sn,RSW,7203.274037962168,0.0,2737.249284316342,22.090793876732146,0.047614949624218375,0.0,0.0,24.250622604147903
SS304,Al,476.0703289197446,Ni,USW,315.8547486910688,47.174602936593104,1820.926727841164,12.051080821155674,0.2919118644570408,0.0,0.0,56.7555007133656
Ni,Cu,164.792013749538,bare,Laser,8.264125002739698,0.0,250.00273832351593,7.377765184519717,0.9082009570124308,248.05852689600982,776.2882453587447,23.161240077646465
Ni,Cu,228.40451458894165,Sn,Laser,3.817999721916675,0.0,445.40018988021734,4.026729708627859,0.10257804757373688,284.4912258893837,342.3406977832712,109.47934850434807
SS304,Al,92.74390299840545,Sn,USW,3653.6475528171973,30.196632791098146,1366.6203864423853,9.657359202780112,0.5498490613771616,0.0,0.0,61.7194175994685
Cu,SS304,246.6244009831765,bare,Laser,6.49771015041358,0.0,51.66379395457104,9.513761932729,0.3073678787170961,147.3472343451765,1340.0413476028389,24.380025530964616
Al,Cu,111.69481698763029,bare,RSW,7727.879306913922,0.0,2114.61075684974,27.898662494657888,0.1957264490074239,0.0,0.0,34.629745644676284
Cu,Ni,393.95804040449013,Sn,RSW,5227.044577005782,0.0,5127.455180602884,12.141377482692503,0.23528802270511845,0.0,0.0,32.760363052897695
Al,Ni,269.3768612375002,Ni,USW,1819.7671518028983,43.23906335278391,2579.19666186875,16.5095601613838,0.287192983331731,0.0,0.0,83.54859869628564
SS304,Cu,153.95309407721754,Sn,RSW,4467.056548997453,0.0,3039.7506644080045,17.04431547385557,0.052725392007819546,0.0,0.0,88.42780532070617
SS304,Al,232.4695848989042,bare,Laser,6.655657688213067,0.0,403.1987253728831,3.4799319407607037,0.8439443236275801,159.24322268808174,2103.4505036489427,58.363376279164065
SS304,Cu,375.34370698732124,Sn,Laser,4.7265476173883645,0.0,216.01188220652466,7.49415671443508,0.24249792372038745,36.26832010045198,796.5345603426546,96.43934254740216
SS304,Cu,196.82795130793738,Ni,USW,2402.911003031883,40.054605719211985,719.4159140890436,13.419362875387888,0.32311042907860266,0.0,0.0,72.7733977971091
SS304,Al,323.2395042693015,bare,RSW,9576.312574795396,0.0,4009.7637089922773,48.617057784872635,0.17398152416699905,0.0,0.0,62.52001206315548
Al,Cu,135.19415552025984,Sn,RSW,6738.668954199642,0.0,5916.258416169088,20.222808809475914,0.09576888343955724,0.0,0.0,39.29901450720658
Al,SS304,128.36593090478246,bare,RSW,2722.0994971247546,0.0,4223.274863608594,29.425407569955986,0.17622172719168602,0.0,0.0,100.8850099150509
Al,Ni,283.19495694887576,Sn,Laser,1.218266358619665,0.0,275.7321226426179,9.38399580155514,0.6219712685749262,60.386892100493476,2762.8463304501497,81.69113111691155
Ni,Al,485.467902216473,bare,Laser,7.431445451258177,0.0,268.5415081259404,9.425829563877945,0.799009143814077,258.0816185809308,3473.510480075832,25.843704652703874
Cu,Al,57.99224157609093,bare,RSW,1638.2624696733033,0.0,4175.024335843569,49.261017138180634,0.030392028881587867,0.0,0.0,89.7582363578239
Al,Ni,300.2337674819868,Ni,USW,774.7635070793154,49.65601269556053,2647.330956794354,6.106570817135017,0.9311961650324228,0.0,0.0,57.724925053895554
Al,Ni,433.7313848220641,bare,Laser,9.059770850595397,0.0,100.77299169016678,9.405386318592285,0.9967572009041947,145.88444784406298,4930.811533372531,39.56584707684152
Ni,Cu,493.18074553649876,Ni,RSW,5239.861308593989,0.0,3744.7309538282348,45.7567364051334,0.11792191634100145,0.0,0.0,72.99035709462612
Al,SS304,407.80188301576857,bare,RSW,7867.224002816523,0.0,1549.8874256604336,5.2031137411597665,0.10607372210950251,0.0,0.0,47.321122660713215
Cu,Al,117.94795468017075,bare,RSW,7357.6929759052255,0.0,1834.5629990518682,25.69680517890334,0.13044875019722968,0.0,0.0,70.4406395693714
Ni,SS304,210.92459098269487,Sn,RSW,648.4635811079128,0.0,5959.5604476302,42.76390462073223,0.10995545689147021,0.0,0.0,59.44356727146522
SS304,Ni,360.0610424008337,Ni,USW,931.5345378970259,19.013688103808676,2489.7886238967812,14.308827536601697,0.16043219273577813,0.0,0.0,113.5690684152286
Ni,SS304,423.7391219152082,Ni,USW,3531.234274421472,24.694865197144537,1104.7299874515734,16.206789643779608,0.5282349624236286,0.0,0.0,89.09264088962944
Cu,SS304,248.14359816862074,Sn,USW,2199.5491380994736,20.627767075994505,2938.461632499433,3.232392198236059,0.7403224730931194,0.0,0.0,26.1815150401608
Ni,Cu,268.165290743037,Ni,RSW,6081.786044369029,0.0,1705.3583699559697,23.93379323954823,0.05865142066355011,0.0,0.0,82.14176146323523
Ni,Cu,402.93230117818814,bare,USW,1478.7651726665683,31.90730694324516,983.9128813942292,23.193068074177827,0.18731507540820408,0.0,0.0,100.7638557211493
Al,Cu,422.56460579260033,Sn,Laser,6.674664870951225,0.0,291.9951764443115,7.614975769767942,0.2903869448450659,70.27161054708748,3176.042089305438,25.35155873849964
Ni,SS304,332.8326034266904,bare,Laser,6.372362991209876,0.0,214.2014247627036,1.8883984412000776,0.2459143328966158,245.23182281477287,4890.353998951316,67.83442629744363
Cu,Ni,58.69284586302751,Sn,RSW,2599.5132094461314,0.0,5542.798866137973,32.096913831503585,0.09245625844965714,0.0,0.0,30.63989154398812
Cu,SS304,124.73407762236212,Sn,Laser,4.346890916217017,0.0,446.07097627532755,3.869664245693009,0.1920573651343755,102.77420030454809,2876.274334766913,75.43855431812145
Cu,Ni,233.0414309933641,bare,RSW,1730.1610706275833,0.0,4129.782715055575,35.72519349706295,0.024244730837136474,0.0,0.0,99.04262422521394
Ni,Cu,475.19823080863154,Sn,RSW,7658.990190841373,0.0,2441.329813931881,42.489856401325255,0.05969106987639375,0.0,0.0,96.31053480787646
Ni,Cu,57.1260152070991,bare,USW,728.3172067497,33.068022940308936,1750.6275192650664,28.65372678759527,0.3915395309217748,0.0,0.0,96.350340548315
Cu,Ni,373.4501663328802,bare,Laser,0.8304159380851861,0.0,380.7626843187844,8.560693407602844,0.6895233835259285,12.683838777945828,375.0360428285145,37.023245155420625
Cu,SS304,463.46131357007437,Sn,Laser,0.3131022534176068,0.0,467.4365450732401,7.869820279486282,0.6124323206608476,98.21027241374046,1669.7960351539225,60.96098014877663
Cu,Al,126.41014140482888,Sn,RSW,2353.252761342069,0.0,5156.424750389475,31.874034426843618,0.16771510889861221,0.0,0.0,98.23285011502423
SS304,Al,85.62606327759974,Sn,Laser,4.152657544133244,0.0,88.28309607707305,2.3411200188184647,0.356094662006697,157.3693338339093,1187.1092993905863,82.35185999104206
Ni,Al,308.41364315828173,Sn,Laser,7.812656341629986,0.0,421.9211640931033,7.535184961697834,0.37633122636037425,74.69931444021465,3998.199012554868,22.18770322325853
Cu,Ni,381.6858566368984,Sn,Laser,2.017260055549203,0.0,67.29682436463855,4.926457005418724,0.8940600429587697,208.81436490770773,3146.527057351222,40.09890082915898
Ni,Cu,100.64851462652052,Sn,USW,1810.5913160583655,35.85674005294494,1349.8658761649335,26.706773726947162,0.1943427286994498,0.0,0.0,60.75263020261458
Al,Cu,473.36998443602806,Ni,Laser,9.364965094786504,0.0,267.0758052874694,6.758397285729909,0.6036027823925834,68.38807889660724,4407.325508831329,113.06347711457103
SS304,Cu,165.38111313092276,Ni,RSW,3152.2806370716044,0.0,5222.559633218798,14.42004651626022,0.20435728957205596,0.0,0.0,69.29476148004454
Cu,Al,400.4672453114184,Sn,Laser,9.86906714905344,0.0,363.2088793047908,6.4647806907988565,0.998560915524642,103.94529781286963,515.8628082600742,36.407064369852435
Ni,Al,383.87569222351385,Ni,RSW,8410.302386974774,0.0,2282.637386323339,10.204809057498801,0.27785753172524075,0.0,0.0,65.83536106854169
Cu,SS304,378.45627474105356,bare,Laser,8.30866785687923,0.0,313.228493482729,5.944521651519229,0.9820663997377661,280.29781986712123,1283.3058314988027,94.93059012105256
Cu,SS304,284.16466614667576,Ni,Laser,9.060142275814744,0.0,467.3090730009228,6.227679222794791,0.06659183884647699,151.4031129131297,1532.7868663627917,22.939942309832453
SS304,Ni,237.3044002533672,bare,Laser,2.6136757976807363,0.0,257.0408125198683,4.9082831807340455,0.7562791564939176,162.96264903033097,3393.836286664436,98.66033628369718
Ni,Cu,305.70872708788164,bare,RSW,9408.49498161684,0.0,1618.5386751172591,28.144017511822273,0.22170853568363447,0.0,0.0,118.88997001427518
Ni,SS304,71.10106418105157,Sn,Laser,1.9769013393753494,0.0,462.542697022124,8.43887794332263,0.26740924887661965,251.3153538113346,2688.803992342082,81.41124785618692
SS304,Al,86.41932951543197,Sn,RSW,2133.5780174232686,0.0,4624.33213204499,36.48704709545835,0.02708731476204734,0.0,0.0,33.818276735546334
SS304,Cu,66.8981959063877,Sn,Laser,2.195586411253773,0.0,282.86352927687005,3.449447541756008,0.4958800583036708,29.080613190252265,686.4409628206171,67.54106772143754
SS304,Ni,255.51872933033965,bare,RSW,7299.9288075388595,0.0,5494.386128148563,42.99573472126975,0.25118465707552207,0.0,0.0,59.401195569987244
SS304,Cu,462.37990342651057,Sn,RSW,8475.39280176729,0.0,2137.92507009565,30.11515607461694,0.08560857036876138,0.0,0.0,42.07074464715777
Ni,Cu,153.12080896907028,Sn,RSW,7241.443348689835,0.0,4797.047892977669,39.340423419894805,0.1627886720490781,0.0,0.0,111.64240299363985
Ni,Cu,307.0903343598494,bare,RSW,6351.181751499576,0.0,2621.994105427525,41.182820455845984,0.08876751970293473,0.0,0.0,23.721349699920484
Al,Ni,291.1126886299975,Sn,RSW,4847.245498880894,0.0,4308.936895975838,45.179178666250536,0.2868534350991535,0.0,0.0,102.03780184985344
Al,Ni,198.18663296703582,bare,USW,363.6213506495193,47.676252429405075,2456.9557840956777,12.654997849588433,0.14764164409823674,0.0,0.0,23.90419618194938
Cu,Al,237.86706367394825,bare,USW,587.5781264061526,37.52255666855825,2601.7738385569332,12.666589121434907,0.31825224869642643,0.0,0.0,76.42002448317665
SS304,Al,338.5237703677501,Sn,Laser,2.4809049251864312,0.0,263.8928087077653,6.681568529922229,0.7244425265194168,147.59418871809487,1974.8907459290929,107.90705650122462
Al,Cu,316.2798111202034,Sn,Laser,5.866549390543154,0.0,185.14299904506368,8.46212674104957,0.9424991041326571,168.05368893496237,4452.468996754,88.14635993767918
SS304,Al,307.24702597777,Sn,RSW,7553.40458845551,0.0,5482.474414447608,22.625807999422697,0.07623370402165251,0.0,0.0,87.50751039209125
Al,SS304,234.40908003751892,Sn,RSW,9261.097171797073,0.0,5431.807918880575,26.48713651867278,0.029158596863223533,0.0,0.0,106.17610430770189
Ni,SS304,187.688876220874,bare,Laser,7.2210496248606395,0.0,284.74890833953225,3.469068758528286,0.12213260653424726,296.70376246371666,4952.9018755689185,66.3217114044945
SS304,Cu,231.85917575511382,Ni,RSW,2719.9713798759703,0.0,3641.7261196378254,15.410221022639588,0.2624590196547233,0.0,0.0,101.21550166139812
SS304,Ni,108.44472721799491,Sn,RSW,4564.118711237908,0.0,3428.6390914940266,34.888576995885664,0.2619478487335703,0.0,0.0,83.28597526047983
Ni,Cu,132.19331282742866,bare,RSW,4920.531678102079,0.0,3536.72151084907,32.16104109163096,0.09819140725031315,0.0,0.0,85.09067814068905
SS304,Ni,62.41759102425095,bare,RSW,6404.050506750766,0.0,2439.455802496664,24.30645215976485,0.17202828263157352,0.0,0.0,85.52933333551923
SS304,Al,288.66350839961615,Sn,USW,324.8903569090654,38.099836665666786,1588.3174788461413,28.10685062879404,0.07589586852990499,0.0,0.0,66.7475869890541
Cu,Ni,201.46084197627988,bare,RSW,6859.109282888701,0.0,5997.306882676506,22.596652078942128,0.021178701668187153,0.0,0.0,114.64669117010573
Ni,SS304,79.72113208229307,bare,Laser,0.9229513684874369,0.0,218.83998093051545,2.438343364126547,0.4375728101279071,180.87415084593647,2874.535184396394,63.85485649815324
Cu,Ni,284.8911992449547,bare,Laser,8.307798369590326,0.0,70.6893956443112,1.6589711334901882,0.5124159843957193,110.9199329356014,4517.485481555576,23.475910831730545
SS304,Ni,127.06796041224972,bare,Laser,0.6436612296238675,0.0,388.8419828153071,1.1528899274738313,0.3390602646496439,91.83077003952287,1449.4255380993964,86.94891594492327
SS304,Cu,162.77298355853543,Ni,Laser,3.61713257133212,0.0,306.79655482453484,8.852921114455668,0.846444423297684,185.84743299102735,4985.983323079806,58.47887578760359
Cu,Al,204.78010084373403,bare,USW,2801.972739344497,19.726564174729916,1609.5176373426318,21.48626336302572,0.33491028438380704,0.0,0.0,36.9057028754458
Al,Ni,198.49557574312848,Ni,USW,1019.8822030958544,33.04688120456761,526.3254897532984,25.601451347059974,0.34181744495286537,0.0,0.0,64.5798229863887
SS304,Al,180.51025865919584,Ni,Laser,4.334104884333075,0.0,494.3017954627239,2.2797382899767697,0.2857412902107141,29.321105503394726,1146.2403431336108,56.245871074513126
