sample_id,operating_temperature_C,fuel_utilization,current_density_A_per_cm2_max,anode_porosity,vi_curve_path,T_stack_C,eta_elec
7824,709.911,0.66143,0.39727,0.35446,/workspace/data/lf/curves/vi_curve_07824.csv,708.511,0.67242
7825,764.769,0.72196,0.64766,0.28379,/workspace/data/lf/curves/vi_curve_07825.csv,766.082,0.69372
7826,803.060,0.60210,1.34422,0.44872,/workspace/data/lf/curves/vi_curve_07826.csv,807.410,0.58001
7827,874.366,0.62951,0.74898,0.36916,/workspace/data/lf/curves/vi_curve_07827.csv,878.382,0.63217
7828,761.412,0.75714,0.39772,0.23308,/workspace/data/lf/curves/vi_curve_07828.csv,763.152,0.72125
7829,802.909,0.78746,1.19503,0.39070,/workspace/data/lf/curves/vi_curve_07829.csv,802.304,0.65522
7830,716.812,0.89611,1.25006,0.44144,/workspace/data/lf/curves/vi_curve_07830.csv,719.139,0.58673
7831,852.572,0.78272,0.56491,0.32757,/workspace/data/lf/curves/vi_curve_07831.csv,854.311,0.69587
7832,738.726,0.83124,0.78164,0.25168,/workspace/data/lf/curves/vi_curve_07832.csv,736.933,0.65376
7833,895.975,0.64394,0.87013,0.33900,/workspace/data/lf/curves/vi_curve_07833.csv,897.681,0.63355
7834,747.141,0.66370,0.56114,0.20268,/workspace/data/lf/curves/vi_curve_07834.csv,748.713,0.66395
7835,843.650,0.81701,1.46208,0.31446,/workspace/data/lf/curves/vi_curve_07835.csv,846.006,0.62147
7836,740.178,0.60424,1.16329,0.38250,/workspace/data/lf/curves/vi_curve_07836.csv,743.279,0.59215
7837,855.986,0.66851,0.99381,0.32859,/workspace/data/lf/curves/vi_curve_07837.csv,858.044,0.64088
7838,725.783,0.80650,0.24069,0.32298,/workspace/data/lf/curves/vi_curve_07838.csv,724.233,0.70106
7839,858.504,0.69722,0.99834,0.48856,/workspace/data/lf/curves/vi_curve_07839.csv,860.063,0.65783
7840,759.537,0.74478,1.28279,0.37345,/workspace/data/lf/curves/vi_curve_07840.csv,759.012,0.66930
7841,753.100,0.86637,0.66680,0.31883,/workspace/data/lf/curves/vi_curve_07841.csv,750.833,0.63957
7842,837.458,0.71773,1.32103,0.43593,/workspace/data/lf/curves/vi_curve_07842.csv,841.190,0.65078
7843,849.811,0.78727,0.74837,0.45021,/workspace/data/lf/curves/vi_curve_07843.csv,852.967,0.68214
7844,783.363,0.85096,0.95308,0.34980,/workspace/data/lf/curves/vi_curve_07844.csv,784.316,0.63164
7845,872.386,0.72485,0.53975,0.38441,/workspace/data/lf/curves/vi_curve_07845.csv,873.034,0.70193
7846,721.360,0.63264,1.36280,0.38513,/workspace/data/lf/curves/vi_curve_07846.csv,722.432,0.59721
7847,714.568,0.71606,1.15194,0.29850,/workspace/data/lf/curves/vi_curve_07847.csv,721.291,0.65992
7848,879.865,0.79444,0.22519,0.28986,/workspace/data/lf/curves/vi_curve_07848.csv,880.849,0.70923
7849,868.653,0.73096,1.23843,0.39057,/workspace/data/lf/curves/vi_curve_07849.csv,868.847,0.66367
7850,892.334,0.80014,1.41932,0.45979,/workspace/data/lf/curves/vi_curve_07850.csv,895.999,0.63416
7851,819.065,0.72657,0.73652,0.36110,/workspace/data/lf/curves/vi_curve_07851.csv,821.170,0.69115
7852,789.545,0.87245,0.43272,0.29061,/workspace/data/lf/curves/vi_curve_07852.csv,792.099,0.64997
7853,868.959,0.85640,1.24229,0.26670,/workspace/data/lf/curves/vi_curve_07853.csv,871.694,0.61102
7854,892.831,0.69472,1.32423,0.47739,/workspace/data/lf/curves/vi_curve_07854.csv,899.425,0.63678
7855,712.717,0.83884,0.67330,0.43826,/workspace/data/lf/curves/vi_curve_07855.csv,712.320,0.65570
7856,775.533,0.79664,1.05656,0.46071,/workspace/data/lf/curves/vi_curve_07856.csv,777.564,0.65802
7857,772.710,0.85272,0.95489,0.31380,/workspace/data/lf/curves/vi_curve_07857.csv,770.667,0.63047
7858,850.117,0.63166,0.20822,0.38601,/workspace/data/lf/curves/vi_curve_07858.csv,849.343,0.66590
7859,856.199,0.79200,0.24098,0.20247,/workspace/data/lf/curves/vi_curve_07859.csv,859.448,0.70974
7860,828.751,0.89174,1.24488,0.42770,/workspace/data/lf/curves/vi_curve_07860.csv,832.740,0.58966
7861,834.488,0.83508,1.33190,0.28740,/workspace/data/lf/curves/vi_curve_07861.csv,835.628,0.61844
7862,750.210,0.81762,0.38256,0.39420,/workspace/data/lf/curves/vi_curve_07862.csv,750.329,0.68587
7863,861.056,0.89384,0.58282,0.37463,/workspace/data/lf/curves/vi_curve_07863.csv,861.432,0.62813
7864,783.190,0.78459,0.62262,0.26050,/workspace/data/lf/curves/vi_curve_07864.csv,787.576,0.69129
7865,864.325,0.67130,1.42858,0.38760,/workspace/data/lf/curves/vi_curve_07865.csv,866.357,0.61646
7866,849.975,0.62885,0.63890,0.41999,/workspace/data/lf/curves/vi_curve_07866.csv,850.092,0.63837
7867,892.785,0.83986,1.02769,0.35517,/workspace/data/lf/curves/vi_curve_07867.csv,892.834,0.63382
7868,775.263,0.61508,0.22977,0.46273,/workspace/data/lf/curves/vi_curve_07868.csv,777.714,0.65466
7869,883.988,0.66067,0.42318,0.25007,/workspace/data/lf/curves/vi_curve_07869.csv,882.930,0.67041
7870,798.990,0.60002,0.85241,0.43536,/workspace/data/lf/curves/vi_curve_07870.csv,798.437,0.60827
7871,875.381,0.83845,1.35274,0.20428,/workspace/data/lf/curves/vi_curve_07871.csv,876.527,0.61517
7872,837.549,0.74088,0.27554,0.22567,/workspace/data/lf/curves/vi_curve_07872.csv,837.703,0.72739
7873,828.881,0.85582,1.47379,0.27954,/workspace/data/lf/curves/vi_curve_07873.csv,830.950,0.59748
7874,858.395,0.70442,0.43609,0.45606,/workspace/data/lf/curves/vi_curve_07874.csv,855.711,0.69588
7875,726.883,0.60414,0.83747,0.39506,/workspace/data/lf/curves/vi_curve_07875.csv,731.153,0.61163
7876,764.167,0.73696,0.52096,0.45882,/workspace/data/lf/curves/vi_curve_07876.csv,763.632,0.71032
7877,790.060,0.74484,1.19122,0.33049,/workspace/data/lf/curves/vi_curve_07877.csv,788.346,0.67483
7878,869.026,0.68150,0.40239,0.36646,/workspace/data/lf/curves/vi_curve_07878.csv,870.440,0.68416
7879,744.123,0.77718,0.60447,0.43149,/workspace/data/lf/curves/vi_curve_07879.csv,745.952,0.69682
7880,877.132,0.76156,1.28385,0.43877,/workspace/data/lf/curves/vi_curve_07880.csv,877.440,0.66543
7881,878.042,0.78224,0.19600,0.42361,/workspace/data/lf/curves/vi_curve_07881.csv,875.770,0.71806
7882,808.348,0.77752,0.81335,0.35496,/workspace/data/lf/curves/vi_curve_07882.csv,812.333,0.68409
7883,741.271,0.80960,0.60070,0.24326,/workspace/data/lf/curves/vi_curve_07883.csv,741.667,0.67760
7884,780.945,0.77270,0.91643,0.26218,/workspace/data/lf/curves/vi_curve_07884.csv,781.038,0.68079
7885,852.105,0.71252,0.91719,0.42041,/workspace/data/lf/curves/vi_curve_07885.csv,856.033,0.67188
7886,749.623,0.73337,0.38944,0.20187,/workspace/data/lf/curves/vi_curve_07886.csv,753.405,0.71606
7887,843.185,0.87763,1.28119,0.31405,/workspace/data/lf/curves/vi_curve_07887.csv,843.852,0.59595
7888,781.834,0.80736,0.82668,0.47439,/workspace/data/lf/curves/vi_curve_07888.csv,784.282,0.66538
7889,797.798,0.86770,1.13047,0.33805,/workspace/data/lf/curves/vi_curve_07889.csv,798.254,0.61095
7890,716.347,0.78699,0.24179,0.30345,/workspace/data/lf/curves/vi_curve_07890.csv,716.539,0.71270
7891,775.878,0.66401,0.78950,0.25615,/workspace/data/lf/curves/vi_curve_07891.csv,774.783,0.65044
7892,739.232,0.69405,0.65288,0.43574,/workspace/data/lf/curves/vi_curve_07892.csv,738.700,0.67666
7893,731.650,0.69255,1.32568,0.32196,/workspace/data/lf/curves/vi_curve_07893.csv,734.059,0.63539
7894,748.069,0.60748,1.05274,0.48005,/workspace/data/lf/curves/vi_curve_07894.csv,748.335,0.60073
7895,752.407,0.84031,0.60173,0.35232,/workspace/data/lf/curves/vi_curve_07895.csv,750.976,0.65911
7896,898.827,0.88632,0.81565,0.32618,/workspace/data/lf/curves/vi_curve_07896.csv,903.214,0.61867
7897,740.773,0.78210,1.41964,0.35940,/workspace/data/lf/curves/vi_curve_07897.csv,742.825,0.64496
7898,735.921,0.61856,0.30580,0.42305,/workspace/data/lf/curves/vi_curve_07898.csv,737.895,0.65219
7899,700.337,0.87398,0.60410,0.38734,/workspace/data/lf/curves/vi_curve_07899.csv,699.464,0.63877
7900,851.563,0.76069,1.37259,0.40689,/workspace/data/lf/curves/vi_curve_07900.csv,854.662,0.66063
7901,756.510,0.78339,0.34411,0.31989,/workspace/data/lf/curves/vi_curve_07901.csv,755.569,0.70872
7902,714.713,0.75938,0.32721,0.21630,/workspace/data/lf/curves/vi_curve_07902.csv,720.138,0.72414
7903,840.848,0.66358,0.71540,0.34765,/workspace/data/lf/curves/vi_curve_07903.csv,840.379,0.65462
7904,795.195,0.75961,1.07438,0.35810,/workspace/data/lf/curves/vi_curve_07904.csv,799.044,0.67917
7905,774.776,0.70419,0.79019,0.33462,/workspace/data/lf/curves/vi_curve_07905.csv,780.172,0.67451
7906,710.533,0.86897,1.18738,0.40856,/workspace/data/lf/curves/vi_curve_07906.csv,714.578,0.60678
7907,744.060,0.76186,0.22632,0.38243,/workspace/data/lf/curves/vi_curve_07907.csv,746.298,0.72871
7908,794.047,0.62520,0.94120,0.22862,/workspace/data/lf/curves/vi_curve_07908.csv,793.699,0.61805
7909,787.995,0.69137,0.79878,0.20989,/workspace/data/lf/curves/vi_curve_07909.csv,790.697,0.66629
7910,899.088,0.66219,1.40558,0.45983,/workspace/data/lf/curves/vi_curve_07910.csv,900.837,0.61238
7911,710.016,0.68830,0.42948,0.31196,/workspace/data/lf/curves/vi_curve_07911.csv,715.276,0.68661
7912,795.298,0.89998,0.26328,0.31264,/workspace/data/lf/curves/vi_curve_07912.csv,793.387,0.64361
7913,712.045,0.78870,0.92967,0.44629,/workspace/data/lf/curves/vi_curve_07913.csv,713.801,0.67040
7914,837.357,0.85436,1.45009,0.38186,/workspace/data/lf/curves/vi_curve_07914.csv,835.303,0.59978
7915,879.424,0.78036,0.85198,0.36203,/workspace/data/lf/curves/vi_curve_07915.csv,882.597,0.68007
7916,894.902,0.71496,0.81528,0.44641,/workspace/data/lf/curves/vi_curve_07916.csv,896.518,0.67946
7917,716.844,0.79361,0.20955,0.44528,/workspace/data/lf/curves/vi_curve_07917.csv,715.428,0.71066
7918,806.402,0.89271,0.78668,0.32996,/workspace/data/lf/curves/vi_curve_07918.csv,810.141,0.61657
7919,898.009,0.83308,0.51365,0.29301,/workspace/data/lf/curves/vi_curve_07919.csv,898.879,0.66873
7920,725.907,0.65888,0.17526,0.26524,/workspace/data/lf/curves/vi_curve_07920.csv,727.265,0.68273
7921,703.649,0.63886,0.84006,0.21056,/workspace/data/lf/curves/vi_curve_07921.csv,705.518,0.63231
7922,842.108,0.76193,0.75198,0.40678,/workspace/data/lf/curves/vi_curve_07922.csv,844.070,0.69712
7923,760.364,0.65724,0.55564,0.46403,/workspace/data/lf/curves/vi_curve_07923.csv,765.424,0.66041
7924,734.439,0.60888,0.25832,0.23084,/workspace/data/lf/curves/vi_curve_07924.csv,736.203,0.64923
7925,836.895,0.83568,0.33180,0.40638,/workspace/data/lf/curves/vi_curve_07925.csv,832.327,0.67809
7926,705.309,0.74888,0.62874,0.46625,/workspace/data/lf/curves/vi_curve_07926.csv,704.974,0.71100
7927,855.853,0.85639,1.44225,0.47068,/workspace/data/lf/curves/vi_curve_07927.csv,860.829,0.59903
7928,756.525,0.76934,1.25898,0.29129,/workspace/data/lf/curves/vi_curve_07928.csv,759.477,0.66226
7929,850.890,0.81961,0.83604,0.35456,/workspace/data/lf/curves/vi_curve_07929.csv,850.124,0.65747
7930,710.166,0.83737,1.05654,0.39730,/workspace/data/lf/curves/vi_curve_07930.csv,715.045,0.63359
7931,783.730,0.60210,1.40545,0.36138,/workspace/data/lf/curves/vi_curve_07931.csv,787.850,0.57633
7932,743.140,0.60095,0.26922,0.39722,/workspace/data/lf/curves/vi_curve_07932.csv,748.018,0.64382
7933,890.506,0.66574,1.09360,0.30888,/workspace/data/lf/curves/vi_curve_07933.csv,894.256,0.63323
7934,862.686,0.79490,0.30380,0.39403,/workspace/data/lf/curves/vi_curve_07934.csv,862.955,0.70423
7935,852.760,0.60085,0.71909,0.44441,/workspace/data/lf/curves/vi_curve_07935.csv,855.487,0.61676
7936,776.359,0.75776,0.90886,0.21224,/workspace/data/lf/curves/vi_curve_07936.csv,777.707,0.69021
7937,815.670,0.82664,0.90255,0.35885,/workspace/data/lf/curves/vi_curve_07937.csv,817.388,0.64926
7938,796.634,0.85989,0.27202,0.24912,/workspace/data/lf/curves/vi_curve_07938.csv,799.645,0.66714
7939,810.546,0.83975,0.37215,0.44671,/workspace/data/lf/curves/vi_curve_07939.csv,811.328,0.67322
7940,805.378,0.63993,0.96985,0.31469,/workspace/data/lf/curves/vi_curve_07940.csv,805.805,0.62517
7941,864.418,0.72735,0.29767,0.44826,/workspace/data/lf/curves/vi_curve_07941.csv,865.870,0.71795
7942,747.687,0.89796,1.10099,0.44189,/workspace/data/lf/curves/vi_curve_07942.csv,745.577,0.59457
7943,844.948,0.73537,1.45780,0.48314,/workspace/data/lf/curves/vi_curve_07943.csv,849.715,0.65315
7944,778.547,0.78795,0.26052,0.28149,/workspace/data/lf/curves/vi_curve_07944.csv,777.107,0.71100
7945,804.140,0.71357,1.06975,0.22623,/workspace/data/lf/curves/vi_curve_07945.csv,803.375,0.66336
7946,821.485,0.89808,1.40813,0.20384,/workspace/data/lf/curves/vi_curve_07946.csv,820.433,0.57607
7947,726.974,0.86203,0.47211,0.32562,/workspace/data/lf/curves/vi_curve_07947.csv,727.070,0.65385
7948,833.417,0.62222,0.12390,0.45527,/workspace/data/lf/curves/vi_curve_07948.csv,836.802,0.66073
7949,833.390,0.68152,1.45466,0.33714,/workspace/data/lf/curves/vi_curve_07949.csv,834.737,0.62103
7950,794.759,0.65267,0.24352,0.46282,/workspace/data/lf/curves/vi_curve_07950.csv,794.557,0.67639
7951,716.001,0.67373,0.40989,0.46713,/workspace/data/lf/curves/vi_curve_07951.csv,717.913,0.67905
7952,759.112,0.78850,0.83560,0.32730,/workspace/data/lf/curves/vi_curve_07952.csv,757.856,0.67616
7953,724.318,0.72804,1.15083,0.33375,/workspace/data/lf/curves/vi_curve_07953.csv,725.233,0.66718
7954,852.240,0.79653,0.17557,0.34424,/workspace/data/lf/curves/vi_curve_07954.csv,855.396,0.70948
7955,862.923,0.82155,0.81284,0.40849,/workspace/data/lf/curves/vi_curve_07955.csv,867.381,0.65770
7956,731.893,0.68736,1.45425,0.25639,/workspace/data/lf/curves/vi_curve_07956.csv,733.677,0.62456
7957,798.633,0.76390,0.35237,0.26237,/workspace/data/lf/curves/vi_curve_07957.csv,792.991,0.71992
7958,849.682,0.82848,1.40060,0.25908,/workspace/data/lf/curves/vi_curve_07958.csv,852.327,0.61828
7959,736.881,0.70517,1.49469,0.42027,/workspace/data/lf/curves/vi_curve_07959.csv,736.881,0.63282
7960,850.247,0.83146,0.20965,0.26458,/workspace/data/lf/curves/vi_curve_07960.csv,849.249,0.68795
7961,735.789,0.63484,0.58691,0.46767,/workspace/data/lf/curves/vi_curve_07961.csv,741.428,0.64509
7962,756.674,0.60960,1.35539,0.42166,/workspace/data/lf/curves/vi_curve_07962.csv,761.836,0.58384
7963,886.263,0.88106,0.72165,0.29771,/workspace/data/lf/curves/vi_curve_07963.csv,890.044,0.62746
7964,810.454,0.67353,0.31535,0.42466,/workspace/data/lf/curves/vi_curve_07964.csv,809.730,0.68460
7965,829.318,0.75713,0.91845,0.20859,/workspace/data/lf/curves/vi_curve_07965.csv,832.084,0.69001
7966,718.895,0.85709,0.93515,0.33998,/workspace/data/lf/curves/vi_curve_07966.csv,719.703,0.62904
7967,729.977,0.63727,0.38103,0.21578,/workspace/data/lf/curves/vi_curve_07967.csv,733.695,0.65890
7968,702.322,0.76620,0.26781,0.44236,/workspace/data/lf/curves/vi_curve_07968.csv,702.267,0.72361
7969,729.279,0.74380,0.49884,0.41068,/workspace/data/lf/curves/vi_curve_07969.csv,728.254,0.71575
7970,737.444,0.77613,0.76435,0.31707,/workspace/data/lf/curves/vi_curve_07970.csv,737.842,0.68786
7971,726.711,0.84629,0.17765,0.36461,/workspace/data/lf/curves/vi_curve_07971.csv,725.456,0.67963
7972,791.240,0.80509,0.62642,0.29036,/workspace/data/lf/curves/vi_curve_07972.csv,791.573,0.67876
7973,723.640,0.62867,1.26052,0.33731,/workspace/data/lf/curves/vi_curve_07973.csv,726.627,0.60097
7974,700.615,0.84458,1.47339,0.21249,/workspace/data/lf/curves/vi_curve_07974.csv,700.575,0.60425
7975,750.508,0.64995,0.87215,0.25259,/workspace/data/lf/curves/vi_curve_07975.csv,753.959,0.63704
7976,857.046,0.64947,1.38316,0.33995,/workspace/data/lf/curves/vi_curve_07976.csv,860.394,0.60609
7977,804.792,0.86785,0.87084,0.24308,/workspace/data/lf/curves/vi_curve_07977.csv,807.376,0.62644
7978,788.568,0.73619,0.40952,0.47650,/workspace/data/lf/curves/vi_curve_07978.csv,790.165,0.71654
7979,703.445,0.75314,0.85671,0.28861,/workspace/data/lf/curves/vi_curve_07979.csv,708.364,0.69611
7980,816.682,0.61268,0.22962,0.31862,/workspace/data/lf/curves/vi_curve_07980.csv,817.373,0.65323
7981,803.497,0.72040,1.45887,0.24918,/workspace/data/lf/curves/vi_curve_07981.csv,806.723,0.64411
7982,860.130,0.63259,0.19137,0.33205,/workspace/data/lf/curves/vi_curve_07982.csv,859.022,0.66695
7983,787.197,0.73346,0.77936,0.36692,/workspace/data/lf/curves/vi_curve_07983.csv,787.456,0.69271
7984,875.312,0.68720,0.44910,0.35527,/workspace/data/lf/curves/vi_curve_07984.csv,877.152,0.68477
7985,790.941,0.68024,1.27927,0.31316,/workspace/data/lf/curves/vi_curve_07985.csv,796.132,0.63079
7986,796.791,0.80693,0.56238,0.47443,/workspace/data/lf/curves/vi_curve_07986.csv,800.335,0.68150
7987,885.147,0.86925,0.90565,0.42990,/workspace/data/lf/curves/vi_curve_07987.csv,887.629,0.62351
7988,839.951,0.69773,0.93293,0.21123,/workspace/data/lf/curves/vi_curve_07988.csv,843.081,0.66206
7989,792.815,0.69928,1.41919,0.30848,/workspace/data/lf/curves/vi_curve_07989.csv,793.127,0.63382
7990,762.429,0.80938,0.26240,0.23523,/workspace/data/lf/curves/vi_curve_07990.csv,764.181,0.69803
7991,882.618,0.80078,0.81365,0.33724,/workspace/data/lf/curves/vi_curve_07991.csv,884.639,0.67012
7992,784.454,0.65161,0.63276,0.23401,/workspace/data/lf/curves/vi_curve_07992.csv,787.710,0.65240
7993,734.703,0.78686,0.91796,0.36362,/workspace/data/lf/curves/vi_curve_07993.csv,736.460,0.67221
7994,899.643,0.77716,0.86614,0.36190,/workspace/data/lf/curves/vi_curve_07994.csv,904.089,0.68114
7995,709.135,0.84177,0.11310,0.31241,/workspace/data/lf/curves/vi_curve_07995.csv,708.825,0.68234
7996,745.082,0.88757,0.19002,0.42129,/workspace/data/lf/curves/vi_curve_07996.csv,746.704,0.65486
7997,828.298,0.77530,0.35105,0.24938,/workspace/data/lf/curves/vi_curve_07997.csv,826.760,0.71316
7998,745.826,0.66594,1.08309,0.24563,/workspace/data/lf/curves/vi_curve_07998.csv,746.445,0.63398
7999,880.214,0.78320,1.04383,0.36662,/workspace/data/lf/curves/vi_curve_07999.csv,881.209,0.66685
8000,826.565,0.64007,0.48434,0.31357,/workspace/data/lf/curves/vi_curve_08000.csv,826.287,0.65438
8001,708.377,0.66512,0.74309,0.25600,/workspace/data/lf/curves/vi_curve_08001.csv,707.882,0.65389
8002,895.177,0.72928,0.13582,0.40994,/workspace/data/lf/curves/vi_curve_08002.csv,894.619,0.72497
8003,748.541,0.89187,0.46089,0.38804,/workspace/data/lf/curves/vi_curve_08003.csv,748.501,0.63663
8004,817.401,0.86287,0.55085,0.26223,/workspace/data/lf/curves/vi_curve_08004.csv,822.319,0.64863
8005,713.211,0.71073,0.26495,0.23575,/workspace/data/lf/curves/vi_curve_08005.csv,712.585,0.70994
8006,861.658,0.71495,0.41618,0.34521,/workspace/data/lf/curves/vi_curve_08006.csv,861.981,0.70340
8007,865.963,0.60996,0.94484,0.36946,/workspace/data/lf/curves/vi_curve_08007.csv,869.128,0.60869
8008,861.572,0.76200,0.44591,0.39278,/workspace/data/lf/curves/vi_curve_08008.csv,862.477,0.71545
8009,707.842,0.70104,1.23247,0.29876,/workspace/data/lf/curves/vi_curve_08009.csv,708.892,0.64608
8010,791.302,0.66369,0.53973,0.39551,/workspace/data/lf/curves/vi_curve_08010.csv,791.203,0.66523
8011,769.568,0.63147,1.40995,0.35260,/workspace/data/lf/curves/vi_curve_08011.csv,774.294,0.59368
8012,884.917,0.65858,1.22922,0.25342,/workspace/data/lf/curves/vi_curve_08012.csv,885.862,0.62080
8013,871.219,0.72456,0.75606,0.48714,/workspace/data/lf/curves/vi_curve_08013.csv,874.554,0.68877
8014,735.747,0.80979,0.17025,0.38820,/workspace/data/lf/curves/vi_curve_08014.csv,736.286,0.70153
8015,865.336,0.75080,1.21330,0.39007,/workspace/data/lf/curves/vi_curve_08015.csv,865.820,0.67612
8016,812.321,0.82316,1.06906,0.48702,/workspace/data/lf/curves/vi_curve_08016.csv,810.476,0.64136
8017,702.474,0.84205,0.22859,0.36189,/workspace/data/lf/curves/vi_curve_08017.csv,701.796,0.68045
8018,704.688,0.85249,0.33078,0.37740,/workspace/data/lf/curves/vi_curve_08018.csv,705.175,0.66806
8019,733.154,0.67077,0.75747,0.45236,/workspace/data/lf/curves/vi_curve_08019.csv,737.534,0.65641
8020,782.230,0.75443,1.16054,0.41541,/workspace/data/lf/curves/vi_curve_08020.csv,784.289,0.67711
8021,888.100,0.76333,0.26428,0.31842,/workspace/data/lf/curves/vi_curve_08021.csv,886.622,0.72555
8022,797.147,0.64255,1.26246,0.49494,/workspace/data/lf/curves/vi_curve_08022.csv,800.906,0.60918
8023,899.535,0.65961,1.35781,0.46040,/workspace/data/lf/curves/vi_curve_08023.csv,900.839,0.61370
8024,750.931,0.67793,0.79709,0.29704,/workspace/data/lf/curves/vi_curve_08024.csv,754.242,0.65833
8025,880.436,0.70448,1.35856,0.48251,/workspace/data/lf/curves/vi_curve_08025.csv,884.088,0.64057
8026,894.374,0.84258,0.10795,0.42642,/workspace/data/lf/curves/vi_curve_08026.csv,894.852,0.68185
8027,788.697,0.62211,1.37481,0.31445,/workspace/data/lf/curves/vi_curve_08027.csv,793.046,0.59018
8028,809.197,0.77575,1.46526,0.36847,/workspace/data/lf/curves/vi_curve_08028.csv,814.148,0.64603
8029,805.023,0.70075,0.35669,0.25534,/workspace/data/lf/curves/vi_curve_08029.csv,806.128,0.69845
8030,897.569,0.80655,1.04219,0.38570,/workspace/data/lf/curves/vi_curve_08030.csv,901.522,0.65294
8031,836.267,0.84807,0.23661,0.28848,/workspace/data/lf/curves/vi_curve_08031.csv,839.037,0.67636
8032,869.860,0.86766,0.52546,0.36531,/workspace/data/lf/curves/vi_curve_08032.csv,874.374,0.64728
8033,719.984,0.66001,0.44475,0.24786,/workspace/data/lf/curves/vi_curve_08033.csv,719.994,0.66872
8034,770.005,0.76407,0.18934,0.30800,/workspace/data/lf/curves/vi_curve_08034.csv,771.937,0.72896
8035,885.601,0.89373,0.22619,0.20923,/workspace/data/lf/curves/vi_curve_08035.csv,885.365,0.64959
8036,759.616,0.78434,0.46947,0.31675,/workspace/data/lf/curves/vi_curve_08036.csv,763.024,0.70063
8037,772.319,0.84387,1.38825,0.21447,/workspace/data/lf/curves/vi_curve_08037.csv,772.546,0.60978
8038,700.824,0.71444,0.29759,0.39298,/workspace/data/lf/curves/vi_curve_08038.csv,702.283,0.71021
8039,753.072,0.74075,1.24129,0.25259,/workspace/data/lf/curves/vi_curve_08039.csv,752.082,0.66937
8040,790.816,0.76542,0.87072,0.39938,/workspace/data/lf/curves/vi_curve_08040.csv,793.515,0.68790
8041,849.132,0.65394,1.37760,0.24188,/workspace/data/lf/curves/vi_curve_08041.csv,851.550,0.60911
8042,850.256,0.80077,0.93639,0.45811,/workspace/data/lf/curves/vi_curve_08042.csv,850.699,0.66276
8043,725.519,0.74687,0.95824,0.48911,/workspace/data/lf/curves/vi_curve_08043.csv,727.954,0.69002
8044,780.941,0.84429,0.91873,0.35673,/workspace/data/lf/curves/vi_curve_08044.csv,784.258,0.63770
8045,759.941,0.62053,0.69647,0.43323,/workspace/data/lf/curves/vi_curve_08045.csv,764.031,0.62993
8046,870.261,0.70778,1.27294,0.46321,/workspace/data/lf/curves/vi_curve_08046.csv,873.215,0.64769
8047,703.652,0.89082,0.78553,0.46156,/workspace/data/lf/curves/vi_curve_08047.csv,702.800,0.61777
8048,896.316,0.68450,1.22346,0.21578,/workspace/data/lf/curves/vi_curve_08048.csv,896.748,0.63669
8049,752.145,0.71954,0.88179,0.25610,/workspace/data/lf/curves/vi_curve_08049.csv,755.084,0.67822
8050,867.565,0.61644,0.91106,0.25964,/workspace/data/lf/curves/vi_curve_08050.csv,872.055,0.61460
8051,751.482,0.89212,0.50462,0.49422,/workspace/data/lf/curves/vi_curve_08051.csv,752.867,0.63385
8052,703.711,0.63802,0.15799,0.21953,/workspace/data/lf/curves/vi_curve_08052.csv,705.047,0.67021
8053,790.721,0.88377,1.13610,0.22253,/workspace/data/lf/curves/vi_curve_08053.csv,790.755,0.60097
8054,777.693,0.76772,1.00606,0.46278,/workspace/data/lf/curves/vi_curve_08054.csv,779.324,0.67841
8055,830.156,0.76398,0.12577,0.26365,/workspace/data/lf/curves/vi_curve_08055.csv,832.868,0.72901
8056,887.884,0.65867,0.23292,0.35368,/workspace/data/lf/curves/vi_curve_08056.csv,888.693,0.68063
8057,851.306,0.87537,1.14849,0.25216,/workspace/data/lf/curves/vi_curve_08057.csv,849.283,0.60527
8058,873.258,0.79638,1.35466,0.49946,/workspace/data/lf/curves/vi_curve_08058.csv,875.460,0.64029
8059,771.136,0.73769,1.36551,0.38280,/workspace/data/lf/curves/vi_curve_08059.csv,774.192,0.66008
8060,880.265,0.81989,1.49207,0.42523,/workspace/data/lf/curves/vi_curve_08060.csv,881.713,0.61794
8061,882.460,0.63593,0.46354,0.46660,/workspace/data/lf/curves/vi_curve_08061.csv,883.481,0.65315
8062,859.164,0.67956,0.42478,0.22591,/workspace/data/lf/curves/vi_curve_08062.csv,862.545,0.68165
8063,821.739,0.83698,1.32977,0.23746,/workspace/data/lf/curves/vi_curve_08063.csv,821.048,0.61743
8064,892.972,0.73514,1.29126,0.33223,/workspace/data/lf/curves/vi_curve_08064.csv,893.819,0.66301
8065,803.625,0.85966,0.69859,0.37391,/workspace/data/lf/curves/vi_curve_08065.csv,804.496,0.64169
8066,758.488,0.64476,0.86330,0.40495,/workspace/data/lf/curves/vi_curve_08066.csv,764.573,0.63446
8067,739.010,0.67644,1.10395,0.37639,/workspace/data/lf/curves/vi_curve_08067.csv,739.634,0.63903
8068,813.781,0.70124,0.50037,0.43932,/workspace/data/lf/curves/vi_curve_08068.csv,814.241,0.69012
8069,797.434,0.73497,0.33324,0.25849,/workspace/data/lf/curves/vi_curve_08069.csv,797.019,0.72039
8070,829.978,0.82566,0.79005,0.42476,/workspace/data/lf/curves/vi_curve_08070.csv,832.899,0.65660
8071,850.739,0.69443,1.45896,0.34384,/workspace/data/lf/curves/vi_curve_08071.csv,853.657,0.62852
