date,site_name,operator,latitude,longitude,daily_flaring_mmscf,monthly_flaring_mmscf,annual_flaring_bcf,co2_emissions_tonnes_per_day,energy_wasted_gj_per_day,sofc_potential_mw,distance_to_grid_km,local_power_demand_mw,flaring_efficiency_percent,gas_heating_value_btu_per_scf,regulatory_penalty_usd
2024-09-11,Amenam,Total,4.7,6.8,26.88,806.36,9.81,1.48,27.87,0.17,12.326881998030798,43.75689545348557,98.67001201995642,1029.4017210784548,137.74
2024-09-11,Okwori,Shell,5.1,6.3,34.7,1041.11,12.67,1.91,35.99,0.23,27.619256183413263,57.4929988226198,97.21004199327169,1028.03001388395,177.83
2024-09-11,Utorogu,Shell,5.6,5.8,28.12,843.72,10.27,1.55,29.16,0.18,22.988300086843786,47.69968704700539,95.4640259693588,1046.3538600775141,144.12
2024-09-11,Obite,Shell,4.8,6.9,19.7,591.1,7.19,1.09,20.43,0.13,49.07600084164414,91.44458484708868,97.4852481172936,1071.2817478066388,100.97
2024-09-11,Alakiri,Shell,4.6,7.0,17.43,523.04,6.36,0.96,18.08,0.11,29.79412657909006,90.82227266085833,98.32936884954752,1058.9155491533447,89.34
2024-09-12,Escravos,Chevron,5.2,5.1,106.66,3199.76,38.93,5.88,110.6,0.69,39.50762573394099,35.529952654047456,98.89778935374214,1026.4589791511319,546.56
2024-09-12,Bonny,Shell,4.4,7.2,72.23,2166.83,26.36,3.98,74.9,0.47,19.47597967148925,34.79908906402402,96.88184677980837,1081.6442406099425,370.12
2024-09-12,Forcados,Shell,5.4,5.4,71.11,2133.28,25.95,3.92,73.74,0.46,19.083216427415707,21.827643729898348,98.47876331757497,1088.58894073412,364.39
2024-09-12,Brass,Agip,4.3,6.2,39.97,1198.96,14.59,2.2,41.44,0.26,44.77502554808683,76.27539047798064,96.35851310848481,1042.8948777337998,204.8
2024-09-12,Qua Iboe,ExxonMobil,4.5,7.9,46.79,1403.77,17.08,2.58,48.52,0.3,45.04525603062357,70.42435816023271,96.83326801718277,1086.0333050117142,239.78
2024-09-12,Amenam,Total,4.7,6.8,25.35,760.57,9.25,1.4,26.29,0.16,24.61633521067178,63.32525504080662,98.98238579910178,1063.953415682554,129.91
2024-09-12,Okwori,Shell,5.1,6.3,31.31,939.31,11.43,1.73,32.47,0.2,49.28683860786271,65.01315312664872,96.40672494191566,1068.2159746573648,160.44
2024-09-12,Utorogu,Shell,5.6,5.8,27.87,836.06,10.17,1.54,28.9,0.18,47.99123586081167,49.29386681023548,96.25491352244555,1063.473863490405,142.81
2024-09-12,Obite,Shell,4.8,6.9,24.59,737.57,8.97,1.35,25.5,0.16,18.62364792989966,57.26722336752555,95.65383631695828,1026.7858974667863,125.99
2024-09-12,Alakiri,Shell,4.6,7.0,23.81,714.24,8.69,1.31,24.69,0.15,22.698593726051765,85.07409072213846,95.4127716550708,1021.6273731347583,122.0
2024-09-13,Escravos,Chevron,5.2,5.1,96.5,2895.04,35.22,5.32,100.07,0.63,16.3294149818946,94.57605197172458,97.49383283804471,1092.1464924840368,494.51
2024-09-13,Bonny,Shell,4.4,7.2,64.92,1947.75,23.7,3.58,67.33,0.42,20.380833258091894,87.99360701920958,95.05350206600892,1076.7122284646548,332.7
2024-09-13,Forcados,Shell,5.4,5.4,57.74,1732.18,21.07,3.18,59.88,0.37,25.80559312230664,25.49551063430552,98.27148165200468,1050.3154561268504,295.88
2024-09-13,Brass,Agip,4.3,6.2,37.33,1119.82,13.62,2.06,38.71,0.24,16.41229072247468,74.22678985702566,96.73702933967348,1052.6298600347504,191.28
2024-09-13,Qua Iboe,ExxonMobil,4.5,7.9,44.15,1324.38,16.11,2.43,45.78,0.29,21.25664468079688,40.136255029697686,97.32744429879185,1076.5485502261565,226.22
2024-09-13,Amenam,Total,4.7,6.8,25.11,753.3,9.17,1.38,26.04,0.16,9.321215896944054,86.14810110365153,98.42149104116652,1063.8402531743548,128.67
2024-09-13,Okwori,Shell,5.1,6.3,26.96,808.79,9.84,1.49,27.96,0.17,44.046790918345714,92.38172391933362,98.20984589632886,1044.851836388442,138.15
2024-09-13,Utorogu,Shell,5.6,5.8,27.71,831.32,10.11,1.53,28.74,0.18,26.32362276616583,56.28256303678729,95.32607034679796,1081.4632138236448,142.0
2024-09-13,Obite,Shell,4.8,6.9,18.53,555.85,6.76,1.02,19.21,0.12,6.192829276432439,91.01474426608091,98.98175030810349,1029.722562179533,94.95
2024-09-13,Alakiri,Shell,4.6,7.0,16.37,491.0,5.97,0.9,16.97,0.11,45.582518757960955,42.19193099621707,96.96911440102738,1037.5233800488143,83.87
2024-09-14,Escravos,Chevron,5.2,5.1,109.53,3286.05,39.98,6.04,113.59,0.71,45.33091291304033,48.677997843543785,95.86714628711297,1060.2059775862315,561.3
2024-09-14,Bonny,Shell,4.4,7.2,66.58,1997.52,24.3,3.67,69.05,0.43,47.52963823409336,88.3980949595538,96.74864409700557,1032.0742055593428,341.2
2024-09-14,Forcados,Shell,5.4,5.4,68.04,2041.16,24.83,3.75,70.56,0.44,13.74109118828753,91.62048245452272,95.75015846997879,1061.0104156978095,348.65
2024-09-14,Brass,Agip,4.3,6.2,47.47,1424.02,17.33,2.62,49.22,0.31,30.263011445206047,89.2065754959545,96.32181751665247,1088.5250069929486,243.24
2024-09-14,Qua Iboe,ExxonMobil,4.5,7.9,41.92,1257.58,15.3,2.31,43.47,0.27,18.182137191774345,93.73209496183208,95.18859583702911,1001.8720270774256,214.81
2024-09-14,Amenam,Total,4.7,6.8,37.14,1114.05,13.55,2.05,38.51,0.24,11.979317649382475,94.78558048736954,98.49535981189507,1024.2937027321775,190.29
2024-09-14,Okwori,Shell,5.1,6.3,34.36,1030.81,12.54,1.89,35.63,0.22,30.23340927742237,81.1921789721601,97.52313269457055,1009.4103569097991,176.08
2024-09-14,Utorogu,Shell,5.6,5.8,28.54,856.19,10.42,1.57,29.6,0.19,25.05993519536373,45.35341775667735,95.33464729708194,1009.9105078273936,146.25
2024-09-14,Obite,Shell,4.8,6.9,27.12,813.7,9.9,1.49,28.13,0.18,48.816672338231264,95.62682573330152,95.76253276902456,1085.5520107246934,138.99
2024-09-14,Alakiri,Shell,4.6,7.0,18.17,545.16,6.63,1.0,18.84,0.12,25.328416256331874,35.666654540628535,97.03414033721106,1064.783014481897,93.12
2024-09-15,Escravos,Chevron,5.2,5.1,84.57,2537.25,30.87,4.66,87.7,0.55,33.15696490006051,65.45207080802976,98.69799964582876,1064.859206054236,433.39
2024-09-15,Bonny,Shell,4.4,7.2,68.74,2062.3,25.09,3.79,71.29,0.45,26.905742949354668,61.84366039419538,97.22510881220127,1055.0149266127053,352.26
2024-09-15,Forcados,Shell,5.4,5.4,63.75,1912.6,23.27,3.51,66.11,0.41,32.58310864294472,30.005088999832125,95.02559679388077,1057.0174938160308,326.69
2024-09-15,Brass,Agip,4.3,6.2,50.09,1502.69,18.28,2.76,51.94,0.32,25.98263235622753,97.48881307998744,96.97720241835945,1085.3542995319608,256.68
2024-09-15,Qua Iboe,ExxonMobil,4.5,7.9,43.18,1295.44,15.76,2.38,44.78,0.28,20.9029955101297,12.542964857260785,97.08452494475696,1039.8737867848713,221.28
2024-09-15,Amenam,Total,4.7,6.8,33.93,1017.79,12.38,1.87,35.18,0.22,25.406108840930983,19.09824362618472,96.77074885730367,1097.1080429742772,173.85
2024-09-15,Okwori,Shell,5.1,6.3,28.99,869.83,10.58,1.6,30.07,0.19,42.866200301391615,56.80390117735847,95.00816590734685,1053.9472844815489,148.58
2024-09-15,Utorogu,Shell,5.6,5.8,32.94,988.11,12.02,1.81,34.16,0.21,39.07294114978357,13.444008777504063,95.71671279607644,1058.5168257918056,168.78
2024-09-15,Obite,Shell,4.8,6.9,21.28,638.55,7.77,1.17,22.07,0.14,15.210937526821443,38.62171608012527,95.1666222882929,1042.625284307698,109.07
2024-09-15,Alakiri,Shell,4.6,7.0,17.39,521.79,6.35,0.96,18.04,0.11,11.024980044318866,45.31674038408503,96.3691177835448,1086.0885452274822,89.13
2024-09-16,Escravos,Chevron,5.2,5.1,83.57,2507.13,30.5,4.6,86.66,0.54,23.38614405681252,63.9041577475622,98.6110754469683,1067.462102292531,428.25
2024-09-16,Bonny,Shell,4.4,7.2,84.38,2531.42,30.8,4.65,87.5,0.55,42.77536694487435,73.01390545468561,96.17963730465912,1089.5385713195817,432.4
2024-09-16,Forcados,Shell,5.4,5.4,68.47,2054.08,24.99,3.77,71.0,0.44,36.69964477429093,10.606265307544376,96.29364678608451,1077.6700850661714,350.86
2024-09-16,Brass,Agip,4.3,6.2,55.54,1666.17,20.27,3.06,57.59,0.36,37.90424927525133,54.78245859155653,95.75839031963125,1011.0801420649636,284.6
2024-09-16,Qua Iboe,ExxonMobil,4.5,7.9,57.68,1730.53,21.05,3.18,59.82,0.37,16.037476260767807,74.95863977987669,98.02346784522685,1040.8188007367285,295.59
2024-09-16,Amenam,Total,4.7,6.8,26.8,804.12,9.78,1.48,27.8,0.17,41.57255548651116,89.37720398029128,97.60086615090238,1068.457610189547,137.35
2024-09-16,Okwori,Shell,5.1,6.3,25.39,761.81,9.27,1.4,26.33,0.16,38.61575871404094,57.74533721078506,97.3478802135818,1081.038758308284,130.13
2024-09-16,Utorogu,Shell,5.6,5.8,29.87,896.23,10.9,1.65,30.98,0.19,48.83079620043006,31.75853974916075,96.35971662983687,1066.7605039417735,153.09
2024-09-16,Obite,Shell,4.8,6.9,21.33,640.0,7.79,1.18,22.12,0.14,36.10990996932946,40.427234625760974,95.2289100544417,1055.9990681577988,109.32
2024-09-16,Alakiri,Shell,4.6,7.0,22.8,683.95,8.32,1.26,23.64,0.15,32.94904303762958,78.87256064062292,95.79730545236873,1073.3956456692226,116.83
2024-09-17,Escravos,Chevron,5.2,5.1,76.61,2298.24,27.96,4.22,79.44,0.5,7.281802904083254,79.43325287712513,98.53972334608922,1082.9040675328447,392.57
2024-09-17,Bonny,Shell,4.4,7.2,74.97,2248.99,27.36,4.13,77.74,0.49,28.328573116699403,44.13135784952383,97.32925496148108,1030.4933179180653,384.15
2024-09-17,Forcados,Shell,5.4,5.4,54.41,1632.34,19.86,3.0,56.42,0.35,12.625640690478523,30.54641112811756,98.54582439618301,1040.4711578283773,278.82
2024-09-17,Brass,Agip,4.3,6.2,37.15,1114.42,13.56,2.05,38.52,0.24,49.82464168755123,76.25774984079038,97.01536013814184,1012.7357667772443,190.36
2024-09-17,Qua Iboe,ExxonMobil,4.5,7.9,50.38,1511.49,18.39,2.78,52.25,0.33,46.34450849712639,54.278541442786334,97.19239378599336,1056.770570028125,258.18
2024-09-17,Amenam,Total,4.7,6.8,37.61,1128.33,13.73,2.07,39.0,0.24,43.72470274905017,48.82123031954074,97.96336997155626,1048.3112163499918,192.73
2024-09-17,Okwori,Shell,5.1,6.3,32.4,971.92,11.83,1.79,33.6,0.21,23.659141716045,57.28098378679911,97.4171847876815,1037.030572187893,166.02
2024-09-17,Utorogu,Shell,5.6,5.8,32.59,977.6,11.89,1.8,33.79,0.21,25.318927206755035,76.14316747867645,95.02670337981397,1059.3553379378718,166.98
2024-09-17,Obite,Shell,4.8,6.9,24.43,733.04,8.92,1.35,25.34,0.16,32.159100199283486,82.21967215718747,95.18428403424966,1014.8833156960151,125.21
2024-09-17,Alakiri,Shell,4.6,7.0,15.8,473.88,5.77,0.87,16.38,0.1,48.994430089256625,43.61057775882857,97.30718668992378,1099.0103204306777,80.94
2024-09-18,Escravos,Chevron,5.2,5.1,93.21,2796.42,34.02,5.14,96.66,0.6,41.22723841447075,59.6747182750943,98.98143401686691,1075.506705305458,477.66
2024-09-18,Bonny,Shell,4.4,7.2,94.89,2846.79,34.64,5.23,98.4,0.62,13.196384670966387,77.32623732060165,96.99240024727625,1012.9771320649736,486.26
2024-09-18,Forcados,Shell,5.4,5.4,63.72,1911.66,23.26,3.51,66.08,0.41,39.29056174055433,42.5118425082135,98.23574101474478,1068.2277431332718,326.53
2024-09-18,Brass,Agip,4.3,6.2,52.88,1586.26,19.3,2.91,54.83,0.34,34.029573879002754,87.74885992701607,95.91126955938829,1078.3214660719552,270.95
2024-09-18,Qua Iboe,ExxonMobil,4.5,7.9,47.62,1428.6,17.38,2.62,49.38,0.31,28.198517673733942,69.95368898187219,96.47853194504923,1082.5868158401263,244.02
2024-09-18,Amenam,Total,4.7,6.8,26.7,800.97,9.75,1.47,27.69,0.17,9.044905964014681,95.46263080475227,96.86515370434952,1047.7493168791068,136.82
2024-09-18,Okwori,Shell,5.1,6.3,29.57,887.1,10.79,1.63,30.66,0.19,15.579241590781885,95.64805312792336,96.05381564608805,1092.5447329820477,151.53
2024-09-18,Utorogu,Shell,5.6,5.8,27.89,836.67,10.18,1.54,28.92,0.18,41.17194387621162,54.51588719429775,96.06760976210438,1043.5132413626034,142.91
2024-09-18,Obite,Shell,4.8,6.9,23.13,694.04,8.44,1.27,23.99,0.15,23.917713994313814,20.810431910519036,98.76063379097562,1063.9982639885498,118.55
2024-09-18,Alakiri,Shell,4.6,7.0,18.12,543.74,6.62,1.0,18.8,0.12,16.986638057548817,63.66386131725182,98.65767336133402,1076.527287421753,92.88
2024-09-19,Escravos,Chevron,5.2,5.1,77.93,2337.96,28.45,4.29,80.82,0.51,36.84524013724145,28.181715393471155,95.40217043060152,1014.802409115452,399.35
2024-09-19,Bonny,Shell,4.4,7.2,93.51,2805.44,34.13,5.15,96.97,0.61,43.60731949275909,32.16134396615307,97.23295262691668,1048.7571258965722,479.2
2024-09-19,Forcados,Shell,5.4,5.4,72.51,2175.39,26.47,4.0,75.2,0.47,29.205190928087507,62.29788303569899,96.48540448643328,1003.3937351644116,371.58
2024-09-19,Brass,Agip,4.3,6.2,47.16,1414.67,17.21,2.6,48.9,0.31,6.838242166167625,53.76551923769887,97.04457348411877,1013.4463365266183,241.64
2024-09-19,Qua Iboe,ExxonMobil,4.5,7.9,45.16,1354.87,16.48,2.49,46.83,0.29,13.56721910729835,38.09085803277863,96.19069027633749,1065.7577896193686,231.43
2024-09-19,Amenam,Total,4.7,6.8,35.46,1063.73,12.94,1.95,36.77,0.23,23.125178050005285,80.20639271186518,96.5096971031071,1024.0044706827944,181.7
2024-09-19,Okwori,Shell,5.1,6.3,37.19,1115.85,13.58,2.05,38.57,0.24,22.57299264059618,91.50672728721594,98.75763133763579,1045.1428604852406,190.6
2024-09-19,Utorogu,Shell,5.6,5.8,21.8,654.02,7.96,1.2,22.61,0.14,32.406503455511896,86.68184584818123,98.50095191787486,1090.1147986039787,111.71
2024-09-19,Obite,Shell,4.8,6.9,28.05,841.39,10.24,1.55,29.08,0.18,42.87396505640714,85.61676352369093,96.30987251637619,1039.3700369548008,143.72
2024-09-19,Alakiri,Shell,4.6,7.0,18.07,542.15,6.6,1.0,18.74,0.12,19.942778469502564,91.66616480105388,98.88432202898828,1015.0481566876812,92.61
2024-09-20,Escravos,Chevron,5.2,5.1,101.49,3044.73,37.04,5.59,105.25,0.66,14.30020149795494,85.60391927080057,96.18592996161786,1041.033415095119,520.07
2024-09-20,Bonny,Shell,4.4,7.2,85.65,2569.46,31.26,4.72,88.82,0.56,25.183879503772186,55.514313315524774,98.60377626264196,1057.3781292544793,438.89
2024-09-20,Forcados,Shell,5.4,5.4,74.63,2238.91,27.24,4.11,77.39,0.48,27.214344843724046,12.044263683290064,98.95513468852236,1023.3283792658854,382.43
2024-09-20,Brass,Agip,4.3,6.2,54.88,1646.44,20.03,3.02,56.91,0.36,12.434118920624813,47.78827263579438,96.29602553881132,1095.1810664141724,281.23
2024-09-20,Qua Iboe,ExxonMobil,4.5,7.9,54.65,1639.56,19.95,3.01,56.67,0.35,29.304964632834285,70.29382685322291,97.31732532303144,1091.6698680275833,280.06
2024-09-20,Amenam,Total,4.7,6.8,26.19,785.72,9.56,1.44,27.16,0.17,32.536968780156585,77.07862542225827,98.23787695392608,1021.1127903560312,134.21
2024-09-20,Okwori,Shell,5.1,6.3,29.09,872.56,10.62,1.6,30.16,0.19,20.18900839995502,69.37014437585813,95.60324480273259,1080.0995169760795,149.04
2024-09-20,Utorogu,Shell,5.6,5.8,34.81,1044.29,12.71,1.92,36.1,0.23,28.355556543922344,31.536638646355918,95.56403585898364,1024.573364049213,178.38
2024-09-20,Obite,Shell,4.8,6.9,25.18,755.53,9.19,1.39,26.12,0.16,26.48319184251301,52.685778626500884,98.17378502976062,1083.1347707853329,129.05
2024-09-20,Alakiri,Shell,4.6,7.0,16.83,505.0,6.14,0.93,17.46,0.11,22.47919406647165,31.67347837826458,98.98406633972733,1012.2527710177524,86.26
2024-09-21,Escravos,Chevron,5.2,5.1,88.03,2640.88,32.13,4.85,91.29,0.57,26.403433221092985,93.32270547642308,95.96605622796676,1040.7418138265857,451.09
2024-09-21,Bonny,Shell,4.4,7.2,62.52,1875.51,22.82,3.44,64.83,0.41,5.022317553175859,38.519301665415924,97.86045378102759,1072.414774195713,320.36
2024-09-21,Forcados,Shell,5.4,5.4,59.79,1793.63,21.82,3.29,62.0,0.39,10.894950723209192,31.786229188727056,95.06582524824923,1021.7020027121839,306.37
2024-09-21,Brass,Agip,4.3,6.2,46.1,1382.92,16.83,2.54,47.8,0.3,43.98280890050699,15.398260312587357,98.10346436745834,1044.6291772680627,236.22
2024-09-21,Qua Iboe,ExxonMobil,4.5,7.9,52.86,1585.75,19.29,2.91,54.81,0.34,24.268771443132174,71.2302512288873,95.90850741778715,1048.6769321827958,270.86
2024-09-21,Amenam,Total,4.7,6.8,35.18,1055.29,12.84,1.94,36.48,0.23,9.17288007769486,64.32522670313335,98.85431805982144,1042.9211357485087,180.26
2024-09-21,Okwori,Shell,5.1,6.3,36.16,1084.94,13.2,1.99,37.5,0.23,15.559407951523196,53.65605237800087,96.76755405796709,1025.237348799432,185.32
2024-09-21,Utorogu,Shell,5.6,5.8,26.27,788.01,9.59,1.45,27.24,0.17,43.668077724237435,37.673400984275574,98.7006069150322,1001.3493455568657,134.6
2024-09-21,Obite,Shell,4.8,6.9,19.68,590.46,7.18,1.08,20.41,0.13,39.545405545229606,21.20969795304319,97.29631307530097,1077.7884107138786,100.86
2024-09-21,Alakiri,Shell,4.6,7.0,19.31,579.37,7.05,1.06,20.03,0.13,42.684992670768885,28.560015487109943,95.37771636945229,1076.7533858468264,98.96
2024-09-22,Escravos,Chevron,5.2,5.1,74.96,2248.82,27.36,4.13,77.73,0.49,23.917204172746793,49.09600347258319,98.21773476496041,1004.6696131164838,384.12
2024-09-22,Bonny,Shell,4.4,7.2,85.46,2563.74,31.19,4.71,88.62,0.55,45.01958235085887,61.94426356176392,95.64038853636153,1004.6488539133394,437.92
2024-09-22,Forcados,Shell,5.4,5.4,64.18,1925.51,23.43,3.54,66.56,0.42,6.903740310738699,32.34217356879489,98.0831454987595,1023.0426010733909,328.9
2024-09-22,Brass,Agip,4.3,6.2,46.04,1381.12,16.8,2.54,47.74,0.3,24.3691832027398,79.4213195756611,96.08090227774711,1095.8066541752241,235.91
2024-09-22,Qua Iboe,ExxonMobil,4.5,7.9,43.39,1301.75,15.84,2.39,45.0,0.28,8.338413150894722,86.06080454250576,95.54600353510529,1058.6467137327706,222.35
2024-09-22,Amenam,Total,4.7,6.8,30.47,914.2,11.12,1.68,31.6,0.2,7.1519395036038365,89.32138237546866,97.85683452340656,1034.5672931867068,156.16
2024-09-22,Okwori,Shell,5.1,6.3,32.19,965.84,11.75,1.77,33.39,0.21,32.80122593860221,67.57622992376221,95.6197132451682,1079.318037876844,164.98
2024-09-22,Utorogu,Shell,5.6,5.8,28.49,854.57,10.4,1.57,29.54,0.18,46.782570256332434,19.294456183193585,96.4241580335538,1053.0968852332196,145.97
2024-09-22,Obite,Shell,4.8,6.9,20.18,605.32,7.36,1.11,20.92,0.13,7.213502392804502,71.32063275558755,96.98556892943725,1003.126607453114,103.4
2024-09-22,Alakiri,Shell,4.6,7.0,18.39,551.84,6.71,1.01,19.08,0.12,20.415696578694195,11.643205858296291,96.15086579126283,1008.1150623198861,94.26
2024-09-23,Escravos,Chevron,5.2,5.1,72.38,2171.37,26.42,3.99,75.06,0.47,22.391263202974162,92.3027554755966,95.51318566588135,1070.0408520881647,370.89
2024-09-23,Bonny,Shell,4.4,7.2,69.25,2077.4,25.28,3.82,71.81,0.45,24.383958784010016,53.561983290909524,98.05043097022968,1001.8455077523558,354.84
2024-09-23,Forcados,Shell,5.4,5.4,59.15,1774.35,21.59,3.26,61.33,0.38,9.263455691951958,10.961670125305497,97.87605677116548,1088.2731751148863,303.08
2024-09-23,Brass,Agip,4.3,6.2,44.31,1329.24,16.17,2.44,45.95,0.29,49.781424161635286,24.781568999539587,96.10665168551401,1081.8057807274238,227.05
2024-09-23,Qua Iboe,ExxonMobil,4.5,7.9,40.93,1227.88,14.94,2.26,42.44,0.27,26.511135154482282,74.864893641619,97.11586882044008,1051.6166665948258,209.74
2024-09-23,Amenam,Total,4.7,6.8,35.22,1056.57,12.85,1.94,36.52,0.23,49.37694360414126,72.8184332639491,98.22741271677957,1042.2538239583841,180.48
2024-09-23,Okwori,Shell,5.1,6.3,37.93,1137.95,13.85,2.09,39.34,0.25,20.575762236620324,94.54001121816697,96.50826738380543,1036.56060699531,194.37
2024-09-23,Utorogu,Shell,5.6,5.8,29.73,892.02,10.85,1.64,30.83,0.19,19.855034018158563,84.6553950421028,95.65188762445544,1017.2583448636286,152.37
2024-09-23,Obite,Shell,4.8,6.9,23.17,695.19,8.46,1.28,24.03,0.15,26.796709481960132,11.12264890936438,96.10690963297381,1094.7541841950988,118.75
2024-09-23,Alakiri,Shell,4.6,7.0,22.19,665.74,8.1,1.22,23.01,0.14,41.19500497761239,49.94877072165831,98.26738320420067,1028.0099791504356,113.72
2024-09-24,Escravos,Chevron,5.2,5.1,97.39,2921.71,35.55,5.37,100.99,0.63,19.70718340366266,89.62462241226916,98.50899170647583,1015.4042832932813,499.06
2024-09-24,Bonny,Shell,4.4,7.2,66.33,1989.83,24.21,3.65,68.78,0.43,17.961212791354022,57.14573702388274,98.71230631226558,1039.6581699716683,339.89
2024-09-24,Forcados,Shell,5.4,5.4,76.28,2288.54,27.84,4.2,79.11,0.49,31.506241735034756,96.82898533448234,97.40635074586228,1038.6901118163905,390.91
2024-09-24,Brass,Agip,4.3,6.2,47.95,1438.42,17.5,2.64,49.72,0.31,9.72739008230429,46.41828398134995,97.10540912865176,1077.9260171545855,245.7
2024-09-24,Qua Iboe,ExxonMobil,4.5,7.9,41.8,1254.1,15.26,2.3,43.35,0.27,17.159423129911275,74.38533124126569,98.08939536177422,1085.9630085831293,214.21
2024-09-24,Amenam,Total,4.7,6.8,39.57,1187.18,14.44,2.18,41.04,0.26,33.49344636070768,75.29062180490709,97.80847902016376,1051.7877106159071,202.78
2024-09-24,Okwori,Shell,5.1,6.3,35.52,1065.51,12.96,1.96,36.83,0.23,41.89838265314829,76.94197542115978,96.9592705967376,1051.4139138579378,182.0
2024-09-24,Utorogu,Shell,5.6,5.8,29.32,879.66,10.7,1.62,30.41,0.19,30.022428052064726,90.99404049337518,96.24417695911697,1068.941048957683,150.26
2024-09-24,Obite,Shell,4.8,6.9,19.04,571.33,6.95,1.05,19.75,0.12,44.825173181297096,91.29883713162145,97.27504149760836,1059.6960420221387,97.59
2024-09-24,Alakiri,Shell,4.6,7.0,19.57,587.22,7.14,1.08,20.3,0.13,44.40761620938618,23.91174507138855,97.00220969249783,1087.6114683695782,100.3
2024-09-25,Escravos,Chevron,5.2,5.1,73.68,2210.54,26.89,4.06,76.41,0.48,28.078478240953043,65.57132655623104,97.8285754405282,1018.4957748366378,377.59
2024-09-25,Bonny,Shell,4.4,7.2,78.36,2350.77,28.6,4.32,81.26,0.51,19.23777937955304,15.659527865753331,95.49598896076375,1079.897076443621,401.54
2024-09-25,Forcados,Shell,5.4,5.4,64.74,1942.15,23.63,3.57,67.13,0.42,41.792115351103526,81.40365089425963,98.92486830689127,1025.9266379628864,331.74
2024-09-25,Brass,Agip,4.3,6.2,39.28,1178.3,14.34,2.16,40.73,0.25,48.349388031841066,28.199589317688858,97.17558093314854,1040.960653422157,201.27
2024-09-25,Qua Iboe,ExxonMobil,4.5,7.9,52.85,1585.49,19.29,2.91,54.8,0.34,49.48212536719814,80.13772084623072,98.09188631461109,1036.6922142048038,270.82
2024-09-25,Amenam,Total,4.7,6.8,35.84,1075.22,13.08,1.97,37.17,0.23,43.57771232244437,80.39714124413244,97.68057491558932,1024.115378634704,183.66
2024-09-25,Okwori,Shell,5.1,6.3,34.34,1030.32,12.54,1.89,35.61,0.22,33.07865266028876,84.86199220475646,97.13457092425523,1084.2892521305316,175.99
2024-09-25,Utorogu,Shell,5.6,5.8,30.05,901.65,10.97,1.66,31.17,0.19,26.277407553081904,69.98388692236165,95.22941905893445,1043.7820798965665,154.01
2024-09-25,Obite,Shell,4.8,6.9,20.17,604.96,7.36,1.11,20.91,0.13,29.359148496671153,58.6600344949853,98.197480100745,1047.5052858660997,103.33
2024-09-25,Alakiri,Shell,4.6,7.0,23.35,700.58,8.52,1.29,24.22,0.15,25.656018000223757,79.33570294607524,97.62841299274089,1016.680439204558,119.67
2024-09-26,Escravos,Chevron,5.2,5.1,88.57,2657.22,32.33,4.88,91.85,0.57,11.719512505944591,19.41195396746418,95.3800979407921,1014.6351514273201,453.88
2024-09-26,Bonny,Shell,4.4,7.2,89.96,2698.68,32.83,4.96,93.28,0.58,35.3972329229605,90.62977574840143,97.79121042492399,1060.887912839872,460.97
2024-09-26,Forcados,Shell,5.4,5.4,72.01,2160.34,26.28,3.97,74.68,0.47,32.03763967052208,19.688249422354858,95.28077041793176,1016.4884681297335,369.01
2024-09-26,Brass,Agip,4.3,6.2,49.67,1490.02,18.13,2.74,51.5,0.32,29.59562296628971,44.70400521083576,98.29167708071645,1074.2165668625441,254.51
2024-09-26,Qua Iboe,ExxonMobil,4.5,7.9,40.43,1212.94,14.76,2.23,41.93,0.26,29.557754882441273,27.21607075365318,95.56457673385414,1000.9529853059582,207.18
2024-09-26,Amenam,Total,4.7,6.8,37.64,1129.32,13.74,2.07,39.04,0.24,24.009800629265442,66.42407482044712,95.98493098840166,1081.3958427779328,192.9
2024-09-26,Okwori,Shell,5.1,6.3,33.96,1018.87,12.4,1.87,35.22,0.22,11.915468745979833,75.03483410325529,95.21189202505275,1032.0945723404297,174.03
2024-09-26,Utorogu,Shell,5.6,5.8,26.39,791.75,9.63,1.45,27.37,0.17,30.165093545059317,40.68449750545556,95.54114085562739,1028.5465680402135,135.24
2024-09-26,Obite,Shell,4.8,6.9,24.31,729.29,8.87,1.34,25.21,0.16,26.162165830660243,72.13750551029162,97.4453569595475,1076.4073730704613,124.57
2024-09-26,Alakiri,Shell,4.6,7.0,21.65,649.37,7.9,1.19,22.45,0.14,28.385812101341543,33.82421194934346,98.72812129909042,1090.1925580365819,110.92
2024-09-27,Escravos,Chevron,5.2,5.1,99.72,2991.55,36.4,5.49,103.41,0.65,39.75399765765836,93.47673713177899,98.63923664555122,1090.5056682123459,510.99
2024-09-27,Bonny,Shell,4.4,7.2,79.96,2398.84,29.19,4.41,82.92,0.52,31.349990031988526,35.54398527778487,98.20319938062134,1017.2167291295,409.75
2024-09-27,Forcados,Shell,5.4,5.4,55.89,1676.73,20.4,3.08,57.96,0.36,31.743104713660642,62.91763237385721,97.19717730093257,1014.5297328888698,286.4
2024-09-27,Brass,Agip,4.3,6.2,48.4,1451.93,17.67,2.67,50.19,0.31,47.220417215716594,53.24164868792278,96.04960854629095,1099.2673865038644,248.01
2024-09-27,Qua Iboe,ExxonMobil,4.5,7.9,46.37,1391.15,16.93,2.56,48.09,0.3,18.260484456480555,91.8920247985492,95.47575384210086,1031.629015908237,237.63
