date,state,petrol_price_naira_per_liter,diesel_price_naira_per_liter,kerosene_price_naira_per_liter,lpg_price_naira_per_kg,fuel_scarcity_factor,black_market_premium_percent,supply_disruption_days,nearest_depot_distance_km,local_consumption_million_liters
2021-12-01,Delta,231.62,240.6,204.51,144.36,1.21,9.0,2,15,34.862592079611744
2021-12-01,Ebonyi,286.53,297.64,253.0,178.59,1.14,18.0,1,100,33.71199726191705
2021-12-01,Edo,282.29,293.24,249.25,175.94,1.17,12.0,1,40,30.353945560863725
2021-12-01,Ekiti,262.76,272.95,232.01,163.77,1.15,18.0,0,85,11.452039126522958
2021-12-01,Enugu,282.34,293.28,249.29,175.97,1.15,10.5,1,65,13.489210418538406
2021-12-01,FCT,248.78,258.43,219.67,155.06,1.08,7.5,0,25,46.165352153044346
2021-12-01,Gombe,265.27,275.56,234.22,165.33,1.2,21.0,4,200,17.554970830562166
2021-12-01,Imo,269.81,280.27,238.23,168.16,1.14,12.0,0,55,42.950339534447856
2021-12-01,Jigawa,279.84,290.69,247.09,174.42,1.24,22.5,1,150,39.3826059641001
2021-12-01,Kaduna,254.31,264.17,224.54,158.5,1.22,10.5,0,20,25.099448167318403
2021-12-01,Kano,275.54,286.22,243.29,171.73,1.16,12.0,1,30,32.35257173331365
2021-12-01,Katsina,283.72,294.73,250.52,176.84,1.16,18.0,2,140,26.613774663702703
2021-12-01,Kebbi,299.03,310.62,264.03,186.37,1.19,27.0,3,200,24.929896800224604
2021-12-01,Kogi,273.0,283.58,241.05,170.15,1.14,15.0,1,100,10.11302352532791
2021-12-01,Kwara,268.47,278.88,237.05,167.33,1.19,12.0,2,95,39.05206659092441
2021-12-01,Lagos,238.63,247.88,210.7,148.73,1.13,4.5,0,5,37.82255166965377
2021-12-01,Nasarawa,271.41,281.93,239.64,169.16,1.18,12.0,0,90,30.116634556342614
2021-12-01,Niger,278.26,289.05,245.69,173.43,1.16,22.5,1,120,7.707932787916456
2021-12-01,Ogun,268.06,278.45,236.68,167.07,1.23,7.5,0,35,11.86538581846607
2021-12-01,Ondo,281.59,292.51,248.63,175.51,1.18,15.0,3,70,16.676864125813182
2021-12-01,Osun,269.67,280.13,238.11,168.08,1.17,12.0,1,75,40.20186523273597
2021-12-01,Oyo,271.49,282.01,239.71,169.21,1.21,9.0,0,50,9.455067029097407
2021-12-01,Plateau,281.27,292.18,248.35,175.31,1.15,15.0,3,130,35.55208013421387
2021-12-01,Rivers,247.0,256.58,218.09,153.95,1.1,6.0,2,10,42.61149589339172
2021-12-01,Sokoto,290.72,301.99,256.69,181.2,1.23,30.0,5,180,43.377896234436434
2021-12-01,Taraba,296.17,307.66,261.51,184.6,1.21,42.0,5,220,45.02434850091338
2021-12-01,Yobe,326.54,339.2,288.32,203.52,1.35,52.5,5,280,10.19341249365521
2021-12-01,Zamfara,297.9,309.46,263.04,185.67,1.33,45.0,14,160,14.17630096299767
2022-01-01,Abia,257.75,308.3,262.06,184.98,1.2,13.5,0,60,19.347243006877836
2022-01-01,Adamawa,282.27,337.63,286.98,202.58,1.25,37.5,7,250,34.0620314983923
2022-01-01,Akwa Ibom,267.03,319.41,271.5,191.65,1.23,12.0,3,80,27.02876544393474
2022-01-01,Anambra,245.98,294.23,250.09,176.54,1.22,9.0,2,45,7.647878087756886
2022-01-01,Bauchi,255.17,305.21,259.43,183.13,1.21,18.0,3,180,10.153020884546812
2022-01-01,Bayelsa,270.02,322.98,274.53,193.79,1.21,22.5,3,90,44.517456285890255
2022-01-01,Benue,275.15,329.11,279.75,197.47,1.18,18.0,1,110,5.378836746880841
2022-01-01,Borno,337.07,403.19,342.71,241.91,1.38,60.0,7,300,46.528506048001304
2022-01-01,Cross River,261.38,312.64,265.75,187.59,1.24,15.0,3,120,24.14342668047467
2022-01-01,Delta,242.55,290.13,246.61,174.08,1.21,9.0,2,15,43.69118988319085
2022-01-01,Ebonyi,271.32,324.53,275.85,194.72,1.2,18.0,3,100,35.28907689706883
2022-01-01,Edo,263.33,314.98,267.73,188.99,1.19,12.0,0,40,13.140654941689466
2022-01-01,Ekiti,259.45,310.34,263.79,186.21,1.14,18.0,0,85,21.383099433897545
2022-01-01,Enugu,266.83,319.16,271.29,191.5,1.17,10.5,0,65,41.03168693300683
2022-01-01,FCT,233.56,279.37,237.47,167.62,1.07,7.5,0,25,20.845895701112802
2022-01-01,Gombe,268.04,320.62,272.52,192.37,1.23,21.0,2,200,10.425900431765694
2022-01-01,Imo,267.61,320.1,272.08,192.06,1.21,12.0,1,55,49.45295575910811
2022-01-01,Jigawa,258.85,309.63,263.18,185.78,1.19,22.5,2,150,13.027726356139759
2022-01-01,Kaduna,250.01,299.05,254.19,179.43,1.23,10.5,0,20,7.630603901318965
2022-01-01,Kano,248.04,296.7,252.19,178.02,1.19,12.0,0,30,12.29812648949914
2022-01-01,Katsina,269.44,322.29,273.94,193.37,1.22,18.0,1,140,41.336923839850826
2022-01-01,Kebbi,277.99,332.51,282.64,199.51,1.21,27.0,2,200,15.511252241927945
2022-01-01,Kogi,270.03,323.0,274.55,193.8,1.23,15.0,2,100,28.39695483803879
2022-01-01,Kwara,260.11,311.13,264.46,186.68,1.22,12.0,0,95,23.285238744951503
2022-01-01,Lagos,234.23,280.18,238.15,168.11,1.12,4.5,0,5,10.781274793913257
2022-01-01,Nasarawa,275.97,330.09,280.58,198.06,1.14,12.0,0,90,41.293697932529774
2022-01-01,Niger,273.11,326.67,277.67,196.0,1.21,22.5,5,120,5.197696170866646
2022-01-01,Ogun,244.66,292.65,248.75,175.59,1.22,7.5,0,35,6.510959747429605
2022-01-01,Ondo,269.02,321.78,273.51,193.07,1.14,15.0,3,70,29.079993604326237
2022-01-01,Osun,267.16,319.56,271.62,191.73,1.17,12.0,0,75,17.88560021347736
2022-01-01,Oyo,254.17,304.03,258.42,182.42,1.15,9.0,1,50,13.69818517973389
2022-01-01,Plateau,255.28,305.35,259.55,183.21,1.15,15.0,1,130,15.885263864578704
2022-01-01,Rivers,223.41,267.22,227.14,160.33,1.09,6.0,1,10,7.51011921945409
2022-01-01,Sokoto,303.5,363.02,308.57,217.81,1.2,30.0,2,180,41.17857192463168
2022-01-01,Taraba,289.86,346.72,294.71,208.03,1.25,42.0,2,220,6.684718131224847
2022-01-01,Yobe,330.17,394.93,335.69,236.96,1.27,52.5,10,280,34.56696988943075
2022-01-01,Zamfara,302.53,361.87,307.59,217.12,1.31,45.0,9,160,15.828558746104303
2022-02-01,Abia,231.25,346.34,294.39,207.8,1.07,9.0,1,60,6.982420101496389
2022-02-01,Adamawa,252.86,378.71,321.9,227.23,1.1,25.0,7,250,22.34459728774304
2022-02-01,Akwa Ibom,237.27,355.36,302.06,213.22,1.13,8.0,1,80,20.370813644088003
2022-02-01,Anambra,219.74,329.1,279.74,197.46,1.09,6.0,0,45,35.92435756560624
2022-02-01,Bauchi,247.25,370.31,314.77,222.19,1.1,12.0,1,180,38.05302160532922
2022-02-01,Bayelsa,237.05,355.02,301.77,213.01,1.06,15.0,4,90,6.265387063904242
2022-02-01,Benue,242.14,362.65,308.26,217.59,1.06,12.0,3,110,28.98149820309434
2022-02-01,Borno,298.81,447.53,380.4,268.52,1.26,40.0,6,300,43.97789745323968
2022-02-01,Cross River,228.79,342.67,291.27,205.6,1.11,10.0,2,120,12.52125939778275
2022-02-01,Delta,199.63,298.98,254.13,179.39,1.12,6.0,3,15,28.73997839487645
2022-02-01,Ebonyi,225.17,337.24,286.65,202.34,1.03,12.0,2,100,31.4705481979297
2022-02-01,Edo,244.98,366.91,311.87,220.15,1.11,8.0,1,40,15.759096219910825
2022-02-01,Ekiti,243.38,364.51,309.84,218.71,1.07,12.0,4,85,11.713264364920857
2022-02-01,Enugu,225.62,337.91,287.22,202.74,1.12,7.0,1,65,26.934435225685615
2022-02-01,FCT,220.9,330.84,281.21,198.5,0.98,5.0,0,25,5.651418059137047
2022-02-01,Gombe,248.54,372.24,316.41,223.34,1.1,14.0,5,200,17.038837973636166
2022-02-01,Imo,230.32,344.95,293.21,206.97,1.05,8.0,2,55,49.413688562730265
2022-02-01,Jigawa,231.16,346.21,294.28,207.73,1.07,15.0,1,150,12.287254852362215
2022-02-01,Kaduna,205.97,308.49,262.21,185.09,1.05,7.0,0,20,47.658978524467706
2022-02-01,Kano,220.26,329.89,280.4,197.93,1.05,8.0,3,30,19.036501957072637
2022-02-01,Katsina,238.82,357.69,304.03,214.61,1.09,12.0,3,140,32.19665871460525
2022-02-01,Kebbi,249.58,373.8,317.73,224.28,1.05,18.0,2,200,46.98099886176401
2022-02-01,Kogi,234.06,350.55,297.97,210.33,1.12,10.0,1,100,9.76449528615353
2022-02-01,Kwara,223.82,335.22,284.94,201.13,1.06,8.0,1,95,25.42278503554628
2022-02-01,Lagos,195.47,292.75,248.84,175.65,1.02,3.0,0,5,32.69238473282674
2022-02-01,Nasarawa,235.75,353.08,300.12,211.85,1.08,8.0,0,90,31.935855516800885
2022-02-01,Niger,246.8,369.63,314.18,221.78,1.13,15.0,2,120,11.199203722218972
2022-02-01,Ogun,227.44,340.64,289.55,204.39,1.06,5.0,0,35,39.24178422729355
2022-02-01,Ondo,232.72,348.55,296.27,209.13,1.04,10.0,1,70,21.4507305512269
2022-02-01,Osun,239.63,358.89,305.06,215.34,1.12,8.0,0,75,9.322468961566805
2022-02-01,Oyo,230.91,345.83,293.95,207.5,1.05,6.0,1,50,33.0788877246401
2022-02-01,Plateau,239.24,358.31,304.56,214.99,1.11,10.0,3,130,47.29398013502833
2022-02-01,Rivers,198.76,297.68,253.03,178.61,1.0,4.0,2,10,10.126967661730529
2022-02-01,Sokoto,249.47,373.63,317.59,224.18,1.13,20.0,3,180,30.062660896456254
2022-02-01,Taraba,254.08,380.54,323.46,228.32,1.14,28.0,3,220,46.71576432422034
2022-02-01,Yobe,289.61,433.75,368.69,260.25,1.18,35.0,6,280,17.661297061131144
2022-02-01,Zamfara,259.31,388.36,330.11,233.02,1.12,30.0,4,160,22.970929788698164
2022-03-01,Abia,198.77,374.69,318.49,224.82,1.06,9.0,2,60,9.298547842215008
2022-03-01,Adamawa,217.5,410.0,348.5,246.0,1.08,25.0,7,250,30.095946429946927
2022-03-01,Akwa Ibom,196.86,371.11,315.44,222.66,1.03,8.0,0,80,9.96499063260907
2022-03-01,Anambra,199.66,376.38,319.92,225.83,1.09,6.0,0,45,15.938525150472037
2022-03-01,Bauchi,196.03,369.54,314.11,221.72,1.04,12.0,3,180,40.7800088779368
2022-03-01,Bayelsa,202.13,381.04,323.89,228.62,1.06,15.0,4,90,29.586171182080367
2022-03-01,Benue,211.19,398.11,338.4,238.87,1.08,12.0,2,110,48.805741013922145
2022-03-01,Borno,243.57,459.15,390.27,275.49,1.2,40.0,6,300,6.816481029438712
2022-03-01,Cross River,203.7,384.0,326.4,230.4,1.06,10.0,0,120,13.675355265955156
2022-03-01,Delta,187.79,354.0,300.9,212.4,1.07,6.0,0,15,12.28856655202717
2022-03-01,Ebonyi,206.23,388.77,330.45,233.26,1.08,12.0,1,100,14.097507113754514
2022-03-01,Edo,209.42,394.78,335.57,236.87,1.11,8.0,0,40,14.686067109083037
2022-03-01,Ekiti,195.42,368.39,313.13,221.04,1.04,12.0,2,85,48.44749452467588
2022-03-01,Enugu,203.9,384.37,326.71,230.62,1.1,7.0,5,65,13.225034189232266
2022-03-01,FCT,184.48,347.76,295.6,208.66,1.05,5.0,0,25,16.119113175590126
2022-03-01,Gombe,202.24,381.25,324.06,228.75,1.09,14.0,3,200,25.44512275932029
2022-03-01,Imo,203.72,384.03,326.43,230.42,1.04,8.0,0,55,11.682917095247578
2022-03-01,Jigawa,215.63,406.48,345.51,243.89,1.11,15.0,1,150,5.615970898578761
2022-03-01,Kaduna,193.82,365.37,310.56,219.22,1.05,7.0,0,20,8.81618895330961
2022-03-01,Kano,202.51,381.74,324.48,229.05,1.07,8.0,2,30,41.60873561822175
2022-03-01,Katsina,213.94,403.3,342.8,241.98,1.08,12.0,1,140,42.69328067888322
2022-03-01,Kebbi,228.18,430.15,365.63,258.09,1.13,18.0,6,200,10.959352735392574
2022-03-01,Kogi,205.63,387.63,329.49,232.58,1.08,10.0,0,100,25.495893000022583
2022-03-01,Kwara,213.55,402.56,342.17,241.53,1.07,8.0,2,95,17.546548473284417
2022-03-01,Lagos,183.83,346.54,294.56,207.92,1.02,3.0,0,5,49.04844382902869
2022-03-01,Nasarawa,212.46,400.51,340.43,240.3,1.06,8.0,0,90,20.968393593336096
2022-03-01,Niger,204.57,385.64,327.79,231.38,1.12,15.0,3,120,23.974627633983346
2022-03-01,Ogun,191.02,360.1,306.08,216.06,1.13,5.0,0,35,29.74486033575975
2022-03-01,Ondo,195.71,368.94,313.6,221.37,1.09,10.0,2,70,16.15659739050905
2022-03-01,Osun,198.37,373.94,317.85,224.37,1.04,8.0,1,75,31.085283137095264
2022-03-01,Oyo,194.48,366.61,311.62,219.96,1.12,6.0,1,50,39.366793219714715
2022-03-01,Plateau,203.91,384.39,326.73,230.63,1.11,10.0,3,130,15.837092720056809
2022-03-01,Rivers,176.63,332.96,283.02,199.78,1.02,4.0,0,10,25.836383021038934
2022-03-01,Sokoto,224.33,422.88,359.45,253.73,1.12,20.0,1,180,19.095207374153354
2022-03-01,Taraba,225.0,424.14,360.52,254.49,1.14,28.0,3,220,36.30312801260225
2022-03-01,Yobe,236.08,445.03,378.28,267.02,1.26,35.0,6,280,16.54908752320525
2022-03-01,Zamfara,232.41,438.12,372.4,262.87,1.2,30.0,5,160,47.306250531235385
2022-04-01,Abia,283.21,378.99,322.14,227.39,1.22,11.7,1,60,30.38446399464082
2022-04-01,Adamawa,295.0,394.76,335.55,236.86,1.26,32.5,6,250,8.64880533099321
2022-04-01,Akwa Ibom,276.9,370.54,314.96,222.32,1.15,10.4,1,80,42.96106616855839
2022-04-01,Anambra,284.14,380.23,323.2,228.14,1.22,7.8,3,45,46.306195026236544
2022-04-01,Bauchi,303.84,406.58,345.6,243.95,1.18,15.6,1,180,26.635972532508568
2022-04-01,Bayelsa,287.39,384.58,326.89,230.75,1.19,19.5,1,90,45.36986055686348
2022-04-01,Benue,278.92,373.24,317.25,223.94,1.21,15.6,2,110,41.735846230017934
2022-04-01,Borno,377.5,505.17,429.39,303.1,1.33,52.0,4,300,14.965977756681694
2022-04-01,Cross River,286.9,383.92,326.33,230.35,1.19,13.0,2,120,13.616176717797046
2022-04-01,Delta,251.86,337.03,286.47,202.22,1.17,7.8,1,15,37.15177250100698
2022-04-01,Ebonyi,277.52,371.36,315.66,222.82,1.16,15.6,1,100,45.844947753118774
2022-04-01,Edo,283.15,378.91,322.07,227.34,1.17,10.4,0,40,44.21434572574813
2022-04-01,Ekiti,292.34,391.2,332.52,234.72,1.14,15.6,4,85,16.756148551676397
2022-04-01,Enugu,299.15,400.32,340.27,240.19,1.16,9.1,0,65,19.731468019327565
2022-04-01,FCT,258.87,346.41,294.45,207.85,1.14,6.5,0,25,22.28478202078501
2022-04-01,Gombe,285.08,381.49,324.27,228.89,1.15,18.2,3,200,17.312399709920427
2022-04-01,Imo,283.36,379.18,322.3,227.51,1.2,10.4,2,55,43.414869921992164
2022-04-01,Jigawa,284.53,380.75,323.64,228.45,1.19,19.5,1,150,13.75944000544282
2022-04-01,Kaduna,255.35,341.7,290.44,205.02,1.21,9.1,1,20,40.95694324123802
2022-04-01,Kano,280.38,375.2,318.92,225.12,1.11,10.4,0,30,24.162130447669952
2022-04-01,Katsina,294.77,394.45,335.28,236.67,1.16,15.6,3,140,42.01223287829148
2022-04-01,Kebbi,302.04,404.18,343.55,242.51,1.19,23.4,2,200,48.047158046861256
2022-04-01,Kogi,279.12,373.51,317.48,224.11,1.23,13.0,1,100,26.46289724553452
2022-04-01,Kwara,290.05,388.13,329.91,232.88,1.15,10.4,1,95,9.637676552449175
2022-04-01,Lagos,250.24,334.87,284.64,200.92,1.16,3.9,0,5,32.659478884568486
2022-04-01,Nasarawa,275.23,368.3,313.05,220.98,1.18,10.4,1,90,36.34212238456827
2022-04-01,Niger,285.25,381.71,324.45,229.03,1.24,19.5,3,120,19.685872278843316
2022-04-01,Ogun,265.97,355.92,302.53,213.55,1.15,6.5,0,35,33.822033571978125
2022-04-01,Ondo,287.69,384.98,327.23,230.99,1.17,13.0,0,70,34.66717571295918
2022-04-01,Osun,293.65,392.96,334.01,235.78,1.17,10.4,2,75,37.387176210525716
2022-04-01,Oyo,298.26,399.13,339.26,239.48,1.18,7.8,0,50,6.76628742319199
2022-04-01,Plateau,295.22,395.05,335.79,237.03,1.19,13.0,1,130,24.200953760170364
2022-04-01,Rivers,249.27,333.56,283.53,200.14,1.18,5.2,0,10,13.394911065496519
2022-04-01,Sokoto,330.08,441.7,375.44,265.02,1.14,26.0,4,180,33.67460722845029
2022-04-01,Taraba,321.24,429.87,365.39,257.92,1.3,36.4,2,220,6.245926083679785
2022-04-01,Yobe,339.61,454.46,386.29,272.67,1.28,45.5,3,280,19.28668935281074
2022-04-01,Zamfara,324.56,434.32,369.17,260.59,1.26,39.0,9,160,36.7325097512519
2022-05-01,Abia,296.45,482.36,410.01,289.42,1.13,9.0,1,60,46.99495213476604
2022-05-01,Adamawa,309.8,504.09,428.48,302.46,1.11,25.0,6,250,39.84855165061761
2022-05-01,Akwa Ibom,295.09,480.15,408.13,288.09,1.09,8.0,2,80,5.0442670502835005
2022-05-01,Anambra,287.06,467.09,397.03,280.25,1.1,6.0,1,45,7.044016677830063
2022-05-01,Bauchi,301.16,490.03,416.53,294.02,1.11,12.0,0,180,38.6619676870948
2022-05-01,Bayelsa,270.41,439.99,373.99,263.99,1.07,15.0,2,90,11.046360053513704
2022-05-01,Benue,292.74,476.32,404.87,285.79,1.13,12.0,3,110,11.365675622846691
2022-05-01,Borno,345.38,561.98,477.68,337.19,1.24,40.0,9,300,24.612397588972264
2022-05-01,Cross River,295.43,480.7,408.6,288.42,1.09,10.0,2,120,6.821983443726154
2022-05-01,Delta,240.08,390.64,332.04,234.38,1.13,6.0,1,15,19.012229005003544
2022-05-01,Ebonyi,288.81,469.93,399.44,281.96,1.12,12.0,0,100,25.42605628974899
2022-05-01,Edo,272.69,443.7,377.15,266.22,1.08,8.0,2,40,17.02820629935986
2022-05-01,Ekiti,298.89,486.34,413.39,291.8,1.04,12.0,4,85,10.325131479145155
2022-05-01,Enugu,287.02,467.02,396.97,280.21,1.09,7.0,2,65,48.13612637276947
2022-05-01,FCT,253.63,412.69,350.79,247.61,0.99,5.0,0,25,10.681354225006869
2022-05-01,Gombe,278.07,452.46,384.59,271.48,1.08,14.0,4,200,12.83775855118995
2022-05-01,Imo,278.37,452.95,385.01,271.77,1.09,8.0,1,55,15.179411846131222
2022-05-01,Jigawa,299.43,487.22,414.13,292.33,1.13,15.0,1,150,21.258172820167857
2022-05-01,Kaduna,249.86,406.56,345.57,243.93,1.08,7.0,1,20,15.074045456459446
2022-05-01,Kano,268.59,437.04,371.48,262.22,1.06,8.0,1,30,39.44261982944071
2022-05-01,Katsina,296.65,482.68,410.28,289.61,1.08,12.0,2,140,16.558833797639878
2022-05-01,Kebbi,306.73,499.08,424.22,299.45,1.05,18.0,0,200,16.697200470394414
2022-05-01,Kogi,272.2,442.91,376.47,265.75,1.12,10.0,1,100,7.177634666550468
2022-05-01,Kwara,271.56,441.86,375.58,265.11,1.11,8.0,2,95,49.398565293520555
2022-05-01,Lagos,254.05,413.37,351.36,248.02,1.03,3.0,0,5,35.60286861248696
2022-05-01,Nasarawa,281.68,458.32,389.57,274.99,1.09,8.0,0,90,37.146747655911206
2022-05-01,Niger,280.31,456.09,387.68,273.66,1.13,15.0,3,120,16.549465988931495
2022-05-01,Ogun,262.35,426.87,362.84,256.12,1.09,5.0,0,35,46.32962158865376
2022-05-01,Ondo,279.19,454.29,386.14,272.57,1.07,10.0,2,70,35.29690764483382
2022-05-01,Osun,282.08,458.97,390.13,275.38,1.11,8.0,1,75,21.721352573072043
2022-05-01,Oyo,298.2,485.21,412.43,291.13,1.09,6.0,1,50,28.987993364442552
2022-05-01,Plateau,273.06,444.3,377.66,266.58,1.07,10.0,3,130,11.234824364934902
2022-05-01,Rivers,253.95,413.2,351.22,247.92,1.06,4.0,2,10,37.70039809982492
2022-05-01,Sokoto,305.0,496.27,421.83,297.76,1.09,20.0,4,180,17.399769914132392
2022-05-01,Taraba,316.42,514.86,437.63,308.91,1.19,28.0,3,220,20.64257446180561
2022-05-01,Yobe,345.51,562.18,477.86,337.31,1.16,35.0,7,280,45.76591426284618
2022-05-01,Zamfara,335.47,545.86,463.98,327.51,1.17,30.0,5,160,41.744311528812084
2022-06-01,Abia,242.01,454.56,386.37,272.73,1.13,9.0,1,60,16.97922216445108
2022-06-01,Adamawa,276.59,519.51,441.58,311.71,1.1,25.0,4,250,15.60861564496279
2022-06-01,Akwa Ibom,257.6,483.85,411.27,290.31,1.04,8.0,0,80,37.38445065911549
2022-06-01,Anambra,254.06,477.2,405.62,286.32,1.08,6.0,0,45,6.391532948851481
2022-06-01,Bauchi,256.63,482.02,409.72,289.21,1.06,12.0,2,180,36.08319331045382
2022-06-01,Bayelsa,251.9,473.15,402.17,283.89,1.09,15.0,2,90,5.197529095009611
2022-06-01,Benue,249.9,469.39,398.98,281.63,1.11,12.0,1,110,19.32364010212541
2022-06-01,Borno,321.12,603.15,512.68,361.89,1.3,40.0,13,300,25.288694342732402
2022-06-01,Cross River,260.85,489.95,416.45,293.97,1.05,10.0,5,120,34.319829631619484
2022-06-01,Delta,232.05,435.86,370.48,261.52,1.09,6.0,2,15,8.483064479721879
2022-06-01,Ebonyi,253.75,476.61,405.11,285.96,1.12,12.0,2,100,23.756715354422166
2022-06-01,Edo,247.97,465.77,395.9,279.46,1.07,8.0,1,40,17.85670456588907
2022-06-01,Ekiti,249.53,468.68,398.38,281.21,1.09,12.0,0,85,29.632498781837654
2022-06-01,Enugu,240.27,451.29,383.6,270.77,1.09,7.0,1,65,41.466331332889
2022-06-01,FCT,235.23,441.83,375.56,265.1,1.05,5.0,0,25,16.078043704255716
2022-06-01,Gombe,254.6,478.2,406.47,286.92,1.05,14.0,3,200,11.593192353701413
2022-06-01,Imo,254.12,477.32,405.72,286.39,1.08,8.0,1,55,8.68415815547465
2022-06-01,Jigawa,257.33,483.33,410.83,290.0,1.06,15.0,2,150,48.81382338753479
2022-06-01,Kaduna,231.95,435.66,370.32,261.4,1.06,7.0,1,20,23.469218388525256
2022-06-01,Kano,248.6,466.94,396.9,280.16,1.08,8.0,1,30,19.566821146812647
2022-06-01,Katsina,264.12,496.09,421.68,297.65,1.07,12.0,1,140,49.32918117877396
2022-06-01,Kebbi,261.48,491.14,417.47,294.69,1.13,18.0,0,200,30.949743390507845
2022-06-01,Kogi,244.32,458.89,390.06,275.34,1.1,10.0,1,100,23.110743087715512
2022-06-01,Kwara,240.98,452.63,384.73,271.58,1.09,8.0,2,95,9.165544733337905
2022-06-01,Lagos,216.88,407.37,346.26,244.42,1.0,3.0,0,5,15.955639160849932
2022-06-01,Nasarawa,248.29,466.36,396.4,279.82,1.13,8.0,0,90,8.812613640323622
2022-06-01,Niger,250.18,469.91,399.43,281.95,1.05,15.0,1,120,41.68940503109497
2022-06-01,Ogun,245.98,462.02,392.72,277.21,1.08,5.0,0,35,42.71164942175711
2022-06-01,Ondo,243.99,458.28,389.54,274.97,1.05,10.0,2,70,39.563966364106264
2022-06-01,Osun,257.14,482.98,410.53,289.79,1.03,8.0,0,75,44.27441858922527
2022-06-01,Oyo,251.96,473.25,402.27,283.95,1.11,6.0,0,50,7.948307250899207
2022-06-01,Plateau,260.7,489.66,416.21,293.8,1.05,10.0,1,130,29.579554691140476
2022-06-01,Rivers,222.6,418.1,355.39,250.86,1.07,4.0,2,10,11.13915251907542
2022-06-01,Sokoto,266.26,500.1,425.09,300.06,1.13,20.0,2,180,19.459684642963747
2022-06-01,Taraba,266.98,501.47,426.25,300.88,1.09,28.0,3,220,34.16808189391025
2022-06-01,Yobe,310.85,583.86,496.28,350.32,1.17,35.0,7,280,44.52068505537079
2022-06-01,Zamfara,284.01,533.45,453.44,320.07,1.22,30.0,5,160,10.85677173404315
2022-07-01,Abia,341.99,327.03,277.98,196.22,1.12,9.0,2,60,27.87322355474655
2022-07-01,Adamawa,349.06,333.79,283.72,200.27,1.09,25.0,4,250,43.84326182925554
2022-07-01,Akwa Ibom,329.99,315.55,268.22,189.33,1.09,8.0,0,80,49.94276900863552
2022-07-01,Anambra,322.83,308.71,262.4,185.22,1.13,6.0,2,45,33.990165335775366
2022-07-01,Bauchi,330.07,315.63,268.28,189.38,1.11,12.0,3,180,20.75396636193791
2022-07-01,Bayelsa,313.87,300.13,255.11,180.08,1.06,15.0,5,90,45.814274135668036
2022-07-01,Benue,342.1,327.13,278.06,196.28,1.12,12.0,2,110,35.70048745220447
2022-07-01,Borno,423.88,405.34,344.54,243.2,1.24,40.0,8,300,23.42637690660258
2022-07-01,Cross River,342.87,327.87,278.69,196.72,1.04,10.0,2,120,15.26882622808653
2022-07-01,Delta,284.4,271.96,231.16,163.17,1.08,6.0,2,15,37.061859097513356
2022-07-01,Ebonyi,324.87,310.65,264.06,186.39,1.07,12.0,1,100,28.106807662932745
2022-07-01,Edo,332.97,318.4,270.64,191.04,1.09,8.0,1,40,42.968995318025826
2022-07-01,Ekiti,326.46,312.18,265.35,187.31,1.06,12.0,2,85,29.830266381121938
2022-07-01,Enugu,346.8,331.63,281.88,198.98,1.11,7.0,1,65,49.90451689472069
2022-07-01,FCT,310.61,297.02,252.47,178.21,0.97,5.0,0,25,32.44043763109302
2022-07-01,Gombe,353.06,337.62,286.97,202.57,1.05,14.0,2,200,42.72535527377258
2022-07-01,Imo,336.43,321.71,273.45,193.03,1.03,8.0,2,55,30.349592436650322
2022-07-01,Jigawa,337.54,322.77,274.35,193.66,1.04,15.0,4,150,23.544601810068702
2022-07-01,Kaduna,288.93,276.29,234.85,165.77,1.09,7.0,0,20,47.455648472317826
2022-07-01,Kano,311.21,297.59,252.96,178.56,1.08,8.0,1,30,40.61229842868592
2022-07-01,Katsina,347.26,332.06,282.25,199.24,1.04,12.0,4,140,8.55657216557464
2022-07-01,Kebbi,339.95,325.08,276.32,195.05,1.06,18.0,3,200,36.30991581658764
2022-07-01,Kogi,315.44,301.64,256.39,180.98,1.05,10.0,0,100,22.722740402800625
2022-07-01,Kwara,327.29,312.97,266.03,187.78,1.03,8.0,2,95,20.791655212773918
2022-07-01,Lagos,284.26,271.82,231.05,163.09,0.99,3.0,0,5,46.21916403040961
2022-07-01,Nasarawa,339.41,324.56,275.88,194.74,1.12,8.0,1,90,26.44386119693579
2022-07-01,Niger,317.21,303.33,257.83,182.0,1.07,15.0,3,120,9.44451571779095
2022-07-01,Ogun,311.59,297.96,253.26,178.78,1.08,5.0,0,35,33.09737082411024
2022-07-01,Ondo,318.34,304.41,258.75,182.64,1.03,10.0,2,70,42.769815996345436
2022-07-01,Osun,326.74,312.45,265.58,187.47,1.08,8.0,0,75,48.770306389425144
2022-07-01,Oyo,339.28,324.43,275.77,194.66,1.05,6.0,1,50,24.140668938887057
2022-07-01,Plateau,320.68,306.65,260.65,183.99,1.07,10.0,5,130,20.466601482940973
2022-07-01,Rivers,281.3,269.0,228.65,161.4,1.08,4.0,2,10,40.62338771048637
2022-07-01,Sokoto,374.94,358.53,304.75,215.12,1.11,20.0,1,180,41.56434613890406
2022-07-01,Taraba,355.51,339.96,288.97,203.98,1.12,28.0,9,220,11.22572236019251
2022-07-01,Yobe,392.39,375.22,318.93,225.13,1.23,35.0,5,280,36.22543441246157
2022-07-01,Zamfara,373.89,357.53,303.9,214.52,1.19,30.0,7,160,30.17590625690774
2022-08-01,Abia,309.93,374.32,318.17,224.59,1.24,11.7,1,60,16.045935585548214
