sample_id,cycles_to_failure,resistance_growth_pct_1000,retained_strength_pct_1000,delamination_probability,failure_mode
7592,275,16.19722,31.637855,0.976163,interfacial_delamination
7593,50,19.693087,37.515893,1.0,interfacial_delamination
7594,745,17.405603,49.488987,0.795843,interfacial_delamination
7595,104,18.113687,29.907528,0.938973,interfacial_delamination
7596,238,15.828553,34.874656,0.94721,interfacial_delamination
7597,1321,11.922884,55.857838,0.57063,porosity_cracking
7598,50,17.111986,35.593837,0.930112,interfacial_delamination
7599,2860,9.889082,86.208201,0.103911,tearing
7600,72,16.303726,39.726912,0.980928,interfacial_delamination
7601,2572,11.488811,81.635656,0.20793,tearing
7602,1509,13.953103,58.14821,0.566079,porosity_cracking
7603,148,17.589731,38.427952,0.951085,interfacial_delamination
7604,2465,15.326581,74.06761,0.159878,tearing
7605,1218,12.393604,69.671368,0.542459,porosity_cracking
7606,174,14.075054,46.508374,0.918862,interfacial_delamination
7607,591,13.516164,44.793563,0.799527,interfacial_delamination
7608,2808,9.71797,85.787261,0.226405,pullout
7609,50,22.036691,32.773971,0.989054,interfacial_delamination
7610,1436,12.722343,68.301665,0.63223,porosity_cracking
7611,913,13.528006,52.892599,0.788372,interfacial_delamination
7612,813,10.728166,52.729632,0.783482,interfacial_delamination
7613,2486,15.541112,77.152896,0.252194,mixed
7614,1520,12.329514,71.46713,0.660743,porosity_cracking
7615,2293,11.382045,68.469822,0.108027,tearing
7616,1847,15.614639,66.578024,0.161323,pullout
7617,1345,12.931482,59.848647,0.63216,porosity_cracking
7618,367,15.328073,45.215521,0.854096,interfacial_delamination
7619,50,15.378994,40.423608,0.963799,interfacial_delamination
7620,586,15.409317,41.524023,0.854792,interfacial_delamination
7621,2457,9.457782,76.771375,0.097627,tearing
7622,50,17.867158,40.072383,0.891264,interfacial_delamination
7623,2288,9.952335,78.937638,0.299352,pullout
7624,90,16.98563,35.918841,1.0,interfacial_delamination
7625,305,17.256399,34.994422,0.951157,interfacial_delamination
7626,50,13.889039,40.797341,0.953428,interfacial_delamination
7627,232,13.379363,33.544005,0.922584,interfacial_delamination
7628,2839,10.348288,82.125014,0.104302,pullout
7629,1628,11.733433,78.945576,0.517688,porosity_cracking
7630,1557,15.169875,58.421161,0.625938,porosity_cracking
7631,988,18.235127,55.500751,0.778717,interfacial_delamination
7632,138,17.417341,36.74624,0.923789,interfacial_delamination
7633,1332,13.828444,65.901069,0.669804,porosity_cracking
7634,63,20.384891,33.669315,0.927619,interfacial_delamination
7635,150,15.394152,33.451494,0.969527,interfacial_delamination
7636,2156,12.679453,75.922377,0.261798,mixed
7637,1957,12.085712,73.788197,0.251918,porosity_cracking
7638,1705,15.304799,68.381255,0.521436,porosity_cracking
7639,245,18.377548,46.979216,0.941493,interfacial_delamination
7640,291,10.804099,37.483578,0.975317,interfacial_delamination
7641,50,15.909379,36.38729,0.977593,interfacial_delamination
7642,1525,14.700716,61.483911,0.423928,porosity_cracking
7643,50,14.666956,37.658143,0.971592,interfacial_delamination
7644,80,19.619152,33.866105,0.978246,interfacial_delamination
7645,1800,9.425952,70.708171,0.331461,porosity_cracking
7646,156,16.925748,33.62801,0.998286,interfacial_delamination
7647,3075,11.453656,80.303809,0.124157,mixed
7648,1366,13.799164,59.911308,0.591725,tearing
7649,2596,11.104285,76.71825,0.156539,pullout
7650,267,18.963665,38.256775,1.0,interfacial_delamination
7651,2339,7.443198,82.187865,0.153271,pullout
7652,180,20.742963,39.519256,0.912018,interfacial_delamination
7653,1415,13.833341,65.104453,0.403604,porosity_cracking
7654,147,19.548002,27.110203,0.985886,interfacial_delamination
7655,294,15.770523,34.731467,0.967157,interfacial_delamination
7656,287,16.797204,32.155299,0.956196,interfacial_delamination
7657,533,19.675494,39.015373,0.953513,interfacial_delamination
7658,409,20.201831,47.408562,0.986172,interfacial_delamination
7659,1204,16.755251,54.427466,0.666034,interfacial_delamination
7660,2611,16.439415,79.121228,0.132134,mixed
7661,3078,18.399058,85.703917,0.115855,pullout
7662,1101,13.750631,58.898079,0.467927,tearing
7663,92,13.085149,42.279677,0.982156,interfacial_delamination
7664,1620,12.933755,61.20826,0.455651,porosity_cracking
7665,54,11.668159,38.48665,0.992195,interfacial_delamination
7666,50,17.586053,30.553753,0.956768,interfacial_delamination
7667,2416,13.758307,72.985983,0.270888,tearing
7668,2433,10.375419,76.890854,0.116616,tearing
7669,66,18.303939,34.869578,0.988406,interfacial_delamination
7670,50,17.150627,39.85897,0.999054,interfacial_delamination
7671,219,15.410852,41.633126,0.983884,interfacial_delamination
7672,3065,7.601703,82.279421,0.112601,mixed
7673,3038,10.832341,89.699879,0.144595,tearing
7674,258,15.796563,36.95798,1.0,interfacial_delamination
7675,180,14.136309,37.074934,0.937171,interfacial_delamination
7676,2758,9.500843,87.942569,0.149634,tearing
7677,1724,11.181844,62.868248,0.545109,porosity_cracking
7678,246,16.439735,32.480987,0.867284,interfacial_delamination
7679,190,14.828919,43.682952,0.963464,interfacial_delamination
7680,1082,12.794121,55.979224,0.760372,interfacial_delamination
7681,88,14.922224,32.758021,0.969518,interfacial_delamination
7682,1139,12.150513,54.017515,0.728858,porosity_cracking
7683,2326,12.714058,71.442618,0.150245,pullout
7684,192,19.879099,32.789274,0.951055,interfacial_delamination
7685,206,17.28229,38.265538,0.957351,interfacial_delamination
7686,157,13.895681,39.420474,1.0,interfacial_delamination
7687,187,19.551448,41.584981,0.944435,interfacial_delamination
7688,247,16.852679,34.176393,0.98039,interfacial_delamination
7689,50,14.795037,31.672195,0.953535,interfacial_delamination
7690,365,21.836935,33.004332,0.957875,interfacial_delamination
7691,1220,17.797214,48.687881,0.636807,porosity_cracking
7692,107,14.777698,34.206378,0.846484,interfacial_delamination
7693,1076,12.919126,53.051824,0.718636,interfacial_delamination
7694,1986,14.774113,75.951696,0.475054,porosity_cracking
7695,2399,10.215737,85.512456,0.205404,mixed
7696,2325,7.801017,72.456705,0.229838,tearing
7697,92,22.723101,40.81619,0.912718,interfacial_delamination
7698,263,21.184133,35.109351,1.0,interfacial_delamination
7699,204,17.132997,40.699266,0.934859,interfacial_delamination
7700,1564,12.040197,56.349518,0.684871,porosity_cracking
7701,306,16.283669,38.322481,0.977584,interfacial_delamination
7702,138,17.107242,26.255473,0.97023,interfacial_delamination
7703,207,15.578724,35.458973,1.0,interfacial_delamination
7704,944,14.656363,52.319573,0.73937,interfacial_delamination
7705,147,19.622175,48.982438,0.936944,interfacial_delamination
7706,1420,15.102716,74.786653,0.131701,pullout
7707,93,14.241466,38.142259,0.990378,interfacial_delamination
7708,139,14.146754,33.853379,0.980825,interfacial_delamination
7709,320,15.998716,45.319474,0.934988,interfacial_delamination
7710,1443,15.436007,62.420769,0.602758,porosity_cracking
7711,353,20.087059,37.682786,0.938763,interfacial_delamination
7712,2372,13.346376,68.952097,0.246985,pullout
7713,1614,12.008883,69.94708,0.3996,porosity_cracking
7714,1366,10.344148,67.788757,0.561477,porosity_cracking
7715,50,20.092029,39.063786,0.99619,interfacial_delamination
7716,2326,10.75297,68.748693,0.144749,tearing
7717,1436,12.075182,65.00536,0.597012,porosity_cracking
7718,1151,14.704411,60.676887,0.659615,porosity_cracking
7719,695,13.439528,49.187688,0.671348,interfacial_delamination
7720,1375,11.036831,55.752011,0.572841,porosity_cracking
7721,295,14.049389,35.418644,1.0,interfacial_delamination
7722,2111,8.05151,68.178485,0.194165,porosity_cracking
7723,145,20.532363,35.795617,0.994836,interfacial_delamination
7724,50,19.569479,27.97499,0.9297,interfacial_delamination
7725,483,10.576922,39.792185,0.806148,interfacial_delamination
7726,1394,11.473904,57.658038,0.496525,porosity_cracking
7727,141,14.988575,38.068439,0.926064,interfacial_delamination
7728,162,15.832479,41.422747,0.956724,interfacial_delamination
7729,109,14.760273,39.866834,0.884436,interfacial_delamination
7730,50,18.80362,35.213584,0.934061,interfacial_delamination
7731,50,18.163842,29.179224,0.998486,interfacial_delamination
7732,2712,7.352828,84.193382,0.166967,pullout
7733,1801,14.220641,59.843534,0.43938,porosity_cracking
7734,2744,11.834197,83.20406,0.102892,tearing
7735,1635,19.234426,67.914925,0.539044,porosity_cracking
7736,50,11.175104,43.563409,0.947089,interfacial_delamination
7737,553,15.775372,39.770394,0.845716,interfacial_delamination
7738,197,14.293937,35.21718,0.904052,interfacial_delamination
7739,168,21.822431,30.954352,0.96093,interfacial_delamination
7740,253,16.86596,31.819927,0.954985,interfacial_delamination
7741,432,16.239373,32.372013,0.931578,interfacial_delamination
7742,50,15.522812,42.311834,0.954757,interfacial_delamination
7743,230,14.073756,40.173039,0.969652,interfacial_delamination
7744,1453,15.14429,60.548627,0.510774,porosity_cracking
7745,209,16.584002,42.598109,0.979844,interfacial_delamination
7746,2047,10.882423,73.038157,0.165694,mixed
7747,100,15.258496,34.477283,0.978816,interfacial_delamination
7748,283,16.231984,41.038048,1.0,interfacial_delamination
7749,843,16.835954,55.646287,0.730515,interfacial_delamination
7750,153,16.375028,29.795676,0.971292,interfacial_delamination
7751,58,14.221458,41.520095,0.97978,interfacial_delamination
7752,324,11.013488,34.298857,0.942043,interfacial_delamination
7753,1347,13.304375,64.441519,0.635385,porosity_cracking
7754,50,20.144727,38.086954,1.0,interfacial_delamination
7755,116,21.261248,42.098421,0.971824,interfacial_delamination
7756,50,16.591696,39.105263,0.946773,interfacial_delamination
7757,88,16.571075,30.439343,0.878214,interfacial_delamination
7758,2559,15.750127,78.581225,0.287002,pullout
7759,143,16.677417,34.034813,0.977201,interfacial_delamination
7760,290,14.36542,33.215847,0.992089,interfacial_delamination
7761,184,14.175241,33.62598,0.954468,interfacial_delamination
7762,281,12.244421,46.205003,0.981452,interfacial_delamination
7763,1436,13.33374,61.826097,0.555911,porosity_cracking
7764,1886,15.889382,68.462493,0.36747,porosity_cracking
7765,203,17.751617,41.009149,0.947775,interfacial_delamination
7766,50,16.484904,43.991295,0.984992,interfacial_delamination
7767,51,19.656076,40.510842,0.995057,interfacial_delamination
7768,2896,9.93439,80.079623,0.132332,mixed
7769,339,15.347269,39.149455,0.863126,interfacial_delamination
7770,1101,8.454388,61.673065,0.728598,interfacial_delamination
7771,67,16.241716,38.267887,0.985328,interfacial_delamination
7772,145,17.496294,36.316186,0.947525,interfacial_delamination
7773,50,20.241527,38.807059,0.943897,interfacial_delamination
7774,771,15.867329,44.157241,0.842912,interfacial_delamination
7775,270,17.351639,42.527269,0.941824,interfacial_delamination
7776,165,17.827232,45.344482,0.994173,interfacial_delamination
7777,1214,17.580848,47.343025,0.661037,interfacial_delamination
7778,215,21.473055,35.45914,1.0,interfacial_delamination
7779,1342,13.556115,54.547472,0.570357,porosity_cracking
7780,219,16.828161,36.380104,0.768412,interfacial_delamination
7781,137,18.502472,38.756786,0.974414,interfacial_delamination
7782,97,15.889283,38.942038,0.931921,interfacial_delamination
7783,187,15.141229,40.462507,0.917244,interfacial_delamination
7784,91,17.434895,43.852793,0.895021,interfacial_delamination
7785,314,18.284027,36.360429,0.826682,interfacial_delamination
7786,97,18.235603,34.63075,0.931268,interfacial_delamination
7787,3115,14.545641,79.013986,0.155086,pullout
7788,237,15.609656,38.998727,0.974983,interfacial_delamination
7789,50,16.821162,23.69085,0.950909,interfacial_delamination
7790,50,16.482432,32.062885,0.958193,interfacial_delamination
7791,161,14.664946,37.391942,0.970242,interfacial_delamination
7792,64,13.406497,47.58873,0.925318,interfacial_delamination
7793,161,16.329279,30.471066,0.964416,interfacial_delamination
7794,357,15.433723,32.266994,0.935897,interfacial_delamination
7795,2528,17.565877,84.93845,0.374055,mixed
7796,737,15.098071,57.402227,0.788167,interfacial_delamination
7797,69,15.109018,38.810436,0.959693,interfacial_delamination
7798,886,15.20941,52.001149,0.749945,interfacial_delamination
7799,1301,12.720918,61.218408,0.510046,porosity_cracking
7800,227,20.37128,46.950276,0.945675,interfacial_delamination
7801,278,17.749186,32.950408,0.939054,interfacial_delamination
7802,2301,12.699847,80.029835,0.123824,mixed
7803,235,15.374344,35.089343,0.946027,interfacial_delamination
7804,2922,11.740024,77.616969,0.129646,mixed
7805,50,20.641274,44.924698,0.977107,interfacial_delamination
7806,348,23.203171,33.470228,1.0,interfacial_delamination
7807,222,8.888017,37.671592,0.977619,interfacial_delamination
7808,50,20.672951,31.212947,0.951666,interfacial_delamination
7809,275,12.419237,51.518188,0.870107,interfacial_delamination
7810,122,16.166406,40.048656,0.856564,interfacial_delamination
7811,1236,12.924005,58.678101,0.627666,porosity_cracking
7812,74,15.672367,37.716534,0.976847,interfacial_delamination
7813,137,17.139241,37.481933,0.986782,interfacial_delamination
7814,50,14.848902,35.747007,0.955071,interfacial_delamination
7815,50,17.413535,40.519624,0.965544,interfacial_delamination
7816,101,20.584599,33.871987,0.930498,interfacial_delamination
7817,50,19.655165,33.889362,1.0,interfacial_delamination
7818,1589,10.975773,67.952599,0.515626,porosity_cracking
7819,189,16.181823,37.290559,0.944205,interfacial_delamination
7820,71,13.690184,33.782123,0.939698,interfacial_delamination
7821,287,13.273475,35.740748,0.963314,interfacial_delamination
7822,3032,12.248444,80.381563,0.12821,pullout
7823,1673,14.769448,72.116965,0.52333,porosity_cracking
7824,244,20.211064,36.419855,0.91379,interfacial_delamination
7825,94,14.687316,37.464552,0.93094,interfacial_delamination
7826,259,19.968751,33.672266,0.930473,interfacial_delamination
7827,2316,14.150885,69.803525,0.136997,mixed
7828,217,17.643799,43.244806,0.922333,interfacial_delamination
7829,1828,15.868343,72.952678,0.113024,pullout
7830,1488,12.784421,64.020127,0.530382,porosity_cracking
7831,2550,12.966821,72.452063,0.223816,pullout
7832,216,17.004109,40.231133,0.979004,interfacial_delamination
7833,223,15.882746,41.056736,0.963544,interfacial_delamination
7834,2246,12.608087,72.703399,0.287287,porosity_cracking
7835,88,14.91034,38.73284,0.970317,interfacial_delamination
7836,100,13.405041,33.80675,0.946127,interfacial_delamination
7837,50,18.547076,34.837649,0.941843,interfacial_delamination
7838,2941,9.265041,84.112388,0.112694,mixed
7839,1477,15.020236,66.074338,0.217823,pullout
7840,97,17.607909,26.754636,0.948891,interfacial_delamination
7841,466,12.941992,45.222455,0.862017,interfacial_delamination
7842,349,15.601979,46.934348,0.79653,interfacial_delamination
7843,2184,11.551635,75.235387,0.309238,pullout
7844,72,14.306781,33.688968,0.964195,interfacial_delamination
7845,251,16.376597,43.618887,0.998626,interfacial_delamination
7846,180,19.695702,27.886127,0.946144,interfacial_delamination
7847,181,16.722986,36.780655,0.97651,interfacial_delamination
7848,269,9.588449,36.779879,0.947502,interfacial_delamination
7849,300,18.710671,30.932023,0.955589,interfacial_delamination
7850,192,18.48755,27.932889,0.993922,interfacial_delamination
7851,2592,11.609806,76.322144,0.153683,mixed
7852,50,14.252983,40.041952,0.999438,interfacial_delamination
7853,50,15.186737,43.370075,0.855232,interfacial_delamination
7854,2571,7.245029,85.040633,0.085025,tearing
7855,316,17.346893,36.634655,0.918475,interfacial_delamination
7856,2542,10.181585,71.535855,0.148768,tearing
7857,268,14.730579,39.325112,1.0,interfacial_delamination
7858,2404,14.233254,79.657652,0.313382,pullout
7859,131,16.086044,43.183069,0.921749,interfacial_delamination
7860,1483,12.627994,56.734593,0.527929,porosity_cracking
7861,332,14.117194,33.508093,1.0,interfacial_delamination
7862,978,14.699871,57.176384,0.733476,interfacial_delamination
7863,1934,12.486447,69.89057,0.192133,tearing
7864,295,20.566547,41.01592,0.858937,interfacial_delamination
7865,173,16.372284,31.505513,0.989765,interfacial_delamination
7866,1548,17.767709,56.591738,0.597617,porosity_cracking
7867,213,17.811034,36.025258,0.987253,interfacial_delamination
7868,282,19.221766,47.745623,0.797104,interfacial_delamination
7869,246,16.940049,42.999936,0.938614,interfacial_delamination
7870,87,14.462495,40.634601,0.926948,interfacial_delamination
7871,261,14.266215,36.346016,0.953711,interfacial_delamination
7872,2531,12.095742,76.758892,0.114256,pullout
7873,50,16.433531,24.975402,0.944904,interfacial_delamination
7874,1159,13.528381,53.055484,0.582116,porosity_cracking
7875,77,16.574727,41.982231,0.963619,interfacial_delamination
7876,1802,11.003265,80.009565,0.308327,porosity_cracking
7877,2265,10.387209,74.802732,0.198459,pullout
7878,1425,10.259775,68.655943,0.486247,porosity_cracking
7879,2474,12.561849,77.609601,0.202298,pullout
7880,689,17.050101,41.567779,0.770519,interfacial_delamination
7881,1601,14.76129,70.642961,0.536684,porosity_cracking
7882,1243,13.897463,67.438686,0.457769,porosity_cracking
7883,173,14.717586,37.48634,0.874175,interfacial_delamination
7884,106,17.714542,31.551679,0.968872,interfacial_delamination
7885,101,15.216264,28.813644,1.0,interfacial_delamination
7886,129,15.730668,35.280101,0.983446,interfacial_delamination
7887,50,17.677815,43.075015,1.0,interfacial_delamination
7888,1304,19.232277,57.872538,0.667374,porosity_cracking
7889,1773,13.428037,64.677394,0.572135,porosity_cracking
7890,190,20.141754,38.153536,0.950995,interfacial_delamination
7891,248,17.820424,42.802944,0.831713,interfacial_delamination
7892,165,16.92751,36.799202,0.989613,interfacial_delamination
7893,163,11.507008,32.387517,0.950943,interfacial_delamination
7894,1833,14.730508,69.172505,0.468625,porosity_cracking
7895,50,15.506163,23.397171,1.0,interfacial_delamination
7896,1778,17.691054,75.74499,0.238117,tearing
7897,51,17.668081,37.232618,0.92693,interfacial_delamination
7898,267,14.949714,43.822556,0.950035,interfacial_delamination
7899,1559,14.706117,73.957483,0.498476,porosity_cracking
7900,1196,15.18028,60.453204,0.679681,interfacial_delamination
7901,2337,15.220241,73.743335,0.347449,pullout
7902,596,17.717783,47.56005,0.840282,interfacial_delamination
7903,2356,10.093488,66.426235,0.164272,pullout
7904,438,16.417157,39.256276,0.83146,interfacial_delamination
7905,233,14.868893,35.266306,0.980678,interfacial_delamination
7906,2579,7.301681,85.650134,0.122936,pullout
7907,2116,17.518781,71.862231,0.459328,porosity_cracking
7908,260,14.226243,54.510121,0.84639,interfacial_delamination
7909,114,19.353715,27.464725,0.974761,interfacial_delamination
7910,826,18.752586,57.766643,0.765775,interfacial_delamination
7911,1063,12.542191,63.851813,0.6605,porosity_cracking
7912,721,15.915662,40.961265,0.72953,interfacial_delamination
7913,333,16.884352,41.825365,0.97627,interfacial_delamination
7914,175,20.599825,30.202892,0.993161,interfacial_delamination
7915,109,10.877683,38.39261,0.867492,interfacial_delamination
7916,272,16.995203,32.488662,0.96309,interfacial_delamination
7917,1730,10.879957,74.734242,0.466774,porosity_cracking
7918,386,21.643337,47.972975,0.822164,interfacial_delamination
7919,251,14.250336,25.635494,0.969255,interfacial_delamination
7920,259,19.905872,25.988577,0.943408,interfacial_delamination
7921,349,14.379793,29.48275,0.971618,interfacial_delamination
7922,3291,7.692391,84.335961,0.171537,mixed
7923,295,18.405119,36.347583,0.962983,interfacial_delamination
7924,126,13.186391,39.436805,0.907195,interfacial_delamination
7925,50,12.847992,42.350908,0.90466,interfacial_delamination
7926,960,13.41848,47.931709,0.640481,interfacial_delamination
7927,2523,17.923377,72.792625,0.130567,mixed
7928,101,15.768119,41.756141,0.963402,interfacial_delamination
7929,1308,15.669251,58.570434,0.595399,porosity_cracking
7930,183,15.97428,44.152318,0.963423,interfacial_delamination
7931,133,17.172843,42.696839,0.963051,interfacial_delamination
7932,97,12.557704,34.274761,0.954434,interfacial_delamination
7933,270,16.12473,38.653124,1.0,interfacial_delamination
7934,104,14.83928,40.76985,0.970812,interfacial_delamination
7935,1664,17.310675,71.205111,0.523952,porosity_cracking
7936,2357,8.742479,73.309854,0.126811,mixed
7937,1401,16.332395,59.670322,0.495177,porosity_cracking
7938,198,17.660799,30.518571,0.97693,interfacial_delamination
7939,50,14.415066,31.504247,0.941498,interfacial_delamination
7940,994,13.55203,57.822498,0.705738,interfacial_delamination
7941,50,15.474942,37.901596,0.9573,interfacial_delamination
7942,2943,8.831345,80.962845,0.151308,tearing
7943,529,15.529604,49.898244,0.828702,interfacial_delamination
7944,80,15.198263,41.980982,0.987945,interfacial_delamination
7945,148,16.739951,31.54201,0.887942,interfacial_delamination
7946,3101,7.916107,81.438739,0.1278,pullout
7947,68,14.353035,39.019089,1.0,interfacial_delamination
7948,653,14.661884,54.475737,0.857142,interfacial_delamination
7949,2110,11.658389,76.196594,0.245869,porosity_cracking
7950,50,13.350709,29.461575,0.914383,interfacial_delamination
7951,2617,9.061312,79.658983,0.071991,mixed
7952,105,18.546379,38.824409,0.99142,interfacial_delamination
7953,1492,14.06372,69.40375,0.485192,porosity_cracking
7954,59,16.492837,35.263868,0.935906,interfacial_delamination
7955,152,18.117938,44.641276,0.956414,interfacial_delamination
7956,223,13.951239,57.748584,0.77317,interfacial_delamination
7957,50,16.875362,41.20049,0.911937,interfacial_delamination
7958,301,18.525973,43.317084,0.916571,interfacial_delamination
7959,75,13.206592,30.486278,0.964949,interfacial_delamination
7960,292,16.326544,48.265436,0.875763,interfacial_delamination
7961,1120,14.216797,67.189489,0.271464,pullout
7962,444,14.109271,41.928707,0.965707,interfacial_delamination
7963,97,13.399249,35.860128,0.917233,interfacial_delamination
7964,84,18.22298,32.217515,1.0,interfacial_delamination
7965,101,18.617854,32.32779,0.938583,interfacial_delamination
7966,250,15.657665,46.35101,0.944363,interfacial_delamination
7967,1791,17.159742,65.172894,0.232189,mixed
7968,99,17.217677,41.379921,0.924324,interfacial_delamination
7969,542,19.069944,48.871022,0.862329,interfacial_delamination
7970,272,15.982221,38.619751,0.8197,interfacial_delamination
7971,2940,14.540187,74.255786,0.117684,mixed
7972,240,17.061093,44.586584,0.940705,interfacial_delamination
7973,159,20.853953,40.943631,0.945844,interfacial_delamination
7974,242,18.956575,34.075306,0.931906,interfacial_delamination
7975,173,20.279932,36.657656,0.955321,interfacial_delamination
7976,342,13.025462,33.704871,0.945578,interfacial_delamination
7977,212,18.246824,37.063295,0.984216,interfacial_delamination
7978,1343,14.538501,69.139482,0.201678,tearing
7979,247,15.00844,31.575741,0.954258,interfacial_delamination
7980,3053,14.334012,85.637904,0.166248,mixed
7981,149,17.53041,45.34054,0.967917,interfacial_delamination
7982,130,19.289447,48.562064,0.969457,interfacial_delamination
7983,245,20.314406,45.204168,1.0,interfacial_delamination
7984,360,16.356414,39.677643,0.910806,interfacial_delamination
7985,1745,14.08813,72.960032,0.454347,porosity_cracking
7986,2045,14.655236,72.366612,0.151564,pullout
7987,2194,13.331542,72.643134,0.427542,porosity_cracking
7988,2356,14.138803,77.187223,0.209114,tearing
7989,50,16.627494,34.717098,0.965809,interfacial_delamination
7990,2356,12.366364,70.769737,0.250367,pullout
7991,162,19.485129,36.755323,0.993937,interfacial_delamination
7992,72,14.204086,36.615032,0.988039,interfacial_delamination
7993,197,17.688573,49.950604,0.967841,interfacial_delamination
7994,2878,10.484209,73.213273,0.140307,pullout
7995,99,15.801879,37.341987,0.949071,interfacial_delamination
7996,324,12.402047,42.161537,0.924667,interfacial_delamination
7997,436,14.87419,47.750503,0.807661,interfacial_delamination
7998,631,19.531982,47.100586,0.817558,interfacial_delamination
7999,140,17.424838,37.7905,0.922841,interfacial_delamination
8000,471,15.330547,49.833928,0.820408,interfacial_delamination
8001,73,18.951635,44.618581,0.933816,interfacial_delamination
8002,2738,8.355145,92.214225,0.080106,tearing
8003,50,16.121731,38.566858,0.950848,interfacial_delamination
8004,78,14.76726,37.620549,0.975185,interfacial_delamination
8005,223,14.603741,40.687274,1.0,interfacial_delamination
8006,1397,13.252285,63.16224,0.47482,porosity_cracking
8007,472,15.112123,48.317478,0.801978,interfacial_delamination
8008,2492,5.955704,73.360495,0.127495,mixed
8009,50,17.032927,24.967339,0.991069,interfacial_delamination
8010,326,13.630224,45.067879,0.868222,interfacial_delamination
8011,50,14.445769,34.15743,0.948783,interfacial_delamination
8012,246,20.165596,41.043473,0.929848,interfacial_delamination
8013,1375,15.294748,58.493911,0.495534,porosity_cracking
8014,61,13.334584,42.203961,0.872308,interfacial_delamination
8015,260,19.016525,50.745905,0.802999,interfacial_delamination
8016,2608,10.563052,73.802351,0.139417,tearing
8017,2094,10.051917,68.671684,0.113917,pullout
8018,271,15.796655,38.138513,0.903264,interfacial_delamination
8019,1481,14.450924,55.226109,0.743538,interfacial_delamination
8020,99,13.814514,42.212059,0.848634,interfacial_delamination
8021,344,15.125782,38.933942,0.938069,interfacial_delamination
8022,163,16.749701,40.022644,0.944679,interfacial_delamination
8023,2669,18.056077,75.851732,0.24187,pullout
8024,50,15.072388,28.148677,0.927899,interfacial_delamination
8025,371,14.919692,38.783961,0.937726,interfacial_delamination
8026,50,18.224382,40.907124,0.991615,interfacial_delamination
8027,178,14.12217,34.093589,0.917909,interfacial_delamination
8028,2270,12.88686,77.259811,0.150806,mixed
8029,183,14.706389,32.530659,0.947672,interfacial_delamination
8030,181,16.581455,36.783251,0.910882,interfacial_delamination
8031,2070,17.253549,73.999896,0.265691,tearing
8032,183,17.751086,40.125017,0.982189,interfacial_delamination
8033,50,15.87592,37.032156,1.0,interfacial_delamination
8034,1909,16.10032,59.979412,0.438065,porosity_cracking
8035,104,15.262921,44.846947,0.99365,interfacial_delamination
8036,2758,13.950821,89.511933,0.194475,tearing
8037,614,19.180897,43.715968,0.781499,interfacial_delamination
8038,98,12.630796,40.027544,0.932317,interfacial_delamination
8039,1639,16.012784,59.007219,0.12858,tearing
8040,1200,13.293894,57.06889,0.625376,interfacial_delamination
8041,50,17.563117,37.768124,0.94148,interfacial_delamination
8042,62,14.735658,41.251934,0.918017,interfacial_delamination
8043,50,18.499203,45.781388,0.974072,interfacial_delamination
8044,664,18.288663,58.088514,0.787457,interfacial_delamination
8045,159,16.534071,37.276674,0.965015,interfacial_delamination
8046,275,14.439375,47.025355,1.0,interfacial_delamination
8047,68,16.470715,31.129428,0.96211,interfacial_delamination
8048,206,15.289851,34.348814,0.84877,interfacial_delamination
8049,259,14.534541,32.960955,0.947411,interfacial_delamination
8050,1146,12.128578,58.655746,0.741821,interfacial_delamination
8051,50,17.455375,30.447827,0.969999,interfacial_delamination
8052,330,19.484426,37.013719,0.934956,interfacial_delamination
8053,329,15.945754,32.384531,0.975287,interfacial_delamination
8054,1291,12.687583,55.61856,0.628671,porosity_cracking
8055,309,11.209411,42.343907,0.958841,interfacial_delamination
8056,50,15.252719,35.268679,0.98122,interfacial_delamination
8057,95,15.315148,37.743441,0.991434,interfacial_delamination
8058,113,18.421291,36.111358,0.890552,interfacial_delamination
8059,261,19.461565,40.389894,0.957138,interfacial_delamination
8060,72,17.889374,45.130494,0.854672,interfacial_delamination
8061,353,15.887249,42.257894,0.863764,interfacial_delamination
8062,2951,11.535611,87.281655,0.136519,pullout
8063,448,16.234735,47.152316,0.844918,interfacial_delamination
8064,50,13.712096,36.932985,0.97289,interfacial_delamination
8065,1255,17.421976,53.739315,0.630922,interfacial_delamination
8066,1376,14.253083,59.926798,0.598274,porosity_cracking
8067,297,16.455054,34.18413,0.969294,interfacial_delamination
8068,2552,11.740535,78.009742,0.131684,tearing
8069,328,17.400364,35.315019,1.0,interfacial_delamination
8070,1512,13.869815,58.570136,0.622201,porosity_cracking
8071,259,16.458888,37.119581,0.913998,interfacial_delamination
8072,1233,14.517095,51.186079,0.637449,porosity_cracking
8073,243,17.436523,46.478352,0.764634,interfacial_delamination
8074,660,19.40594,52.365041,0.771267,interfacial_delamination
8075,186,14.651911,35.758562,0.94916,interfacial_delamination
8076,351,12.970057,36.850618,0.872675,interfacial_delamination
8077,183,13.842835,32.281079,1.0,interfacial_delamination
8078,95,18.038718,35.759947,0.983435,interfacial_delamination
8079,422,8.907707,38.771082,0.9531,interfacial_delamination
8080,288,15.946578,36.23028,0.985562,interfacial_delamination
8081,2861,9.939505,80.133233,0.097157,pullout
8082,184,18.428377,44.609487,0.888094,interfacial_delamination
8083,124,16.144672,35.217949,0.992993,interfacial_delamination
8084,1384,13.193174,64.204754,0.571343,porosity_cracking
