technique,anode_material,anode_symbol,cathode_material,cathode_symbol,tab_thickness_um,surface_coating,power_W,pulse_energy_J,amplitude_um,force_N,weld_time_ms,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,ambient_humidity_pct,clamp_area_mm2,linear_energy_density_J_per_mm,total_energy_input_J,nugget_diameter_mm,bond_area_mm2,porosity_pct,imc_thickness_um,peak_temp_C,haz_width_mm,contact_resistance_mOhm,tensile_shear_strength_N,peel_strength_N,visual_defect_score,microhardness_HV,forward_pass_fail,pressure_MPa,effective_energy_J,resistance_growth_pct_1000cyc,strength_retention_pct_1000cyc,cycles_to_failure,crack_growth_mm,delamination_probability,reliability_class
RSW,Copper,Cu,Copper,Cu,177.6,Anodized,1445.4,,,1524.2,295.5,,,30.7,40.2,4.85,,264.961,4.641,16.913,16.737,1.64,140.3,0.206,0.3066,3077.6,1990.2,58.8,101.9,False,314.255,97.734,20.43,92.75,8226,0.345,0.6211,B
RSW,StainlessSteel,SS304,Nickel,Ni,111.3,Nickel-plated,1517.55,,,1216.37,445.4,,,57.1,12.5,12.91,,412.269,6.0,28.274,4.585,5.23,320.0,1.01,0.1852,5062.1,3315.2,80.4,114.3,True,94.207,365.309,8.05,94.98,8972,0.189,0.3898,A
RSW,Copper,Cu,Copper,Cu,235.8,Anodized,7348.17,,,2449.85,288.5,,,11.1,22.6,12.22,,1544.776,6.0,28.274,5.531,5.687,199.9,0.715,0.2474,4820.5,3105.0,80.4,105.3,True,200.533,493.779,16.23,94.78,8855,0.192,0.5009,B
RSW,Nickel,Ni,Copper,Cu,210.6,Anodized,1351.21,,,1181.4,84.3,,,107.5,13.6,19.3,,67.693,2.999,7.066,15.849,2.089,205.4,0.129,0.8131,1174.1,763.9,65.4,102.8,False,61.226,29.464,19.01,84.79,7704,0.398,0.5713,B
RSW,Nickel,Ni,Copper,Cu,204.5,Tin-plated,2503.51,,,1495.51,270.3,,,57.5,57.2,20.03,,398.276,5.959,27.885,11.574,3.153,194.9,0.37,0.3442,4876.7,3217.7,74.5,113.7,True,74.672,175.981,11.32,95.79,8169,0.243,0.5027,A
RSW,Copper,Cu,Aluminum,Al,95.6,Bare,7128.8,,,380.16,401.0,,,92.2,65.2,9.4,,1822.537,6.0,28.274,8.735,12.0,407.1,1.494,0.4409,3119.7,2042.8,70.0,105.9,True,40.451,971.787,21.06,72.18,6316,0.377,0.8137,C
RSW,Copper,Cu,Aluminum,Al,239.6,Tin-plated,7879.16,,,2404.31,489.3,,,-3.8,72.2,5.67,,2635.211,6.0,28.274,7.778,12.0,304.9,1.455,0.0877,3199.8,2069.4,77.1,102.6,True,424.397,944.898,22.7,78.82,7768,0.378,0.785,B
RSW,Nickel,Ni,Copper,Cu,205.1,Bare,2278.71,,,585.1,438.8,,,26.5,67.1,13.42,,697.686,6.0,28.274,6.137,4.295,199.4,0.588,0.3184,5054.7,3270.7,87.2,118.0,True,43.59,307.818,12.76,95.61,8926,0.199,0.3505,A
RSW,Copper,Cu,Copper,Cu,41.8,Bare,6263.22,,,1951.74,407.5,,,59.5,17.9,6.65,,1722.112,6.0,28.274,8.867,11.834,347.9,1.356,0.1308,3742.5,2457.7,70.2,111.4,True,293.419,992.064,19.52,79.09,7430,0.387,0.803,B
RSW,Nickel,Ni,Copper,Cu,69.4,Tin-plated,2731.95,,,2331.95,191.3,,,55.7,28.5,23.9,,316.097,6.0,28.274,6.552,3.375,202.2,0.426,0.229,5542.6,3567.7,81.8,117.3,True,97.574,209.683,7.19,97.23,10260,0.24,0.3725,A
RSW,StainlessSteel,SS304,Nickel,Ni,240.1,Tin-plated,7256.02,,,1486.8,251.3,,,31.6,57.7,22.7,,1224.79,6.0,28.274,6.855,9.039,485.0,2.034,0.2787,3770.3,2483.1,81.0,134.3,True,65.504,767.594,14.97,86.43,8692,0.273,0.6793,B
RSW,Copper,Cu,Copper,Cu,214.8,Nickel-plated,4997.82,,,1304.51,445.0,,,10.7,26.4,10.31,,1466.194,6.0,28.274,6.059,5.758,199.1,0.713,0.1733,4694.5,3043.2,86.7,111.1,True,126.474,492.287,9.46,92.11,9211,0.282,0.4362,A
RSW,Copper,Cu,Copper,Cu,127.6,Bare,6245.81,,,2220.66,318.9,,,1.7,71.8,23.26,,1392.222,6.0,28.274,7.917,7.075,210.1,0.841,0.2173,3862.7,2549.6,80.7,111.6,True,95.462,591.999,15.55,89.34,7778,0.254,0.6134,B
RSW,StainlessSteel,SS304,Nickel,Ni,241.2,Oxide,1991.82,,,2309.86,152.6,,,37.1,38.9,19.78,,190.75,5.224,21.436,13.593,1.807,183.5,0.384,0.3883,4191.5,2720.8,71.8,118.2,False,116.752,119.242,11.5,96.69,9126,0.365,0.5391,A
RSW,Nickel,Ni,Copper,Cu,62.9,Nickel-plated,4340.39,,,2164.83,402.9,,,94.7,51.5,11.75,,1253.976,6.0,28.274,5.916,11.175,414.4,1.487,0.08,3549.0,2291.0,82.4,115.4,True,184.208,852.619,13.42,76.9,8857,0.372,0.7149,B
RSW,StainlessSteel,SS304,Nickel,Ni,87.8,Carbon-coated,3525.82,,,994.96,65.4,,,-5.3,64.4,9.45,,131.721,5.353,22.509,10.574,1.725,144.5,0.401,0.2351,4686.0,3076.5,70.4,107.5,True,105.33,126.238,11.29,100.0,8982,0.277,0.4424,A
RSW,StainlessSteel,SS304,Nickel,Ni,90.5,Nickel-plated,2569.95,,,1473.89,486.5,,,91.5,24.4,16.74,,834.175,6.0,28.274,0.762,10.189,556.4,2.096,0.1888,4380.6,2858.5,100.0,126.6,True,88.044,791.938,7.15,79.51,10498,0.18,0.5034,B
RSW,Copper,Cu,Copper,Cu,124.5,Oxide,3706.51,,,2170.08,241.5,,,1.3,13.9,8.14,,515.517,6.0,28.274,8.181,2.946,135.6,0.365,0.0825,6469.7,4219.6,80.1,103.5,True,266.608,221.298,12.33,100.0,9309,0.2,0.3816,A
RSW,Copper,Cu,Copper,Cu,130.1,Nickel-plated,1881.77,,,1436.85,158.9,,,106.5,61.5,19.77,,171.018,4.211,13.924,13.354,2.278,210.9,0.173,0.3645,3010.8,1951.3,60.6,99.7,False,72.682,72.156,16.09,87.28,8026,0.32,0.5081,B
RSW,Copper,Cu,Aluminum,Al,166.5,Oxide,2860.7,,,439.49,418.9,,,107.7,25.5,4.39,,778.434,6.0,28.274,6.149,8.096,275.2,0.567,0.3829,3370.4,2185.8,79.8,110.4,True,100.082,334.799,18.61,80.56,7486,0.272,0.5814,B
RSW,Nickel,Ni,Copper,Cu,61.5,Oxide,7019.43,,,1747.59,435.8,,,-3.5,70.1,9.31,,1944.495,6.0,28.274,17.207,12.0,444.6,2.273,0.3021,2520.9,1641.1,42.6,127.3,False,187.786,1329.309,31.25,75.65,7563,0.502,0.901,B
RSW,Copper,Cu,Aluminum,Al,249.8,Nickel-plated,3633.99,,,1142.84,259.6,,,-7.3,71.3,4.94,,608.869,6.0,28.274,7.173,4.481,132.0,0.391,0.08,4560.8,2976.6,93.2,94.9,True,231.197,213.404,17.61,91.88,7868,0.203,0.4512,B
RSW,Copper,Cu,Copper,Cu,74.9,Bare,6306.13,,,1107.92,359.9,,,16.2,10.8,21.91,,1445.914,6.0,28.274,5.784,8.861,252.7,1.022,0.3262,4086.3,2646.5,82.7,101.2,True,50.578,732.64,18.57,87.79,8331,0.28,0.601,B
RSW,Copper,Cu,Copper,Cu,83.0,Bare,5449.77,,,617.71,270.0,,,47.3,34.6,18.14,,895.399,6.0,28.274,5.254,5.625,224.8,0.643,0.3055,4930.6,3211.9,86.8,111.4,True,34.051,437.5,10.79,96.37,8287,0.202,0.399,A
RSW,StainlessSteel,SS304,Nickel,Ni,165.6,Bare,6570.5,,,1833.73,442.6,,,119.2,46.8,15.54,,2102.147,6.0,28.274,15.151,12.0,959.9,3.5,0.1991,3004.4,1942.4,48.9,143.2,False,117.995,1585.912,24.7,69.86,7511,0.52,0.9298,C
RSW,Nickel,Ni,Copper,Cu,89.8,Bare,7176.29,,,1780.85,230.9,,,16.6,35.0,10.82,,1197.365,6.0,28.274,4.395,8.875,305.5,1.298,0.1755,3655.6,2419.6,85.3,116.1,True,164.581,738.508,14.39,87.22,8557,0.264,0.57,B
RSW,Copper,Cu,StainlessSteel,SS304,42.3,Oxide,1501.66,,,1966.92,429.6,,,119.6,59.7,22.11,,418.959,6.0,28.274,6.282,5.87,307.2,0.668,0.4229,4002.8,2600.8,85.2,117.2,True,88.969,331.808,18.14,86.85,8092,0.253,0.4684,B
RSW,StainlessSteel,SS304,Nickel,Ni,147.4,Carbon-coated,4023.89,,,1100.71,397.2,,,77.8,62.9,20.1,,895.503,6.0,28.274,4.46,9.226,504.4,1.89,0.3579,4015.2,2615.3,86.4,131.2,True,54.758,711.056,13.67,81.77,8546,0.183,0.6374,B
RSW,Copper,Cu,StainlessSteel,SS304,238.1,Nickel-plated,1933.77,,,1403.74,73.5,,,36.4,75.9,16.91,,100.223,3.592,10.133,16.181,1.588,139.3,0.158,0.2861,1600.8,1033.1,65.8,111.0,False,83.011,43.903,13.37,89.02,9149,0.407,0.5724,B
RSW,Copper,Cu,Copper,Cu,195.1,Nickel-plated,3829.28,,,734.5,84.8,,,1.1,12.9,19.19,,200.309,4.49,15.834,8.047,1.228,105.2,0.171,0.2622,3522.2,2304.4,83.1,104.9,True,38.269,70.612,6.79,99.68,9938,0.163,0.2881,A
RSW,Copper,Cu,Copper,Cu,205.8,Bare,7289.66,,,1442.54,55.0,,,19.2,41.7,5.92,,232.223,4.373,15.022,13.426,1.258,125.2,0.182,0.1004,2930.9,1923.0,64.2,105.0,False,243.759,79.703,12.13,94.35,8573,0.334,0.4785,A
RSW,StainlessSteel,SS304,Nickel,Ni,57.4,Bare,2943.43,,,569.93,417.5,,,78.6,23.9,10.29,,794.53,6.0,28.274,6.675,10.785,571.5,2.247,0.3457,3826.8,2486.6,78.5,134.0,True,55.397,851.235,16.67,78.91,8057,0.318,0.7108,B
RSW,StainlessSteel,SS304,Nickel,Ni,131.6,Bare,5904.07,,,1001.21,201.8,,,9.8,80.0,24.92,,780.766,6.0,28.274,6.109,7.488,407.2,1.734,0.4583,3909.1,2568.3,81.1,129.5,True,40.172,649.49,14.25,89.91,9168,0.258,0.571,B
RSW,Aluminum,Al,Aluminum,Al,245.8,Nickel-plated,1654.02,,,1669.39,476.9,,,26.9,63.4,13.24,,497.334,6.0,28.274,8.264,3.088,172.5,0.419,0.3442,5184.1,3357.0,77.0,81.2,True,126.06,202.549,15.35,98.24,9798,0.248,0.3674,B
RSW,Aluminum,Al,Aluminum,Al,78.1,Nickel-plated,7353.38,,,1695.35,340.5,,,-6.0,18.2,12.32,,1796.48,6.0,28.274,7.956,12.0,406.1,2.045,0.1333,3228.0,2110.6,58.8,94.3,True,137.584,1172.745,20.89,78.01,8691,0.341,0.8002,B
RSW,StainlessSteel,SS304,Nickel,Ni,167.3,Oxide,4432.13,,,1787.54,114.9,,,20.5,31.4,7.05,,342.957,6.0,28.274,7.057,3.407,232.4,0.736,0.2512,6021.4,3897.2,83.9,124.6,True,253.407,257.558,11.62,100.0,10199,0.15,0.3938,A
RSW,Nickel,Ni,Copper,Cu,212.8,Nickel-plated,5277.36,,,568.61,419.9,,,10.5,11.2,12.03,,1325.634,6.0,28.274,3.524,6.972,255.1,1.027,0.2608,3735.5,2418.1,95.2,115.1,True,47.282,573.915,9.9,88.18,8596,0.236,0.4107,B
RSW,StainlessSteel,SS304,Nickel,Ni,160.0,Bare,7668.17,,,2060.1,437.5,,,-6.9,13.5,16.99,,2037.565,6.0,28.274,12.922,12.0,822.2,3.5,0.2073,3217.2,2078.0,61.2,132.2,False,121.22,1561.282,22.85,79.26,6510,0.438,0.8947,B
RSW,Nickel,Ni,Copper,Cu,218.0,Bare,1791.71,,,1326.05,227.5,,,73.9,29.7,8.87,,242.097,4.782,17.958,8.383,2.607,191.8,0.251,0.2293,3685.6,2371.8,88.4,113.3,True,149.45,103.509,9.16,93.52,8646,0.198,0.4376,A
RSW,StainlessSteel,SS304,Nickel,Ni,46.4,Nickel-plated,1522.65,,,1535.44,210.0,,,42.8,75.6,24.74,,224.739,6.0,28.274,6.196,3.551,251.9,0.72,0.1944,6065.5,3934.1,84.0,118.9,True,62.067,251.56,10.75,97.62,9512,0.19,0.3427,A
RSW,Copper,Cu,Copper,Cu,116.1,Bare,5027.19,,,1055.44,120.0,,,119.3,42.6,23.94,,396.852,6.0,28.274,9.802,3.81,244.2,0.305,0.3936,5663.6,3668.3,77.0,104.6,True,44.095,174.889,12.06,88.49,7204,0.259,0.5035,B
RSW,Copper,Cu,Copper,Cu,71.9,Nickel-plated,7537.15,,,891.09,278.7,,,118.4,52.5,19.05,,1251.879,6.0,28.274,6.953,9.184,336.7,0.905,0.2801,3975.7,2581.4,74.8,110.5,True,46.781,641.291,16.98,79.21,8806,0.272,0.6791,B
RSW,Nickel,Ni,Copper,Cu,172.4,Bare,7789.74,,,1938.49,494.9,,,19.3,55.1,14.05,,2360.647,6.0,28.274,10.099,12.0,414.5,1.949,0.2468,3215.6,2102.1,56.4,120.2,True,138.006,1133.083,22.18,76.77,8281,0.384,0.8732,B
RSW,Copper,Cu,Copper,Cu,75.0,Bare,7803.79,,,1798.41,199.7,,,11.2,75.1,17.17,,916.6,6.0,28.274,4.753,5.921,194.1,0.677,0.2973,4785.3,3115.3,100.0,99.4,True,104.723,464.261,11.89,93.99,9244,0.193,0.4681,A
RSW,Aluminum,Al,Aluminum,Al,222.0,Oxide,3769.76,,,2294.63,401.9,,,49.4,42.1,14.18,,882.214,6.0,28.274,7.769,5.363,243.6,0.716,0.2495,4003.8,2631.6,80.3,84.9,True,161.844,379.566,14.57,91.21,8397,0.227,0.5131,A
RSW,Aluminum,Al,Aluminum,Al,222.8,Bare,7438.27,,,1561.03,336.5,,,87.8,79.5,19.36,,1657.961,6.0,28.274,6.544,9.683,373.3,1.273,0.3078,3286.4,2135.5,76.6,91.8,True,80.619,712.009,14.27,79.77,7867,0.292,0.6863,B
RSW,StainlessSteel,SS304,Nickel,Ni,249.8,Bare,6260.08,,,829.18,266.1,,,86.0,14.9,23.74,,1067.297,6.0,28.274,0.904,8.646,485.6,1.745,0.2734,4372.4,2820.7,92.3,127.2,True,34.932,654.082,8.87,87.8,10243,0.094,0.4311,B
RSW,Copper,Cu,StainlessSteel,SS304,31.4,Bare,5360.7,,,2140.75,425.0,,,94.7,39.3,23.27,,1643.811,6.0,28.274,11.606,12.0,585.7,2.495,0.2434,3073.7,1981.5,60.1,131.2,True,92.0,1363.321,17.72,70.6,7772,0.443,0.8453,C
RSW,Copper,Cu,StainlessSteel,SS304,38.5,Nickel-plated,7711.82,,,497.35,326.5,,,89.3,51.8,17.71,,1450.192,6.0,28.274,10.656,12.0,504.3,2.037,0.3061,3141.9,2059.3,63.4,120.7,True,28.083,1104.848,17.01,73.38,8104,0.45,0.8651,C
RSW,Copper,Cu,Copper,Cu,206.4,Nickel-plated,6396.96,,,1750.73,231.2,,,110.5,20.6,4.99,,928.791,6.0,28.274,5.997,5.108,264.1,0.489,0.08,5181.8,3388.1,78.5,107.0,True,350.754,318.286,14.87,90.64,7617,0.201,0.3811,A
RSW,Copper,Cu,Aluminum,Al,179.7,Bare,4392.16,,,1203.21,376.1,,,6.9,73.0,14.87,,1014.927,6.0,28.274,4.589,7.121,194.4,0.693,0.2944,3380.0,2172.1,88.6,108.5,True,80.927,421.382,16.2,85.32,8353,0.248,0.4718,B
RSW,Nickel,Ni,Copper,Cu,164.2,Carbon-coated,5760.64,,,483.39,490.2,,,21.8,25.1,23.3,,1742.565,6.0,28.274,7.12,8.706,316.9,1.336,0.5295,3443.2,2263.8,80.8,124.3,True,20.749,761.413,11.84,86.3,7965,0.283,0.5928,B
RSW,StainlessSteel,SS304,Nickel,Ni,122.7,Bare,5965.39,,,1386.08,131.9,,,96.6,30.9,18.44,,449.163,6.0,28.274,2.452,5.801,368.3,1.057,0.194,4883.7,3214.9,97.2,126.2,True,75.158,383.876,11.02,88.96,9497,0.156,0.3413,B
RSW,StainlessSteel,SS304,Nickel,Ni,239.3,Tin-plated,4965.84,,,400.92,400.2,,,109.0,23.1,19.49,,1365.447,6.0,28.274,5.594,10.479,559.8,2.02,0.3468,3948.9,2513.6,85.1,134.9,True,20.565,762.117,14.09,75.98,8884,0.262,0.7341,B
RSW,Copper,Cu,StainlessSteel,SS304,157.1,Bare,4126.37,,,2314.66,330.8,,,56.5,56.9,13.62,,790.655,6.0,28.274,4.37,5.396,271.4,0.833,0.1639,4563.9,2977.5,83.5,111.3,True,169.972,424.891,12.8,93.13,9667,0.242,0.3625,A
RSW,Copper,Cu,Aluminum,Al,186.5,Nickel-plated,4407.71,,,2182.04,320.2,,,34.1,15.0,18.99,,995.433,6.0,28.274,3.865,7.192,218.1,0.671,0.1489,3532.4,2308.3,87.3,101.2,True,114.932,406.006,12.71,86.26,8106,0.221,0.4857,B
RSW,Nickel,Ni,Copper,Cu,60.7,Bare,5540.75,,,1645.59,412.7,,,38.7,73.9,14.77,,1419.91,6.0,28.274,6.016,11.367,391.0,1.686,0.1442,3551.3,2306.1,75.3,119.9,True,111.401,973.434,21.6,82.19,7964,0.298,0.7282,B
RSW,StainlessSteel,SS304,Nickel,Ni,155.9,Oxide,5621.84,,,2466.19,389.2,,,60.2,25.9,17.76,,1471.252,6.0,28.274,12.801,12.0,689.9,2.983,0.2804,3271.1,2086.0,53.7,142.0,False,138.888,1140.203,28.44,75.06,7698,0.504,0.8738,B
RSW,Nickel,Ni,Copper,Cu,187.1,Carbon-coated,2498.47,,,2434.08,427.5,,,0.4,52.9,22.75,,644.338,6.0,28.274,4.033,3.516,170.5,0.571,0.1955,5803.7,3749.1,94.0,110.7,True,106.984,297.523,5.97,100.0,10660,0.143,0.2861,A
RSW,Nickel,Ni,Copper,Cu,230.1,Bare,5290.83,,,788.58,384.4,,,58.9,43.5,10.74,,1413.1,6.0,28.274,6.435,7.481,307.1,1.049,0.2124,3482.5,2253.7,81.4,129.6,True,73.442,587.302,11.79,87.41,8214,0.246,0.6067,B
RSW,Copper,Cu,Copper,Cu,147.1,Nickel-plated,3600.09,,,1049.13,443.9,,,115.4,17.7,9.14,,918.49,6.0,28.274,6.972,5.998,279.2,0.554,0.2092,4449.4,2878.4,84.3,106.0,True,114.767,368.615,8.93,86.43,7161,0.271,0.4841,B
RSW,Nickel,Ni,Copper,Cu,115.8,Bare,6612.5,,,749.95,129.2,,,112.0,52.4,23.41,,543.452,6.0,28.274,3.71,5.463,283.0,0.576,0.4129,4627.1,3032.8,89.0,105.3,True,32.04,300.605,9.03,88.95,7914,0.148,0.4097,B
RSW,Copper,Cu,Copper,Cu,85.2,Bare,7447.18,,,650.78,328.9,,,23.7,19.2,9.78,,1551.728,6.0,28.274,3.274,9.065,265.2,1.054,0.2426,4323.9,2818.4,83.2,113.3,True,66.565,757.72,13.52,88.55,9870,0.245,0.5533,B
RSW,Copper,Cu,StainlessSteel,SS304,81.4,Bare,7738.72,,,1288.36,483.1,,,45.3,33.2,11.56,,2538.885,6.0,28.274,16.42,12.0,644.6,3.148,0.2121,2603.8,1693.3,53.2,135.9,False,111.425,1731.449,23.1,74.85,7704,0.516,0.9204,C
RSW,Copper,Cu,Aluminum,Al,103.4,Nickel-plated,6916.71,,,2302.8,459.3,,,3.9,42.5,15.27,,2011.706,6.0,28.274,8.507,12.0,335.8,1.601,0.08,3125.1,2030.2,71.3,114.8,True,150.83,1045.385,19.53,74.59,7108,0.431,0.7908,C
RSW,Nickel,Ni,Copper,Cu,52.5,Nickel-plated,1688.38,,,1829.21,171.3,,,89.5,73.0,6.58,,200.749,5.295,22.021,10.673,2.793,217.8,0.314,0.1247,4177.4,2710.9,71.5,107.4,True,277.997,142.075,13.22,89.79,9629,0.25,0.4474,B
RSW,StainlessSteel,SS304,Nickel,Ni,137.0,Nickel-plated,6830.25,,,1373.56,168.5,,,47.3,56.0,10.54,,797.658,6.0,28.274,7.434,7.871,446.3,1.742,0.1292,3767.1,2458.1,75.0,122.0,True,130.302,652.88,18.56,84.25,7566,0.289,0.6474,B
RSW,Copper,Cu,Copper,Cu,215.4,Bare,6881.11,,,2474.07,61.2,,,119.0,25.2,17.26,,253.411,4.466,15.665,11.12,2.693,226.0,0.189,0.2498,3416.3,2203.0,75.7,97.6,True,143.31,84.962,6.15,87.64,8031,0.303,0.4791,B
RSW,Aluminum,Al,Aluminum,Al,33.4,Anodized,7201.81,,,949.38,341.4,,,4.2,71.7,20.16,,1563.116,6.0,28.274,18.372,12.0,428.2,2.118,0.7996,2397.9,1554.8,38.1,99.7,False,47.095,1216.083,36.69,72.86,6423,0.62,0.9915,C
RSW,StainlessSteel,SS304,Nickel,Ni,109.0,Oxide,6539.1,,,2195.23,267.9,,,28.6,38.7,24.35,,1148.715,6.0,28.274,12.01,11.496,604.0,2.691,0.4487,3256.5,2085.8,58.2,140.9,False,90.136,1025.399,23.13,76.82,7291,0.434,0.8895,B
RSW,Copper,Cu,Copper,Cu,190.6,Nickel-plated,3407.78,,,1533.4,255.7,,,95.8,63.8,14.06,,579.189,6.0,28.274,7.274,4.317,227.1,0.346,0.2177,5602.0,3623.5,80.2,108.7,True,109.052,206.545,6.78,94.86,7749,0.191,0.4256,A
RSW,Copper,Cu,Copper,Cu,206.3,Oxide,6885.94,,,1399.0,303.3,,,89.9,37.0,10.37,,1320.883,6.0,28.274,8.224,6.841,270.4,0.662,0.3272,3845.5,2500.9,80.4,103.2,True,134.907,452.78,16.05,82.53,7107,0.265,0.6193,B
RSW,Copper,Cu,Aluminum,Al,106.0,Nickel-plated,2744.8,,,2382.85,371.0,,,0.7,40.8,22.41,,719.408,6.0,28.274,2.698,6.582,176.5,0.619,0.1911,3679.8,2364.5,98.0,100.7,True,106.337,370.671,11.7,87.43,7974,0.175,0.395,B
RSW,Aluminum,Al,Aluminum,Al,219.1,Oxide,7115.14,,,767.51,164.1,,,98.8,28.9,18.1,,796.784,6.0,28.274,7.25,5.391,283.6,0.659,0.6185,3993.8,2577.0,83.6,91.7,True,42.407,345.213,12.02,87.01,6811,0.226,0.5031,B
RSW,StainlessSteel,SS304,Nickel,Ni,48.6,Tin-plated,6389.36,,,2289.57,347.3,,,63.8,69.0,15.05,,1437.561,6.0,28.274,15.03,12.0,908.7,3.5,0.2143,3045.1,1937.3,43.3,143.1,False,152.095,1594.74,20.57,74.83,7105,0.475,0.9154,C
RSW,Copper,Cu,Aluminum,Al,111.6,Bare,6065.69,,,2017.66,337.6,,,20.2,40.9,11.0,,1267.61,6.0,28.274,5.012,10.796,258.6,1.013,0.1685,3456.7,2253.0,80.8,104.4,True,183.351,641.324,19.76,76.67,8495,0.299,0.7567,B
RSW,Nickel,Ni,Copper,Cu,226.7,Bare,5525.02,,,1910.14,94.3,,,100.7,44.7,18.14,,377.44,5.87,27.065,8.561,3.722,233.3,0.341,0.299,4891.7,3178.9,78.8,112.4,True,105.281,158.118,13.89,92.2,8392,0.273,0.4256,A
RSW,Copper,Cu,Aluminum,Al,150.9,Nickel-plated,1510.57,,,1896.03,193.9,,,100.9,15.0,20.03,,170.866,4.462,15.639,12.806,3.457,208.7,0.192,0.1537,2424.7,1582.3,69.5,84.4,False,94.642,76.765,16.67,81.07,6607,0.329,0.4542,B
RSW,Copper,Cu,Aluminum,Al,223.6,Nickel-plated,7524.94,,,1647.42,390.6,,,48.1,32.8,19.27,,1838.012,6.0,28.274,3.174,12.0,296.4,1.075,0.0805,3613.1,2313.2,71.3,102.6,True,85.474,684.074,17.03,75.61,9316,0.27,0.6959,B
RSW,Copper,Cu,Aluminum,Al,154.7,Tin-plated,4417.01,,,875.72,480.7,,,83.2,11.5,24.76,,1297.525,6.0,28.274,3.926,11.19,306.6,0.919,0.2108,3535.6,2272.8,81.0,103.1,True,35.365,576.723,14.49,76.98,8725,0.278,0.6661,B
RSW,Copper,Cu,Aluminum,Al,140.1,Anodized,6123.54,,,1903.41,302.3,,,104.6,21.7,10.26,,1089.592,6.0,28.274,9.978,10.068,311.5,0.815,0.3353,3013.6,1965.6,72.5,96.1,True,185.563,505.098,27.23,74.01,6922,0.342,0.7842,C
RSW,StainlessSteel,SS304,Nickel,Ni,103.5,Carbon-coated,4434.45,,,570.63,244.7,,,110.0,62.8,4.27,,678.216,6.0,28.274,2.999,8.46,491.9,1.649,0.2672,4148.2,2705.6,83.4,128.5,True,133.756,616.439,13.32,83.76,8601,0.209,0.5771,B
RSW,Copper,Cu,Copper,Cu,113.3,Bare,2872.25,,,2375.31,89.8,,,117.7,37.0,17.41,,181.397,4.57,16.406,12.93,2.834,223.8,0.184,0.0926,3343.8,2212.8,68.2,99.6,False,136.402,80.652,12.86,88.5,8648,0.298,0.4792,B
RSW,Nickel,Ni,Copper,Cu,131.7,Bare,2814.32,,,582.13,491.7,,,25.6,56.7,18.72,,953.271,6.0,28.274,10.031,5.798,249.8,0.902,0.4311,3715.4,2392.6,78.1,125.8,True,31.09,498.257,16.5,89.13,7307,0.318,0.5797,B
RSW,Copper,Cu,Aluminum,Al,236.2,Bare,5757.08,,,1177.2,298.6,,,24.9,46.4,22.4,,1146.47,6.0,28.274,4.678,6.992,210.8,0.683,0.3281,3490.9,2285.4,85.2,92.1,True,52.559,414.317,13.15,86.52,7785,0.275,0.4806,B
RSW,Aluminum,Al,Aluminum,Al,113.8,Bare,7571.18,,,1718.71,467.6,,,51.9,49.3,16.08,,2434.785,6.0,28.274,14.245,12.0,528.7,2.441,0.3045,2652.2,1710.7,50.9,98.9,False,106.898,1408.868,22.44,73.78,7606,0.498,0.9184,C
RSW,Copper,Cu,Copper,Cu,180.9,Bare,6322.28,,,1023.67,90.8,,,78.4,67.1,23.83,,360.947,5.326,22.278,11.37,2.565,194.8,0.25,0.3501,4897.0,3178.5,70.8,111.3,True,42.96,131.994,13.36,93.8,9146,0.297,0.4909,A
RSW,Aluminum,Al,Aluminum,Al,231.7,Bare,6326.57,,,1712.99,130.2,,,47.3,42.0,20.85,,553.762,6.0,28.274,8.778,3.461,201.3,0.47,0.2234,4940.6,3196.5,83.6,93.4,True,82.172,232.912,11.78,92.76,7842,0.233,0.4007,A
RSW,Nickel,Ni,Copper,Cu,155.6,Nickel-plated,2240.75,,,1614.03,135.3,,,95.3,65.7,5.72,,179.686,4.656,17.023,11.742,2.756,209.7,0.229,0.1541,3144.0,2044.2,69.2,105.8,True,282.294,90.313,14.09,89.61,8262,0.262,0.4924,B
RSW,Aluminum,Al,Aluminum,Al,81.0,Oxide,4519.61,,,2293.82,458.3,,,30.6,59.2,21.78,,1491.111,6.0,28.274,8.867,11.047,385.2,1.695,0.4097,3158.4,2073.3,60.2,97.1,True,105.337,963.537,25.06,77.43,6933,0.306,0.813,B
RSW,Copper,Cu,Aluminum,Al,169.4,Bare,3886.62,,,2059.5,402.6,,,7.4,19.9,9.37,,971.028,6.0,28.274,4.924,7.243,193.3,0.683,0.0876,3451.8,2239.1,87.5,94.7,True,219.727,414.38,12.73,87.19,8429,0.259,0.5199,B
RSW,Copper,Cu,Aluminum,Al,174.3,Bare,4542.97,,,1966.98,63.2,,,75.5,36.7,15.94,,176.221,4.665,17.09,10.63,3.113,182.7,0.188,0.2225,2962.5,1936.7,79.9,101.2,True,123.414,74.221,14.83,85.79,7120,0.294,0.4314,B
RSW,StainlessSteel,SS304,Nickel,Ni,107.8,Tin-plated,7834.72,,,1581.58,169.5,,,5.3,30.7,6.72,,903.235,6.0,28.274,5.166,9.957,478.4,2.14,0.0954,3908.0,2555.6,83.4,143.2,True,235.355,809.289,13.23,82.71,9354,0.285,0.679,B
