technique,anode_material,anode_symbol,cathode_material,cathode_symbol,tab_thickness_um,surface_coating,power_W,pulse_energy_J,amplitude_um,force_N,weld_time_ms,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,ambient_humidity_pct,clamp_area_mm2,linear_energy_density_J_per_mm,total_energy_input_J,nugget_diameter_mm,bond_area_mm2,porosity_pct,imc_thickness_um,peak_temp_C,haz_width_mm,contact_resistance_mOhm,tensile_shear_strength_N,peel_strength_N,visual_defect_score,microhardness_HV,forward_pass_fail,pressure_MPa,effective_energy_J,resistance_growth_pct_1000cyc,strength_retention_pct_1000cyc,cycles_to_failure,crack_growth_mm,delamination_probability,reliability_class
Laser,Aluminum,Al,Aluminum,Al,35.5,Tin-plated,2580.41,3.5514,,974.29,90.3,113.63,160.103,103.4,26.7,12.94,22.7089,160.419,6.0,28.274,11.347,3.173,227.4,0.287,0.1948,4679.0,3028.4,76.0,84.9,True,75.286,123.681,12.59,89.97,8844,0.314,0.4431,B
RSW,Nickel,Ni,Copper,Cu,87.1,Bare,7800.15,,,665.2,173.0,,,87.6,13.5,11.32,,849.76,6.0,28.274,3.892,7.118,320.1,0.953,0.2642,3689.6,2411.5,82.6,117.4,True,58.754,529.098,10.45,85.63,8760,0.186,0.4716,B
USW,Nickel,Ni,Aluminum,Al,35.0,Oxide,2332.93,,52.97,751.5,523.0,,,64.9,72.1,17.79,,928.358,6.0,28.274,12.454,10.816,428.6,1.69,0.6094,2939.7,1878.2,59.5,112.1,False,42.242,830.156,28.23,75.8,6667,0.478,0.863,B
Laser,Aluminum,Al,Aluminum,Al,234.8,Oxide,479.49,11.0791,,903.54,2431.6,82.334,187.18,33.5,24.3,20.38,5.8237,2716.643,6.0,28.274,9.923,12.0,435.0,1.981,0.5377,2958.3,1919.2,59.7,106.2,True,44.339,1134.432,24.29,76.29,7449,0.382,0.8412,B
Laser,Copper,Cu,Aluminum,Al,55.4,Bare,453.78,,,327.48,639.7,76.08,,65.5,28.5,12.52,5.9645,174.168,4.987,19.532,10.6,3.237,178.7,0.226,0.4747,3299.9,2180.3,64.8,101.6,True,26.157,100.182,13.39,87.88,6596,0.26,0.4562,B
USW,Nickel,Ni,Aluminum,Al,196.3,Bare,662.5,,49.42,292.5,193.2,,,34.7,35.0,13.53,,94.891,3.492,9.577,14.053,1.093,139.6,0.168,0.6001,1529.2,988.4,66.9,101.7,False,21.62,45.138,13.45,89.11,7855,0.304,0.4806,B
RSW,StainlessSteel,SS304,Nickel,Ni,167.3,Oxide,7016.37,,,2271.19,405.9,,,116.0,34.8,8.02,,1970.767,6.0,28.274,18.094,12.0,906.5,3.5,0.0996,2759.0,1797.0,43.5,142.0,False,283.014,1479.807,27.6,65.73,6663,0.561,0.9356,C
Laser,StainlessSteel,SS304,Nickel,Ni,35.2,Nickel-plated,792.54,8.7331,,369.78,2002.4,116.532,284.942,5.9,49.4,21.27,6.8011,2945.272,6.0,28.274,29.425,12.0,1200.0,3.5,0.2337,2451.8,1586.6,10.7,149.2,False,17.388,2985.453,29.62,67.48,7491,0.778,0.9605,C
Laser,Aluminum,Al,Aluminum,Al,245.8,Bare,2619.47,7.6981,,685.57,2625.7,14.02,25.127,78.3,12.5,22.57,186.8325,4329.959,6.0,28.274,15.288,12.0,635.4,2.93,0.3221,2597.7,1672.1,54.7,103.9,False,30.376,1700.716,21.61,69.59,6253,0.509,0.934,C
RSW,Nickel,Ni,Copper,Cu,44.6,Tin-plated,3723.73,,,2403.94,310.8,,,17.1,44.1,24.59,,825.712,6.0,28.274,5.033,7.362,269.6,1.076,0.1958,3595.9,2369.0,88.2,126.3,True,97.773,603.41,11.41,89.13,9595,0.287,0.5516,B
USW,Aluminum,Al,Aluminum,Al,100.4,Bare,1597.3,,59.56,592.3,162.0,,,88.3,32.2,20.86,,206.439,5.436,23.213,6.019,3.189,210.8,0.278,0.4618,4527.2,2928.8,86.3,79.8,True,28.398,118.426,10.44,93.83,8652,0.149,0.2539,A
Laser,Copper,Cu,Copper,Cu,222.3,Bare,1402.38,1.2786,,608.87,1494.9,101.084,287.645,97.4,63.3,6.16,13.8734,1477.788,6.0,28.274,5.247,6.961,284.9,0.707,0.2741,4209.0,2745.5,85.7,107.0,True,98.835,487.434,16.41,86.93,8622,0.235,0.5213,B
USW,Aluminum,Al,Aluminum,Al,64.7,Bare,2461.7,,59.86,806.39,129.9,,,38.3,16.3,16.99,,255.553,5.931,27.631,7.058,2.59,176.4,0.374,0.2428,5588.2,3658.1,92.7,81.0,True,47.458,175.294,9.98,99.92,10429,0.153,0.2888,A
RSW,Copper,Cu,Aluminum,Al,32.6,Nickel-plated,4541.98,,,1352.62,451.4,,,-4.3,20.9,18.37,,1339.768,6.0,28.274,5.013,12.0,295.9,1.401,0.1787,3453.3,2240.5,78.4,107.8,True,73.614,908.134,19.63,79.18,8355,0.284,0.7081,B
USW,Aluminum,Al,Aluminum,Al,87.4,Bare,1903.27,,49.31,232.65,332.5,,,96.4,10.8,4.53,,468.632,6.0,28.274,3.028,5.005,267.7,0.576,0.3848,4711.5,3090.9,96.4,84.1,True,51.346,296.04,7.96,91.79,9672,0.18,0.3495,A
USW,Nickel,Ni,Aluminum,Al,132.2,Oxide,2544.16,,15.02,1130.18,341.1,,,48.7,10.1,10.07,,477.406,6.0,28.274,3.835,4.831,238.3,0.666,0.2511,4962.4,3224.9,98.1,98.6,True,112.185,301.956,14.8,97.14,9145,0.137,0.3676,A
RSW,Copper,Cu,Copper,Cu,231.2,Anodized,3877.17,,,2156.15,322.5,,,51.5,73.2,14.59,,814.041,6.0,28.274,12.133,3.547,194.1,0.418,0.3849,5416.8,3512.9,74.6,100.0,False,147.765,262.922,21.56,92.77,7052,0.312,0.5347,B
USW,Nickel,Ni,Copper,Cu,237.0,Nickel-plated,2412.45,,52.04,665.66,338.1,,,68.0,63.1,19.02,,616.389,6.0,28.274,5.203,4.142,225.9,0.496,0.2486,5277.9,3416.7,85.6,107.2,True,34.995,252.092,9.64,94.69,8881,0.156,0.3649,A
Laser,StainlessSteel,SS304,Nickel,Ni,73.4,Oxide,2538.89,,,239.55,972.9,84.61,,49.9,34.4,20.4,30.007,1482.108,6.0,28.274,10.604,12.0,721.2,3.206,0.7772,3303.0,2134.6,60.2,135.6,True,11.743,1227.898,24.06,75.67,6210,0.428,0.8745,B
USW,Aluminum,Al,Aluminum,Al,106.2,Bare,1708.29,,22.69,763.68,252.6,,,60.9,27.2,18.18,,255.814,5.599,24.625,5.677,2.938,192.6,0.334,0.3079,4943.5,3181.2,87.7,79.1,True,42.013,151.672,6.21,99.4,10388,0.186,0.3156,A
RSW,StainlessSteel,SS304,Nickel,Ni,34.4,Bare,2417.37,,,327.69,389.9,,,35.8,27.9,6.94,,569.876,6.0,28.274,6.404,8.188,443.2,1.787,0.324,3807.1,2490.6,77.4,134.6,True,47.205,670.504,13.29,87.05,8820,0.254,0.5921,B
RSW,Copper,Cu,Copper,Cu,152.5,Tin-plated,7692.57,,,2238.9,285.5,,,27.9,67.4,23.87,,1263.24,6.0,28.274,4.468,6.057,217.7,0.722,0.1756,4643.6,2991.2,87.2,115.1,True,93.778,499.19,16.58,94.51,8163,0.198,0.4352,B
RSW,Copper,Cu,StainlessSteel,SS304,215.6,Nickel-plated,3864.23,,,806.95,488.3,,,3.6,78.5,7.51,,1089.174,6.0,28.274,6.568,6.357,241.6,0.971,0.202,3719.6,2424.6,92.4,115.3,True,107.465,502.96,12.32,91.57,8978,0.229,0.5118,A
Laser,Nickel,Ni,Copper,Cu,56.5,Anodized,1087.45,11.2636,,483.68,344.6,24.787,189.106,105.3,45.5,14.39,43.8708,518.487,6.0,28.274,6.667,6.077,291.6,0.67,0.8918,3854.7,2526.9,83.0,114.8,True,33.605,357.44,13.31,87.58,6399,0.293,0.5539,B
USW,Copper,Cu,Aluminum,Al,107.0,Bare,1382.62,,21.89,456.4,131.8,,,113.6,74.5,17.53,,107.221,3.836,11.557,12.695,3.221,215.4,0.155,0.601,1882.6,1184.0,69.4,89.9,False,26.04,51.257,19.17,78.9,6063,0.33,0.5246,B
USW,Aluminum,Al,Aluminum,Al,130.9,Bare,2374.71,,43.46,507.67,186.3,,,99.0,61.0,15.77,,313.268,5.923,27.555,7.151,3.29,235.2,0.362,0.3597,5106.3,3291.3,78.3,85.9,True,32.199,168.202,8.14,93.34,9790,0.182,0.3753,A
USW,Copper,Cu,Aluminum,Al,87.4,Nickel-plated,643.7,,49.74,221.4,493.0,,,64.5,63.4,10.12,,235.772,4.851,18.481,9.822,3.33,181.4,0.249,0.4369,3243.0,2108.6,81.6,103.4,True,21.878,116.285,14.62,92.52,7616,0.257,0.469,A
Laser,Copper,Cu,Copper,Cu,202.6,Carbon-coated,1311.82,7.8483,,986.63,1144.9,17.838,298.412,39.1,11.5,18.45,73.5401,1973.649,6.0,28.274,4.958,8.078,265.7,0.958,0.2782,4145.4,2697.9,87.9,107.9,True,53.489,682.779,13.92,88.06,9329,0.273,0.5543,B
USW,Copper,Cu,Aluminum,Al,231.4,Bare,1906.35,,22.06,1180.39,341.9,,,104.8,36.1,4.8,,384.031,5.478,23.573,8.099,4.592,227.3,0.284,0.08,3771.7,2454.4,80.1,87.1,True,245.872,140.338,10.08,85.01,6556,0.269,0.4677,B
USW,Copper,Cu,Aluminum,Al,144.4,Bare,698.63,,18.73,815.46,353.1,,,61.9,49.7,17.75,,140.775,4.258,14.24,10.585,2.224,166.8,0.174,0.4539,2717.9,1767.1,71.7,97.6,True,45.933,64.44,13.76,89.26,7354,0.294,0.4241,B
USW,Nickel,Ni,Aluminum,Al,69.5,Bare,1900.2,,41.7,1168.21,413.5,,,2.5,78.2,24.59,,548.695,6.0,28.274,5.314,5.306,233.5,0.91,0.3003,4476.8,2917.7,81.6,113.0,True,47.516,427.788,14.93,92.34,8431,0.199,0.4296,A
RSW,Nickel,Ni,Copper,Cu,80.6,Bare,5599.92,,,1030.05,282.7,,,47.4,30.9,24.41,,934.972,6.0,28.274,3.907,6.897,297.9,1.063,0.3014,3735.0,2450.5,81.9,124.3,True,42.195,595.556,7.45,89.38,8367,0.187,0.4772,B
RSW,StainlessSteel,SS304,Nickel,Ni,36.1,Anodized,1211.46,,,1636.46,288.8,,,5.3,67.5,11.16,,237.601,6.0,28.274,11.881,3.276,226.7,0.787,0.4064,5390.0,3511.4,80.8,121.8,True,146.692,277.598,17.67,96.1,7339,0.283,0.4958,B
RSW,StainlessSteel,SS304,Nickel,Ni,34.9,Bare,1774.7,,,336.5,295.2,,,84.0,21.7,15.11,,332.552,6.0,28.274,2.823,5.172,340.7,0.977,0.2675,5342.2,3461.3,92.1,118.4,True,22.273,352.177,11.09,90.96,8616,0.104,0.3177,A
RSW,Nickel,Ni,Copper,Cu,91.0,Bare,7309.67,,,642.95,300.7,,,32.3,26.1,6.51,,1524.895,6.0,28.274,8.127,10.964,374.6,1.625,0.2928,3342.3,2178.1,72.1,120.5,True,98.838,936.558,16.29,80.86,8009,0.359,0.7773,B
Laser,Copper,Cu,Aluminum,Al,237.3,Tin-plated,304.94,,,980.05,492.4,6.79,,48.7,63.0,14.52,44.9094,90.082,4.712,17.435,14.174,1.918,146.2,0.127,0.2489,2932.2,1924.2,68.8,94.0,False,67.492,32.47,16.67,89.8,8656,0.36,0.4434,B
RSW,StainlessSteel,SS304,Nickel,Ni,43.2,Bare,6638.83,,,1629.32,271.0,,,68.6,44.7,13.46,,1110.812,6.0,28.274,12.841,12.0,754.8,3.287,0.2057,3250.0,2122.1,52.3,135.3,False,121.093,1259.531,20.46,72.74,7011,0.469,0.8635,C
Laser,Copper,Cu,Aluminum,Al,59.0,Carbon-coated,2582.53,2.4015,,362.4,355.1,86.615,230.78,119.6,40.3,5.5,29.8161,628.901,6.0,28.274,8.229,8.513,298.2,0.637,0.2944,3190.6,2097.1,74.8,94.1,True,65.92,382.789,20.06,73.84,6794,0.327,0.6256,C
Laser,Aluminum,Al,Aluminum,Al,190.0,Nickel-plated,2639.34,,,558.74,1977.3,101.887,,69.9,19.2,5.64,25.9047,3131.314,6.0,28.274,11.226,12.0,560.2,2.523,0.1424,2913.1,1905.7,51.5,103.7,True,99.032,1457.671,20.55,73.24,7105,0.417,0.8462,C
Laser,Copper,Cu,Aluminum,Al,246.6,Nickel-plated,847.67,1.1099,,376.6,708.8,19.18,82.56,15.7,54.7,19.55,44.1962,386.493,6.0,28.274,11.947,2.841,133.4,0.254,0.3887,4883.9,3206.0,69.5,92.4,True,19.264,119.906,17.22,92.5,7009,0.338,0.4823,B
Laser,Copper,Cu,Copper,Cu,49.5,Tin-plated,2769.94,6.5049,,627.24,98.9,33.11,249.192,-3.7,14.8,22.66,83.6596,228.475,6.0,28.274,9.73,1.679,110.4,0.235,0.323,6338.2,4113.3,81.3,109.4,True,27.681,120.364,11.34,100.0,8593,0.236,0.3599,A
Laser,Nickel,Ni,Copper,Cu,115.1,Tin-plated,2645.03,10.272,,300.53,672.2,66.901,167.869,71.3,30.9,15.0,39.5368,1530.341,6.0,28.274,6.138,9.744,368.2,1.347,0.2884,3551.1,2310.2,75.8,120.1,True,20.034,768.243,13.04,82.12,8587,0.262,0.7484,B
USW,Nickel,Ni,Copper,Cu,240.4,Nickel-plated,1514.07,,32.83,543.94,371.1,,,28.2,41.9,9.79,,364.696,5.628,24.875,10.833,1.98,158.0,0.324,0.2707,4857.5,3140.3,72.7,104.0,True,55.549,148.024,9.9,98.37,9328,0.282,0.3724,A
Laser,Copper,Cu,Aluminum,Al,59.7,Nickel-plated,716.42,6.0751,,911.1,91.6,39.779,33.577,7.0,71.3,4.55,18.0099,46.829,3.888,11.87,14.3,1.507,103.6,0.121,0.0958,1860.9,1211.2,64.8,97.1,False,200.369,28.427,16.4,87.22,7196,0.376,0.515,B
RSW,Copper,Cu,StainlessSteel,SS304,179.3,Oxide,3525.76,,,869.48,312.1,,,0.1,36.5,17.9,,761.251,6.0,28.274,1.921,4.625,203.3,0.762,0.4994,5303.5,3459.6,92.7,112.5,True,48.586,385.187,9.5,100.0,8381,0.11,0.3275,A
USW,Copper,Cu,Aluminum,Al,240.3,Bare,836.7,,56.55,1115.87,547.8,,,4.3,17.1,16.93,,357.885,5.295,22.023,7.159,2.765,124.0,0.266,0.3517,4351.6,2845.7,82.1,99.9,True,65.912,128.137,10.92,95.22,9001,0.173,0.3531,A
USW,Copper,Cu,Aluminum,Al,244.1,Bare,2115.8,,23.0,714.94,571.2,,,95.0,68.8,13.68,,718.463,6.0,28.274,6.374,6.402,244.0,0.451,0.3512,3500.1,2279.6,89.8,87.5,True,52.281,255.051,13.64,83.92,6667,0.248,0.5284,B
USW,Nickel,Ni,Aluminum,Al,126.3,Bare,1978.06,,34.62,1171.07,434.2,,,113.8,51.2,4.41,,566.007,6.0,28.274,7.478,5.573,324.0,0.787,0.1348,4086.9,2649.6,82.7,107.1,True,265.521,364.542,13.5,86.28,7937,0.253,0.4761,B
RSW,StainlessSteel,SS304,Nickel,Ni,204.6,Oxide,3163.2,,,1938.08,103.4,,,10.6,65.4,24.15,,196.036,5.435,23.202,17.422,2.208,163.8,0.42,0.5216,4141.4,2664.3,51.1,115.0,False,80.244,133.64,19.73,93.66,9434,0.402,0.6274,B
Laser,Copper,Cu,Copper,Cu,196.2,Nickel-plated,2367.03,,,942.16,1929.9,7.102,,78.8,16.2,10.1,333.2891,2740.921,6.0,28.274,6.268,11.999,361.6,1.319,0.1329,4016.0,2630.2,73.9,117.6,True,93.322,963.657,18.21,79.87,8496,0.288,0.7296,B
RSW,StainlessSteel,SS304,Nickel,Ni,174.4,Tin-plated,5753.79,,,2425.61,420.9,,,-8.0,47.6,6.38,,1414.082,6.0,28.274,8.112,12.0,575.2,2.733,0.08,3709.5,2415.9,66.3,138.7,True,379.958,1041.843,17.03,79.47,9242,0.328,0.8356,B
USW,Aluminum,Al,Aluminum,Al,134.7,Tin-plated,1625.05,,40.89,1037.54,181.4,,,102.9,54.0,6.51,,204.553,4.882,18.723,10.81,3.172,223.4,0.266,0.2259,3232.1,2142.0,75.2,85.3,True,159.346,110.954,13.24,89.92,7387,0.261,0.4546,B
RSW,Copper,Cu,Aluminum,Al,83.4,Bare,7909.88,,,2064.9,458.3,,,12.6,59.6,8.01,,2569.142,6.0,28.274,14.888,12.0,433.3,2.16,0.0955,2563.3,1682.8,55.0,114.8,False,257.808,1429.092,26.67,71.18,6780,0.449,0.9234,C
USW,Nickel,Ni,Copper,Cu,92.7,Bare,846.6,,34.73,661.89,481.8,,,49.8,53.5,14.86,,269.055,5.882,27.174,6.236,3.16,184.1,0.351,0.4199,5496.4,3562.0,87.8,114.2,True,44.551,164.305,9.7,97.21,8487,0.174,0.3409,A
Laser,Copper,Cu,Copper,Cu,116.1,Bare,1261.42,5.8566,,260.36,1660.4,10.298,10.084,80.3,17.8,20.83,122.4914,1295.863,6.0,28.274,6.251,6.659,264.7,0.687,0.4306,4065.5,2634.3,81.7,108.9,True,12.497,472.145,13.32,88.63,7182,0.246,0.5006,B
RSW,Copper,Cu,Copper,Cu,119.1,Tin-plated,4213.92,,,1587.33,109.2,,,62.3,18.8,20.41,,269.854,5.341,22.406,10.083,2.776,175.9,0.231,0.2239,4887.7,3153.2,82.1,102.6,True,77.761,117.784,8.83,92.8,8049,0.262,0.3839,A
RSW,Copper,Cu,Copper,Cu,104.0,Nickel-plated,1668.88,,,1078.82,433.7,,,83.3,34.5,24.2,,472.803,6.0,28.274,7.702,4.179,216.6,0.359,0.1619,5601.7,3636.3,82.3,100.7,True,44.58,216.642,10.57,94.32,8942,0.259,0.3949,A
Laser,Copper,Cu,Copper,Cu,164.9,Bare,1610.58,1.2112,,838.54,946.9,14.19,271.905,108.2,11.4,21.7,113.4975,1039.798,6.0,28.274,2.658,6.479,277.6,0.59,0.3505,4545.1,2955.9,96.5,111.5,True,38.646,396.921,9.3,91.2,8575,0.183,0.3905,A
Laser,Aluminum,Al,Aluminum,Al,200.7,Bare,901.07,1.362,,941.51,2389.2,57.56,15.922,3.3,47.8,22.17,15.6546,1312.403,6.0,28.274,6.714,6.999,256.6,1.077,0.3591,3301.2,2130.4,78.2,91.3,True,42.475,594.713,14.72,88.7,8231,0.315,0.5626,B
Laser,Copper,Cu,Aluminum,Al,224.7,Bare,1682.5,,,704.32,2154.9,103.623,,21.4,46.4,15.36,16.2366,2175.346,6.0,28.274,5.521,12.0,298.2,1.255,0.2958,3389.9,2180.5,77.1,93.7,True,45.859,807.481,20.11,76.98,7096,0.299,0.6753,B
Laser,Nickel,Ni,Copper,Cu,120.2,Tin-plated,786.56,,,736.76,2680.9,82.713,,65.6,57.1,15.02,9.5096,1265.215,6.0,28.274,6.114,9.062,345.8,1.245,0.2571,3471.3,2245.9,76.5,121.1,True,49.039,706.169,15.07,81.82,7761,0.266,0.6152,B
RSW,StainlessSteel,SS304,Nickel,Ni,158.0,Tin-plated,1610.88,,,1261.16,428.2,,,112.7,35.1,23.54,,446.061,6.0,28.274,5.428,5.378,365.4,0.955,0.2285,4835.3,3157.2,91.0,122.4,True,53.565,343.678,14.77,88.58,8701,0.163,0.4199,B
RSW,Aluminum,Al,Aluminum,Al,192.4,Nickel-plated,4149.11,,,1674.27,260.7,,,72.4,40.7,11.17,,767.197,6.0,28.274,5.024,5.388,259.9,0.675,0.0997,4231.8,2781.9,90.0,94.7,True,149.855,354.94,9.95,91.79,8568,0.217,0.4096,A
USW,Nickel,Ni,Copper,Cu,243.0,Bare,729.31,,17.83,511.43,466.5,,,59.0,55.8,19.84,,192.444,4.437,15.459,10.203,1.783,168.4,0.199,0.4115,3025.4,1988.1,81.0,111.5,True,25.778,72.138,9.88,91.0,9398,0.2,0.3731,A
Laser,Copper,Cu,Aluminum,Al,193.5,Nickel-plated,1703.21,8.0576,,499.97,1219.8,48.573,216.379,23.4,63.7,10.3,35.0648,2097.268,6.0,28.274,6.527,12.0,307.9,1.303,0.3126,3317.4,2139.4,72.4,109.5,True,48.563,840.185,21.76,75.7,8055,0.401,0.7308,B
USW,Copper,Cu,Aluminum,Al,124.9,Bare,1503.48,,45.69,1023.6,299.2,,,-4.4,67.2,5.11,,324.094,5.673,25.279,10.584,3.142,122.0,0.309,0.1092,4370.0,2858.7,73.6,97.4,True,200.278,157.27,13.28,95.25,7914,0.307,0.4664,A
Laser,Copper,Cu,Copper,Cu,185.7,Bare,1273.99,6.0767,,482.36,415.2,118.351,88.596,32.6,59.8,10.98,10.7645,406.755,6.0,28.274,8.481,2.3,152.0,0.269,0.3385,6500.0,4241.7,84.0,105.7,True,43.948,146.885,6.92,100.0,10535,0.196,0.361,A
Laser,Copper,Cu,Aluminum,Al,83.2,Oxide,1656.61,,,242.75,1078.2,84.326,,19.5,44.7,6.29,19.6454,1071.724,6.0,28.274,9.874,9.925,247.6,0.948,0.5715,2959.2,1900.3,58.3,101.6,True,38.573,596.582,25.15,79.26,6484,0.392,0.7668,B
Laser,Copper,Cu,Aluminum,Al,121.1,Bare,564.26,,,732.3,168.3,11.785,,17.0,59.9,9.56,47.881,56.978,4.116,13.308,14.453,1.281,113.5,0.121,0.3469,2090.6,1370.1,65.0,91.0,False,76.577,27.969,19.5,89.28,6986,0.341,0.4878,B
Laser,Copper,Cu,Copper,Cu,243.2,Carbon-coated,1803.52,,,227.83,2578.5,90.48,,99.1,12.4,18.76,19.9329,2790.238,6.0,28.274,4.828,9.904,333.7,1.009,0.5553,4133.8,2730.6,79.9,110.4,True,12.142,722.787,13.95,82.99,8548,0.258,0.616,B
RSW,Nickel,Ni,Copper,Cu,42.7,Bare,4815.78,,,2031.75,157.7,,,52.6,65.0,22.46,,484.605,6.0,28.274,6.846,4.691,238.7,0.669,0.2354,4681.3,3047.4,82.5,113.9,True,90.443,356.823,11.45,96.78,8737,0.22,0.383,A
USW,Aluminum,Al,Aluminum,Al,148.4,Bare,1027.26,,51.04,1011.29,476.6,,,49.1,19.3,5.79,,367.33,6.0,28.274,3.802,2.878,191.6,0.401,0.1618,6025.2,3897.6,97.5,80.0,True,174.574,191.411,6.65,100.0,11082,0.118,0.283,A
Laser,Aluminum,Al,Aluminum,Al,203.8,Bare,671.44,11.412,,925.65,1427.0,21.492,262.409,107.3,25.2,13.56,31.2417,2284.231,6.0,28.274,6.817,12.0,479.3,1.801,0.2072,3273.7,2139.8,69.2,91.6,True,68.243,1027.064,15.53,72.3,8552,0.4,0.8258,C
USW,Copper,Cu,Aluminum,Al,40.4,Nickel-plated,683.93,,46.36,1181.65,376.4,,,6.9,16.0,24.29,,186.436,5.33,22.315,10.006,2.582,125.2,0.258,0.1961,4160.5,2704.9,82.5,102.4,True,48.655,122.268,13.14,96.04,8936,0.265,0.3992,A
Laser,Copper,Cu,Copper,Cu,217.0,Bare,1825.55,8.6145,,732.13,1318.4,60.545,179.586,43.5,41.0,22.75,30.1519,2260.017,6.0,28.274,2.347,9.106,281.2,1.029,0.3831,4422.4,2897.1,94.4,113.5,True,32.178,738.483,13.65,86.1,9405,0.242,0.5197,B
Laser,Copper,Cu,Copper,Cu,175.2,Bare,1445.03,6.4518,,741.01,2452.4,17.635,272.64,62.4,67.7,16.38,81.9426,3851.795,6.0,28.274,12.276,12.0,438.4,1.918,0.3216,3449.5,2229.4,58.2,116.2,False,45.226,1429.76,24.45,76.43,6472,0.418,0.8589,B
USW,Nickel,Ni,Copper,Cu,209.3,Nickel-plated,2479.88,,28.53,1171.4,595.7,,,91.2,27.2,9.72,,923.433,6.0,28.274,4.662,5.822,289.8,0.745,0.1064,4228.7,2768.9,84.5,111.5,True,120.564,403.264,8.59,85.35,8121,0.226,0.4561,B
Laser,Copper,Cu,Aluminum,Al,126.4,Tin-plated,2774.17,,,714.98,1025.0,114.438,,93.3,56.9,9.94,24.2416,1706.126,6.0,28.274,3.896,12.0,374.0,1.279,0.253,3467.8,2280.8,78.7,107.7,True,71.949,824.046,19.8,73.51,8993,0.272,0.7333,C
Laser,Copper,Cu,Copper,Cu,117.6,Nickel-plated,1493.08,,,932.07,1900.2,10.4,,109.6,77.0,10.7,143.5645,1702.33,6.0,28.274,6.713,10.493,348.9,1.04,0.1703,3967.0,2589.8,75.1,108.6,True,87.094,746.677,21.03,75.14,8938,0.259,0.762,B
USW,Copper,Cu,Aluminum,Al,177.4,Oxide,1987.35,,27.97,1142.45,506.8,,,35.2,33.3,10.93,,626.505,6.0,28.274,4.744,4.902,185.8,0.461,0.3556,4632.5,3000.8,89.0,96.1,True,104.564,261.67,15.95,96.8,7780,0.171,0.4107,B
Laser,Nickel,Ni,Copper,Cu,244.0,Oxide,2461.97,11.2834,,744.69,1472.4,39.785,195.622,2.9,74.0,16.59,61.8813,3474.89,6.0,28.274,16.78,12.0,469.8,2.388,0.6412,2590.1,1676.4,46.8,121.8,False,44.889,1398.935,30.38,74.08,6554,0.513,0.9016,C
Laser,Nickel,Ni,Copper,Cu,248.9,Anodized,2453.88,8.016,,629.02,2527.1,49.474,215.446,35.0,45.6,18.77,49.5995,5466.358,6.0,28.274,29.301,12.0,704.6,3.5,0.7858,2272.3,1453.4,17.8,126.9,False,33.519,2151.582,37.58,66.13,6449,0.805,0.9816,C
RSW,StainlessSteel,SS304,Nickel,Ni,173.9,Carbon-coated,4549.62,,,461.36,437.1,,,-8.3,26.7,20.51,,1206.729,6.0,28.274,5.575,9.405,462.5,2.128,0.3805,3902.9,2554.0,83.3,121.6,True,22.494,804.457,12.72,86.26,9508,0.247,0.6906,B
RSW,Copper,Cu,Copper,Cu,127.9,Bare,3058.72,,,1031.74,432.3,,,14.7,13.7,7.8,,748.362,6.0,28.274,3.545,4.179,168.2,0.489,0.163,6314.1,4109.4,91.7,108.5,True,132.315,317.87,10.82,100.0,9207,0.188,0.3113,A
RSW,StainlessSteel,SS304,Nickel,Ni,239.3,Tin-plated,1074.29,,,2336.04,332.3,,,-4.2,51.0,19.88,,261.066,6.0,28.274,11.44,2.671,163.4,0.497,0.1926,5819.6,3761.7,63.8,125.5,True,117.496,163.916,12.57,100.0,8550,0.299,0.4859,A
USW,Nickel,Ni,Aluminum,Al,103.3,Bare,2462.02,,41.15,1051.94,429.3,,,79.8,49.1,6.25,,734.877,6.0,28.274,6.838,7.057,337.7,1.067,0.1953,3399.0,2160.9,75.0,106.0,True,168.387,509.084,14.58,81.52,8558,0.265,0.5988,B
RSW,Nickel,Ni,Copper,Cu,125.0,Tin-plated,5665.04,,,1449.0,258.9,,,114.0,30.2,11.33,,877.116,6.0,28.274,6.105,7.369,333.9,0.876,0.0828,3538.6,2314.9,85.4,113.8,True,127.893,482.402,10.84,82.29,9406,0.206,0.5542,B
RSW,StainlessSteel,SS304,Nickel,Ni,248.3,Bare,6941.46,,,1081.28,298.2,,,66.5,62.5,15.61,,1267.158,6.0,28.274,5.919,9.928,525.6,2.065,0.2772,3889.9,2520.6,72.4,126.1,True,69.253,779.672,15.06,82.63,8015,0.314,0.7277,B
Laser,Copper,Cu,Aluminum,Al,102.0,Tin-plated,1184.32,5.8237,,519.52,1347.5,102.695,116.202,76.7,37.5,7.27,11.5324,1322.32,6.0,28.274,5.413,12.0,326.4,1.084,0.2034,3405.1,2171.0,78.3,102.2,True,71.506,690.19,19.36,76.27,8444,0.323,0.7678,B
Laser,Copper,Cu,Copper,Cu,242.3,Anodized,1733.14,2.8477,,757.96,1393.9,46.337,42.011,57.3,19.6,18.14,37.4027,1516.208,6.0,28.274,7.159,6.163,242.8,0.694,0.685,4335.3,2839.8,83.4,107.1,True,41.789,477.485,17.65,89.83,8035,0.343,0.4998,B
